time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
1.2,0.933333333333,0.00296854269162,-27.8826477245,51.8884181505,75.5609487704,9262854.76067,7.91031612696,8.26184288617,1.31232109476,0.0105778937062,20455.4152557,-2474.74171087,-1370.90544225,1
1.6,0.933333333333,0.00296854269162,-49.559318197,31.8390320541,75.5219650814,9258075.8338,7.89905792397,8.26184288617,1.31143796582,0.0105663309527,20421.1069729,-1493.93988869,-2392.14578472,1
2,0.933333333333,0.00296854269162,-58.7834084542,3.7895742243,75.5753915655,9264625.27197,8.30221193435,8.26184288617,1.33771967559,0.0110075279303,20839.5948099,-155.865438968,-3020.04331866,1
2.4,0.933333333333,0.00296854269162,-53.2372166386,-25.2120754178,75.7004472861,9279955.58473,8.2628350873,8.26184288617,1.33539441765,0.0109621752534,20874.2895696,1325.19560165,-2708.00265481,1
2.8,0.933333333333,0.00296854269162,-34.3143131419,-47.8787833585,75.7472972892,9285698.8262,7.87604638115,8.26184288617,1.30984295854,0.0105390653122,20519.2669485,2317.62614637,-1616.55168859,1
3.2,0.933333333333,0.00296854269162,-6.76938350606,-58.5151726413,75.638981054,9272420.57107,7.68202165698,8.26184288617,1.2950090304,0.0103330968202,20238.0348292,2704.31229214,-277.881431025,1
3.6,0.933333333333,0.00296854269162,22.4764632163,-54.4486784374,75.5564720871,9262305.97367,7.9337974716,8.26184288617,1.31410333144,0.0106030358176,20479.6302627,2611.80156234,1117.47260827,1
4,0.933333333333,0.00296854269162,46.0747350457,-36.7010731826,75.649461107,9273705.29831,7.95310601457,8.26184288617,1.3156383917,0.0106225393141,20553.1071699,1751.90287415,2258.04328262,1
4.4,0.933333333333,0.00296854269162,58.0959845325,-9.73172972762,75.6601160672,9275011.46705,7.842096178,8.26184288617,1.30720029243,0.0105038378787,20432.3895442,427.480780218,2768.82593897,1
4.8,0.933333333333,0.00296854269162,55.5196783244,19.6828682118,75.629222827,9271224.33094,7.79298493254,8.26184288617,1.30344387318,0.0104517400575,20359.3757739,-960.33175564,2602.67009893,1
5.2,0.933333333333,0.00296854269162,38.9931550227,44.1518271838,75.6250713026,9270715.40447,7.80454787931,8.26184288617,1.30432072691,0.0104641402273,20370.2867916,-2106.90555607,1813.31732615,1
5.6,0.933333333333,0.00296854269162,12.6689708888,57.5269255124,75.6448173129,9273136.02555,7.78604254189,8.26184288617,1.30292581764,0.0104441431172,20360.0057958,-2714.35156586,561.486178672,1
6,0.933333333333,0.00296854269162,-16.8384970751,56.4474534283,75.6504542351,9273827.04375,7.7398773184,8.26184288617,1.29941733902,0.0103947661285,20310.381,-2623.77537102,-819.346756551,1
6.4,0.933333333333,0.00296854269162,-42.1150203213,41.1846457509,75.6445522183,9273103.52817,7.71457241786,8.26184288617,1.29748861901,0.0103678037784,20278.2544738,-1887.37919054,-1980.01787973,1
6.8,0.933333333333,0.00296854269162,-56.8094635895,15.573529753,75.655769923,9274478.68254,7.7106122986,8.26184288617,1.29719418371,0.0103634461216,20279.8507779,-689.130665831,-2645.99979021,1
7.2,0.933333333333,0.00296854269162,-57.2296103565,-13.9506874645,75.6897726954,9278647.00953,7.68883963026,8.26184288617,1.29555808901,0.0103398054992,20273.4967229,679.329678413,-2639.72293882,1
7.6,0.933333333333,0.00296854269162,-43.2698919522,-39.9695688335,75.7450711648,9285425.93038,7.61058688654,8.26184288617,1.28963456546,0.010255617025,20213.9124316,1850.50298892,-1952.65322089,1
8,0.933333333333,0.00296854269162,-18.437913395,-55.9454496088,75.7450420503,9285422.36129,7.47748167935,8.26184288617,1.27950253627,0.0101134790295,20061.0993445,2501.88464568,-789.283565928,1
8.4,0.933333333333,0.00296854269162,11.0268890975,-57.8641313693,75.5389725669,9260160.74499,7.46796582438,8.26184288617,1.2786757536,0.0101055075469,19939.6296845,2551.73702194,520.106110994,1
