time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
1.2,0.0277235772358,0.051073767133,-0.860901742609,3.18771689022,11.8910813172,2564496.15305,56.3327938589,57.0140354414,0,0.5,240.583299762,67.1192401181,62.2105584219,1
1.6,0.0277235772358,0.051073767133,-2.29963268529,2.36946835711,11.7604711768,2536328.05009,55.9774137941,57.0140354414,0,0.5,234.768778352,28.4359765452,86.4125533816,1
2,0.0277235772358,0.051073767133,-3.16054372404,0.955852578089,11.6225439703,2506581.90834,55.6509481379,57.0140354414,0,0.5,228.784126378,-16.8562243187,88.5655329837,1
2.4,0.0277235772358,0.051073767133,-3.22731703694,-0.697936620095,11.4844844051,2476807.22139,55.3366548988,57.0140354414,0,0.5,222.894147864,-57.1067215881,68.5913265757,1
2.8,0.0277235772358,0.051073767133,-2.48317474921,-2.17635795482,11.3521871467,2448275.26527,55.0947527761,57.0140354414,0,0.5,217.415842125,-82.1812314581,31.8365549229,1
3.2,0.0277235772358,0.051073767133,-1.11509464558,-3.10793415535,11.2243698371,2420709.47962,54.9173805919,57.0140354414,0,0.5,212.275888397,-86.0011446885,-11.9400667601,1
3.6,0.0277235772358,0.051073767133,0.533171022073,-3.25859163502,11.1115078183,2396369.03443,54.7816528327,57.0140354414,0,0.5,207.822253424,-68.3621821732,-51.5019434566,1
4,0.0277235772358,0.051073767133,2.0474688475,-2.59047526549,11.0140571368,2375352.28322,54.649640808,57.0140354414,0,0.5,203.995430668,-34.3086707368,-77.302877827,1
4.4,0.0277235772358,0.051073767133,3.04730701147,-1.27146008998,10.9335384246,2357987.17384,54.4970884234,57.0140354414,0,0.5,200.799440828,7.47082115456,-83.5478152275,1
4.8,0.0277235772358,0.051073767133,3.28146000499,0.367029996341,10.8672429583,2343689.52809,54.3117995037,57.0140354414,0,0.5,198.102741158,46.8380639758,-69.136005496,1
5.2,0.0277235772358,0.051073767133,2.69109310151,1.91329786014,10.8146193361,2332340.42761,54.1119543558,57.0140354414,0,0.5,195.900376249,74.359681659,-37.725566059,1
5.6,0.0277235772358,0.051073767133,1.42454553347,2.97881869299,10.7688301065,2322465.26991,53.9056077186,57.0140354414,0,0.5,193.947758248,83.3179517099,3.0137501411,1
6,0.0277235772358,0.051073767133,-0.199942138905,3.29586315306,10.7300966035,2314111.78911,53.7012912214,57.0140354414,0,0.5,192.260821278,71.5068058199,43.0291556671,1
6.4,0.0277235772358,0.051073767133,-1.77419111523,2.78476869223,10.6951332763,2306571.40521,53.5290771735,57.0140354414,0,0.5,190.761450807,41.7190630284,72.3102850078,1
6.8,0.0277235772358,0.051073767133,-2.90264588002,1.57395605967,10.660810954,2299169.26396,53.4079661326,57.0140354414,0,0.5,189.363741336,1.41785883874,83.3345077642,1
7.2,0.0277235772358,0.051073767133,-3.30176392323,-0.0323384883249,10.6235483344,2291133.00199,53.3494909627,57.0140354414,0,0.5,187.95655325,-39.0379762976,73.2004824575,1
7.6,0.0277235772358,0.051073767133,-2.87126038161,-1.63050746812,10.5846288512,2282739.41169,53.3628408315,57.0140354414,0,0.5,186.598200592,-69.1593442662,44.6416989095,1
8,0.0277235772358,0.051073767133,-1.71930623247,-2.81898507651,10.5433672188,2273840.70056,53.4386591121,57.0140354414,0,0.5,185.249675252,-81.2690469503,5.27996990319,1
8.4,0.0277235772358,0.051073767133,-0.135348586244,-3.29914709323,10.5078233702,2266175.11822,53.5447170438,57.0140354414,0,0.5,184.147388586,-72.764221197,-34.5784431577,1
