time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
1.2,0.766666666667,0.0117123365546,-22.9088745891,42.926047881,62.7810701936,10535908.1455,7.53957766313,8.16529062518,1.28963567383,0.0100691343337,28414.9844026,-4118.34278921,-2281.49024719,1
1.6,0.766666666667,0.0117123365546,-40.8612874114,26.4162319928,62.7320956943,10527689.2537,7.48112658717,8.16529062518,1.28487853034,0.0100092590893,28270.6946197,-2465.74199796,-3948.36529545,1
2,0.766666666667,0.0117123365546,-48.5466409258,3.26891058917,62.8048264862,10539894.9224,8.03031674393,8.16529062518,1.32874263613,0.0105766154997,29256.9546309,-262.802783204,-5094.08985265,1
2.4,0.766666666667,0.0117123365546,-44.0338657672,-20.6997774678,62.9360901548,10561923.5681,7.93289788257,8.16529062518,1.32157059225,0.0104742930764,29229.2402217,2218.01009514,-4532.23260858,1
2.8,0.766666666667,0.0117123365546,-28.4568696789,-39.4673116604,62.9487530064,10564048.6457,7.43940214807,8.16529062518,1.28165161685,0.00996287250238,28398.1340233,3818.26082187,-2663.16141389,1
3.2,0.766666666667,0.0117123365546,-5.72962485342,-48.3180454971,62.8367782893,10545257.0684,7.22840937592,8.16529062518,1.26451978193,0.00974582201892,27935.3001086,4452.27822783,-457.415786166,1
3.6,0.766666666667,0.0117123365546,18.4372808812,-45.0280889593,62.7853939211,10536633.7527,7.42882321254,8.16529062518,1.28068848057,0.00995426381647,28230.5519477,4249.80515863,1818.35735385,1
4,0.766666666667,0.0117123365546,37.9715216099,-30.4240968354,62.8604931034,10549236.8843,7.46707153664,8.16529062518,1.28383048035,0.00999281902426,28364.4990701,2858.66020387,3684.64294735,1
4.4,0.766666666667,0.0117123365546,47.9648034242,-8.1755583354,62.8663718315,10550223.4514,7.35112964451,8.16529062518,1.27445902904,0.00987258937376,28171.8519726,697.914427263,4520.83981921,1
4.8,0.766666666667,0.0117123365546,45.9061526478,16.1272214189,62.8316631375,10544398.6445,7.29732567069,8.16529062518,1.27008836858,0.00981731546359,28048.4307462,-1567.43250051,4247.84442291,1
5.2,0.766666666667,0.0117123365546,32.3128385827,36.3777759676,62.8236236978,10543049.4671,7.29630368455,8.16529062518,1.27000114746,0.00981636746979,28039.4075126,-3430.3542829,2952.27360544,1
5.6,0.766666666667,0.0117123365546,10.600401231,47.48782597,62.8372986764,10545344.3996,7.26719026422,8.16529062518,1.26765530012,0.0097860061796,28002.0485231,-4412.09201048,912.621090323,1
6,0.766666666667,0.0117123365546,-13.7755583692,46.6657916812,62.8402428331,10545838.4875,7.21532650106,8.16529062518,1.2634639074,0.00973221660226,27916.052495,-4263.16535771,-1331.35131748,1
6.4,0.766666666667,0.0117123365546,-34.6901861384,34.1182225109,62.8344513631,10544866.564,7.18318413109,8.16529062518,1.26086239353,0.00969898307264,27855.884775,-3064.02381344,-3214.49799205,1
6.8,0.766666666667,0.0117123365546,-46.888343599,12.9978981439,62.8451617425,10546663.978,7.17049989534,8.16529062518,1.25984224197,0.00968569493798,27843.7983378,-1117.15083379,-4289.65198313,1
7.2,0.766666666667,0.0117123365546,-47.3050464096,-11.3883583456,62.8719005493,10551151.2798,7.12946393278,8.16529062518,1.25653698414,0.00964281692812,27797.4834112,1097.98544958,-4266.31915353,1
7.6,0.766666666667,0.0117123365546,-35.8355912495,-32.9131056179,62.9007164173,10555987.1537,7.02518500393,8.16529062518,1.24811585828,0.00953439515413,27644.2717878,2978.83154225,-3143.19618857,1
8,0.766666666667,0.0117123365546,-15.3618642223,-46.1679028031,62.8678531706,10550472.0495,6.87180558615,8.16529062518,1.23467559776,0.00935840967176,27329.1156539,4012.90657477,-1265.91824352,1
8.4,0.766666666667,0.0117123365546,8.97177963681,-47.8222677397,62.7260688173,10526677.8243,6.85873605595,8.16529062518,1.23346481101,0.00934470245966,27180.2432485,4094.48377818,834.611765878,1
8.8,0.766666666667,0.0117123365546,31.0511187624,-37.4605144816,62.7043816629,10523038.2898,6.99545937047,8.16529062518,1.24559973154,0.00950544211898,27418.774003,3252.65699128,2783.08458026,1
9.2,0.766666666667,0.0117123365546,45.328362112,-17.6862011145,62.7395100228,10528933.525,7.06404546901,8.16529062518,1.2511903643,0.00957673083319,27567.6361226,1513.14476619,4064.71050337,1
9.6,0.766666666667,0.0117123365546,48.2161213896,6.53205631995,62.7500646825,10530704.8061,7.07932482135,8.16529062518,1.25242928472,0.00959243575036,27603.0821636,-651.367268486,4301.15884638,1
10,0.766666666667,0.0117123365546,38.9888003731,29.1090289616,62.7556865141,10531648.2609,7.07527088635,8.16529062518,1.25210420298,0.00958816037021,27601.1636423,-2655.3545521,3442.91277522,1
10.4,0.766666666667,0.0117123365546,19.9649127005,44.371887299,62.7673440152,10533604.6207,7.06432579979,8.16529062518,1.25122488069,0.00957666362963,27592.8407646,-3986.41395678,1719.20292986,1
10.8,0.766666666667,0.0117123365546,-4.07548217871,48.4855913301,62.7819132193,10536049.622,7.04473631051,8.16529062518,1.24964806371,0.00955616988233,27572.313627,-4307.22076158,-429.9894434,1
11.2,0.766666666667,0.0117123365546,-27.0918462481,40.4165063864,62.7992206327,10538954.149,7.02776441756,8.16529062518,1.2482835447,0.00953835698356,27558.6480407,-3548.93280666,-2460.21824568,1
11.6,0.766666666667,0.0117123365546,-43.3009457938,22.1921205607,62.8239462888,10543103.6043,7.00633600344,8.16529062518,1.24656131951,0.00951583400563,27543.8799805,-1903.61743118,-3861.95297462,1
12,0.766666666667,0.0117123365546,-48.6299824065,-1.60839446698,62.8521047439,10547829.1513,6.96609817455,8.16529062518,1.24304785918,0.00946915924353,27493.8138434,208.283562192,-4273.39836263,1
12.4,0.766666666667,0.0117123365546,-41.7399494514,-25.0047743725,62.887219939,10553722.1771,6.89132752236,8.16529062518,1.23641711272,0.0093810725816,27383.1231563,2227.90851821,-3590.44165186,1
12.8,0.766666666667,0.0117123365546,-24.3620791402,-42.1183003169,62.8903419136,10554246.1064,6.77072751913,8.16529062518,1.22570182399,0.00923965823396,27157.0514922,3609.93726667,-2013.42649238,1
13.2,0.766666666667,0.0117123365546,-0.862842439331,-48.6489221314,62.7506612412,10530804.9205,6.68349348786,8.16529062518,1.21790787327,0.00913878197709,26870.6815868,4048.96631382,-8.54258049376,1
13.6,0.766666666667,0.0117123365546,22.8531973791,-42.9557154657,62.6304442778,10510630.1309,6.80331130706,8.16529062518,1.2285101698,0.00928069806731,26992.4969275,3609.82030597,1993.48427126,1
14,0.766666666667,0.0117123365546,40.8270017533,-26.4691905705,62.6526675563,10514359.6376,6.90986693024,8.16529062518,1.23797945777,0.00940558138413,27212.2688029,2233.6069019,3566.11451906,1
14.4,0.766666666667,0.0117123365546,48.5423616456,-3.33185346061,62.6915955991,10520892.5349,6.96130512373,8.16529062518,1.24256166212,0.00946550700197,27343.2248178,224.837666454,4246.74768231,1
14.8,0.766666666667,0.0117123365546,44.0606681034,20.642665717,62.715827251,10524959.0864,6.97285077339,8.16529062518,1.243596183,0.00947876160825,27386.3095518,-1869.5746012,3833.31448828,1
