time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
1.2,0.433333333333,0.0270996925116,-12.9623401437,25.0007457883,37.5339874397,9125983.39631,8.9377997473,9.93784700268,1.45984539846,0.0130300635137,16212.1182157,-4125.19864734,-2284.7933817,1
1.6,0.433333333333,0.0270996925116,-23.4658380445,15.5696498626,37.4907503583,9115470.76726,8.69472817523,9.93784700268,1.43612142717,0.0127469794709,15931.197223,-2416.6047628,-3868.84684654,1
2,0.433333333333,0.0270996925116,-28.0731646258,2.22642760232,37.5562547832,9131397.46024,9.04570669358,9.93784700268,1.46964928977,0.0131588385243,16331.5198388,-246.974872625,-4776.91236266,1
2.4,0.433333333333,0.0270996925116,-25.6266545701,-11.6762206008,37.6206797897,9147061.70428,8.79616259149,9.93784700268,1.44611815916,0.0128605046637,16145.3454005,2045.0772231,-4180.0802621,1
2.8,0.433333333333,0.0270996925116,-16.7410330961,-22.6450295396,37.5794391347,9137034.48474,8.2774108333,9.93784700268,1.39552240742,0.0122544521852,15585.7681047,3560.74482274,-2484.12522111,1
3.2,0.433333333333,0.0270996925116,-3.64895630559,-27.9239085705,37.4785115768,9112495.0398,8.05439045397,9.93784700268,1.37371983304,0.011996881561,15276.1961805,4170.16644053,-428.881509533,1
3.6,0.433333333333,0.0270996925116,10.359979771,-26.1864539623,37.4298518433,9100663.9515,8.05622099367,9.93784700268,1.37386633687,0.0120008185892,15238.0536595,3845.20968119,1644.7108086,1
4,0.433333333333,0.0270996925116,21.7658033791,-17.8692292849,37.4515720428,9105944.98327,8.02081892385,9.93784700268,1.37043143366,0.0119585153465,15220.1421834,2554.87909496,3292.26705543,1
4.4,0.433333333333,0.0270996925116,27.7026168718,-5.06207175232,37.4488141317,9105274.42698,7.89937753438,9.93784700268,1.35808277473,0.0118218030351,15089.4066155,625.636907571,4049.43586849,1
4.8,0.433333333333,0.0270996925116,26.6786998437,9.01701317648,37.4189490535,9098013.05599,7.82341621244,9.93784700268,1.3502758739,0.0117379393443,14984.0779488,-1400.78609444,3797.63007295,1
5.2,0.433333333333,0.0270996925116,18.9513280076,20.8304277134,37.4026502743,9094050.18397,7.77362925493,9.93784700268,1.34516171114,0.01168282215,14917.7882511,-3043.63583345,2620.10155143,1
5.6,0.433333333333,0.0270996925116,6.46212851155,27.4098603987,37.4006240353,9093557.52587,7.70240180382,9.93784700268,1.33785755365,0.0116032565917,14840.0837822,-3893.02395221,805.759294212,1
6,0.433333333333,0.0270996925116,-7.65078528445,27.1021223616,37.3965929216,9092577.40413,7.6298535734,9.93784700268,1.33041704753,0.0115222686991,14759.3140429,-3755.35386549,-1172.25123388,1
6.4,0.433333333333,0.0270996925116,-19.8413155423,19.9845377611,37.3895575577,9090866.83144,7.5634463065,9.93784700268,1.32360489167,0.0114482221889,14682.6980105,-2688.16561974,-2819.46947604,1
6.8,0.433333333333,0.0270996925116,-27.0463943783,7.84551484,37.3944715133,9092061.60663,7.51410927696,9.93784700268,1.31854882705,0.0113929185866,14633.7595184,-975.618440991,-3744.23649349,1
7.2,0.433333333333,0.0270996925116,-27.455629208,-6.26482056944,37.3963023329,9092506.75063,7.42280672554,9.93784700268,1.30918848693,0.0112907861242,14537.3401022,951.423814352,-3698.82524584,1
7.6,0.433333333333,0.0270996925116,-20.9661931617,-18.8010184904,37.3772485683,9087874.03368,7.29122754823,9.93784700268,1.2956901745,0.0111441210888,14381.3427547,2574.57093512,-2717.33961107,1
8,0.433333333333,0.0270996925116,-9.20866199929,-26.6131564486,37.3166592674,9073142.4,7.17023091929,9.93784700268,1.28326367711,0.0110100902719,14204.9705905,3495.73186375,-1103.26744309,1
8.4,0.433333333333,0.0270996925116,4.86269442133,-27.7383084369,37.2432692296,9055298.40546,7.15396285223,9.93784700268,1.28157045608,0.0109934222858,14131.51105,3569.18926541,727.054811186,1
8.8,0.433333333333,0.0270996925116,17.7122202247,-21.8937618213,37.2237389417,9050549.82705,7.24673231703,9.93784700268,1.29106977399,0.0110978471989,14215.4417428,2802.86142374,2397.58213935,1
9.2,0.433333333333,0.0270996925116,26.1112642385,-10.5480534623,37.2391819581,9054304.62958,7.32406573214,9.93784700268,1.29900049172,0.0111841812312,14309.6597157,1302.90961471,3498.54352364,1
9.6,0.433333333333,0.0270996925116,27.9494308173,3.44802392182,37.2531655875,9057704.59793,7.35189673622,9.93784700268,1.3018583424,0.0112150330289,14350.1115567,-561.188803675,3708.99314409,1
10,0.433333333333,0.0270996925116,22.7648508796,16.577729531,37.2651427544,9060616.71663,7.35276683099,9.93784700268,1.30195251597,0.0112157126636,14360.3217976,-2292.30469861,2972.99363095,1
10.4,0.433333333333,0.0270996925116,11.8602339846,25.5420124854,37.2783398902,9063825.45756,7.33768033735,9.93784700268,1.30041182637,0.011198487025,14354.4654443,-3441.93365788,1484.92377645,1
10.8,0.433333333333,0.0270996925116,-2.02445851346,28.0884517142,37.295964919,9068110.79284,7.30290942394,9.93784700268,1.29685524469,0.0111591174374,14330.9892254,-3714.85053986,-370.35958246,1
11.2,0.433333333333,0.0270996925116,-15.4004730687,23.5772131779,37.315020093,9072743.85247,7.25670421365,9.93784700268,1.29212676581,0.0111069359274,14296.2963756,-3050.98490786,-2114.42927537,1
11.6,0.433333333333,0.0270996925116,-24.9068696949,13.1418185185,37.3369341866,9078072.02747,7.2065300683,9.93784700268,1.28699189114,0.0110502816082,14259.4135873,-1631.56026664,-3308.90810012,1
12,0.433333333333,0.0270996925116,-28.1550124938,-0.595670585081,37.352462306,9081847.52189,7.12343112256,9.93784700268,1.27847875371,0.0109569637589,14182.123194,177.080285158,-3643.28466712,1
12.4,0.433333333333,0.0270996925116,-24.3287530552,-14.1834878204,37.3515172378,9081617.73877,7.01817037688,9.93784700268,1.26768770456,0.0108392091167,14068.2558685,1892.97484669,-3051.59868498,1
