time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
1.2,0.00552845528455,0.054972115267,-0.198905203514,1.9939892069,11.4061501011,2282811.09131,64.4664024225,64.9098171648,0,0.5,71.0372926521,10.0471875031,12.9520527048,1
1.6,0.00552845528455,0.054972115267,-1.14153008265,1.64695637696,11.2664787835,2254857.46714,64.221833605,64.9098171648,0,0.5,69.2397394791,2.52410907213,16.0902013099,1
2,0.00552845528455,0.054972115267,-1.79732706666,0.88609912124,11.1192845228,2225398.21158,63.9918163707,64.9098171648,0,0.5,67.3779922139,-5.52447157083,15.1601324228,1
2.4,0.00552845528455,0.054972115267,-2.00151655717,-0.0974048694958,10.9756472432,2196650.84527,63.7884189414,64.9098171648,0,0.5,65.5916837982,-12.0437972625,10.4668905284,1
2.8,0.00552845528455,0.054972115267,-1.70279264234,-1.05643431145,10.8372373714,2168949.68515,63.648484011,64.9098171648,0,0.5,63.9081004204,-15.3806788728,3.24320295109,1
3.2,0.00552845528455,0.054972115267,-0.976214537017,-1.75001754704,10.706611984,2142806.50093,63.5568137305,64.9098171648,0,0.5,62.3500132021,-14.7559206966,-4.58086298129,1
3.6,0.00552845528455,0.054972115267,-0.00434674103824,-2.00388057106,10.5907603239,2119620.11005,63.4986106661,64.9098171648,0,0.5,60.9903118999,-10.4694236533,-11.0046897138,1
4,0.00552845528455,0.054972115267,0.968613243926,-1.75423619302,10.4899753957,2099449.15406,63.4403840188,64.9098171648,0,0.5,59.8179530434,-3.7277858375,-14.498324801,1
4.4,0.00552845528455,0.054972115267,1.69819348606,-1.06381160039,10.4049058797,2082423.45888,63.3506133684,64.9098171648,0,0.5,58.8275373383,3.74946966251,-14.342239639,1
4.8,0.00552845528455,0.054972115267,2.00107515009,-0.106087138232,10.3327878753,2067989.86133,63.2104046604,64.9098171648,0,0.5,57.9790404871,10.1821485068,-10.6868838151,1
5.2,0.00552845528455,0.054972115267,1.80115431946,0.878293433145,10.2730774359,2056039.49665,63.0415345599,64.9098171648,0,0.5,57.2684964358,14.0741028833,-4.43500467014,1
5.6,0.00552845528455,0.054972115267,1.14866433616,1.64198857489,10.2233133335,2046079.77808,62.8549599535,64.9098171648,0,0.5,56.668489852,14.5032788213,2.91381359742,1
6,0.00552845528455,0.054972115267,0.207553861157,1.99310753146,10.1808483026,2037580.88558,62.6721633579,64.9098171648,0,0.5,56.1530793972,11.336914272,9.58234791494,1
6.4,0.00552845528455,0.054972115267,-0.785707878213,1.8434259864,10.140735737,2029552.81223,62.5239520751,64.9098171648,0,0.5,55.6741835072,5.30324897804,13.8896703149,1
6.8,0.00552845528455,0.054972115267,-1.581547806,1.2305538487,10.1030057281,2022001.58047,62.4309115254,64.9098171648,0,0.5,55.2368888054,-2.08620521524,14.6986788863,1
7.2,0.00552845528455,0.054972115267,-1.9799982693,0.308485154886,10.0663759008,2014670.53755,62.4062703188,64.9098171648,0,0.5,54.8300469899,-8.91694506652,11.7678974658,1
7.6,0.00552845528455,0.054972115267,-1.88094214511,-0.6910954232,10.0310301386,2007596.48563,62.4577801619,64.9098171648,0,0.5,54.4571086457,-13.3894983646,5.86736920242,1
8,0.00552845528455,0.054972115267,-1.30926888666,-1.51702709918,9.99400449284,2000186.22414,62.5671916651,64.9098171648,0,0.5,54.0808427986,-14.3483165587,-1.41016174792,1
8.4,0.00552845528455,0.054972115267,-0.408620645743,-1.96178118176,9.96214553489,1993810.0164,62.6988111837,64.9098171648,0,0.5,53.7665597818,-11.6544149484,-8.13498983677,1
8.8,0.00552845528455,0.054972115267,0.594700140997,-1.91360601471,9.93607937685,1988593.17162,62.810300181,64.9098171648,0,0.5,53.5106019364,-6.11688819892,-12.6412972818,1
9.2,0.00552845528455,0.054972115267,1.44859289928,-1.38460638789,9.91669163476,1984712.93576,62.8613315368,64.9098171648,0,0.5,53.3131048921,0.810973403413,-13.9226529405,1
9.6,0.00552845528455,0.054972115267,1.93850326366,-0.507702012998,9.9025024908,1981873.14013,62.8125263734,64.9098171648,0,0.5,53.1490889356,7.45856472185,-11.7892312816,1
10,0.00552845528455,0.054972115267,1.94133333181,0.496770703675,9.89456495187,1980284.53207,62.6812347105,64.9098171648,0,0.5,53.0335557601,12.301976421,-6.7731548349,1
10.4,0.00552845528455,0.054972115267,1.45637200334,1.37642174682,9.88956474238,1979283.79707,62.4855465618,64.9098171648,0,0.5,52.9344309804,14.1999451076,-0.023019907799,1
10.8,0.00552845528455,0.054972115267,0.605473655252,1.91022456534,9.88684756497,1978739.98494,62.2618575097,64.9098171648,0,0.5,52.8526352004,12.6303857003,6.88952404761,1
11.2,0.00552845528455,0.054972115267,-0.397559740983,1.96405256793,9.88053318755,1977476.23419,62.0544227026,64.9098171648,0,0.5,52.7354822843,7.84862134402,12.2516793182,1
11.6,0.00552845528455,0.054972115267,-1.3006998226,1.52438059838,9.8708157469,1975531.39907,61.9118333076,64.9098171648,0,0.5,52.5971695849,0.969219613826,14.6143071129,1
12,0.00552845528455,0.054972115267,-1.87701803769,0.701683349823,9.8553881543,1972443.74204,61.8647806404,64.9098171648,0,0.5,52.4210717696,-6.23564770691,13.2489507614,1
12.4,0.00552845528455,0.054972115267,-1.98170511397,-0.297323188637,9.83659119626,1968681.74488,61.932066936,64.9098171648,0,0.5,52.2369557086,-11.8108389689,8.46495769542,1
12.8,0.00552845528455,0.054972115267,-1.58845673043,-1.22162246737,9.81137740477,1963635.49156,62.111940041,64.9098171648,0,0.5,52.0114798111,-14.2188980456,1.56623766565,1
13.2,0.00552845528455,0.054972115267,-0.796082903402,-1.83896934399,9.78598258208,1958553.0069,62.3540677376,64.9098171648,0,0.5,51.7981962149,-12.8969007574,-5.51649729311,1
13.6,0.00552845528455,0.054972115267,0.196319628079,-1.99424543145,9.76426336591,1954206.15304,62.5961999371,64.9098171648,0,0.5,51.6230373533,-8.35746955632,-10.9338254395,1
14,0.00552845528455,0.054972115267,1.13939367795,-1.64843510151,9.74913411556,1951178.20582,62.768820091,64.9098171648,0,0.5,51.5013520575,-1.90282951505,-13.4415128123,1
14.4,0.00552845528455,0.054972115267,1.79617663892,-0.888428792322,9.74014571707,1949379.28019,62.8005953796,64.9098171648,0,0.5,51.4132053463,4.85662903867,-12.6227128954,1
14.8,0.00552845528455,0.054972115267,2.00164116996,0.0948096194111,9.73919237886,1949188.4804,62.6858841988,64.9098171648,0,0.5,51.3776203545,10.4166201708,-8.77298278544,1
15.2,0.00552845528455,0.054972115267,1.7041609847,1.05422558092,9.74258117376,1949866.70912,62.4483777473,64.9098171648,0,0.5,51.3599885111,13.5529697956,-2.74477428187,1
15.6,0.00552845528455,0.054972115267,0.978482790783,1.74875031533,9.74978698357,1951308.86992,62.1419648304,64.9098171648,0,0.5,51.3657447329,13.4826800862,4.14991891212,1
16,0.00552845528455,0.054972115267,0.00694497077442,2.00387325063,9.75434286944,1952220.67861,61.8277354517,64.9098171648,0,0.5,51.3400016465,10.0513038886,10.2920838939,1
16.4,0.00552845528455,0.054972115267,-0.966337885462,1.75549062326,9.75487676398,1952327.53152,61.5830207917,64.9098171648,0,0.5,51.2869889648,3.93259152316,14.0553686817,1
16.8,0.00552845528455,0.054972115267,-1.69681271948,1.0660125854,9.74697812485,1950746.70882,61.46188071,64.9098171648,0,0.5,51.1744034173,-3.3641667561,14.2842096082,1
17.2,0.00552845528455,0.054972115267,-2.00093591534,0.108681644935,9.73334382928,1948017.95978,61.4951000945,64.9098171648,0,0.5,51.0389944311,-9.84171542428,10.794105594,1
17.6,0.00552845528455,0.054972115267,-1.80229160151,-0.875957316517,9.71115063468,1943576.24454,61.6952775989,64.9098171648,0,0.5,50.8537655253,-13.6484614354,4.51088980859,1
18,0.00552845528455,0.054972115267,-1.1507923745,-1.64049783542,9.6848947277,1938321.42366,62.0128786743,64.9098171648,0,0.5,50.6526581041,-13.7646255932,-2.73805791466,1
18.4,0.00552845528455,0.054972115267,-0.210137951747,-1.99283674155,9.66025506983,1933390.07665,62.3659819064,64.9098171648,0,0.5,50.4748011393,-10.3406921315,-8.9448904501,1
18.8,0.00552845528455,0.054972115267,0.783317029929,-1.8444431864,9.64293350135,1929923.36191,62.6603168252,64.9098171648,0,0.5,50.3586039817,-4.49223291727,-12.6062030318,1
19.2,0.00552845528455,0.054972115267,1.57995093932,-1.23260345065,9.63288953904,1927913.17719,62.7976209918,64.9098171648,0,0.5,50.2833188464,2.2219977935,-13.0553337455,1
19.6,0.00552845528455,0.054972115267,1.97959662281,-0.311052163153,9.63302899864,1927941.08845,62.7377369286,64.9098171648,0,0.5,50.2717890491,8.29173899298,-10.3895157355,1
20,0.00552845528455,0.054972115267,1.88183663898,0.68865601096,9.64008419801,1929353.10628,62.4970060321,64.9098171648,0,0.5,50.292798085,12.4567043927,-5.22904202868,1
20.4,0.00552845528455,0.054972115267,1.31123476483,1.51532822475,9.65281557199,1931901.14585,62.1431077,64.9098171648,0,0.5,50.3465136007,13.7686516287,1.37298841127,1
20.8,0.00552845528455,0.054972115267,0.411163949545,1.9612497148,9.66536170517,1934412.11157,61.7463381852,64.9098171648,0,0.5,50.3860199711,11.7561347867,7.96716968761,1
21.2,0.00552845528455,0.054972115267,-0.592218457782,1.9143754949,9.67440416423,1936221.85681,61.4047621768,64.9098171648,0,0.5,50.3994142778,6.66344318348,12.8918872396,1
21.6,0.00552845528455,0.054972115267,-1.4467963997,1.38648347089,9.67450810508,1936242.65939,61.1972665944,64.9098171648,0,0.5,50.3502829652,-0.364351470062,14.6812008903,1
22,0.00552845528455,0.054972115267,-1.93784334728,0.510215051343,9.66678561391,1934697.0907,61.1668669371,64.9098171648,0,0.5,50.2623117283,-7.43922835804,12.665174925,1
22.4,0.00552845528455,0.054972115267,-1.9419758133,-0.494253151513,9.64935854868,1931209.26199,61.338908228,64.9098171648,0,0.5,50.1223035351,-12.5174427452,7.30734281212,1
22.8,0.00552845528455,0.054972115267,-1.45815544883,-1.37453225654,9.62486420714,1926306.99838,61.6801101816,64.9098171648,0,0.5,49.9480686818,-14.140388807,0.178757663845,1
23.2,0.00552845528455,0.054972115267,-0.607949945226,-1.90943790193,9.5986695616,1921064.43828,62.10103814,64.9098171648,0,0.5,49.7722062466,-12.00533128,-6.64642838962,1
23.6,0.00552845528455,0.054972115267,0.395012814435,-1.96456639329,9.57933816216,1917195.47876,62.4949567076,64.9098171648,0,0.5,49.6587132444,-6.9463694925,-11.3985489281,1
24,0.00552845528455,0.054972115267,1.29872221596,-1.52606580559,9.56759941763,1914846.10268,62.7439373211,64.9098171648,0,0.5,49.5905635205,-0.436480454375,-13.1078286601,1
24.4,0.00552845528455,0.054972115267,1.87610665661,-0.704116503309,9.56692869744,1914711.86567,62.7741985454,64.9098171648,0,0.5,49.5900668757,5.97737098919,-11.6442357899,1
24.8,0.00552845528455,0.054972115267,1.98208895769,0.294753458039,9.5754965242,1916426.61866,62.5781749553,64.9098171648,0,0.5,49.636907172,10.984880071,-7.44564130486,1
25.2,0.00552845528455,0.054972115267,1.590039352,1.21956184603,9.59123761541,1919577.01886,62.2245505998,64.9098171648,0,0.5,49.7226621008,13.5342021187,-1.34604999537,1
