time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
1.2,0.113861788618,0.0432049793965,-3.43080631519,7.8201134138,15.5755691833,3971063.70881,32.3819966825,33.4706680147,0,0.35,390.427427869,317.71010486,217.10380474,1
1.6,0.113861788618,0.0432049793965,-6.7946139286,5.17279685841,15.4841470358,3947755.20767,31.8806568242,33.4706680147,0,0.35,382.516006012,172.022758604,342.933645795,1
2,0.113861788618,0.0432049793965,-8.45116490378,1.22573143317,15.4022508764,3926875.40144,31.4808874055,33.4706680147,0,0.35,375.822754902,-15.8869308573,381.91379445,1
2.4,0.113861788618,0.0432049793965,-7.98422401697,-3.02931883829,15.313386776,3904219.08631,30.9989927453,33.4706680147,0,0.35,368.308106262,-198.476999443,325.168995152,1
2.8,0.113861788618,0.0432049793965,-5.51111771777,-6.52320375874,15.2068733984,3877063.00593,30.5704388767,33.4706680147,0,0.35,360.381562437,-329.092526881,186.738614326,1
3.2,0.113861788618,0.0432049793965,-1.65325396118,-8.37802823563,15.100867901,3850036.41201,30.2600749693,33.4706680147,0,0.35,353.34660965,-375.030379978,3.48478658924,1
3.6,0.113861788618,0.0432049793965,2.62001659108,-8.12773762123,15.0088524106,3826576.63534,30.0251799,33.4706680147,0,0.35,347.529930226,-326.81980991,-177.518758352,1
4,0.113861788618,0.0432049793965,6.23496560155,-5.83522148034,14.9374545027,3808373.40709,29.7933574113,33.4706680147,0,0.35,342.736974182,-198.439522061,-312.024213225,1
4.4,0.113861788618,0.0432049793965,8.28327866709,-2.07651157002,14.8869331631,3795492.7569,29.5852355946,33.4706680147,0,0.35,339.085716269,-22.0178535802,-367.859202035,1
4.8,0.113861788618,0.0432049793965,8.25028400282,2.20395545551,14.8444491539,3784661.26142,29.3804143283,33.4706680147,0,0.35,335.840979318,158.856951479,-331.525423924,1
5.2,0.113861788618,0.0432049793965,6.14427205176,5.93064302846,14.8091232191,3775654.75025,29.1847405509,33.4706680147,0,0.35,332.993073649,299.266705732,-212.455152342,1
5.6,0.113861788618,0.0432049793965,2.49441237694,8.16716062477,14.7843176867,3769330.46456,28.9997722802,33.4706680147,0,0.35,330.696292501,364.602999053,-40.5643658219,1
6,0.113861788618,0.0432049793965,-1.78220874948,8.35154702737,14.7612083466,3763438.63094,28.8096271075,33.4706680147,0,0.35,328.448317008,338.449641549,141.395735801,1
6.4,0.113861788618,0.0432049793965,-5.61102110411,6.43747217053,14.7415621204,3758429.73432,28.6433357114,33.4706680147,0,0.35,326.511950666,227.331505939,287.822062448,1
6.8,0.113861788618,0.0432049793965,-8.02997365979,2.9058783182,14.718364911,3752515.49805,28.4886987165,33.4706680147,0,0.35,324.497421062,59.0839349587,361.700883859,1
7.2,0.113861788618,0.0432049793965,-8.43126546542,-1.35586445808,14.6876101648,3744674.43265,28.364645862,33.4706680147,0,0.35,322.351449688,-123.584720167,344.146595708,1
7.6,0.113861788618,0.0432049793965,-6.71406546479,-5.276924361,14.6455665549,3733955.21904,28.2827159449,33.4706680147,0,0.35,319.987291594,-273.869122965,239.823352354,1
8,0.113861788618,0.0432049793965,-3.30984793015,-7.872071675,14.5937296049,3720739.14784,28.2508919423,33.4706680147,0,0.35,317.523461281,-353.521212669,76.1893269438,1
8.4,0.113861788618,0.0432049793965,0.926022426794,-8.48923366637,14.548895954,3709308.6003,28.2740128543,33.4706680147,0,0.35,315.718528975,-343.802743286,-104.363466878,1
8.8,0.113861788618,0.0432049793965,4.92921467254,-6.97333840346,14.5201394191,3701976.98818,28.3077667172,33.4706680147,0,0.35,314.681045071,-248.790836118,-256.993903063,1
