time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
1.2,0.366666666667,0.0294924412073,-10.9731674089,21.4156109154,32.6057296295,8401492.81544,10.483359445,11.5167266028,1.51270069915,0.0141156768718,13233.4670182,-3974.55458087,-2201.19986354,1
1.6,0.366666666667,0.0294924412073,-19.9868293411,13.4002032357,32.5644593097,8390858.72446,10.2008199158,11.5167266028,1.49534971518,0.0136223499171,13069.5190472,-2340.78896797,-3747.35667763,1
2,0.366666666667,0.0294924412073,-23.9784771561,2.01777777266,32.6103448153,8402682.00675,10.4065591202,11.5167266028,1.50799760897,0.0139811410106,13201.8437345,-233.191449978,-4507.60483843,1
2.4,0.366666666667,0.0294924412073,-21.945144784,-9.87164698905,32.6492891827,8412716.77141,10.0980259903,11.5167266028,1.48911480394,0.0134404359034,13090.4620223,1933.81823197,-3952.81254778,1
2.8,0.366666666667,0.0294924412073,-14.397739868,-19.2806607915,32.599503857,8399888.62552,9.60556669797,11.5167266028,1.44783905352,0.0126586312437,12723.8335228,3411.63553577,-2380.06071327,1
3.2,0.366666666667,0.0294924412073,-3.23266995694,-23.8450967458,32.5032432223,8375085.22317,9.37156128342,11.5167266028,1.42691896191,0.0122958314213,12482.0634918,4005.00396636,-411.826096444,1
3.6,0.366666666667,0.0294924412073,8.74466056251,-22.4180664981,32.4483826692,8360949.34742,9.3252400056,11.5167266028,1.42277634375,0.0122237570804,12406.9740617,3669.56200084,1569.65643284,1
4,0.366666666667,0.0294924412073,18.524753689,-15.3581344774,32.4532657323,8362207.56247,9.25499158055,11.5167266028,1.41651062804,0.0121145519222,12360.7611906,2427.79963974,3128.63141227,1
4.4,0.366666666667,0.0294924412073,23.6502028521,-4.43922278358,32.4463212908,8360418.19367,9.13493816975,11.5167266028,1.40580123015,0.0119278427099,12269.9968761,595.939630772,3857.85354055,1
4.8,0.366666666667,0.0294924412073,22.8331560559,7.59511542976,32.4197943452,8353583.01637,9.0384943728,11.5167266028,1.39720027403,0.0117775687777,12181.2812677,-1333.68922474,3615.4010334,1
5.2,0.366666666667,0.0294924412073,16.2789095222,17.7210580563,32.4008143345,8348692.45189,8.97035794616,11.5167266028,1.39076947925,0.0116718770377,12115.4267865,-2893.13458096,2490.38319497,1
5.6,0.366666666667,0.0294924412073,5.63432369371,23.3942982451,32.3936033701,8346834.40833,8.89166755032,11.5167266028,1.38280663142,0.0115508354267,12045.7482966,-3699.35719707,765.540479379,1
6,0.366666666667,0.0294924412073,-6.42597708622,23.189342646,32.3875380725,8345271.56786,8.8027074774,11.5167266028,1.37380423008,0.0114140146496,11968.4882086,-3564.03538253,-1112.68003268,1
6.4,0.366666666667,0.0294924412073,-16.8716471965,17.157689668,32.3836419665,8344267.66127,8.73373087404,11.5167266028,1.36682391927,0.0113079337822,11909.1424196,-2553.01387491,-2677.93884582,1
6.8,0.366666666667,0.0294924412073,-23.0780430851,6.81488967113,32.3840772948,8344379.83197,8.66183595177,11.5167266028,1.35954798578,0.0111974318498,11850.5375224,-924.177897343,-3547.45594309,1
7.2,0.366666666667,0.0294924412073,-23.4857074094,-5.24026157216,32.3786868146,8342990.87116,8.56320921193,11.5167266028,1.34956693628,0.011045741894,11765.6778936,901.484757173,-3503.97796798,1
7.6,0.366666666667,0.0294924412073,-17.992207915,-15.9787123452,32.3528517647,8336333.97408,8.4321526589,11.5167266028,1.33630397153,0.0108438153082,11639.3661621,2442.44475292,-2577.60422828,1
8,0.366666666667,0.0294924412073,-7.97787519555,-22.7022532192,32.2923350319,8320740.67494,8.31713708063,11.5167266028,1.32466335982,0.0106658128305,11501.6449895,3323.03843964,-1048.54180738,1
8.4,0.366666666667,0.0294924412073,4.04102769219,-23.7214858105,32.2267739531,8303847.60311,8.30310692644,11.5167266028,1.32324285533,0.0106429487145,11443.5237201,3394.23344178,691.635506169,1
8.8,0.366666666667,0.0294924412073,15.0445570171,-18.7803114464,32.2061281682,8298527.8199,8.38324860272,11.5167266028,1.33135532792,0.0107658661296,11494.2062353,2656.77579488,2272.8840611,1
9.2,0.366666666667,0.0294924412073,22.2678980772,-9.1202800992,32.2180768126,8301606.61775,8.45068968425,11.5167266028,1.33818209499,0.0108698621775,11557.7015542,1231.81562,3308.18430693,1
9.6,0.366666666667,0.0294924412073,23.8960696088,2.83136912439,32.2315730039,8305084.17079,8.4836910689,11.5167266028,1.34152244049,0.0109208822784,11594.2830016,-531.020282794,3508.37150866,1
10,0.366666666667,0.0294924412073,19.5199671822,14.071591064,32.2439175698,8308264.98542,8.48571037193,11.5167266028,1.3417265914,0.0109242094814,11604.8110791,-2169.02943032,2812.81040631,1
10.4,0.366666666667,0.0294924412073,10.2391573064,21.7760981702,32.2593471696,8312240.71831,8.45074230985,11.5167266028,1.3381867928,0.0108706938893,11587.3709161,-3249.6961963,1401.78458386,1
10.8,0.366666666667,0.0294924412073,-1.61440643955,24.0090084284,32.2770581881,8316804.30258,8.41541621336,11.5167266028,1.33461089165,0.0108166802955,11571.2101849,-3509.22288834,-350.052745685,1
11.2,0.366666666667,0.0294924412073,-13.0623244579,20.2092670234,32.2970723498,8321961.33595,8.36014568568,11.5167266028,1.32901649183,0.0107320491927,11540.2827325,-2881.03441348,-1996.89169321,1
11.6,0.366666666667,0.0294924412073,-21.2281222004,11.3316204361,32.3172580027,8327162.55731,8.29992657064,11.5167266028,1.32292156505,0.0106398332304,11505.2738321,-1539.69126094,-3123.06220157,1
12,0.366666666667,0.0294924412073,-24.0600109196,-0.39327905096,32.3279617703,8329920.58874,8.21335652232,11.5167266028,1.31415986082,0.0105069310095,11441.6980126,167.439228253,-3440.38456864,1
12.4,0.366666666667,0.0294924412073,-20.8464327749,-12.019360816,32.3198094921,8327819.99759,8.10503219744,11.5167266028,1.30319603062,0.0103401929688,11346.7461033,1788.89805757,-2883.3720204,1
12.8,0.366666666667,0.0294924412073,-12.3948512481,-20.625383788,32.2731589286,8315799.58344,7.99169789596,11.5167266028,1.29171894507,0.0101648625198,11220.7640755,2910.03499643,-1623.29082207,1
13.2,0.366666666667,0.0294924412073,-0.828862884335,-24.0489455109,32.1900166973,8294376.3898,7.95522193383,11.5167266028,1.28800670971,0.0101068462418,11132.969732,3298.65365133,-7.1451478108,1
13.6,0.366666666667,0.0294924412073,10.9453906842,-21.4298207327,32.127632409,8278301.87911,8.03309109433,11.5167266028,1.29590580199,0.0102252972614,11153.513822,2907.02215724,1605.13335471,1
14,0.366666666667,0.0294924412073,19.9694378245,-13.4261069129,32.1239726769,8277358.8788,8.15201221488,11.5167266028,1.30794526725,0.0104083067623,11247.8199721,1790.8685398,2858.80798512,1
14.4,0.366666666667,0.0294924412073,23.9758407476,-2.04886659206,32.1471105555,8283320.79785,8.2161554306,11.5167266028,1.31443961106,0.0105075349374,11316.2750045,180.391144421,3402.54931368,1
14.8,0.366666666667,0.0294924412073,21.9579259237,9.84318459618,32.1763009187,8290842.25587,8.23763369109,11.5167266028,1.31661448422,0.0105411891466,11354.3538744,-1500.40631985,3076.9551358,1
15.2,0.366666666667,0.0294924412073,14.422727088,19.2619764617,32.2072174879,8298808.50407,8.23087906949,11.5167266028,1.31593123089,0.0105314212282,11370.6736411,-2807.9117865,1964.29404588,1
15.6,0.366666666667,0.0294924412073,3.26358481395,23.840885219,32.2412692614,8307582.59785,8.19490014216,11.5167266028,1.3122899209,0.0104767606517,11365.2814386,-3399.22521494,353.976793813,1
16,0.366666666667,0.0294924412073,-8.71558592624,22.4293859886,32.2765091538,8316662.83334,8.14051271597,11.5167266028,1.30678573725,0.0103938341394,11345.4961789,-3127.99937949,-1333.23102746,1
16.4,0.366666666667,0.0294924412073,-18.5048247461,15.3821407802,32.3083170097,8324858.73866,8.0715555397,11.5167266028,1.29980733734,0.0102884645221,11311.1028641,-2072.8911286,-2664.17153591,1
