time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
1.2,0.233333333333,0.0350412073374,-6.99508230047,14.2451966717,23.0965094697,6452456.56508,16.8629566116,17.9445491941,1.79497610839,0.0515650907524,8060.58390687,-3575.34181899,-1971.26230999,1
1.6,0.233333333333,0.0350412073374,-13.0289694655,9.06105729333,23.0419343754,6437209.9571,16.4434182255,17.9445491941,1.7929719554,0.047418602823,8033.47760954,-2134.60364482,-3404.27692415,1
2,0.233333333333,0.0350412073374,-15.7891173359,1.60018072639,23.0310673028,6434174.03021,16.3175276605,17.9445491941,1.79238726211,0.0461728255185,8029.2074473,-213.290756366,-3995.15170099,1
2.4,0.233333333333,0.0350412073374,-14.5819941198,-6.26276712764,23.0093971989,6428120.06762,15.9145043253,17.9445491941,1.78929001922,0.0423243161392,8019.42750501,1729.12882675,-3547.70365989,1
2.8,0.233333333333,0.0350412073374,-9.71090904782,-12.5520934537,22.9373878894,6408002.87447,15.4416713771,17.9445491941,1.78001466952,0.0384420833536,7951.68615574,3156.47341429,-2208.22000645,1
3.2,0.233333333333,0.0350412073374,-2.39980102392,-15.6875032956,22.8428327774,6381587.07543,15.1736729625,17.9445491941,1.77467986164,0.036245663829,7875.75071871,3761.05545985,-391.370041659,1
3.6,0.233333333333,0.0350412073374,5.51429581899,-14.881174222,22.77246766,6361929.21916,15.0056017596,17.9445491941,1.7713557626,0.0348654338829,7820.74182584,3434.66595735,1464.48376377,1
4,0.233333333333,0.0350412073374,12.0428366552,-10.3357094532,22.7427983954,6353640.53633,14.8542470358,17.9445491941,1.76617188205,0.0338645886828,7785.38368733,2269.48875355,2917.89101928,1
4.4,0.233333333333,0.0350412073374,15.5454200141,-3.19323052584,22.7198171937,6347220.29323,14.7047758822,17.9445491941,1.76096655437,0.0328857015969,7754.43828497,562.922332039,3618.3009776,1
4.8,0.233333333333,0.0350412073374,15.1419651798,4.75159921498,22.6898237913,6338841.05622,14.5702982618,17.9445491941,1.75624497205,0.0320076880519,7720.08278028,-1251.97810798,3404.79675782,1
5.2,0.233333333333,0.0350412073374,10.9338467044,11.5025128059,22.6676628102,6332649.95762,14.4363699238,17.9445491941,1.75155212064,0.0311326967729,7691.16753199,-2723.29798788,2348.94487763,1
5.6,0.233333333333,0.0350412073374,3.9784224125,15.3632340252,22.6527765266,6328491.18641,14.3152548576,17.9445491941,1.7473162078,0.0303409191236,7668.54036006,-3495.09129462,726.795134,1
6,0.233333333333,0.0350412073374,-3.97664485322,15.3636942275,22.6411183124,6325234.23883,14.1851415641,17.9445491941,1.74277387385,0.029489778959,7647.17466668,-3382.89352523,-1052.6823942,1
6.4,0.233333333333,0.0350412073374,-10.9325157857,11.5037777795,22.6335381037,6323116.56095,14.080567431,17.9445491941,1.73912588358,0.0288055313332,7631.19640132,-2432.46429885,-2546.91311795,1
6.8,0.233333333333,0.0350412073374,-15.1414153164,4.75335111493,22.6243469752,6320548.84147,13.9715749898,17.9445491941,1.73515770808,0.0281161903804,7612.97300053,-885.095035136,-3385.42387281,1
7.2,0.233333333333,0.0350412073374,-15.5457893681,-3.19143189282,22.6059395422,6315406.36907,13.8441592112,17.9445491941,1.72997257435,0.0273888714398,7584.27818913,861.535503797,-3360.31729769,1
7.6,0.233333333333,0.0350412073374,-12.0440324205,-10.3343160228,22.5691209079,6305120.37158,13.7240881916,17.9445491941,1.72503675718,0.026706757829,7543.99638411,2360.40816869,-2495.05439194,1
8,0.233333333333,0.0350412073374,-5.51601754021,-14.880536116,22.510363188,6288705.26627,13.6366674761,17.9445491941,1.72136563075,0.0262152164006,7493.10341742,3241.57382225,-1025.64438717,1
8.4,0.233333333333,0.0350412073374,2.39798595712,-15.6877808486,22.4571358061,6273835.1678,13.6307827142,17.9445491941,1.72097568419,0.0261917448591,7456.32795152,3314.87806546,672.74127468,1
8.8,0.233333333333,0.0350412073374,9.70945670031,-12.5532169259,22.4334456873,6267216.87499,13.6736374603,17.9445491941,1.72260435965,0.0264443755493,7445.5746875,2572.49778504,2197.21426985,1
9.2,0.233333333333,0.0350412073374,14.5812694174,-6.26445422859,22.4364243757,6268049.02921,13.7247940261,17.9445491941,1.724640664,0.0267397300824,7453.86151385,1186.76581024,3179.27043621,1
9.6,0.233333333333,0.0350412073374,15.7893023718,1.59835390814,22.4487718675,6271498.53981,13.7379046515,17.9445491941,1.725200173,0.0268128561727,7463.84232844,-506.046188964,3361.94610565,1
10,0.233333333333,0.0350412073374,13.0300177464,9.05954977542,22.4644262571,6275871.89628,13.7206467484,17.9445491941,1.7245655188,0.0267096611633,7472.34305854,-2074.92070128,2695.29137191,1
10.4,0.233333333333,0.0350412073374,6.99673042891,14.2443872424,22.4811990636,6280557.70412,13.6788281976,17.9445491941,1.72295624952,0.02646449726,7478.55977657,-3119.78969466,1348.70783977,1
10.8,0.233333333333,0.0350412073374,-0.794598566335,15.8500920415,22.4991403498,6285569.94937,13.6104818704,17.9445491941,1.72029013581,0.0260663090112,7482.2384189,-3375.11435833,-334.016612057,1
11.2,0.233333333333,0.0350412073374,-8.38627182082,13.4732048731,22.5173068096,6290645.10124,13.5268049464,17.9445491941,1.71700621849,0.0255802100368,7484.08383055,-2780.68022735,-1924.22268277,1
11.6,0.233333333333,0.0350412073374,-13.8707586499,7.71095707944,22.5314249052,6294589.26425,13.4381537845,17.9445491941,1.71350524395,0.0250667445332,7482.48279675,-1492.07154307,-3020.89736178,1
12,0.233333333333,0.0350412073374,-15.8699930377,0.0112066109682,22.5315424516,6294622.10311,13.334908636,17.9445491941,1.70938518598,0.0244715902058,7469.54010689,160.496059197,-3346.22302198,1
12.4,0.233333333333,0.0350412073374,-13.8816350108,-7.69135969975,22.5106468018,6288784.49927,13.2247280377,17.9445491941,1.70495204651,0.0238386929472,7441.61825063,1750.14464583,-2825.16420888,1
12.8,0.233333333333,0.0350412073374,-8.40529168108,-13.4613474942,22.4596590549,6274540.08615,13.1486527606,17.9445491941,1.70184423146,0.0234043596331,7398.04184107,2875.7567822,-1606.64875056,1
13.2,0.233333333333,0.0350412073374,-0.816982878443,-15.8489540217,22.390237411,6255145.80744,13.1552096741,17.9445491941,1.70199906166,0.023448548005,7352.75053647,3274.7565352,-9.26409101783,1
13.6,0.233333333333,0.0350412073374,6.97660608539,-14.2542545275,22.3399691875,6241102.40711,13.2332441539,17.9445491941,1.70499286093,0.0239062558603,7329.00822167,2867.2398627,1580.59807791,1
14,0.233333333333,0.0350412073374,13.0172099383,-9.0779430505,22.327930068,6237739.04626,13.3334408948,17.9445491941,1.70891035206,0.0244896800233,7333.22980195,1747.84242745,2785.69248766,1
14.4,0.233333333333,0.0350412073374,15.787029268,-1.62065156534,22.3436523362,6242131.36593,13.3930109307,17.9445491941,1.71128684232,0.024833511092,7350.95456281,177.341693097,3299.40160714,1
14.8,0.233333333333,0.0350412073374,14.590102172,6.24385483626,22.3720138887,6250054.71408,13.3976131928,17.9445491941,1.71153130772,0.0248561281713,7370.45464681,-1450.12881711,2979.37165033,1
