// 05.26.2018 23:16
//( AOA          6.2000E+04    9.4000E+04    1.2500E+05    1.8800E+05    2.5000E+05    3.7500E+05    5.0000E+05    7.5000E+05    1.0000E+06    1.5000E+06    2.0000E+06    3.0000E+06    4.0000E+06    6.0000E+06    8.0000E+06    1.2000E+07    1.6000E+07    2.0000E+07    2.4000E+07    3.2000E+07    )
( -2.5000E+01    2.8070E-01    2.7750E-01    2.7660E-01    2.7460E-01    2.7500E-01    2.4470E-01    2.1610E-01    1.9630E-01    1.8960E-01    1.8640E-01    1.8310E-01    1.7020E-01    1.5710E-01    1.4390E-01    1.3060E-01    1.2310E-01    1.2120E-01    1.1720E-01    1.1530E-01    1.0760E-01    )
( -2.4000E+01    2.6990E-01    2.6670E-01    2.6540E-01    2.6460E-01    2.6190E-01    2.1570E-01    1.9180E-01    1.7740E-01    1.7360E-01    1.6950E-01    1.6400E-01    1.5050E-01    1.3790E-01    1.2750E-01    1.1440E-01    1.0450E-01    1.0380E-01    1.0180E-01    9.9200E-02    9.3200E-02    )
( -2.3000E+01    2.5860E-01    2.5610E-01    2.5460E-01    2.5210E-01    2.5200E-01    1.8670E-01    1.6750E-01    1.5850E-01    1.5760E-01    1.5230E-01    1.4450E-01    1.3160E-01    1.2000E-01    1.1150E-01    9.9900E-02    8.8800E-02    8.8400E-02    8.6400E-02    8.4700E-02    7.9500E-02    )
( -2.2000E+01    2.5000E-01    2.4500E-01    2.4300E-01    2.3920E-01    2.3900E-01    1.5770E-01    1.4320E-01    1.4290E-01    1.4180E-01    1.3510E-01    1.2530E-01    1.1410E-01    1.0360E-01    9.5100E-02    8.6400E-02    7.6700E-02    7.4600E-02    7.2800E-02    7.0800E-02    6.8200E-02    )
( -2.1000E+01    2.3725E-01    2.3310E-01    2.3110E-01    2.0747E-01    2.2490E-01    1.2870E-01    1.2870E-01    1.2880E-01    1.2620E-01    1.1820E-01    1.0760E-01    9.8100E-02    8.8800E-02    8.0700E-02    7.4700E-02    6.5600E-02    6.0800E-02    6.1350E-02    5.9900E-02    5.7300E-02    )
( -2.0000E+01    2.2450E-01    2.2100E-01    2.1880E-01    1.7573E-01    1.5110E-01    1.1390E-01    1.1520E-01    1.1430E-01    1.1090E-01    1.0210E-01    9.1800E-02    8.4000E-02    7.5800E-02    6.8600E-02    6.3900E-02    5.6000E-02    5.1800E-02    4.9900E-02    5.0100E-02    4.8000E-02    )
( -1.9000E+01    2.1285E-01    2.0900E-01    2.0580E-01    1.4400E-01    1.7080E-01    1.0090E-01    1.0220E-01    1.0040E-01    9.6300E-02    8.6300E-02    7.7900E-02    7.1800E-02    6.4700E-02    5.8100E-02    5.4800E-02    4.7700E-02    4.4100E-02    4.1600E-02    4.0700E-02    3.9800E-02    )
( -1.8000E+01    2.0120E-01    1.9720E-01    1.9310E-01    9.5800E-02    8.8100E-02    8.8300E-02    9.0000E-02    8.7100E-02    8.2400E-02    7.1900E-02    6.6100E-02    6.0800E-02    5.4800E-02    4.9100E-02    4.6200E-02    4.0600E-02    3.7400E-02    3.5100E-02    3.3400E-02    3.3100E-02    )
( -1.7000E+01    1.8925E-01    1.8400E-01    1.8050E-01    7.5900E-02    7.6700E-02    7.9300E-02    7.9200E-02    7.5000E-02    6.8300E-02    6.0300E-02    5.5900E-02    5.0700E-02    4.6500E-02    4.1200E-02    3.8500E-02    3.4400E-02    3.1400E-02    2.9400E-02    2.7900E-02    2.5900E-02    )
( -1.6000E+01    1.7730E-01    1.7150E-01    1.6550E-01    6.7400E-02    6.8800E-02    7.0000E-02    6.8600E-02    6.2300E-02    5.7200E-02    5.0700E-02    4.7200E-02    4.2400E-02    3.9300E-02    3.4700E-02    3.2600E-02    2.9000E-02    2.6400E-02    2.4600E-02    2.3200E-02    2.1200E-02    )
( -1.5000E+01    1.6470E-01    6.7300E-02    6.0800E-02    6.0300E-02    6.1700E-02    6.0900E-02    5.8200E-02    5.2400E-02    4.8100E-02    4.2700E-02    4.0000E-02    3.5400E-02    3.3100E-02    2.9300E-02    2.7200E-02    2.4400E-02    2.2100E-02    2.0500E-02    1.9300E-02    1.7500E-02    )
