// 05.26.2018 23:16
//( AOA          6.2000E+04    9.4000E+04    1.2500E+05    1.8800E+05    2.5000E+05    3.7500E+05    5.0000E+05    7.5000E+05    1.0000E+06    1.5000E+06    2.0000E+06    3.0000E+06    4.0000E+06    6.0000E+06    8.0000E+06    1.2000E+07    1.6000E+07    2.0000E+07    2.4000E+07    3.2000E+07    )
( -2.5000E+01   -7.4930E-01   -7.3740E-01   -7.5080E-01   -1.0552E+00   -1.1104E+00   -1.1073E+00   -1.1025E+00   -1.1111E+00   -1.1284E+00   -1.1606E+00   -1.1856E+00   -1.2284E+00   -1.2571E+00   -1.2990E+00   -1.3187E+00   -1.3649E+00   -1.3939E+00   -1.4133E+00   -1.4394E+00   -1.4791E+00    )
( -2.4000E+01   -7.0440E-01   -7.0200E-01   -7.1420E-01   -1.0856E+00   -1.1073E+00   -1.0954E+00   -1.0933E+00   -1.1072E+00   -1.1277E+00   -1.1592E+00   -1.1852E+00   -1.2281E+00   -1.2518E+00   -1.2876E+00   -1.3197E+00   -1.3614E+00   -1.3880E+00   -1.4117E+00   -1.4275E+00   -1.4662E+00    )
( -2.3000E+01   -6.5950E-01   -6.6340E-01   -6.7840E-01   -1.1160E+00   -1.1111E+00   -1.0883E+00   -1.0859E+00   -1.1011E+00   -1.1256E+00   -1.1600E+00   -1.1860E+00   -1.2154E+00   -1.2513E+00   -1.2871E+00   -1.3128E+00   -1.3493E+00   -1.3848E+00   -1.4059E+00   -1.4264E+00   -1.4568E+00    )
( -2.2000E+01   -6.1900E-01   -6.3190E-01   -6.4000E-01   -1.0891E+00   -1.0910E+00   -1.0804E+00   -1.0804E+00   -1.0975E+00   -1.1181E+00   -1.1622E+00   -1.1868E+00   -1.2161E+00   -1.2411E+00   -1.2858E+00   -1.3070E+00   -1.3485E+00   -1.3736E+00   -1.4003E+00   -1.4162E+00   -1.4474E+00    )
( -2.1000E+01   -5.8445E-01   -5.9940E-01   -6.4640E-01   -1.0933E+00   -1.0828E+00   -1.0705E+00   -1.0722E+00   -1.0920E+00   -1.1180E+00   -1.1519E+00   -1.1866E+00   -1.2172E+00   -1.2353E+00   -1.2755E+00   -1.3045E+00   -1.3389E+00   -1.3650E+00   -1.3910E+00   -1.4050E+00   -1.4387E+00    )
( -2.0000E+01   -5.4990E-01   -5.7600E-01   -5.9380E-01   -1.0737E+00   -1.0671E+00   -1.0570E+00   -1.0580E+00   -1.0822E+00   -1.1090E+00   -1.1461E+00   -1.1770E+00   -1.2190E+00   -1.2339E+00   -1.2625E+00   -1.2948E+00   -1.3275E+00   -1.3555E+00   -1.3725E+00   -1.3938E+00   -1.4182E+00    )
( -1.9000E+01   -5.0770E-01   -5.2210E-01   -5.9230E-01   -1.0640E+00   -1.0523E+00   -1.0417E+00   -1.0457E+00   -1.0700E+00   -1.0980E+00   -1.1402E+00   -1.1654E+00   -1.2100E+00   -1.2317E+00   -1.2477E+00   -1.2723E+00   -1.3195E+00   -1.3362E+00   -1.3572E+00   -1.3705E+00   -1.3989E+00    )
( -1.8000E+01   -4.6970E-01   -5.1670E-01   -6.0960E-01   -1.0484E+00   -1.0369E+00   -1.0305E+00   -1.0361E+00   -1.0586E+00   -1.0831E+00   -1.1288E+00   -1.1537E+00   -1.1904E+00   -1.2203E+00   -1.2427E+00   -1.2547E+00   -1.2915E+00   -1.3221E+00   -1.3365E+00   -1.3476E+00   -1.3692E+00    )
( -1.7000E+01   -4.3170E-01   -5.1130E-01   -6.2240E-01   -1.0303E+00   -1.0343E+00   -1.0267E+00   -1.0301E+00   -1.0506E+00   -1.0716E+00   -1.1114E+00   -1.1372E+00   -1.1720E+00   -1.1897E+00   -1.2339E+00   -1.2417E+00   -1.2584E+00   -1.2894E+00   -1.3108E+00   -1.3236E+00   -1.3394E+00    )
( -1.6000E+01   -3.9360E-01   -4.7310E-01   -6.1600E-01   -1.0201E+00   -1.0387E+00   -1.0378E+00   -1.0356E+00   -1.0452E+00   -1.0600E+00   -1.0885E+00   -1.1154E+00   -1.1451E+00   -1.1632E+00   -1.1902E+00   -1.2273E+00   -1.2279E+00   -1.2462E+00   -1.2702E+00   -1.2864E+00   -1.3081E+00    )
( -1.5000E+01   -3.7290E-01   -4.7600E-01   -5.9210E-01   -1.0147E+00   -1.0450E+00   -1.0565E+00   -1.0542E+00   -1.0493E+00   -1.0541E+00   -1.0701E+00   -1.0853E+00   -1.1160E+00   -1.1265E+00   -1.1509E+00   -1.1771E+00   -1.2073E+00   -1.2075E+00   -1.2209E+00   -1.2392E+00   -1.2640E+00    )
( -1.4000E+01   -3.3630E-01   -4.2660E-01   -5.4630E-01   -9.7260E-01   -1.0425E+00   -1.0610E+00   -1.0628E+00   -1.0597E+00   -1.0528E+00   -1.0530E+00   -1.0597E+00   -1.0709E+00   -1.0950E+00   -1.1086E+00   -1.1248E+00   -1.1627E+00   -1.1788E+00   -1.1780E+00   -1.1846E+00   -1.2074E+00    )
( -1.3000E+01   -2.8995E-01   -3.6460E-01   -4.9160E-01   -9.0150E-01   -1.0413E+00   -1.0541E+00   -1.0582E+00   -1.0614E+00   -1.0583E+00   -1.0378E+00   -1.0339E+00   -1.0344E+00   -1.0433E+00   -1.0662E+00   -1.0734E+00   -1.1001E+00   -1.1268E+00   -1.1432E+00   -1.1419E+00   -1.1453E+00    )
( -1.2000E+01   -2.4360E-01   -2.7270E-01   -4.4230E-01   -7.1140E-01   -1.0634E+00   -1.0333E+00   -1.0166E+00   -1.0071E+00   -1.0189E+00   -1.0226E+00   -1.0194E+00   -1.0067E+00   -9.9840E-01   -1.0133E+00   -1.0220E+00   -1.0340E+00   -1.0542E+00   -1.0730E+00   -1.0854E+00   -1.0935E+00    )
( -1.1000E+01   -1.9960E-01   -2.4670E-01   -3.6580E-01   -5.9530E-01   -9.4570E-01   -9.3760E-01   -9.4820E-01   -9.6570E-01   -9.7510E-01   -9.6820E-01   -9.8980E-01   -9.7700E-01   -9.6370E-01   -9.5530E-01   -9.6360E-01   -9.7030E-01   -9.8080E-01   -9.9590E-01   -1.0115E+00   -1.0242E+00    )
( -1.0000E+01   -1.8300E-01   -2.3600E-01   -3.4170E-01   -4.7950E-01   -8.4880E-01   -8.7520E-01   -8.8860E-01   -9.0150E-01   -9.0790E-01   -9.1380E-01   -9.1600E-01   -9.1540E-01   -9.0960E-01   -8.9730E-01   -8.9230E-01   -9.0480E-01   -9.0510E-01   -9.0660E-01   -9.1020E-01   -9.1420E-01    )
