// 05.26.2018 23:16
//( AOA          6.2000E+04    9.4000E+04    1.2500E+05    1.8800E+05    2.5000E+05    3.7500E+05    5.0000E+05    7.5000E+05    1.0000E+06    1.5000E+06    2.0000E+06    3.0000E+06    4.0000E+06    6.0000E+06    8.0000E+06    1.2000E+07    1.6000E+07    2.0000E+07    2.4000E+07    3.2000E+07    )
( -2.5000E+01    2.7940E-01    2.7080E-01    2.6830E-01    1.7770E-01    1.6970E-01    1.7220E-01    1.7410E-01    1.7350E-01    1.7090E-01    1.6590E-01    1.6210E-01    1.5560E-01    1.5140E-01    1.4540E-01    1.4270E-01    1.3640E-01    1.3250E-01    1.3000E-01    1.2650E-01    1.2150E-01    )
( -2.4000E+01    2.6620E-01    2.5990E-01    2.5690E-01    1.5860E-01    1.5620E-01    1.6020E-01    1.6140E-01    1.6000E-01    1.5700E-01    1.5240E-01    1.4850E-01    1.4240E-01    1.3910E-01    1.3420E-01    1.2980E-01    1.2440E-01    1.2100E-01    1.1800E-01    1.1610E-01    1.1130E-01    )
( -2.3000E+01    2.5300E-01    2.4920E-01    2.4540E-01    1.3950E-01    1.4170E-01    1.4730E-01    1.4860E-01    1.4700E-01    1.4360E-01    1.3870E-01    1.3525E-01    1.3110E-01    1.2620E-01    1.2150E-01    1.1830E-01    1.1370E-01    1.0930E-01    1.0680E-01    1.0430E-01    1.0100E-01    )
( -2.2000E+01    2.4200E-01    2.3810E-01    2.3420E-01    1.3070E-01    1.3160E-01    1.3480E-01    1.3570E-01    1.3390E-01    1.3120E-01    1.2520E-01    1.2200E-01    1.1820E-01    1.1490E-01    1.0930E-01    1.0670E-01    1.0170E-01    9.8800E-02    9.5700E-02    9.3900E-02    9.0700E-02    )
( -2.1000E+01    2.3145E-01    2.2620E-01    2.1050E-01    1.1690E-01    1.1950E-01    1.2290E-01    1.2340E-01    1.2140E-01    1.1810E-01    1.1370E-01    1.0930E-01    1.0550E-01    1.0330E-01    9.8400E-02    9.5000E-02    9.1000E-02    8.8100E-02    8.5200E-02    8.4000E-02    8.0400E-02    )
( -2.0000E+01    2.2090E-01    2.1570E-01    2.0390E-01    1.0710E-01    1.0890E-01    1.1170E-01    1.1220E-01    1.0960E-01    1.0640E-01    1.0195E-01    9.8000E-02    9.3000E-02    9.1300E-02    8.8000E-02    8.4400E-02    8.0800E-02    7.7700E-02    7.6300E-02    7.4100E-02    7.1600E-02    )
( -1.9000E+01    2.0880E-01    2.0380E-01    1.8350E-01    9.6000E-02    9.8400E-02    1.0090E-01    1.0110E-01    9.8500E-02    9.5200E-02    9.0200E-02    8.7400E-02    8.2200E-02    7.9800E-02    7.8000E-02    7.5300E-02    7.0400E-02    6.9000E-02    6.6900E-02    6.5700E-02    6.2800E-02    )
( -1.8000E+01    1.9820E-01    1.8740E-01    1.6090E-01    8.6100E-02    8.8200E-02    9.0000E-02    8.9800E-02    8.7500E-02    8.4700E-02    7.9600E-02    7.6800E-02    7.2800E-02    6.9600E-02    6.7300E-02    6.6000E-02    6.2500E-02    5.9700E-02    5.8300E-02    5.7300E-02    5.5300E-02    )
( -1.7000E+01    1.8760E-01    1.7100E-01    1.4120E-01    7.6800E-02    7.6700E-02    7.8500E-02    7.8500E-02    7.6400E-02    7.4350E-02    6.9900E-02    6.7200E-02    6.3500E-02    6.1700E-02    5.7300E-02    5.6500E-02    5.5300E-02    5.2400E-02    5.0500E-02    4.9300E-02    4.7900E-02    )
( -1.6000E+01    1.7660E-01    1.5810E-01    1.2670E-01    6.7000E-02    6.5100E-02    6.5800E-02    6.6300E-02    6.5600E-02    6.4000E-02    6.1100E-02    5.8300E-02    5.5400E-02    5.3600E-02    5.0600E-02    4.7800E-02    4.7800E-02    4.6300E-02    4.4100E-02    4.2700E-02    4.0800E-02    )
