// 06.21.2018 22:38
//( AOA          6.2000E+04    9.4000E+04    1.2500E+05    1.8800E+05    2.5000E+05    3.7500E+05    5.0000E+05    7.5000E+05    1.0000E+06    1.5000E+06    2.0000E+06    3.0000E+06    4.0000E+06    6.0000E+06    8.0000E+06    1.2000E+07    1.6000E+07    2.0000E+07    2.4000E+07    3.2000E+07    )
( -2.5000E+01   -4.4800E-01   -4.5520E-01   -4.6210E-01   -4.8310E-01   -8.0480E-01   -2.2316E+00   -7.8120E-01   -1.1345E+00   -1.1384E+00   -1.1538E+00   -1.1604E+00   -1.1924E+00   -1.2092E+00   -1.2397E+00   -1.2731E+00   -1.2925E+00   -1.3248E+00   -1.3370E+00   -1.3518E+00   -1.3538E+00    )
( -2.4000E+01   -4.0080E-01   -4.1430E-01   -4.1820E-01   -4.4380E-01   -7.1510E-01   -2.0611E+00   -8.5200E-01   -1.0898E+00   -1.1143E+00   -1.1181E+00   -1.1277E+00   -1.1630E+00   -1.1854E+00   -1.2152E+00   -1.2530E+00   -1.2745E+00   -1.2821E+00   -1.3099E+00   -1.3167E+00   -1.3272E+00    )
( -2.3000E+01   -3.3900E-01   -3.5915E-01   -3.7600E-01   -4.0360E-01   -6.2540E-01   -1.8906E+00   -9.2280E-01   -1.0605E+00   -1.0813E+00   -1.0904E+00   -1.1047E+00   -1.1308E+00   -1.1616E+00   -1.1907E+00   -1.2320E+00   -1.2510E+00   -1.2829E+00   -1.2844E+00   -1.2924E+00   -1.3007E+00    )
( -2.2000E+01   -2.8870E-01   -3.0400E-01   -3.2020E-01   -3.4415E-01   -5.3570E-01   -1.7201E+00   -9.2030E-01   -1.0398E+00   -1.0474E+00   -1.0627E+00   -1.0724E+00   -1.1080E+00   -1.1226E+00   -1.1680E+00   -1.1981E+00   -1.2504E+00   -1.2624E+00   -1.2665E+00   -1.2724E+00   -1.2741E+00    )
( -2.1000E+01   -2.4010E-01   -2.5170E-01   -2.6440E-01   -2.8470E-01   -4.4600E-01   -1.5496E+00   -9.0690E-01   -1.0280E+00   -1.0246E+00   -1.0371E+00   -1.0421E+00   -1.0828E+00   -1.1020E+00   -1.1307E+00   -1.1763E+00   -1.2178E+00   -1.2443E+00   -1.2474E+00   -1.2465E+00   -1.2483E+00    )
( -2.0000E+01   -1.9170E-01   -2.0120E-01   -2.0550E-01   -2.3280E-01   -3.5630E-01   -1.3791E+00   -9.0000E-01   -1.0096E+00   -9.9930E-01   -1.0169E+00   -1.0184E+00   -1.0633E+00   -1.0830E+00   -1.1219E+00   -1.1410E+00   -1.1932E+00   -1.2062E+00   -1.2161E+00   -1.2283E+00   -1.2452E+00    )
( -1.9000E+01   -1.3290E-01   -1.4140E-01   -1.4190E-01   -1.8593E-01   -2.6660E-01   -1.2086E+00   -8.8690E-01   -9.6920E-01   -9.7370E-01   -9.9190E-01   -1.0008E+00   -1.0330E+00   -1.0637E+00   -1.1025E+00   -1.1141E+00   -1.1519E+00   -1.1779E+00   -1.1848E+00   -1.2179E+00   -1.2231E+00    )
( -1.8000E+01   -7.8100E-02   -7.5400E-02   -9.4000E-02   -1.3907E-01   -2.4130E-01   -1.0381E+00   -8.6850E-01   -9.3050E-01   -9.4860E-01   -9.6060E-01   -9.7570E-01   -1.0037E+00   -1.0441E+00   -1.0770E+00   -1.1099E+00   -1.1258E+00   -1.1358E+00   -1.1716E+00   -1.1764E+00   -1.1969E+00    )
( -1.7000E+01    4.7500E-02   -6.9000E-03   -4.6100E-02   -9.2200E-02   -2.1360E-01   -8.6760E-01   -8.5650E-01   -8.9180E-01   -9.0960E-01   -9.2040E-01   -9.4540E-01   -9.7070E-01   -1.0162E+00   -1.0541E+00   -1.0776E+00   -1.1015E+00   -1.1065E+00   -1.1235E+00   -1.1388E+00   -1.1477E+00    )
( -1.6000E+01    1.2160E-01    3.9600E-02    1.8000E-03   -4.6100E-02   -1.3720E-01   -6.9710E-01   -8.3990E-01   -8.6370E-01   -8.7440E-01   -8.8730E-01   -9.0900E-01   -9.4980E-01   -9.7760E-01   -1.0286E+00   -1.0455E+00   -1.0833E+00   -1.0926E+00   -1.0894E+00   -1.0926E+00   -1.1084E+00    )
