time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
0.05,0.169430894309,0.0392715922745,10.3261440238,-6.00750675264,18.94585255,5183251.08826,24.2472958005,24.2472958005,1.62369520973,0.152361380115,4218.8710897,1179.65334291,2323.61302034,1
0.1,0.169430894309,0.0392715922745,10.6856624136,-5.3419103855,18.9561896724,5186079.14264,24.0993541211,24.2472958005,1.62133498154,0.150910965041,4221.81917645,1026.58594111,2385.51125331,1
0.15,0.169430894309,0.0392715922745,11.002333749,-4.65489418347,18.9660301818,5188771.33243,23.9650644148,24.2472958005,1.61983226755,0.149516885392,4226.0902408,871.189634528,2439.55585241,1
0.2,0.169430894309,0.0392715922745,11.2748882507,-3.94921292388,18.972906984,5190652.70424,23.8337879204,24.2472958005,1.62012682308,0.147940094893,4232.95053954,713.881485949,2486.54643993,1
0.25,0.169430894309,0.0392715922745,11.5022330377,-3.22769622665,18.9818089868,5193088.13518,23.7325033664,24.2472958005,1.6203732728,0.146721565908,4239.89716801,554.5520304,2525.16735876,1
0.3,0.169430894309,0.0392715922745,11.6834565094,-2.49323720818,18.9895434296,5195204.14232,23.6422634239,24.2472958005,1.62059559641,0.145635590942,4246.00967595,393.236056452,2553.71739495,1
0.35,0.169430894309,0.0392715922745,11.8178320015,-1.74878088061,18.9954718776,5196826.0611,23.5594180715,24.2472958005,1.62079690549,0.144638858752,4251.09418965,230.527004834,2571.7735716,1
0.4,0.169430894309,0.0392715922745,11.904820699,-0.997312342988,19.0031190931,5198918.2044,23.4986152786,24.2472958005,1.62096288209,0.143905440253,4256.34645254,67.1788063925,2580.86850298,1
0.45,0.169430894309,0.0392715922745,11.9440737971,-0.241844811711,19.0100948379,5200826.64513,23.4469618695,24.2472958005,1.62110814245,0.143281927964,4261.03612532,-96.387503617,2579.78768811,1
0.5,0.169430894309,0.0392715922745,11.9354339001,0.514592461767,19.0154013186,5202278.40465,23.3976007489,24.2472958005,1.62124135862,0.142686646711,4264.89762446,-259.50361767,2567.97802824,1
0.55,0.169430894309,0.0392715922745,11.8789356517,1.26896633755,19.0229760735,5204350.72397,23.3651516112,24.2472958005,1.62135166794,0.142292966271,4269.32407801,-421.706005194,2547.18852208,1
