time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
0.05,0.7,0.0147196413661,39.5587195909,-20.5048665681,57.5789084594,10522921.3396,8.25039171259,8.25039171259,1.34225867008,0.0108007990265,26958.9240881,2322.51863815,4675.82622771,1
0.1,0.7,0.0147196413661,40.7771824542,-17.9600456498,57.5773373145,10522634.2026,7.86524001882,8.25039171259,1.31587873725,0.0104079993539,26460.752506,1914.68657223,4557.9853824,1
0.15,0.7,0.0147196413661,41.8321381726,-15.3432090696,57.5761816302,10522422.9937,7.58595666684,8.25039171259,1.29332289787,0.0101184198447,26029.0918248,1553.65479108,4472.06965807,1
0.2,0.7,0.0147196413661,42.7193566157,-12.6648497417,57.5745968029,10522133.3562,7.40847845983,8.25039171259,1.27898881021,0.00993441037538,25753.3008609,1232.44615469,4435.16320421,1
0.25,0.7,0.0147196413661,43.4352802413,-9.93570727248,57.5755430105,10522306.2818,7.33277234501,8.25039171259,1.27287554931,0.00985589276397,25636.9650048,937.920166876,4450.35153553,1
0.3,0.7,0.0147196413661,43.9770383598,-7.1667248969,57.5761476561,10522416.7847,7.3078234271,8.25039171259,1.27086109013,0.00983001303648,25598.866417,651.781171494,4482.93419145,1
0.35,0.7,0.0147196413661,44.3424586454,-4.36900559896,57.5768883073,10522552.1436,7.31415449234,8.25039171259,1.27137285181,0.0098365667536,25609.3423157,367.125777741,4519.90176833,1
0.4,0.7,0.0147196413661,44.5300758467,-1.55376759109,57.5786215917,10522868.9126,7.33619713577,8.25039171259,1.27315413416,0.00985939714834,25645.0512832,80.6051431734,4550.3860774,1
0.45,0.7,0.0147196413661,44.5391376618,1.26770066829,57.5819874553,10523484.0462,7.36876650762,8.25039171259,1.27578672679,0.00989311744495,25698.5365969,-208.669153649,4570.62586986,1
0.5,0.7,0.0147196413661,44.3696077549,4.08408573888,57.5861139615,10524238.1921,7.40148871232,8.25039171259,1.27843234231,0.00992698339061,25752.9457031,-500.210591677,4572.69630273,1
0.55,0.7,0.0147196413661,44.0221659019,6.88409456279,57.5908309323,10525100.2493,7.4322233092,8.25039171259,1.28091802947,0.00995877794178,25804.8153211,-792.617796851,4554.81638168,1
