time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
0.05,0.566666666667,0.0213568964248,-1.50322904156,36.3276919818,47.4444182747,10086919.5391,8.54720414561,8.54720414561,1.46367869363,0.0122012709622,23004.4881124,-5481.94803334,-343.435754515,1
0.1,0.566666666667,0.0213568964248,-3.79943127722,36.1597182545,47.4477224737,10087622.0282,8.23512521209,8.54720414561,1.43305015555,0.0119053294921,22555.0536129,-5214.74609221,-659.947842445,1
0.15,0.566666666667,0.0213568964248,-6.08039866528,35.8467523542,47.450145847,10088137.2495,7.97753241417,8.54720414561,1.40764818172,0.011664497493,22180.3956153,-4974.09083331,-952.51654148,1
0.2,0.566666666667,0.0213568964248,-8.33698504989,35.3900492025,47.4513942828,10088402.6731,7.77683682012,8.54720414561,1.38687416034,0.0115047753326,21871.6025313,-4757.37375262,-1227.56132636,1
0.25,0.566666666667,0.0213568964248,-10.5601420375,34.791440074,47.4545326782,10089069.9116,7.64844811625,8.54720414561,1.37358616064,0.0114025101454,21675.7931452,-4579.73436427,-1496.60992598,1
0.3,0.566666666667,0.0213568964248,-12.7409552786,34.0533252541,47.4556182337,10089300.7061,7.55696304648,8.54720414561,1.36411672653,0.0113296884716,21534.9818145,-4413.1597167,-1758.46080437,1
0.35,0.566666666667,0.0213568964248,-14.8706802126,33.1786644139,47.4577521582,10089754.3891,7.5112686449,8.54720414561,1.35938799974,0.0112932573273,21466.0407779,-4263.01309847,-2020.014654,1
0.4,0.566666666667,0.0213568964248,-16.9407771313,32.1709647425,47.4612286622,10090493.5111,7.49405368319,8.54720414561,1.35760819418,0.0112794334873,21442.4954838,-4116.17084957,-2279.98247058,1
0.45,0.566666666667,0.0213568964248,-18.9429454208,31.0342668845,47.4635708097,10090991.4634,7.48805831895,8.54720414561,1.35698906679,0.0112745774786,21435.3254347,-3960.30677419,-2533.80858451,1
0.5,0.566666666667,0.0213568964248,-20.8691568459,29.7731287374,47.4695782421,10092268.6734,7.50662103608,8.54720414561,1.35891452206,0.0112891192653,21469.6421108,-3803.96740341,-2788.16073702,1
0.55,0.566666666667,0.0213568964248,-22.7116877407,28.3926071759,47.4742429517,10093260.4139,7.51967363656,8.54720414561,1.36026875198,0.0112993265982,21494.1814264,-3627.96359258,-3030.0892429,1
0.6,0.566666666667,0.0213568964248,-24.463149979,26.8982377746,47.4823877534,10094992.0393,7.54738195362,8.54720414561,1.3631424961,0.0113210569106,21544.6797938,-3444.91329224,-3268.82835829,1
0.65,0.566666666667,0.0213568964248,-26.1165205993,25.2960126119,47.489902157,10096589.6389,7.56697143439,8.54720414561,1.36517543934,0.0113363505234,21582.0067077,-3241.99572625,-3492.03275009,1
0.7,0.566666666667,0.0213568964248,-27.6651699647,23.592356243,47.5004813906,10098838.8366,7.59365944469,8.54720414561,1.36794540841,0.0113571678998,21633.1974868,-3028.33455963,-3707.19474224,1
0.75,0.566666666667,0.0213568964248,-29.1028883467,21.7940999391,47.5114464836,10101170.07,7.61519478248,8.54720414561,1.37018233051,0.0113738683505,21676.7665193,-2798.23501577,-3906.24552786,1
0.8,0.566666666667,0.0213568964248,-30.4239108243,19.9084542954,47.5251089756,10104074.7838,7.63750511225,8.54720414561,1.37250145889,0.0113910754619,21724.0609418,-2555.66124157,-4091.97177624,1
0.85,0.566666666667,0.0213568964248,-31.6229404006,17.9429803181,47.5401472993,10107272.0063,7.65660948796,8.54720414561,1.37448975863,0.0114056749986,21767.6818172,-2299.78025304,-4260.77826777,1
0.9,0.566666666667,0.0213568964248,-32.6951692421,15.905559107,47.557338032,10110926.8417,7.67242388523,8.54720414561,1.3761390478,0.011417570589,21808.2192422,-2031.92192798,-4411.75018358,1
0.95,0.566666666667,0.0213568964248,-33.6362979572,13.8043602536,47.5771251996,10115133.692,7.68764040317,8.54720414561,1.37772838196,0.0114288837398,21850.2779312,-1754.19422316,-4545.96195121,1
1,0.566666666667,0.0213568964248,-34.4425528357,11.6478090831,47.5987272396,10119726.3933,7.69719904416,8.54720414561,1.37873324641,0.01143562662,21885.2551753,-1466.45433307,-4658.99580357,1
1.05,0.566666666667,0.0213568964248,-35.1107009805,9.44455287088,47.6224475354,10124769.4462,7.70100970936,8.54720414561,1.37914443535,0.0114377191209,21913.2765679,-1170.50577126,-4750.04799043,1
1.1,0.566666666667,0.0213568964248,-35.638063271,7.20342616881,47.6482422209,10130253.5248,7.69804019287,8.54720414561,1.37885490692,0.0114343480158,21932.6667261,-868.080889529,-4817.70811511,1
1.15,0.566666666667,0.0213568964248,-36.0225251052,4.93341538071,47.6760702762,10136169.9079,7.68936930124,8.54720414561,1.37797622204,0.0114263763871,21945.0386579,-561.341010342,-4862.28032769,1
1.2,0.566666666667,0.0213568964248,-36.2625448796,2.64362272896,47.7051174777,10142345.4876,7.67173530774,8.54720414561,1.37616980539,0.0114112554986,21944.4893341,-252.107972851,-4880.85723653,1
1.25,0.566666666667,0.0213568964248,-36.3571601697,0.343229756671,47.7343956009,10148570.1623,7.64102504887,8.54720414561,1.37300865254,0.011385772655,21923.5809274,57.1050537836,-4870.02419761,1
1.3,0.566666666667,0.0213568964248,-36.3059915902,-1.95853948818,47.7628804515,10154626.1834,7.59884153859,8.54720414561,1.36865782783,0.0113512494743,21883.7784417,363.275039955,-4830.94240199,1
1.35,0.566666666667,0.0213568964248,-36.1092443152,-4.2524554391,47.7894543948,10160275.9361,7.546441837,8.54720414561,1.36324659721,0.0113087330053,21825.9372763,663.62656277,-4764.80507464,1
1.4,0.566666666667,0.0213568964248,-35.7677072561,-6.52932001947,47.8126995336,10165217.9683,7.48195877894,8.54720414561,1.35658044714,0.0112568029154,21745.7372833,955.151696134,-4670.73765219,1
