time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor
0.05,0.169430894309,0.0392715922745,0.0395814492711,11.9464564241,18.94585255,5183251.08826,24.2472958005,24.2472958005,1.62369520973,0.152361380115,4218.87108968,-2602.13457563,-140.19674755,1
0.1,0.169430894309,0.0392715922745,-0.716601108221,11.9250102992,18.9574570079,5186425.86327,24.1061689879,24.2472958005,1.62145034372,0.15097712032,4222.47609201,-2580.10069044,-303.807513501,1
0.15,0.169430894309,0.0392715922745,-1.4699102597,11.8557476193,18.9671818265,5189086.40211,23.9732869015,24.2472958005,1.61982016994,0.149615013391,4226.38053837,-2548.96408546,-465.413176836,1
0.2,0.169430894309,0.0392715922745,-2.21732540833,11.7389461119,18.9771205033,5191805.44879,23.8577590153,24.2472958005,1.62009569215,0.148225746156,4234.19020883,-2512.46446085,-625.526744671,1
0.25,0.169430894309,0.0392715922745,-2.95584959085,11.5750741242,18.9874171264,5194622.42325,23.7610062921,24.2472958005,1.62033946875,0.14706088932,4241.6481079,-2466.76499078,-783.123708967,1
0.3,0.169430894309,0.0392715922745,-3.68252149477,11.3647887453,18.996912937,5197220.30955,23.6743146138,24.2472958005,1.62056324744,0.146016572237,4248.46986047,-2411.37685637,-937.497483545,1
0.35,0.169430894309,0.0392715922745,-4.39442733249,11.1089331713,19.0045180759,5199300.94142,23.5942627184,24.2472958005,1.62076779615,0.145052414938,4254.24894069,-2346.11255103,-1087.88012875,1
0.4,0.169430894309,0.0392715922745,-5.08871252495,10.8085333243,19.0100887274,5200824.9734,23.5172633329,24.2472958005,1.62095855833,0.144125606787,4259.01610392,-2271.09587208,-1233.54161898,1
0.45,0.169430894309,0.0392715922745,-5.76259314785,10.4647937388,19.0207779271,5203749.3499,23.4756175642,24.2472958005,1.62110195652,0.143620195587,4265.13088222,-2189.53216414,-1375.57123744,1
0.5,0.169430894309,0.0392715922745,-6.41336709451,10.0790927318,19.0299258031,5206252.04742,23.4357173871,24.2472958005,1.62123565511,0.143136327857,4270.49519185,-2098.80190006,-1512.00433804,1
0.55,0.169430894309,0.0392715922745,-7.03842491074,9.65297687556,19.0379825451,5208456.22993,23.3942350704,24.2472958005,1.62136878851,0.142633859636,4275.40998082,-1999.29031992,-1642.23077037,1
