// 06.21.2018 22:38
//( AOA          6.2000E+04    9.4000E+04    1.2500E+05    1.8800E+05    2.5000E+05    3.7500E+05    5.0000E+05    7.5000E+05    1.0000E+06    1.5000E+06    2.0000E+06    3.0000E+06    4.0000E+06    6.0000E+06    8.0000E+06    1.2000E+07    1.6000E+07    2.0000E+07    2.4000E+07    3.2000E+07    )
( -2.5000E+01   -5.7600E-01   -5.9000E-01   -6.0120E-01   -6.4690E-01   -7.4730E-01   -1.2116E+00   -1.1914E+00   -1.2212E+00   -1.2170E+00   -1.2237E+00   -1.2321E+00   -1.2586E+00   -1.2726E+00   -1.2931E+00   -1.3307E+00   -1.3339E+00   -1.3448E+00   -1.3450E+00   -1.3462E+00   -1.3517E+00    )
( -2.4000E+01   -5.3330E-01   -5.4720E-01   -5.5880E-01   -6.1770E-01   -7.0520E-01   -1.0839E+00   -1.1900E+00   -1.2018E+00   -1.1954E+00   -1.2035E+00   -1.2123E+00   -1.2383E+00   -1.2524E+00   -1.2745E+00   -1.2874E+00   -1.3270E+00   -1.3264E+00   -1.3303E+00   -1.3281E+00   -1.3337E+00    )
( -2.3000E+01   -4.8940E-01   -5.0360E-01   -5.1670E-01   -5.8320E-01   -6.6310E-01   -9.5620E-01   -1.1625E+00   -1.1744E+00   -1.1750E+00   -1.1813E+00   -1.1937E+00   -1.2207E+00   -1.2341E+00   -1.2592E+00   -1.2712E+00   -1.3086E+00   -1.3220E+00   -1.3151E+00   -1.3132E+00   -1.3139E+00    )
( -2.2000E+01   -4.4430E-01   -4.5890E-01   -4.7540E-01   -5.3120E-01   -6.2100E-01   -8.4180E-01   -1.1300E+00   -1.1541E+00   -1.1619E+00   -1.1702E+00   -1.1782E+00   -1.2033E+00   -1.2187E+00   -1.2439E+00   -1.2718E+00   -1.2842E+00   -1.3088E+00   -1.3346E+00   -1.3255E+00   -1.3206E+00    )
( -2.1000E+01   -3.9820E-01   -4.1300E-01   -4.2960E-01   -4.6970E-01   -5.7890E-01   -7.4530E-01   -1.0923E+00   -1.1333E+00   -1.1500E+00   -1.1625E+00   -1.1687E+00   -1.1888E+00   -1.2042E+00   -1.2439E+00   -1.2547E+00   -1.2762E+00   -1.2957E+00   -1.3026E+00   -1.3201E+00   -1.3076E+00    )
( -2.0000E+01   -3.5070E-01   -3.6600E-01   -3.8380E-01   -4.4090E-01   -5.3680E-01   -7.0660E-01   -1.0805E+00   -1.1237E+00   -1.1422E+00   -1.1491E+00   -1.1718E+00   -1.1873E+00   -1.1990E+00   -1.2291E+00   -1.2429E+00   -1.2532E+00   -1.2825E+00   -1.2752E+00   -1.2850E+00   -1.3090E+00    )
( -1.9000E+01   -3.0220E-01   -3.1810E-01   -3.3380E-01   -3.7200E-01   -4.9470E-01   -6.7080E-01   -1.0687E+00   -1.1331E+00   -1.1345E+00   -1.1588E+00   -1.1706E+00   -1.1965E+00   -1.2102E+00   -1.2191E+00   -1.2422E+00   -1.2574E+00   -1.2558E+00   -1.2683E+00   -1.2574E+00   -1.2893E+00    )
( -1.8000E+01   -2.5230E-01   -2.6910E-01   -2.8260E-01   -3.4570E-01   -4.5050E-01   -6.2700E-01   -1.0569E+00   -1.1121E+00   -1.1296E+00   -1.1510E+00   -1.1583E+00   -1.1970E+00   -1.2106E+00   -1.2330E+00   -1.2332E+00   -1.2540E+00   -1.2548E+00   -1.2535E+00   -1.2599E+00   -1.2508E+00    )
( -1.7000E+01   -2.0140E-01   -2.1850E-01   -2.3170E-01   -2.8390E-01   -4.0620E-01   -5.4090E-01   -1.0451E+00   -1.0923E+00   -1.1148E+00   -1.1396E+00   -1.1624E+00   -1.1887E+00   -1.2197E+00   -1.2292E+00   -1.2385E+00   -1.2338E+00   -1.2403E+00   -1.2357E+00   -1.2320E+00   -1.2410E+00    )
( -1.6000E+01   -1.4920E-01   -1.6620E-01   -1.7950E-01   -2.4920E-01   -3.5707E-01   -4.8530E-01   -1.0333E+00   -1.0743E+00   -1.0999E+00   -1.1182E+00   -1.1475E+00   -1.1804E+00   -1.1964E+00   -1.2363E+00   -1.2369E+00   -1.2448E+00   -1.2269E+00   -1.2270E+00   -1.2224E+00   -1.2138E+00    )
( -1.5000E+01   -9.7800E-02   -1.1270E-01   -1.1085E-01   -2.0750E-01   -3.0793E-01   -4.4980E-01   -9.2040E-01   -1.0508E+00   -1.0631E+00   -1.0897E+00   -1.1136E+00   -1.1530E+00   -1.1761E+00   -1.2084E+00   -1.2293E+00   -1.2275E+00   -1.2321E+00   -1.2094E+00   -1.2015E+00   -1.1913E+00    )
( -1.4000E+01   -1.2120E-01   -2.9000E-02   -4.2200E-02   -1.5100E-01   -2.5880E-01   -4.0500E-01   -9.0460E-01   -1.0250E+00   -1.0262E+00   -1.0506E+00   -1.0659E+00   -1.1172E+00   -1.1419E+00   -1.1823E+00   -1.2014E+00   -1.2234E+00   -1.2072E+00   -1.2069E+00   -1.1859E+00   -1.1700E+00    )
( -1.3000E+01    1.0300E-02    4.5400E-02   -3.6000E-03   -1.3750E-01   -1.8180E-01   -3.5910E-01   -8.7950E-01   -9.7370E-01   -9.8050E-01   -1.0065E+00   -1.0239E+00   -1.0651E+00   -1.1040E+00   -1.1462E+00   -1.1640E+00   -1.1837E+00   -1.1947E+00   -1.1752E+00   -1.1830E+00   -1.1455E+00    )
( -1.2000E+01    1.0780E-01    8.7400E-02    4.4100E-02    7.1000E-03   -1.3330E-01   -3.1190E-01   -8.5090E-01   -9.2170E-01   -9.3900E-01   -9.4800E-01   -9.7530E-01   -1.0134E+00   -1.0542E+00   -1.0933E+00   -1.1180E+00   -1.1468E+00   -1.1426E+00   -1.1495E+00   -1.1359E+00   -1.1344E+00    )
( -1.1000E+01    1.7420E-01    1.3440E-01    9.2900E-02    1.5170E-01   -7.7400E-02   -2.6720E-01   -8.1900E-01   -8.6100E-01   -8.7600E-01   -8.8960E-01   -9.1960E-01   -9.6080E-01   -9.9080E-01   -1.0404E+00   -1.0660E+00   -1.0929E+00   -1.1020E+00   -1.0895E+00   -1.0895E+00   -1.0748E+00    )
( -1.0000E+01    2.4060E-01    1.8330E-01    1.4530E-01    1.9280E-01   -2.1500E-02   -1.7730E-01   -7.8460E-01   -8.0350E-01   -8.1220E-01   -8.3170E-01   -8.4480E-01   -9.0000E-01   -9.2850E-01   -9.6880E-01   -1.0010E+00   -1.0315E+00   -1.0471E+00   -1.0444E+00   -1.0296E+00   -1.0300E+00    )
( -9.0000E+00    2.9060E-01    2.3500E-01    1.9960E-01    2.1868E-01    3.0300E-02   -1.1980E-01   -7.1240E-01   -7.4350E-01   -7.4320E-01   -7.6680E-01   -7.8450E-01   -8.1750E-01   -8.6310E-01   -9.0630E-01   -9.3090E-01   -9.4490E-01   -9.5190E-01   -9.5210E-01   -9.5120E-01   -9.4770E-01    )
( -8.0000E+00    3.4070E-01    2.8770E-01    2.5490E-01    2.4455E-01    8.3000E-02   -7.9900E-02   -6.3430E-01   -6.5810E-01   -6.7120E-01   -6.8890E-01   -7.1720E-01   -7.5650E-01   -7.9040E-01   -8.1970E-01   -8.2410E-01   -8.2600E-01   -8.2490E-01   -8.2320E-01   -8.2320E-01   -8.2310E-01    )
( -7.0000E+00    3.9160E-01    3.4140E-01    3.1150E-01    2.7043E-01    1.4110E-01   -3.9000E-02   -5.7270E-01   -5.8390E-01   -5.8970E-01   -6.1240E-01   -6.4290E-01   -6.6370E-01   -6.9360E-01   -6.9710E-01   -6.9400E-01   -6.8700E-01   -6.8300E-01   -6.7840E-01   -6.7820E-01   -6.7680E-01    )
( -6.0000E+00    4.3900E-01    3.9410E-01    3.6940E-01    2.9630E-01    1.8060E-01   -7.2200E-02   -5.0560E-01   -5.1060E-01   -5.1320E-01   -5.4300E-01   -5.5670E-01   -5.7090E-01   -5.6870E-01   -5.6010E-01   -5.5250E-01   -5.3810E-01   -5.3200E-01   -5.2790E-01   -5.2310E-01   -5.2150E-01    )
( -5.0000E+00    4.8360E-01    4.5330E-01    4.2790E-01    3.6677E-01    2.2230E-01   -1.8035E-01   -4.0950E-01   -4.2550E-01   -4.3240E-01   -4.4050E-01   -4.4580E-01   -4.4010E-01   -4.2840E-01   -4.1110E-01   -4.0250E-01   -3.8970E-01   -3.8080E-01   -3.7990E-01   -3.7760E-01   -3.7530E-01    )
( -4.0000E+00    5.2750E-01    5.1180E-01    4.8740E-01    4.3723E-01    2.7330E-01   -2.8850E-01   -3.0460E-01   -3.1780E-01   -3.2190E-01   -3.2100E-01   -3.1520E-01   -2.9730E-01   -2.8440E-01   -2.6020E-01   -2.5220E-01   -2.4390E-01   -2.4060E-01   -2.3560E-01   -2.3370E-01   -2.3350E-01    )
( -3.0000E+00    5.5230E-01    5.6780E-01    5.4660E-01    5.0770E-01    3.6560E-01   -1.7260E-01   -1.7910E-01   -1.9150E-01   -1.9460E-01   -1.8630E-01   -1.7470E-01   -1.5290E-01   -1.3360E-01   -1.1900E-01   -1.0830E-01   -1.0020E-01   -9.7800E-02   -9.6100E-02   -9.3400E-02   -8.9900E-02    )
( -2.0000E+00    7.6400E-02    6.2470E-01    6.0660E-01    5.7230E-01    4.2040E-01   -5.1800E-02   -5.4700E-02   -5.8700E-02   -5.6200E-02   -4.3700E-02   -2.7500E-02   -4.2000E-03    8.6000E-03    2.4300E-02    3.1000E-02    4.0900E-02    4.4700E-02    4.5600E-02    4.7000E-02    5.0100E-02    )
( -1.0000E+00    6.4700E-02    6.7520E-01    6.6370E-01    5.1210E-01    4.7040E-01    7.4300E-02    7.5500E-02    7.9600E-02    8.5500E-02    1.0310E-01    1.1700E-01    1.3640E-01    1.4940E-01    1.6220E-01    1.7080E-01    1.7890E-01    1.8430E-01    1.8670E-01    1.9020E-01    1.9010E-01    )
(  0.0000E+00    5.2800E-02    7.2910E-01    7.2010E-01    6.3330E-01    4.7480E-01    1.9430E-01    2.0470E-01    2.1380E-01    2.2300E-01    2.4280E-01    2.5880E-01    2.7780E-01    2.8780E-01    3.0150E-01    3.0850E-01    3.1690E-01    3.2150E-01    3.2690E-01    3.2830E-01    3.3000E-01    )
(  1.0000E+00    4.0900E-02    7.5480E-01    7.7650E-01    6.8130E-01    5.5970E-01    3.2100E-01    3.3070E-01    3.4460E-01    3.5840E-01    3.8000E-01    3.9670E-01    4.1590E-01    4.2570E-01    4.3700E-01    4.4550E-01    4.5290E-01    4.6020E-01    4.6110E-01    4.6360E-01    4.6720E-01    )
(  2.0000E+00    3.4900E-02    7.8590E-01    8.3140E-01    7.0020E-01    5.9760E-01    4.4630E-01    4.5770E-01    4.7550E-01    4.9150E-01    5.1630E-01    5.3130E-01    5.5070E-01    5.6200E-01    5.7330E-01    5.7870E-01    5.9000E-01    5.9290E-01    5.9670E-01    5.9960E-01    6.0190E-01    )
(  3.0000E+00    3.3500E-02    6.3942E-01    8.8680E-01    7.2610E-01    5.4590E-01    5.6140E-01    5.8140E-01    6.0300E-01    6.2090E-01    6.4810E-01    6.6400E-01    6.8280E-01    6.9530E-01    7.0650E-01    7.1440E-01    7.2060E-01    7.2720E-01    7.3000E-01    7.3180E-01    7.3540E-01    )
(  4.0000E+00    3.2100E-02    4.9293E-01    9.1760E-01    7.3500E-01    6.3530E-01    6.8080E-01    6.9560E-01    7.2360E-01    7.4550E-01    7.7410E-01    7.9310E-01    8.1370E-01    8.2470E-01    8.3990E-01    8.4520E-01    8.5290E-01    8.5720E-01    8.6150E-01    8.6510E-01    8.6680E-01    )
(  5.0000E+00    8.9000E-03    3.4645E-01    8.5327E-01    7.4305E-01    7.2640E-01    7.9330E-01    8.0510E-01    8.3550E-01    8.6190E-01    8.9520E-01    9.1720E-01    9.3970E-01    9.5260E-01    9.6485E-01    9.7370E-01    9.8310E-01    9.8740E-01    9.8980E-01    9.9200E-01    9.9640E-01    )
(  6.0000E+00   -2.4500E-03    1.9997E-01    7.8894E-01    7.5110E-01    8.3320E-01    8.7990E-01    8.9650E-01    9.2937E-01    9.6010E-01    1.0118E+00    1.0340E+00    1.0628E+00    1.0758E+00    1.0898E+00    1.1012E+00    1.1098E+00    1.1140E+00    1.1171E+00    1.1185E+00    1.1194E+00    )
(  7.0000E+00   -1.3800E-02    5.3483E-02    7.2461E-01    7.9970E-01    9.4120E-01    9.6510E-01    9.8710E-01    1.0232E+00    1.0561E+00    1.1048E+00    1.1413E+00    1.1756E+00    1.1931E+00    1.2126E+00    1.2188E+00    1.2309E+00    1.2383E+00    1.2365E+00    1.2386E+00    1.2404E+00    )
(  8.0000E+00   -2.3950E-02   -9.3000E-02    6.6028E-01    8.6200E-01    1.0179E+00    1.0554E+00    1.0738E+00    1.1171E+00    1.1521E+00    1.2022E+00    1.2340E+00    1.2706E+00    1.3028E+00    1.3220E+00    1.3344E+00    1.3483E+00    1.3484E+00    1.3536E+00    1.3548E+00    1.3560E+00    )
(  9.0000E+00   -3.4100E-02   -1.2530E-01    5.9595E-01    9.6130E-01    1.0770E+00    1.1292E+00    1.1538E+00    1.2001E+00    1.2352E+00    1.2944E+00    1.3257E+00    1.3668E+00    1.3859E+00    1.4112E+00    1.4318E+00    1.4452E+00    1.4566E+00    1.4529E+00    1.4557E+00    1.4561E+00    )
(  1.0000E+01   -3.6500E-02   -1.2530E-01    5.3162E-01    1.0381E+00    1.1496E+00    1.2022E+00    1.2235E+00    1.2725E+00    1.3162E+00    1.3753E+00    1.4106E+00    1.4509E+00    1.4771E+00    1.5015E+00    1.5130E+00    1.5251E+00    1.5197E+00    1.5278E+00    1.5223E+00    1.5270E+00    )
(  1.1000E+01   -5.6200E-02   -2.4400E-02    4.6729E-01    1.0698E+00    1.2152E+00    1.2692E+00    1.2877E+00    1.3396E+00    1.3829E+00    1.4481E+00    1.4862E+00    1.5335E+00    1.5578E+00    1.5793E+00    1.5854E+00    1.5902E+00    1.5925E+00    1.5992E+00    1.6002E+00    1.6157E+00    )
(  1.2000E+01   -7.5900E-02    5.0000E-04    4.0296E-01    1.1139E+00    1.2579E+00    1.3217E+00    1.3378E+00    1.3908E+00    1.4337E+00    1.5088E+00    1.5505E+00    1.6018E+00    1.6296E+00    1.6439E+00    1.6509E+00    1.6652E+00    1.6653E+00    1.6713E+00    1.6798E+00    1.7015E+00    )
(  1.3000E+01   -9.5600E-02    8.5900E-02    3.3863E-01    1.1723E+00    1.3092E+00    1.3602E+00    1.3827E+00    1.4330E+00    1.4798E+00    1.5543E+00    1.6011E+00    1.6591E+00    1.6739E+00    1.6949E+00    1.7025E+00    1.7183E+00    1.7278E+00    1.7408E+00    1.7585E+00    1.7873E+00    )
(  1.4000E+01    1.8200E-02    1.4300E-01    2.7430E-01    1.1989E+00    1.3532E+00    1.3963E+00    1.4205E+00    1.4669E+00    1.5089E+00    1.5882E+00    1.6366E+00    1.6866E+00    1.7134E+00    1.7317E+00    1.7604E+00    1.7759E+00    1.7851E+00    1.8080E+00    1.8306E+00    1.8391E+00    )
(  1.5000E+01    5.5100E-02    2.1420E-01    3.3045E-01    1.1844E+00    1.3829E+00    1.4252E+00    1.4452E+00    1.4889E+00    1.5316E+00    1.6095E+00    1.6606E+00    1.7052E+00    1.7296E+00    1.7685E+00    1.7837E+00    1.8076E+00    1.8355E+00    1.8688E+00    1.8739E+00    1.8914E+00    )
