   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -1.998972e+00    1.402386e-01    6.082419e+01    6.490982e+01    1.967563e+06    9.831002e+00   -2.123350e+01    7.632619e+01   -7.025071e+00    2.003771e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -3.287248e+00   -3.109479e-01    5.146392e+01    5.701404e+01    2.250232e+06    1.043390e+01   -4.084221e+01    8.712303e+01   -1.351258e+01    3.854213e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -5.545168e+00   -1.102059e+00    3.793011e+01    4.488144e+01    2.827322e+06    1.206352e+01   -8.774866e+01    1.090138e+02   -2.903151e+01    8.280700e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -8.286712e+00   -2.062767e+00    2.620073e+01    3.347067e+01    3.744247e+06    1.468593e+01   -1.222685e+02    1.002470e+02   -4.045236e+01    1.153828e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -1.151194e+01   -3.192914e+00    1.738947e+01    2.424730e+01    5.000165e+06    1.827664e+01    5.673256e+02    1.085177e+03    1.876988e+02   -5.353760e+02    1.625479e+00    7.356055e-02 
   1.470000e+01    3.504121e-02   -1.522089e+01   -4.492368e+00    1.178088e+01    1.794455e+01    6.356422e+06    2.275275e+01    7.532247e+02    1.790597e+03    2.492033e+02   -7.108061e+02    1.630957e+00    1.724537e-02 
   1.890000e+01    3.168268e-02   -1.909024e+01   -5.848145e+00    8.624797e+00    1.408579e+01    7.491916e+06    2.761514e+01    7.470440e+02    2.248804e+03    2.471584e+02   -7.049734e+02    1.390804e+00    1.070145e-02 
   2.310000e+01    2.949244e-02   -2.295951e+01   -7.204149e+00    6.682272e+00    1.151673e+01    8.393558e+06    3.257493e+01    6.830192e+02    2.503685e+03    2.259759e+02   -6.445542e+02    1.152557e+00    8.468448e-03 
   2.730000e+01    2.709969e-02   -2.682877e+01   -8.560179e+00    5.636282e+00    9.937847e+00    9.138840e+06    3.758687e+01    7.100556e+02    3.086786e+03    2.349208e+02   -6.700680e+02    1.119689e+00    9.233598e-03 
   3.150000e+01    2.438434e-02   -3.069802e+01   -9.916235e+00    5.199747e+00    9.032682e+00    9.708871e+06    4.263015e+01    7.159319e+02    3.584358e+03    2.368650e+02   -6.756134e+02    1.072365e+00    8.673469e-03 
   3.570000e+01    2.135690e-02   -3.456726e+01   -1.127234e+01    5.119248e+00    8.547204e+00    1.014039e+07    4.769590e+01    7.637008e+02    4.332301e+03    2.526693e+02   -7.206922e+02    1.104458e+00    9.258520e-03 
   3.990000e+01    1.801684e-02   -3.843647e+01   -1.262850e+01    5.283317e+00    8.343065e+00    1.043402e+07    5.277894e+01    7.967496e+02    5.028295e+03    2.636034e+02   -7.518797e+02    1.122573e+00    9.399078e-03 
   4.410000e+01    1.471964e-02   -4.230566e+01   -1.398474e+01    5.546687e+00    8.250392e+00    1.057716e+07    5.787567e+01    8.130588e+02    5.561838e+03    2.689993e+02   -7.672705e+02    1.114990e+00    7.788552e-03 
   4.830000e+01    1.171234e-02   -4.617482e+01   -1.534106e+01    5.826174e+00    8.165291e+00    1.056983e+07    6.298321e+01    8.417832e+02    6.198644e+03    2.785027e+02   -7.943772e+02    1.141031e+00    8.125901e-03 
   5.232585e+01    8.605049e-03   -4.988354e+01   -1.664118e+01    6.192210e+00    8.155457e+00    1.042994e+07    6.788681e+01    8.737053e+02    6.790570e+03    2.890641e+02   -8.245016e+02    1.174165e+00    8.565772e-03 
   5.582671e+01    5.371978e-03   -5.310860e+01   -1.777178e+01    6.615213e+00    8.239181e+00    1.015966e+07    7.215517e+01    9.008727e+02    7.256391e+03    2.980524e+02   -8.501391e+02    1.211211e+00    9.079353e-03 
   5.880000e+01    2.968543e-03   -5.584766e+01   -1.873204e+01    6.931765e+00    8.261843e+00    9.290098e+06    7.578318e+01    8.638607e+02    7.121155e+03    2.858070e+02   -8.152114e+02    1.237238e+00    9.518938e-03 
   6.124829e+01    1.772336e-03   -5.810306e+01   -1.952276e+01    7.084354e+00    8.179789e+00    6.964271e+06    7.877228e+01    6.654304e+02    5.578858e+03    2.201567e+02   -6.279560e+02    1.243616e+00    9.905099e-03 
   6.264915e+01    7.038778e-04   -5.939355e+01   -1.997519e+01    7.160866e+00    8.130277e+00    4.379420e+06    8.048279e+01    4.226801e+02    3.578929e+03    1.398431e+02   -3.988764e+02    1.241547e+00    1.016126e-02 
