   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -1.943139e+00    4.896610e-01    6.075454e+01    6.490982e+01    1.968713e+06    9.836747e+00   -2.135432e+01    7.638916e+01   -3.410309e+00    2.108025e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -3.290691e+00    2.721101e-01    5.140448e+01    5.701404e+01    2.251602e+06    1.044025e+01   -4.098442e+01    8.718639e+01   -6.545258e+00    4.045840e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -5.652559e+00   -1.095108e-01    3.789344e+01    4.488144e+01    2.829047e+06    1.207088e+01   -8.792676e+01    1.090904e+02   -1.404200e+01    8.679826e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -8.520344e+00   -5.730160e-01    2.618003e+01    3.347067e+01    3.746060e+06    1.469305e+01   -1.224237e+02    1.002999e+02   -1.955121e+01    1.208525e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -1.189407e+01   -1.118243e+00    1.737973e+01    2.424730e+01    5.001732e+06    1.828236e+01    5.675203e+02    1.085852e+03    9.063363e+01   -5.602364e+02    1.625378e+00    7.346442e-02 
   1.470000e+01    3.504121e-02   -1.577376e+01   -1.745052e+00    1.178217e+01    1.794455e+01    6.356726e+06    2.275384e+01    7.533722e+02    1.790845e+03    1.203144e+02   -7.437030e+02    1.631041e+00    1.724942e-02 
   1.890000e+01    3.168268e-02   -1.982126e+01   -2.399093e+00    8.644025e+00    1.408579e+01    7.491346e+06    2.761304e+01    7.486657e+02    2.251166e+03    1.195627e+02   -7.390569e+02    1.392631e+00    1.071695e-02 
   2.310000e+01    2.949244e-02   -2.386872e+01   -3.053370e+00    6.698686e+00    1.151673e+01    8.392431e+06    3.257056e+01    6.847365e+02    2.507104e+03    1.093532e+02   -6.759482e+02    1.154533e+00    8.477704e-03 
   2.730000e+01    2.709969e-02   -2.791617e+01   -3.707675e+00    5.653894e+00    9.937847e+00    9.137313e+06    3.758059e+01    7.119423e+02    3.090752e+03    1.136980e+02   -7.028048e+02    1.121580e+00    9.258250e-03 
   3.150000e+01    2.438434e-02   -3.196362e+01   -4.362008e+00    5.212853e+00    9.032682e+00    9.707090e+06    4.262233e+01    7.174235e+02    3.587645e+03    1.145733e+02   -7.082156e+02    1.073791e+00    8.690363e-03 
   3.570000e+01    2.135690e-02   -3.601106e+01   -5.016390e+00    5.139022e+00    8.547204e+00    1.013833e+07    4.768624e+01    7.663685e+02    4.338688e+03    1.223899e+02   -7.565325e+02    1.106602e+00    9.277170e-03 
   3.990000e+01    1.801684e-02   -4.005850e+01   -5.670830e+00    5.311714e+00    8.343065e+00    1.043178e+07    5.276764e+01    8.010940e+02    5.039559e+03    1.279356e+02   -7.908123e+02    1.125658e+00    9.425239e-03 
   4.410000e+01    1.471964e-02   -4.410591e+01   -6.325355e+00    5.580130e+00    8.250392e+00    1.057482e+07    5.786290e+01    8.181336e+02    5.574461e+03    1.306569e+02   -8.076332e+02    1.118106e+00    7.828893e-03 
   4.830000e+01    1.171234e-02   -4.815332e+01   -6.979961e+00    5.863199e+00    8.165291e+00    1.056737e+07    6.296852e+01    8.478402e+02    6.213947e+03    1.354010e+02   -8.369586e+02    1.144480e+00    8.170636e-03 
   5.232585e+01    8.605049e-03   -5.203290e+01   -7.607468e+00    6.222295e+00    8.155457e+00    1.042737e+07    6.787003e+01    8.787347e+02    6.802170e+03    1.403349e+02   -8.674565e+02    1.176830e+00    8.601320e-03 
   5.582671e+01    5.371978e-03   -5.540655e+01   -8.153173e+00    6.641686e+00    8.239181e+00    1.015709e+07    7.213695e+01    9.054241e+02    7.266284e+03    1.445972e+02   -8.938033e+02    1.213542e+00    9.111056e-03 
   5.880000e+01    2.968543e-03   -5.827180e+01   -8.616675e+00    6.951868e+00    8.261843e+00    9.287691e+06    7.576355e+01    8.670628e+02    7.127189e+03    1.384709e+02   -8.559344e+02    1.238979e+00    9.543950e-03 
   6.124829e+01    1.772336e-03   -6.063113e+01   -8.998352e+00    7.090226e+00    8.179789e+00    6.962404e+06    7.875117e+01    6.658343e+02    5.577542e+03    1.063345e+02   -6.572886e+02    1.244004e+00    9.912370e-03 
   6.264915e+01    7.038778e-04   -6.198108e+01   -9.216741e+00    7.165155e+00    8.130277e+00    4.378248e+06    8.046126e+01    4.227836e+02    3.577633e+03    6.751901e+01   -4.173573e+02    1.241772e+00    1.016827e-02 
