   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -1.923716e+00    5.611339e-01    6.075559e+01    6.490982e+01    1.969650e+06    9.841428e+00   -2.137403e+01    7.646247e+01   -2.631400e+00    2.121143e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -3.278388e+00    3.935294e-01    5.141005e+01    5.701404e+01    2.252568e+06    1.044473e+01   -4.101159e+01    8.726532e+01   -5.049020e+00    4.069960e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -5.652745e+00    9.945038e-02    3.790510e+01    4.488144e+01    2.830034e+06    1.207510e+01   -8.796619e+01    1.091847e+02   -1.082970e+01    8.729701e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -8.535699e+00   -2.577613e-01    2.619105e+01    3.347067e+01    3.746803e+06    1.469596e+01   -1.224531e+02    1.003634e+02   -1.507545e+01    1.215216e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -1.192727e+01   -6.779425e-01    1.739089e+01    2.424730e+01    5.002194e+06    1.828405e+01    5.678426e+02    1.086107e+03    6.990826e+01   -5.635229e+02    1.625571e+00    7.356799e-02 
   1.470000e+01    3.504121e-02   -1.582748e+01   -1.160952e+00    1.179709e+01    1.794455e+01    6.356909e+06    2.275450e+01    7.542890e+02    1.791832e+03    9.286205e+01   -7.485510e+02    1.632009e+00    1.729717e-02 
   1.890000e+01    3.168268e-02   -1.989638e+01   -1.664973e+00    8.644179e+00    1.408579e+01    7.491168e+06    2.761238e+01    7.486430e+02    2.251078e+03    9.216696e+01   -7.429479e+02    1.392644e+00    1.071711e-02 
   2.310000e+01    2.949244e-02   -2.396525e+01   -2.169232e+00    6.703953e+00    1.151673e+01    8.392171e+06    3.256955e+01    6.853045e+02    2.508262e+03    8.436923e+01   -6.800912e+02    1.155167e+00    8.480680e-03 
   2.730000e+01    2.709969e-02   -2.803412e+01   -2.673520e+00    5.665878e+00    9.937847e+00    9.136953e+06    3.757910e+01    7.133332e+02    3.093908e+03    8.781990e+01   -7.079067e+02    1.122866e+00    9.275036e-03 
   3.150000e+01    2.438434e-02   -3.210298e+01   -3.177835e+00    5.225237e+00    9.032682e+00    9.706657e+06    4.262042e+01    7.190178e+02    3.591669e+03    8.851975e+01   -7.135481e+02    1.075136e+00    8.706441e-03 
   3.570000e+01    2.135690e-02   -3.617184e+01   -3.682200e+00    5.149720e+00    8.547204e+00    1.013784e+07    4.768394e+01    7.679077e+02    4.342675e+03    9.453867e+01   -7.620660e+02    1.107762e+00    9.287240e-03 
   3.990000e+01    1.801684e-02   -4.024070e+01   -4.186623e+00    5.321522e+00    8.343065e+00    1.043125e+07    5.276493e+01    8.026333e+02    5.043675e+03    9.881381e+01   -7.965274e+02    1.126724e+00    9.434265e-03 
   4.410000e+01    1.471964e-02   -4.430954e+01   -4.691131e+00    5.591215e+00    8.250392e+00    1.057422e+07    5.785961e+01    8.198451e+02    5.578821e+03    1.009328e+02   -8.136084e+02    1.119139e+00    7.842269e-03 
   4.830000e+01    1.171234e-02   -4.837837e+01   -5.195721e+00    5.872267e+00    8.165291e+00    1.056677e+07    6.296499e+01    8.493282e+02    6.217705e+03    1.045625e+02   -8.428672e+02    1.145324e+00    8.181594e-03 
   5.232585e+01    8.605049e-03   -5.227849e+01   -5.679432e+00    6.230211e+00    8.155457e+00    1.042678e+07    6.786621e+01    8.800752e+02    6.805339e+03    1.083478e+02   -8.733803e+02    1.177531e+00    8.610671e-03 
   5.582671e+01    5.371978e-03   -5.567000e+01   -6.100093e+00    6.649220e+00    8.239181e+00    1.015651e+07    7.213285e+01    9.067479e+02    7.269315e+03    1.116316e+02   -8.998501e+02    1.214206e+00    9.120070e-03 
   5.880000e+01    2.968543e-03   -5.855042e+01   -6.457395e+00    6.957862e+00    8.261843e+00    9.287149e+06    7.575912e+01    8.680513e+02    7.129258e+03    1.068676e+02   -8.614478e+02    1.239499e+00    9.551396e-03 
   6.124829e+01    1.772336e-03   -6.092224e+01   -6.751625e+00    7.096272e+00    8.179789e+00    6.961999e+06    7.874658e+01    6.665430e+02    5.578632e+03    8.205946e+01   -6.614724e+02    1.244408e+00    9.919693e-03 
   6.264915e+01    7.038778e-04   -6.227934e+01   -6.919978e+00    7.170316e+00    8.130277e+00    4.377987e+06    8.045646e+01    4.231311e+02    3.577960e+03    5.209253e+01   -4.199123e+02    1.242046e+00    1.017666e-02 
