   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    1.983526e+00   -2.849243e-01    6.310482e+01    6.490982e+01    1.952868e+06    9.757576e+00   -1.782010e+01    7.597755e+01    4.659918e+00   -1.720003e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    3.301146e+00    7.158898e-02    5.354985e+01    5.701404e+01    2.220463e+06    1.029586e+01   -3.659452e+01    8.623697e+01    9.569390e+00   -3.532118e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    5.610520e+00    6.967689e-01    3.955198e+01    4.488144e+01    2.774645e+06    1.183876e+01   -8.146299e+01    1.073473e+02    2.130240e+01   -7.862841e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    8.414551e+00    1.456003e+00    2.733964e+01    3.347067e+01    3.670283e+06    1.439583e+01   -1.155257e+02    9.864490e+01    3.020973e+01   -1.115059e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    1.171328e+01    2.349133e+00    1.816116e+01    2.424730e+01    4.909417e+06    1.794493e+01    5.585809e+02    1.045607e+03   -1.460677e+02    5.391446e+02    1.631972e+00    8.136594e-02 
   1.470000e+01    3.504121e-02    1.550675e+01    3.376021e+00    1.232011e+01    1.794455e+01    6.256960e+06    2.239673e+01    7.580107e+02    1.760904e+03   -1.982182e+02    7.316350e+02    1.661150e+00    1.942987e-02 
   1.890000e+01    3.168268e-02    1.946428e+01    4.447445e+00    9.034657e+00    1.408579e+01    7.392163e+06    2.724745e+01    7.629288e+02    2.243214e+03   -1.995042e+02    7.363819e+02    1.428449e+00    1.107009e-02 
   2.310000e+01    2.949244e-02    2.342175e+01    5.519099e+00    7.006398e+00    1.151673e+01    8.298033e+06    3.220421e+01    7.046819e+02    2.525785e+03   -1.842728e+02    6.801618e+02    1.191545e+00    8.647099e-03 
   2.730000e+01    2.709969e-02    2.737921e+01    6.590782e+00    5.927498e+00    9.937847e+00    9.048985e+06    3.721730e+01    7.309485e+02    3.107111e+03   -1.911415e+02    7.055145e+02    1.150880e+00    9.644856e-03 
   3.150000e+01    2.438434e-02    3.133666e+01    7.662491e+00    5.451487e+00    9.032682e+00    9.625491e+06    4.226404e+01    7.371866e+02    3.609840e+03   -1.927727e+02    7.115355e+02    1.099735e+00    8.997136e-03 
   3.570000e+01    2.135690e-02    3.529410e+01    8.734248e+00    5.354892e+00    8.547204e+00    1.006356e+07    4.733453e+01    7.874347e+02    4.362158e+03   -2.059125e+02    7.600352e+02    1.129941e+00    9.483867e-03 
   3.990000e+01    1.801684e-02    3.925153e+01    9.806063e+00    5.506736e+00    8.343065e+00    1.036369e+07    5.242321e+01    8.227244e+02    5.064539e+03   -2.151407e+02    7.940969e+02    1.146778e+00    9.608485e-03 
   4.410000e+01    1.471964e-02    4.320893e+01    1.087796e+01    5.762831e+00    8.250392e+00    1.051328e+07    5.752618e+01    8.382705e+02    5.590986e+03   -2.192059e+02    8.091021e+02    1.135108e+00    8.049836e-03 
   4.830000e+01    1.171234e-02    4.716631e+01    1.194994e+01    6.031307e+00    8.165291e+00    1.051222e+07    6.263995e+01    8.681553e+02    6.230017e+03   -2.270207e+02    8.379470e+02    1.159964e+00    8.373961e-03 
   5.232585e+01    8.605049e-03    5.095960e+01    1.297751e+01    6.374464e+00    8.155457e+00    1.037809e+07    6.754934e+01    8.980033e+02    6.812616e+03   -2.348259e+02    8.667564e+02    1.190256e+00    8.782825e-03 
   5.582671e+01    5.371978e-03    5.425820e+01    1.387110e+01    6.768523e+00    8.239181e+00    1.011284e+07    7.182269e+01    9.214401e+02    7.267069e+03   -2.409546e+02    8.893777e+02    1.224649e+00    9.265070e-03 
   5.880000e+01    2.968543e-03    5.705971e+01    1.463007e+01    7.057181e+00    8.261843e+00    9.249828e+06    7.545469e+01    8.786162e+02    7.115796e+03   -2.297563e+02    8.480439e+02    1.247420e+00    9.667375e-03 
   6.124829e+01    1.772336e-03    5.936655e+01    1.525504e+01    7.183881e+00    8.179789e+00    6.935496e+06    7.844681e+01    6.727788e+02    5.560978e+03   -1.759302e+02    6.493688e+02    1.250190e+00    1.002829e-02 
   6.264915e+01    7.038778e-04    6.068647e+01    1.561264e+01    7.247738e+00    8.130277e+00    4.361829e+06    8.015953e+01    4.259383e+02    3.562694e+03   -1.113820e+02    4.111174e+02    1.246115e+00    1.030323e-02 
