   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    1.910617e+00   -6.042351e-01    6.315447e+01    6.490982e+01    1.954145e+06    9.763958e+00   -1.777691e+01    7.609312e+01    1.791432e+00   -1.768641e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    3.268713e+00   -4.671246e-01    5.360946e+01    5.701404e+01    2.221761e+06    1.030188e+01   -3.654710e+01    8.637663e+01    3.682961e+00   -3.636106e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    5.649081e+00   -2.264928e-01    3.961132e+01    4.488144e+01    2.775291e+06    1.184152e+01   -8.138928e+01    1.074823e+02    8.201842e+00   -8.097496e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    8.539337e+00    6.582285e-02    2.739168e+01    3.347067e+01    3.670553e+06    1.439689e+01   -1.154529e+02    9.876468e+01    1.163454e+01   -1.148652e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    1.193950e+01    4.096590e-01    1.820014e+01    2.424730e+01    4.909105e+06    1.794379e+01    5.589235e+02    1.045213e+03   -5.632441e+01    5.560783e+02    1.631902e+00    8.180522e-02 
   1.470000e+01    3.504121e-02    1.584957e+01    8.048740e-01    1.235171e+01    1.794455e+01    6.255685e+06    2.239217e+01    7.592754e+02    1.761532e+03   -7.651447e+01    7.554103e+02    1.662759e+00    1.957500e-02 
   1.890000e+01    3.168268e-02    1.992878e+01    1.217303e+00    9.055518e+00    1.408579e+01    7.390391e+06    2.724092e+01    7.642814e+02    2.244590e+03   -7.701894e+01    7.603908e+02    1.430183e+00    1.109965e-02 
   2.310000e+01    2.949244e-02    2.400796e+01    1.629971e+00    7.019309e+00    1.151673e+01    8.295704e+06    3.219517e+01    7.056122e+02    2.527000e+03   -7.110666e+01    7.020202e+02    1.192860e+00    8.666678e-03 
   2.730000e+01    2.709969e-02    2.808713e+01    2.042668e+00    5.918070e+00    9.937847e+00    9.046083e+06    3.720537e+01    7.293393e+02    3.102503e+03   -7.349771e+01    7.256266e+02    1.149867e+00    9.631606e-03 
   3.150000e+01    2.438434e-02    3.216631e+01    2.455392e+00    5.433873e+00    9.032682e+00    9.622133e+06    4.224929e+01    7.343110e+02    3.601279e+03   -7.399873e+01    7.305730e+02    1.097826e+00    8.973798e-03 
   3.570000e+01    2.135690e-02    3.624548e+01    2.868165e+00    5.328008e+00    8.547204e+00    1.005979e+07    4.731680e+01    7.827739e+02    4.347994e+03   -7.888248e+01    7.787892e+02    1.127022e+00    9.458642e-03 
   3.990000e+01    1.801684e-02    4.032464e+01    3.280998e+00    5.476758e+00    8.343065e+00    1.035966e+07    5.240284e+01    8.171058e+02    5.046635e+03   -8.234221e+01    8.129463e+02    1.143515e+00    9.581068e-03 
   4.410000e+01    1.471964e-02    4.440379e+01    3.693915e+00    5.724714e+00    8.250392e+00    1.050912e+07    5.750338e+01    8.313846e+02    5.569624e+03   -8.378112e+01    8.271524e+02    1.131559e+00    8.003676e-03 
   4.830000e+01    1.171234e-02    4.848294e+01    4.106915e+00    5.985519e+00    8.165291e+00    1.050806e+07    6.261511e+01    8.595505e+02    6.203578e+03   -8.661949e+01    8.551749e+02    1.155833e+00    8.319749e-03 
   5.232585e+01    8.605049e-03    5.239295e+01    4.502833e+00    6.324581e+00    8.155457e+00    1.037401e+07    6.752274e+01    8.882047e+02    6.782706e+03   -8.950706e+01    8.836833e+02    1.185832e+00    8.724077e-03 
   5.582671e+01    5.371978e-03    5.579306e+01    4.847151e+00    6.726081e+00    8.239181e+00    1.010895e+07    7.179501e+01    9.126786e+02    7.239897e+03   -9.197337e+01    9.080326e+02    1.220899e+00    9.214618e-03 
   5.880000e+01    2.968543e-03    5.868078e+01    5.139614e+00    7.020651e+00    8.261843e+00    9.246336e+06    7.542620e+01    8.715676e+02    7.095099e+03   -8.783048e+01    8.671308e+02    1.244635e+00    9.628597e-03 
   6.124829e+01    1.772336e-03    6.105862e+01    5.380453e+00    7.153346e+00    8.179789e+00    6.932930e+06    7.841779e+01    6.683132e+02    5.548114e+03   -6.734793e+01    6.649111e+02    1.248144e+00    9.991751e-03 
   6.264915e+01    7.038778e-04    6.241916e+01    5.518257e+00    7.219002e+00    8.130277e+00    4.360218e+06    8.012992e+01    4.234142e+02    3.555887e+03   -4.266873e+01    4.212588e+02    1.244583e+00    1.025653e-02 
