   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    2.360041e-02    7.601672e-01 
   1.272727e+00   -2.857168e-01   -6.702799e-02 
   1.909091e+00   -2.895231e-01   -2.532315e-01 
   2.545455e+00   -1.939371e-01   -2.782066e-01 
   3.181818e+00   -1.393254e-01   -2.900560e-01 
   3.818182e+00   -1.074666e-01   -2.921293e-01 
   4.454545e+00   -1.247099e-01   -3.139025e-01 
   5.090909e+00   -1.684785e-01   -3.564169e-01 
   5.727273e+00   -2.059209e-01   -3.932044e-01 
   6.363636e+00   -2.008191e-01   -3.976801e-01 
   7.000000e+00   -1.905352e-01   -3.970231e-01 
   7.636364e+00   -8.132364e-01    3.137474e-01 
   8.272727e+00   -1.700909e+00    1.226182e+00 
   8.909091e+00   -3.277548e+00    1.295704e+00 
   9.545455e+00   -1.305855e+01    1.065633e+00 
   1.018182e+01    8.812271e+00    9.053561e-01 
   1.081818e+01    2.300230e+00    6.250410e-01 
   1.145455e+01    1.021285e+00    4.111887e-01 
   1.209091e+01    5.710237e-01    2.855851e-01 
   1.272727e+01    3.661509e-01    2.077452e-01 
   1.336364e+01    2.214510e-01    1.485534e-01 
   1.400000e+01    1.368679e-01    8.438331e-02 
   1.463636e+01    8.167540e-02    2.493502e-02 
   1.527273e+01   -1.398369e-03   -4.122077e-02 
   1.590909e+01   -3.532964e-02   -6.546643e-02 
   1.654545e+01   -3.841980e-02   -6.539448e-02 
   1.718182e+01   -4.148571e-02   -6.532766e-02 
   1.781818e+01   -4.276578e-02   -6.386395e-02 
   1.845455e+01   -4.145513e-02   -6.049470e-02 
   1.909091e+01   -4.375590e-02   -6.112979e-02 
   1.972727e+01   -5.449500e-02   -7.041628e-02 
   2.036364e+01   -6.524322e-02   -7.968172e-02 
   2.100000e+01   -7.600520e-02   -8.844358e-02 
   2.163636e+01   -8.678095e-02   -9.674184e-02 
   2.227273e+01   -9.830549e-02   -1.061184e-01 
   2.290909e+01   -1.102079e-01   -1.157575e-01 
   2.354545e+01   -1.110045e-01   -1.141889e-01 
   2.418182e+01   -1.072820e-01   -1.088269e-01 
   2.481818e+01   -1.051835e-01   -1.077232e-01 
   2.545455e+01   -1.030962e-01   -1.066844e-01 
   2.609091e+01   -1.010200e-01   -1.057052e-01 
   2.672727e+01   -9.986577e-02   -1.065663e-01 
   2.736364e+01   -9.990619e-02   -1.092973e-01 
   2.800000e+01   -1.031127e-01   -1.147906e-01 
   2.863636e+01   -1.062902e-01   -1.199668e-01 
   2.927273e+01   -1.067968e-01   -1.217999e-01 
   2.990909e+01   -1.068820e-01   -1.230711e-01 
   3.054545e+01   -1.069671e-01   -1.242838e-01 
   3.118182e+01   -1.070664e-01   -1.258728e-01 
   3.181818e+01   -1.033384e-01   -1.249644e-01 
   3.245455e+01   -9.572725e-02   -1.197668e-01 
   3.309091e+01   -8.813374e-02   -1.148138e-01 
   3.372727e+01   -8.075835e-02   -1.113185e-01 
   3.436364e+01   -7.363020e-02   -1.093412e-01 
   3.500000e+01   -6.652510e-02   -1.074613e-01 
   3.563636e+01   -5.944294e-02   -1.056718e-01 
   3.627273e+01   -5.431374e-02   -1.047944e-01 
   3.690909e+01   -4.931064e-02   -1.039465e-01 
   3.754545e+01   -4.431590e-02   -1.031353e-01 
   3.818182e+01   -3.926640e-02   -1.023866e-01 
   3.881818e+01   -3.376601e-02   -1.018681e-01 
   3.945455e+01   -2.826886e-02   -1.013710e-01 
   4.009091e+01   -2.384284e-02   -1.022930e-01 
   4.072727e+01   -2.179701e-02   -1.023681e-01 
   4.136364e+01   -1.964580e-02   -9.872091e-02 
   4.200000e+01   -1.749490e-02   -9.515344e-02 
   4.263636e+01   -1.534429e-02   -9.166305e-02 
   4.327273e+01   -1.408326e-02   -8.872267e-02 
   4.390909e+01   -1.283548e-02   -8.585317e-02 
   4.454545e+01   -9.858660e-03   -8.115224e-02 
   4.518182e+01   -5.393515e-03   -7.805913e-02 
   4.581818e+01   -3.223203e-04   -7.687510e-02 
   4.645455e+01    4.752787e-03   -7.572627e-02 
   4.709091e+01    9.895975e-03   -7.459695e-02 
   4.772727e+01    1.525121e-02   -7.345526e-02 
   4.836364e+01    2.067705e-02   -7.240018e-02 
   4.900000e+01    2.670432e-02   -7.183988e-02 
   4.963636e+01    3.310936e-02   -7.102499e-02 
   5.027273e+01    3.952767e-02   -7.023177e-02 
   5.090909e+01    4.596647e-02   -6.945269e-02 
   5.154545e+01    5.267194e-02   -6.846268e-02 
   5.218182e+01    5.939467e-02   -6.749750e-02 
   5.281818e+01    6.638748e-02   -6.732171e-02 
   5.345455e+01    7.372672e-02   -6.712740e-02 
   5.409091e+01    8.108940e-02   -6.693766e-02 
   5.472727e+01    8.868469e-02   -6.653067e-02 
   5.536364e+01    9.651416e-02   -6.591770e-02 
   5.600000e+01    1.001566e-01   -6.909218e-02 
   5.663636e+01    9.401458e-02   -7.822035e-02 
   5.727273e+01    8.782801e-02   -8.724419e-02 
   5.790909e+01    8.246733e-02   -9.468967e-02 
   5.854545e+01    7.727934e-02   -1.017051e-01 
   5.918182e+01    5.373528e-02   -1.094955e-01 
   5.981818e+01    1.096315e-02   -1.295924e-01 
   6.045455e+01   -1.742292e-02   -1.346758e-01 
   6.109091e+01   -4.194634e-02   -1.365962e-01 
   6.172727e+01   -1.079767e-01   -1.749917e-01 
   6.236364e+01   -1.334876e-01   -1.611933e-01 
   6.300000e+01   -1.104910e-01   -9.410281e-02 
