   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    9.599053e-01    1.759016e+00    6.188891e+01    6.490982e+01    1.958043e+06    9.783435e+00   -1.957819e+01    7.597372e+01    1.949486e+01   -1.804447e+00    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    1.086157e+00    3.118165e+00    5.244048e+01    5.701404e+01    2.234273e+06    1.035990e+01   -3.876640e+01    8.657126e+01    3.860140e+01   -3.572950e+00    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    1.307133e+00    5.500438e+00    3.868664e+01    4.488144e+01    2.798629e+06    1.194109e+01   -8.453808e+01    1.079417e+02    8.417825e+01   -7.791550e+00    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    1.575306e+00    8.393034e+00    2.673576e+01    3.347067e+01    3.703124e+06    1.452464e+01   -1.186649e+02    9.917083e+01    1.181598e+02   -1.093689e+01    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    1.890840e+00    1.179594e+01    1.776314e+01    2.424730e+01    4.948267e+06    1.808694e+01    5.618092e+02    1.063145e+03   -5.594179e+02    5.177980e+01    1.629682e+00    7.722077e-02 
   1.470000e+01    3.504121e-02    2.253876e+00    1.570913e+01    1.205848e+01    1.794455e+01    6.297472e+06    2.254174e+01    7.547691e+02    1.772556e+03   -7.515566e+02    6.956417e+01    1.647929e+00    1.822351e-02 
   1.890000e+01    3.168268e-02    2.632498e+00    1.979161e+01    8.855645e+00    1.408579e+01    7.431138e+06    2.739111e+01    7.552932e+02    2.243518e+03   -7.520784e+02    6.961247e+01    1.412217e+00    1.089829e-02 
   2.310000e+01    2.949244e-02    3.010881e+00    2.387412e+01    6.879840e+00    1.151673e+01    8.334492e+06    3.234570e+01    6.961974e+02    2.517169e+03   -6.932342e+02    6.416585e+01    1.176380e+00    8.574698e-03 
   2.730000e+01    2.709969e-02    3.389236e+00    2.795662e+01    5.825731e+00    9.937847e+00    9.082650e+06    3.735576e+01    7.240667e+02    3.101924e+03   -7.209848e+02    6.673445e+01    1.139995e+00    9.500055e-03 
   3.150000e+01    2.438434e-02    3.767563e+00    3.203913e+01    5.382653e+00    9.032682e+00    9.656755e+06    4.240131e+01    7.326911e+02    3.609487e+03   -7.295725e+02    6.752932e+01    1.092258e+00    8.908396e-03 
   3.570000e+01    2.135690e-02    4.145840e+00    3.612164e+01    5.308815e+00    8.547204e+00    1.009238e+07    4.747008e+01    7.849690e+02    4.368527e+03   -7.816279e+02    7.234758e+01    1.124975e+00    9.438926e-03 
   3.990000e+01    1.801684e-02    4.524058e+00    4.020416e+01    5.481539e+00    8.343065e+00    1.039016e+07    5.255712e+01    8.227567e+02    5.078794e+03   -8.192548e+02    7.583033e+01    1.144071e+00    9.583617e-03 
   4.410000e+01    1.471964e-02    4.902192e+00    4.428668e+01    5.753882e+00    8.250392e+00    1.053739e+07    5.765805e+01    8.406548e+02    5.612697e+03   -8.370767e+02    7.747993e+01    1.134284e+00    8.038837e-03 
   4.830000e+01    1.171234e-02    5.280243e+00    4.836922e+01    6.034153e+00    8.165291e+00    1.053394e+07    6.276932e+01    8.722543e+02    6.257193e+03   -8.685416e+02    8.039233e+01    1.160234e+00    8.376724e-03 
   5.232585e+01    8.605049e-03    5.642575e+00    5.228248e+01    6.377167e+00    8.155457e+00    1.039751e+07    6.767568e+01    9.018867e+02    6.839607e+03   -8.980480e+02    8.312344e+01    1.190521e+00    8.785166e-03 
   5.582671e+01    5.371978e-03    5.957628e+00    5.568543e+01    6.767414e+00    8.239181e+00    1.013027e+07    7.194644e+01    9.244400e+02    7.291769e+03   -9.205052e+02    8.520209e+01    1.224585e+00    9.262642e-03 
   5.880000e+01    2.968543e-03    6.225171e+00    5.857557e+01    7.044018e+00    8.261843e+00    9.264717e+06    7.557614e+01    8.791710e+02    7.133404e+03   -8.754290e+02    8.102982e+01    1.246456e+00    9.652174e-03 
   6.124829e+01    1.772336e-03    6.445456e+00    6.095540e+01    7.160257e+00    8.179789e+00    6.946069e+06    7.856641e+01    6.717761e+02    5.571310e+03   -6.689167e+02    6.191502e+01    1.248643e+00    9.998566e-03 
   6.264915e+01    7.038778e-04    6.571496e+00    6.231707e+01    7.212298e+00    8.130277e+00    4.368268e+06    8.027786e+01    4.244726e+02    3.568124e+03   -4.226659e+02    3.912201e+01    1.244251e+00    1.024527e-02 
