   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -1.214767e+00   -1.593706e+00    6.181816e+01    6.490982e+01    1.960463e+06    9.795526e+00   -1.972518e+01    7.613724e+01   -1.914072e+01    4.766052e+00    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -1.545015e+00   -2.918153e+00    5.237831e+01    5.701404e+01    2.237900e+06    1.037672e+01   -3.899018e+01    8.681034e+01   -3.783491e+01    9.420915e+00    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -2.123554e+00   -5.239650e+00    3.863861e+01    4.488144e+01    2.805152e+06    1.196893e+01   -8.502698e+01    1.083746e+02   -8.250765e+01    2.054445e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -2.825887e+00   -8.058472e+00    2.669033e+01    3.347067e+01    3.713719e+06    1.456620e+01   -1.194266e+02    9.964476e+01   -1.158880e+02    2.885619e+01    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -3.652175e+00   -1.137458e+01    1.770157e+01    2.424730e+01    4.963912e+06    1.814412e+01    5.644340e+02    1.069957e+03    5.477100e+02   -1.363801e+02    1.629217e+00    7.659794e-02 
   1.470000e+01    3.504121e-02   -4.602555e+00   -1.518793e+01    1.198747e+01    1.794455e+01    6.319131e+06    2.261927e+01    7.563313e+02    1.781550e+03    7.339214e+02   -1.827469e+02    1.644206e+00    1.791203e-02 
   1.890000e+01    3.168268e-02   -5.593931e+00   -1.916627e+01    8.758201e+00    1.408579e+01    7.456416e+06    2.748429e+01    7.517777e+02    2.245643e+03    7.295027e+02   -1.816466e+02    1.403189e+00    1.081528e-02 
   2.310000e+01    2.949244e-02   -6.585073e+00   -2.314467e+01    6.766755e+00    1.151673e+01    8.360606e+06    3.244705e+01    6.874163e+02    2.504987e+03    6.670483e+02   -1.660954e+02    1.162742e+00    8.513734e-03 
   2.730000e+01    2.709969e-02   -7.576187e+00   -2.712307e+01    5.693050e+00    9.937847e+00    9.108363e+06    3.746152e+01    7.121371e+02    3.082212e+03    6.910367e+02   -1.720686e+02    1.125775e+00    9.313000e-03 
   3.150000e+01    2.438434e-02   -8.567275e+00   -3.110148e+01    5.225148e+00    9.032682e+00    9.681101e+06    4.250821e+01    7.152457e+02    3.572811e+03    6.940532e+02   -1.728197e+02    1.075146e+00    8.704137e-03 
   3.570000e+01    2.135690e-02   -9.558315e+00   -3.507990e+01    5.112040e+00    8.547204e+00    1.011501e+07    4.757654e+01    7.587843e+02    4.307597e+03    7.363017e+02   -1.833396e+02    1.103653e+00    9.252597e-03 
   3.990000e+01    1.801684e-02   -1.054930e+01   -3.905834e+01    5.239875e+00    8.343065e+00    1.041127e+07    5.266387e+01    7.861408e+02    4.985823e+03    7.628477e+02   -1.899495e+02    1.117826e+00    9.360201e-03 
   4.410000e+01    1.471964e-02   -1.154020e+01   -4.303680e+01    5.466276e+00    8.250392e+00    1.055736e+07    5.776736e+01    7.970740e+02    5.504904e+03    7.734569e+02   -1.925912e+02    1.107499e+00    7.691221e-03 
   4.830000e+01    1.171234e-02   -1.253101e+01   -4.701527e+01    5.714636e+00    8.165291e+00    1.055312e+07    6.288362e+01    8.198825e+02    6.124313e+03    7.955896e+02   -1.981023e+02    1.130634e+00    7.991305e-03 
   5.232585e+01    8.605049e-03   -1.348071e+01   -5.082880e+01    6.067826e+00    8.155457e+00    1.041616e+07    6.779713e+01    8.490153e+02    6.710767e+03    8.238592e+02   -2.051414e+02    1.163125e+00    8.419575e-03 
   5.582671e+01    5.371978e-03   -1.430653e+01   -5.414502e+01    6.511834e+00    8.239181e+00    1.014846e+07    7.207566e+01    8.794605e+02    7.187325e+03    8.534023e+02   -2.124977e+02    1.202070e+00    8.956689e-03 
   5.880000e+01    2.968543e-03   -1.500787e+01   -5.696151e+01    6.862374e+00    8.261843e+00    9.281486e+06    7.571293e+01    8.496990e+02    7.074219e+03    8.245226e+02   -2.053066e+02    1.231190e+00    9.433794e-03 
   6.124829e+01    1.772336e-03   -1.558535e+01   -5.928070e+01    7.058086e+00    8.179789e+00    6.958798e+06    7.871038e+01    6.609647e+02    5.562457e+03    6.413805e+02   -1.597041e+02    1.241846e+00    9.874063e-03 
   6.264915e+01    7.038778e-04   -1.591577e+01   -6.060768e+01    7.164804e+00    8.130277e+00    4.376344e+06    8.042628e+01    4.223869e+02    3.574456e+03    4.098717e+02   -1.020583e+02    1.241748e+00    1.016776e-02 
