   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    1.334638e+00   -1.494757e+00    6.318737e+01    6.490982e+01    1.949000e+06    9.738252e+00   -1.763388e+01    7.570226e+01   -7.426080e+00   -1.599397e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    2.572507e+00   -2.069999e+00    5.363025e+01    5.701404e+01    2.216837e+06    1.027905e+01   -3.635032e+01    8.600678e+01   -1.530806e+01   -3.296982e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    4.742312e+00   -3.077969e+00    3.961531e+01    4.488144e+01    2.769688e+06    1.181761e+01   -8.105091e+01    1.070538e+02   -3.413262e+01   -7.351336e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    7.376972e+00   -4.301731e+00    2.739277e+01    3.347067e+01    3.664584e+06    1.437347e+01   -1.150745e+02    9.844558e+01   -4.846081e+01   -1.043728e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    1.047642e+01   -5.741435e+00    1.819764e+01    2.424730e+01    4.902788e+06    1.792070e+01    5.573747e+02    1.042421e+03    2.347248e+02    5.055401e+02    1.631704e+00    8.179470e-02 
   1.470000e+01    3.504121e-02    1.404059e+01   -7.397209e+00    1.234159e+01    1.794455e+01    6.249631e+06    2.237050e+01    7.572921e+02    1.757669e+03    3.189152e+02    6.868657e+02    1.662220e+00    1.952960e-02 
   1.890000e+01    3.168268e-02    1.775898e+01   -9.124499e+00    9.034681e+00    1.408579e+01    7.384538e+06    2.721934e+01    7.613136e+02    2.238471e+03    3.206087e+02    6.905131e+02    1.428374e+00    1.107165e-02 
   2.310000e+01    2.949244e-02    2.147748e+01   -1.085157e+01    6.994285e+00    1.151673e+01    8.289538e+06    3.217124e+01    7.019314e+02    2.517947e+03    2.956014e+02    6.366534e+02    1.190214e+00    8.633045e-03 
   2.730000e+01    2.709969e-02    2.519599e+01   -1.257862e+01    5.894194e+00    9.937847e+00    9.039328e+06    3.717758e+01    7.253711e+02    3.091259e+03    3.054724e+02    6.579132e+02    1.147303e+00    9.597988e-03 
   3.150000e+01    2.438434e-02    2.891451e+01   -1.430564e+01    5.412662e+00    9.032682e+00    9.614796e+06    4.221708e+01    7.303596e+02    3.588527e+03    3.075732e+02    6.624378e+02    1.095528e+00    8.945495e-03 
   3.570000e+01    2.135690e-02    3.263305e+01   -1.603262e+01    5.305368e+00    8.547204e+00    1.005203e+07    4.728030e+01    7.781477e+02    4.332107e+03    3.276980e+02    7.057818e+02    1.124558e+00    9.437607e-03 
   3.990000e+01    1.801684e-02    3.635162e+01   -1.775954e+01    5.444827e+00    8.343065e+00    1.035156e+07    5.236187e+01    8.105454e+02    5.023867e+03    3.413415e+02    7.351665e+02    1.140035e+00    9.552067e-03 
   4.410000e+01    1.471964e-02    4.007022e+01   -1.948638e+01    5.681396e+00    8.250392e+00    1.050081e+07    5.745790e+01    8.230386e+02    5.541600e+03    3.466027e+02    7.464979e+02    1.127525e+00    7.951192e-03 
   4.830000e+01    1.171234e-02    4.378886e+01   -2.121315e+01    5.934216e+00    8.165291e+00    1.049964e+07    6.256497e+01    8.492489e+02    6.168771e+03    3.576406e+02    7.702707e+02    1.151053e+00    8.257744e-03 
   5.232585e+01    8.605049e-03    4.735333e+01   -2.286829e+01    6.273456e+00    8.155457e+00    1.036555e+07    6.746768e+01    8.774949e+02    6.746495e+03    3.695357e+02    7.958898e+02    1.181293e+00    8.664011e-03 
   5.582671e+01    5.371978e-03    5.045298e+01   -2.430755e+01    6.680025e+00    8.239181e+00    1.010047e+07    7.173481e+01    9.024559e+02    7.204338e+03    3.800474e+02    8.185296e+02    1.216823e+00    9.160102e-03 
   5.880000e+01    2.968543e-03    5.308554e+01   -2.552990e+01    6.996887e+00    8.261843e+00    9.238420e+06    7.536162e+01    8.659061e+02    7.072736e+03    3.646554e+02    7.853788e+02    1.242778e+00    9.603264e-03 
   6.124829e+01    1.772336e-03    5.525327e+01   -2.653640e+01    7.145302e+00    8.179789e+00    6.926838e+06    7.834888e+01    6.660863e+02    5.536001e+03    2.805061e+02    6.041418e+02    1.247590e+00    9.982742e-03 
   6.264915e+01    7.038778e-04    5.649359e+01   -2.711229e+01    7.225656e+00    8.130277e+00    4.356338e+06    8.005860e+01    4.231659e+02    3.550487e+03    1.782060e+02    3.838124e+02    1.244924e+00    1.026753e-02 
