   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    1.862293e-01    7.707603e-01 
   1.272727e+00   -1.960697e-01   -5.901412e-02 
   1.909091e+00   -2.146373e-01   -2.453470e-01 
   2.545455e+00   -1.211532e-01   -2.699694e-01 
   3.181818e+00   -6.978914e-02   -2.814150e-01 
   3.818182e+00   -4.118411e-02   -2.830326e-01 
   4.454545e+00   -6.432844e-02   -3.048467e-01 
   5.090909e+00   -1.152779e-01   -3.479608e-01 
   5.727273e+00   -1.585046e-01   -3.852694e-01 
   6.363636e+00   -1.560405e-01   -3.898425e-01 
   7.000000e+00   -1.477780e-01   -3.892173e-01 
   7.636364e+00   -7.827420e-01    3.466388e-01 
   8.272727e+00   -1.687381e+00    1.291166e+00 
   8.909091e+00   -3.283046e+00    1.366479e+00 
   9.545455e+00   -1.316163e+01    1.131126e+00 
   1.018182e+01    8.924557e+00    9.668078e-01 
   1.081818e+01    2.339776e+00    6.761781e-01 
   1.145455e+01    1.038579e+00    4.496373e-01 
   1.209091e+01    5.796244e-01    3.161323e-01 
   1.272727e+01    3.698244e-01    2.329115e-01 
   1.336364e+01    2.216445e-01    1.696278e-01 
   1.400000e+01    1.344230e-01    1.019554e-01 
   1.463636e+01    7.706119e-02    3.963110e-02 
   1.527273e+01   -6.926610e-03   -2.928215e-02 
   1.590909e+01   -4.181358e-02   -5.547884e-02 
   1.654545e+01   -4.602116e-02   -5.693336e-02 
   1.718182e+01   -5.019573e-02   -5.828432e-02 
   1.781818e+01   -5.259388e-02   -5.813231e-02 
   1.845455e+01   -5.242629e-02   -5.598153e-02 
   1.909091e+01   -5.562000e-02   -5.772748e-02 
   1.972727e+01   -6.666580e-02   -6.797847e-02 
   2.036364e+01   -7.772117e-02   -7.815632e-02 
   2.100000e+01   -8.879069e-02   -8.778101e-02 
   2.163636e+01   -9.987438e-02   -9.689643e-02 
   2.227273e+01   -1.116963e-01   -1.070464e-01 
   2.290909e+01   -1.238902e-01   -1.174164e-01 
   2.354545e+01   -1.241843e-01   -1.156349e-01 
   2.418182e+01   -1.196167e-01   -1.096931e-01 
   2.481818e+01   -1.166539e-01   -1.080383e-01 
   2.545455e+01   -1.137068e-01   -1.064810e-01 
   2.609091e+01   -1.107754e-01   -1.050128e-01 
   2.672727e+01   -1.087615e-01   -1.054146e-01 
   2.736364e+01   -1.079682e-01   -1.077334e-01 
   2.800000e+01   -1.105917e-01   -1.129944e-01 
   2.863636e+01   -1.131914e-01   -1.179517e-01 
   2.927273e+01   -1.131442e-01   -1.195704e-01 
   2.990909e+01   -1.126800e-01   -1.206363e-01 
   3.054545e+01   -1.122168e-01   -1.216531e-01 
   3.118182e+01   -1.117690e-01   -1.230563e-01 
   3.181818e+01   -1.073049e-01   -1.218024e-01 
   3.245455e+01   -9.876946e-02   -1.161048e-01 
   3.309091e+01   -9.025387e-02   -1.106755e-01 
   3.372727e+01   -8.195827e-02   -1.067321e-01 
   3.436364e+01   -7.391237e-02   -1.043356e-01 
   3.500000e+01   -6.589250e-02   -1.020571e-01 
   3.563636e+01   -5.789850e-02   -9.988816e-02 
   3.627273e+01   -5.171150e-02   -9.857232e-02 
   3.690909e+01   -4.563574e-02   -9.729640e-02 
   3.754545e+01   -3.957014e-02   -9.607574e-02 
   3.818182e+01   -3.345118e-02   -9.493516e-02 
   3.881818e+01   -2.687971e-02   -9.404282e-02 
   3.945455e+01   -2.031211e-02   -9.318720e-02 
   4.009091e+01   -1.483141e-02   -9.378287e-02 
   4.072727e+01   -1.176569e-02   -9.354568e-02 
   4.136364e+01   -8.593763e-03   -8.955788e-02 
   4.200000e+01   -5.422280e-03   -8.565719e-02 
   4.263636e+01   -2.251245e-03   -8.184080e-02 
   4.327273e+01    1.735621e-05   -7.858667e-02 
   4.390909e+01    2.270594e-03   -7.541044e-02 
   4.454545e+01    6.204154e-03   -7.041204e-02 
   4.518182e+01    1.161704e-02   -6.705653e-02 
   4.581818e+01    1.764647e-02   -6.563926e-02 
   4.645455e+01    2.368057e-02   -6.426413e-02 
   4.709091e+01    2.978474e-02   -6.291495e-02 
   4.772727e+01    3.610609e-02   -6.155917e-02 
   4.836364e+01    4.243504e-02   -6.032252e-02 
   4.900000e+01    4.878828e-02   -5.982028e-02 
   4.963636e+01    5.552775e-02   -5.905838e-02 
   5.027273e+01    6.228119e-02   -5.831674e-02 
   5.090909e+01    6.905597e-02   -5.758780e-02 
   5.154545e+01    7.610376e-02   -5.664369e-02 
   5.218182e+01    8.316969e-02   -5.572328e-02 
   5.281818e+01    8.994797e-02   -5.576060e-02 
   5.345455e+01    9.691392e-02   -5.582024e-02 
   5.409091e+01    1.039021e-01   -5.587848e-02 
   5.472727e+01    1.111260e-01   -5.571112e-02 
   5.536364e+01    1.185870e-01   -5.532995e-02 
   5.600000e+01    1.215852e-01   -5.883243e-02 
   5.663636e+01    1.140895e-01   -6.850799e-02 
   5.727273e+01    1.065393e-01   -7.807297e-02 
   5.790909e+01    9.981906e-02   -8.603932e-02 
   5.854545e+01    9.326263e-02   -9.356804e-02 
   5.918182e+01    6.814441e-02   -1.018277e-01 
   5.981818e+01    2.352208e-02   -1.224929e-01 
   6.045455e+01   -6.621539e-03   -1.280627e-01 
   6.109091e+01   -3.299444e-02   -1.305047e-01 
   6.172727e+01   -1.007165e-01   -1.694879e-01 
   6.236364e+01   -1.276643e-01   -1.559497e-01 
   6.300000e+01   -1.065454e-01   -8.904513e-02 
