   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    1.027437e-01    7.568546e-01 
   1.272727e+00   -2.422260e-01   -6.755501e-02 
   1.909091e+00   -2.531572e-01   -2.527976e-01 
   2.545455e+00   -1.582318e-01   -2.771110e-01 
   3.181818e+00   -1.049309e-01   -2.883871e-01 
   3.818182e+00   -7.445662e-02   -2.899378e-01 
   4.454545e+00   -9.434708e-02   -3.114047e-01 
   5.090909e+00   -1.413276e-01   -3.538507e-01 
   5.727273e+00   -1.813718e-01   -3.905668e-01 
   6.363636e+00   -1.773097e-01   -3.948375e-01 
   7.000000e+00   -1.677806e-01   -3.939442e-01 
   7.636364e+00   -7.966918e-01    3.316320e-01 
   8.272727e+00   -1.693065e+00    1.262903e+00 
   8.909091e+00   -3.279088e+00    1.336181e+00 
   9.545455e+00   -1.310712e+01    1.103310e+00 
   1.018182e+01    8.867320e+00    9.408310e-01 
   1.081818e+01    2.319232e+00    6.545481e-01 
   1.145455e+01    1.027908e+00    4.331356e-01 
   1.209091e+01    5.726670e-01    3.028147e-01 
   1.272727e+01    3.648247e-01    2.217525e-01 
   1.336364e+01    2.180275e-01    1.601103e-01 
   1.400000e+01    1.317811e-01    9.385996e-02 
   1.463636e+01    7.517902e-02    3.271187e-02 
   1.527273e+01   -8.775716e-03   -3.542920e-02 
   1.590909e+01   -4.377897e-02   -6.120751e-02 
   1.654545e+01   -4.815854e-02   -6.241898e-02 
   1.718182e+01   -5.250374e-02   -6.354418e-02 
   1.781818e+01   -5.507577e-02   -6.318952e-02 
   1.845455e+01   -5.508851e-02   -6.085938e-02 
   1.909091e+01   -5.855397e-02   -6.252872e-02 
   1.972727e+01   -7.008479e-02   -7.291660e-02 
   2.036364e+01   -8.162582e-02   -8.322114e-02 
   2.100000e+01   -9.318161e-02   -9.296563e-02 
   2.163636e+01   -1.047522e-01   -1.021945e-01 
   2.227273e+01   -1.170573e-01   -1.124431e-01 
   2.290909e+01   -1.297316e-01   -1.229015e-01 
   2.354545e+01   -1.306271e-01   -1.213920e-01 
   2.418182e+01   -1.267102e-01   -1.157825e-01 
   2.481818e+01   -1.243832e-01   -1.144143e-01 
   2.545455e+01   -1.220684e-01   -1.131267e-01 
   2.609091e+01   -1.197660e-01   -1.119128e-01 
   2.672727e+01   -1.183680e-01   -1.125404e-01 
   2.736364e+01   -1.182030e-01   -1.150823e-01 
   2.800000e+01   -1.216841e-01   -1.207571e-01 
   2.863636e+01   -1.251338e-01   -1.261044e-01 
   2.927273e+01   -1.259667e-01   -1.281209e-01 
   2.990909e+01   -1.263865e-01   -1.295703e-01 
   3.054545e+01   -1.268054e-01   -1.309529e-01 
   3.118182e+01   -1.272375e-01   -1.327008e-01 
   3.181818e+01   -1.240049e-01   -1.319553e-01 
   3.245455e+01   -1.170527e-01   -1.269391e-01 
   3.309091e+01   -1.101165e-01   -1.221591e-01 
   3.372727e+01   -1.033921e-01   -1.188185e-01 
   3.436364e+01   -9.690735e-02   -1.169768e-01 
   3.500000e+01   -9.044360e-02   -1.152259e-01 
   3.563636e+01   -8.400072e-02   -1.135592e-01 
   3.627273e+01   -7.962125e-02   -1.129063e-01 
   3.690909e+01   -7.538160e-02   -1.122854e-01 
   3.754545e+01   -7.114905e-02   -1.116915e-01 
   3.818182e+01   -6.686227e-02   -1.111505e-01 
   3.881818e+01   -6.213689e-02   -1.108292e-01 
   3.945455e+01   -5.741430e-02   -1.105211e-01 
   4.009091e+01   -5.366237e-02   -1.115424e-01 
   4.072727e+01   -5.206047e-02   -1.115665e-01 
   4.136364e+01   -5.035635e-02   -1.079077e-01 
   4.200000e+01   -4.865247e-02   -1.043289e-01 
   4.263636e+01   -4.694883e-02   -1.008274e-01 
   4.327273e+01   -4.610582e-02   -9.787137e-02 
   4.390909e+01   -4.527488e-02   -9.498652e-02 
   4.454545e+01   -4.294394e-02   -9.042712e-02 
   4.518182e+01   -3.924744e-02   -8.751514e-02 
   4.581818e+01   -3.496562e-02   -8.648845e-02 
   4.645455e+01   -3.068049e-02   -8.549230e-02 
   4.709091e+01   -2.633020e-02   -8.451131e-02 
   4.772727e+01   -2.177613e-02   -8.351418e-02 
   4.836364e+01   -1.707213e-02   -8.256062e-02 
   4.900000e+01   -1.104459e-02   -8.175367e-02 
   4.963636e+01   -4.652774e-03   -8.070174e-02 
   5.027273e+01    1.752280e-03   -7.967780e-02 
   5.090909e+01    8.177542e-03   -7.867411e-02 
   5.154545e+01    1.486034e-02   -7.746754e-02 
   5.218182e+01    2.156035e-02   -7.629124e-02 
   5.281818e+01    2.917359e-02   -7.574083e-02 
   5.345455e+01    3.731478e-02   -7.513435e-02 
   5.409091e+01    4.548197e-02   -7.454215e-02 
   5.472727e+01    5.387766e-02   -7.374376e-02 
   5.536364e+01    6.250399e-02   -7.274979e-02 
   5.600000e+01    6.740424e-02   -7.543256e-02 
   5.663636e+01    6.371025e-02   -8.378821e-02 
   5.727273e+01    5.998944e-02   -9.204837e-02 
   5.790909e+01    5.709207e-02   -9.874545e-02 
   5.854545e+01    5.438473e-02   -1.050199e-01 
   5.918182e+01    3.393804e-02   -1.119550e-01 
   5.981818e+01   -5.090831e-03   -1.310228e-01 
   6.045455e+01   -2.976212e-02   -1.350019e-01 
   6.109091e+01   -5.030705e-02   -1.356730e-01 
   6.172727e+01   -1.134393e-01   -1.733992e-01 
   6.236364e+01   -1.362571e-01   -1.588391e-01 
   6.300000e+01   -1.091394e-01   -9.029740e-02 
