   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    1.262073e+00   -1.556512e+00    6.317469e+01    6.490982e+01    1.954721e+06    9.766835e+00   -1.776033e+01    7.614454e+01   -8.236634e+00   -1.573491e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    2.471198e+00   -2.189948e+00    5.364187e+01    5.701404e+01    2.223091e+06    1.030805e+01   -3.654218e+01    8.650129e+01   -1.694701e+01   -3.237483e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    4.590634e+00   -3.299924e+00    3.965579e+01    4.488144e+01    2.776235e+06    1.184555e+01   -8.136107e+01    1.076191e+02   -3.773248e+01   -7.208248e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    7.164141e+00   -4.647546e+00    2.744704e+01    3.347067e+01    3.671371e+06    1.440010e+01   -1.154087e+02    9.892067e+01   -5.352260e+01   -1.022473e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    1.019164e+01   -6.232960e+00    1.825064e+01    2.424730e+01    4.909502e+06    1.794524e+01    5.595606e+02    1.045060e+03    2.595050e+02    4.957471e+02    1.631837e+00    8.237196e-02 
   1.470000e+01    3.504121e-02    1.367307e+01   -8.056292e+00    1.238488e+01    1.794455e+01    6.255909e+06    2.239297e+01    7.609868e+02    1.763075e+03    3.529196e+02    6.742023e+02    1.664454e+00    1.972714e-02 
   1.890000e+01    3.168268e-02    1.730516e+01   -9.958391e+00    9.071394e+00    1.408579e+01    7.390263e+06    2.724045e+01    7.655709e+02    2.246397e+03    3.550456e+02    6.782636e+02    1.431515e+00    1.112190e-02 
   2.310000e+01    2.949244e-02    2.093735e+01   -1.186028e+01    7.029206e+00    1.151673e+01    8.294841e+06    3.219182e+01    7.064815e+02    2.528491e+03    3.276419e+02    6.259129e+02    1.193867e+00    8.681802e-03 
   2.730000e+01    2.709969e-02    2.456956e+01   -1.376214e+01    5.927377e+00    9.937847e+00    9.044197e+06    3.719761e+01    7.301577e+02    3.103780e+03    3.386221e+02    6.468889e+02    1.150863e+00    9.644864e-03 
   3.150000e+01    2.438434e-02    2.820178e+01   -1.566397e+01    5.442564e+00    9.032682e+00    9.619202e+06    4.223642e+01    7.350292e+02    3.602069e+03    3.408814e+02    6.512049e+02    1.098769e+00    8.985097e-03 
   3.570000e+01    2.135690e-02    3.183402e+01   -1.756577e+01    5.327801e+00    8.547204e+00    1.005595e+07    4.729873e+01    7.821413e+02    4.344574e+03    3.627303e+02    6.929442e+02    1.126995e+00    9.458637e-03 
   3.990000e+01    1.801684e-02    3.546629e+01   -1.946750e+01    5.460392e+00    8.343065e+00    1.035500e+07    5.237928e+01    8.136588e+02    5.034464e+03    3.773470e+02    7.208674e+02    1.141731e+00    9.566239e-03 
   4.410000e+01    1.471964e-02    3.909860e+01   -2.136917e+01    5.691205e+00    8.250392e+00    1.050379e+07    5.747421e+01    8.250967e+02    5.549103e+03    3.826516e+02    7.310009e+02    1.128439e+00    7.963079e-03 
   4.830000e+01    1.171234e-02    4.273095e+01   -2.327076e+01    5.941799e+00    8.165291e+00    1.050219e+07    6.258015e+01    8.509789e+02    6.175449e+03    3.946548e+02    7.539314e+02    1.151760e+00    8.266886e-03 
   5.232585e+01    8.605049e-03    4.621271e+01   -2.509346e+01    6.281523e+00    8.155457e+00    1.036770e+07    6.748168e+01    8.793190e+02    6.753272e+03    4.077980e+02    7.790396e+02    1.182010e+00    8.673460e-03 
   5.582671e+01    5.371978e-03    4.924043e+01   -2.667845e+01    6.695285e+00    8.239181e+00    1.010231e+07    7.174790e+01    9.056606e+02    7.214722e+03    4.200144e+02    8.023771e+02    1.218172e+00    9.178228e-03 
   5.880000e+01    2.968543e-03    5.181191e+01   -2.802456e+01    7.005998e+00    8.261843e+00    9.239805e+06    7.537292e+01    8.677740e+02    7.078873e+03    4.024439e+02    7.688112e+02    1.243507e+00    9.613427e-03 
   6.124829e+01    1.772336e-03    5.392935e+01   -2.913297e+01    7.157003e+00    8.179789e+00    6.927747e+06    7.835916e+01    6.677767e+02    5.540800e+03    3.096920e+02    5.916221e+02    1.248374e+00    9.996764e-03 
   6.264915e+01    7.038778e-04    5.514089e+01   -2.976717e+01    7.235727e+00    8.130277e+00    4.356855e+06    8.006812e+01    4.240393e+02    3.552791e+03    1.966549e+02    3.756809e+02    1.245461e+00    1.028391e-02 
