   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    1.754652e-01    7.620930e-01 
   1.272727e+00   -2.022755e-01   -6.364782e-02 
   1.909091e+00   -2.200052e-01   -2.490545e-01 
   2.545455e+00   -1.265048e-01   -2.734730e-01 
   3.181818e+00   -7.500736e-02   -2.847912e-01 
   3.818182e+00   -4.624208e-02   -2.863366e-01 
   4.454545e+00   -6.899211e-02   -3.079891e-01 
   5.090909e+00   -1.194218e-01   -3.508447e-01 
   5.727273e+00   -1.622285e-01   -3.879261e-01 
   6.363636e+00   -1.595857e-01   -3.924154e-01 
   7.000000e+00   -1.511900e-01   -3.917263e-01 
   7.636364e+00   -7.837121e-01    3.417521e-01 
   8.272727e+00   -1.684930e+00    1.283199e+00 
   8.909091e+00   -3.274623e+00    1.358390e+00 
   9.545455e+00   -1.311634e+01    1.123910e+00 
   1.018182e+01    8.887443e+00    9.601867e-01 
   1.081818e+01    2.327138e+00    6.705516e-01 
   1.145455e+01    1.030552e+00    4.447646e-01 
   1.209091e+01    5.731848e-01    3.117034e-01 
   1.272727e+01    3.640670e-01    2.287587e-01 
   1.336364e+01    2.163689e-01    1.656850e-01 
   1.400000e+01    1.294040e-01    9.823810e-02 
   1.463636e+01    7.219106e-02    3.612184e-02 
   1.527273e+01   -1.140853e-02   -3.254204e-02 
   1.590909e+01   -4.611906e-02   -5.863373e-02 
   1.654545e+01   -5.028882e-02   -6.006760e-02 
   1.718182e+01   -5.442586e-02   -6.139937e-02 
   1.781818e+01   -5.679451e-02   -6.123414e-02 
   1.845455e+01   -5.660882e-02   -5.907757e-02 
   1.909091e+01   -5.975985e-02   -6.079793e-02 
   1.972727e+01   -7.070558e-02   -7.097895e-02 
   2.036364e+01   -8.166078e-02   -8.108910e-02 
   2.100000e+01   -9.262999e-02   -9.064978e-02 
   2.163636e+01   -1.036132e-01   -9.970458e-02 
   2.227273e+01   -1.153317e-01   -1.097925e-01 
   2.290909e+01   -1.274205e-01   -1.201013e-01 
   2.354545e+01   -1.276297e-01   -1.182459e-01 
   2.418182e+01   -1.229850e-01   -1.122257e-01 
   2.481818e+01   -1.199393e-01   -1.104857e-01 
   2.545455e+01   -1.169098e-01   -1.088482e-01 
   2.609091e+01   -1.138964e-01   -1.073044e-01 
   2.672727e+01   -1.117979e-01   -1.076303e-01 
   2.736364e+01   -1.109116e-01   -1.098693e-01 
   2.800000e+01   -1.133873e-01   -1.150151e-01 
   2.863636e+01   -1.158407e-01   -1.198640e-01 
   2.927273e+01   -1.156558e-01   -1.213866e-01 
   2.990909e+01   -1.150555e-01   -1.223619e-01 
   3.054545e+01   -1.144565e-01   -1.232924e-01 
   3.118182e+01   -1.138732e-01   -1.246124e-01 
   3.181818e+01   -1.093337e-01   -1.233018e-01 
   3.245455e+01   -1.007831e-01   -1.175759e-01 
   3.309091e+01   -9.225228e-02   -1.121196e-01 
   3.372727e+01   -8.394110e-02   -1.081486e-01 
   3.436364e+01   -7.587919e-02   -1.057236e-01 
   3.500000e+01   -6.784334e-02   -1.034181e-01 
   3.563636e+01   -5.983344e-02   -1.012234e-01 
   3.627273e+01   -5.367933e-02   -9.990246e-02 
   3.690909e+01   -4.764203e-02   -9.862393e-02 
   3.754545e+01   -4.161482e-02   -9.740076e-02 
   3.818182e+01   -3.553432e-02   -9.625774e-02 
   3.881818e+01   -2.900226e-02   -9.536278e-02 
   3.945455e+01   -2.247406e-02   -9.450463e-02 
   4.009091e+01   -1.699790e-02   -9.508015e-02 
   4.072727e+01   -1.385575e-02   -9.478863e-02 
   4.136364e+01   -1.060762e-02   -9.075307e-02 
   4.200000e+01   -7.359959e-03   -8.680567e-02 
   4.263636e+01   -4.112751e-03   -8.294357e-02 
   4.327273e+01   -1.766379e-03   -7.964415e-02 
   4.390909e+01    5.644968e-04   -7.642364e-02 
   4.454545e+01    4.581648e-03   -7.138347e-02 
   4.518182e+01    1.007941e-02   -6.798542e-02 
   4.581818e+01    1.619280e-02   -6.652497e-02 
   4.645455e+01    2.231091e-02   -6.510794e-02 
   4.709091e+01    2.849909e-02   -6.371810e-02 
   4.772727e+01    3.490427e-02   -6.232288e-02 
   4.836364e+01    4.130628e-02   -6.105136e-02 
   4.900000e+01    4.763459e-02   -6.054588e-02 
   4.963636e+01    5.434869e-02   -5.978104e-02 
   5.027273e+01    6.107670e-02   -5.903654e-02 
   5.090909e+01    6.782600e-02   -5.830481e-02 
   5.154545e+01    7.484794e-02   -5.735818e-02 
   5.218182e+01    8.188796e-02   -5.643529e-02 
   5.281818e+01    8.865379e-02   -5.646456e-02 
   5.345455e+01    9.561091e-02   -5.651489e-02 
   5.409091e+01    1.025903e-01   -5.656404e-02 
   5.472727e+01    1.098050e-01   -5.638797e-02 
   5.536364e+01    1.172566e-01   -5.599844e-02 
   5.600000e+01    1.202276e-01   -5.949493e-02 
   5.663636e+01    1.126551e-01   -6.917329e-02 
   5.727273e+01    1.050275e-01   -7.874104e-02 
   5.790909e+01    9.822810e-02   -8.671123e-02 
   5.854545e+01    9.159143e-02   -9.424403e-02 
   5.918182e+01    6.638152e-02   -1.025164e-01 
   5.981818e+01    2.166559e-02   -1.231926e-01 
   6.045455e+01   -8.609294e-03   -1.287882e-01 
   6.109091e+01   -3.513882e-02   -1.312627e-01 
   6.172727e+01   -1.027150e-01   -1.701912e-01 
   6.236364e+01   -1.295144e-01   -1.566083e-01 
   6.300000e+01   -1.082937e-01   -8.965944e-02 
