   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -5.369727e-01   -1.930600e+00    6.229499e+01    6.490982e+01    1.956463e+06    9.775539e+00   -1.899351e+01    7.599082e+01   -1.881823e+01   -2.574450e+00    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -3.523984e-01   -3.283064e+00    5.281594e+01    5.701404e+01    2.230258e+06    1.034128e+01   -3.805102e+01    8.651433e+01   -3.769987e+01   -5.157575e+00    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -2.857592e-02   -5.653548e+00    3.899275e+01    4.488144e+01    2.792792e+06    1.191619e+01   -8.360429e+01    1.079423e+02   -8.283274e+01   -1.133203e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    3.647503e-01   -8.531797e+00    2.696385e+01    3.347067e+01    3.697145e+06    1.450119e+01   -1.178851e+02    9.932212e+01   -1.167972e+02   -1.597857e+01    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    8.274175e-01   -1.191783e+01    1.789748e+01    2.424730e+01    4.942494e+06    1.806584e+01    5.629206e+02    1.061066e+03    5.577256e+02    7.630032e+01    1.631646e+00    7.849850e-02 
   1.470000e+01    3.504121e-02    1.359285e+00   -1.581168e+01    1.212406e+01    1.794455e+01    6.293851e+06    2.252878e+01    7.571788e+02    1.773361e+03    7.501911e+02    1.026308e+02    1.651267e+00    1.852478e-02 
   1.890000e+01    3.168268e-02    1.914277e+00   -1.987394e+01    8.862242e+00    1.408579e+01    7.429497e+06    2.738506e+01    7.555437e+02    2.243412e+03    7.485711e+02    1.024092e+02    1.412828e+00    1.090389e-02 
   2.310000e+01    2.949244e-02    2.469506e+00   -2.393617e+01    6.849890e+00    1.151673e+01    8.332948e+06    3.233971e+01    6.924734e+02    2.508888e+03    6.860828e+02    9.386038e+01    1.172773e+00    8.557817e-03 
   2.730000e+01    2.709969e-02    3.024765e+00   -2.799840e+01    5.764457e+00    9.937847e+00    9.080216e+06    3.734575e+01    7.162945e+02    3.083136e+03    7.096841e+02    9.708919e+01    1.133423e+00    9.413646e-03 
   3.150000e+01    2.438434e-02    3.580050e+00   -3.206062e+01    5.290813e+00    9.032682e+00    9.652646e+06    4.238327e+01    7.197882e+02    3.574646e+03    7.131456e+02    9.756273e+01    1.082293e+00    8.787774e-03 
   3.570000e+01    2.135690e-02    4.135385e+00   -3.612284e+01    5.172206e+00    8.547204e+00    1.008656e+07    4.744271e+01    7.634778e+02    4.307823e+03    7.564319e+02    1.034846e+02    1.110152e+00    9.310314e-03 
   3.990000e+01    1.801684e-02    4.690779e+00   -4.018505e+01    5.295792e+00    8.343065e+00    1.038277e+07    5.251973e+01    7.909307e+02    4.984628e+03    7.836315e+02    1.072056e+02    1.123874e+00    9.412941e-03 
   4.410000e+01    1.471964e-02    5.246257e+00   -4.424724e+01    5.511585e+00    8.250392e+00    1.052871e+07    5.761057e+01    7.999983e+02    5.495321e+03    7.926155e+02    1.084347e+02    1.111721e+00    7.745631e-03 
   4.830000e+01    1.171234e-02    5.801816e+00   -4.830943e+01    5.747264e+00    8.165291e+00    1.052435e+07    6.271220e+01    8.209842e+02    6.106836e+03    8.134076e+02    1.112792e+02    1.133663e+00    8.030910e-03 
   5.232585e+01    8.605049e-03    6.334385e+00   -5.220318e+01    6.089988e+00    8.155457e+00    1.038742e+07    6.761003e+01    8.482556e+02    6.684588e+03    8.404274e+02    1.149757e+02    1.165064e+00    8.446557e-03 
   5.582671e+01    5.371978e-03    6.797531e+00   -5.558915e+01    6.532083e+00    8.239181e+00    1.011997e+07    7.187332e+01    8.782518e+02    7.157082e+03    8.701467e+02    1.190415e+02    1.203812e+00    8.982308e-03 
   5.880000e+01    2.968543e-03    7.190916e+00   -5.846487e+01    6.885683e+00    8.261843e+00    9.254833e+06    7.549551e+01    8.489545e+02    7.044561e+03    8.411198e+02    1.150704e+02    1.233158e+00    9.464448e-03 
   6.124829e+01    1.772336e-03    7.514857e+00   -6.083281e+01    7.083174e+00    8.179789e+00    6.938341e+06    7.847899e+01    6.602833e+02    5.536766e+03    6.541897e+02    8.949721e+01    1.243472e+00    9.906488e-03 
   6.264915e+01    7.038778e-04    7.700210e+00   -6.218769e+01    7.187269e+00    8.130277e+00    4.363276e+06    8.018612e+01    4.215757e+02    3.556299e+03    4.176851e+02    5.714192e+01    1.242906e+00    1.020475e-02 
