   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    1.992157e-01    7.657431e-01 
   1.272727e+00   -1.890752e-01   -6.164031e-02 
   1.909091e+00   -2.088068e-01   -2.473196e-01 
   2.545455e+00   -1.152385e-01   -2.714847e-01 
   3.181818e+00   -6.394400e-02   -2.825633e-01 
   3.818182e+00   -3.545774e-02   -2.838723e-01 
   4.454545e+00   -5.901012e-02   -3.054784e-01 
   5.090909e+00   -1.105311e-01   -3.485054e-01 
   5.727273e+00   -1.542203e-01   -3.857361e-01 
   6.363636e+00   -1.519448e-01   -3.902576e-01 
   7.000000e+00   -1.438203e-01   -3.895827e-01 
   7.636364e+00   -7.790397e-01    3.485522e-01 
   8.272727e+00   -1.684030e+00    1.295966e+00 
   8.909091e+00   -3.278823e+00    1.372062e+00 
   9.545455e+00   -1.314924e+01    1.136455e+00 
   1.018182e+01    8.918302e+00    9.718985e-01 
   1.081818e+01    2.337761e+00    6.803394e-01 
   1.145455e+01    1.036029e+00    4.523627e-01 
   1.209091e+01    5.767235e-01    3.179475e-01 
   1.272727e+01    3.665791e-01    2.340904e-01 
   1.336364e+01    2.181560e-01    1.703229e-01 
   1.400000e+01    1.306775e-01    1.022651e-01 
   1.463636e+01    7.306299e-02    3.963868e-02 
   1.527273e+01   -1.093387e-02   -2.958880e-02 
   1.590909e+01   -4.598249e-02   -5.606785e-02 
   1.654545e+01   -5.047314e-02   -5.779109e-02 
   1.718182e+01   -5.492856e-02   -5.939162e-02 
   1.781818e+01   -5.761461e-02   -5.947405e-02 
   1.845455e+01   -5.774808e-02   -5.754607e-02 
   1.909091e+01   -6.120002e-02   -5.951557e-02 
   1.972727e+01   -7.240354e-02   -7.000835e-02 
   2.036364e+01   -8.361687e-02   -8.041354e-02 
   2.100000e+01   -9.484453e-02   -9.025320e-02 
   2.163636e+01   -1.060866e-01   -9.957224e-02 
   2.227273e+01   -1.180619e-01   -1.099105e-01 
   2.290909e+01   -1.304062e-01   -1.204561e-01 
   2.354545e+01   -1.306488e-01   -1.186274e-01 
   2.418182e+01   -1.259415e-01   -1.125498e-01 
   2.481818e+01   -1.228282e-01   -1.107543e-01 
   2.545455e+01   -1.197313e-01   -1.090645e-01 
   2.609091e+01   -1.166510e-01   -1.074714e-01 
   2.672727e+01   -1.144831e-01   -1.077505e-01 
   2.736364e+01   -1.135514e-01   -1.099630e-01 
   2.800000e+01   -1.162133e-01   -1.152385e-01 
   2.863636e+01   -1.188510e-01   -1.202096e-01 
   2.927273e+01   -1.188584e-01   -1.218492e-01 
   2.990909e+01   -1.184514e-01   -1.229362e-01 
   3.054545e+01   -1.180452e-01   -1.239732e-01 
   3.118182e+01   -1.176542e-01   -1.253945e-01 
   3.181818e+01   -1.133415e-01   -1.241856e-01 
   3.245455e+01   -1.050523e-01   -1.185634e-01 
   3.309091e+01   -9.678238e-02   -1.132059e-01 
   3.372727e+01   -8.873038e-02   -1.093274e-01 
   3.436364e+01   -8.092569e-02   -1.069888e-01 
   3.500000e+01   -7.314623e-02   -1.047652e-01 
   3.563636e+01   -6.539189e-02   -1.026486e-01 
   3.627273e+01   -5.936967e-02   -1.013636e-01 
   3.690909e+01   -5.345093e-02   -1.001154e-01 
   3.754545e+01   -4.754210e-02   -9.892125e-02 
   3.818182e+01   -4.158018e-02   -9.780597e-02 
   3.881818e+01   -3.516944e-02   -9.693723e-02 
   3.945455e+01   -2.876248e-02   -9.610424e-02 
   4.009091e+01   -2.338781e-02   -9.668776e-02 
   4.072727e+01   -2.030191e-02   -9.637407e-02 
   4.136364e+01   -1.711073e-02   -9.232351e-02 
   4.200000e+01   -1.391999e-02   -8.836143e-02 
   4.263636e+01   -1.072971e-02   -8.448497e-02 
   4.327273e+01   -8.434237e-03   -8.117070e-02 
   4.390909e+01   -6.154090e-03   -7.793566e-02 
   4.454545e+01   -2.272281e-03   -7.292826e-02 
   4.518182e+01    3.048810e-03   -6.957820e-02 
   4.581818e+01    8.981228e-03   -6.816124e-02 
   4.645455e+01    1.491822e-02   -6.678642e-02 
   4.709091e+01    2.092466e-02   -6.543757e-02 
   4.772727e+01    2.714636e-02   -6.408224e-02 
   4.836364e+01    3.340589e-02   -6.283359e-02 
   4.900000e+01    3.996289e-02   -6.220927e-02 
   4.963636e+01    4.690332e-02   -6.132932e-02 
   5.027273e+01    5.385813e-02   -6.047277e-02 
   5.090909e+01    6.083465e-02   -5.963194e-02 
   5.154545e+01    6.808266e-02   -5.857934e-02 
   5.218182e+01    7.534933e-02   -5.755314e-02 
   5.281818e+01    8.228504e-02   -5.750994e-02 
   5.345455e+01    8.939423e-02   -5.749798e-02 
   5.409091e+01    9.652613e-02   -5.748631e-02 
   5.472727e+01    1.038928e-01   -5.725104e-02 
   5.536364e+01    1.114957e-01   -5.680383e-02 
   5.600000e+01    1.146731e-01   -6.022627e-02 
   5.663636e+01    1.074465e-01   -6.978809e-02 
   5.727273e+01    1.001675e-01   -7.924063e-02 
   5.790909e+01    9.371541e-02   -8.709755e-02 
   5.854545e+01    8.742835e-02   -9.451811e-02 
   5.918182e+01    6.270189e-02   -1.026701e-01 
   5.981818e+01    1.859954e-02   -1.232094e-01 
   6.045455e+01   -1.107379e-02   -1.286548e-01 
   6.109091e+01   -3.696216e-02   -1.309585e-01 
   6.172727e+01   -1.041466e-01   -1.698151e-01 
   6.236364e+01   -1.306872e-01   -1.561477e-01 
   6.300000e+01   -1.091377e-01   -8.902751e-02 
