   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -4.069942e-02    2.003472e+00    6.129426e+01    6.490982e+01    1.963517e+06    9.810785e+00   -2.050379e+01    7.618661e+01    1.865809e+01    8.501836e+00    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -6.062859e-01    3.245783e+00    5.191563e+01    5.701404e+01    2.243563e+06    1.040298e+01   -3.990368e+01    8.692771e+01    3.631165e+01    1.654594e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -1.597901e+00    5.423111e+00    3.830652e+01    4.488144e+01    2.813829e+06    1.200595e+01   -8.619192e+01    1.085463e+02    7.843313e+01    3.573922e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -2.802057e+00    8.066789e+00    2.648609e+01    3.347067e+01    3.722554e+06    1.460085e+01   -1.203546e+02    9.969022e+01    1.095206e+02    4.990469e+01    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -4.218605e+00    1.117688e+01    1.760122e+01    2.424730e+01    4.970515e+06    1.816826e+01    5.641485e+02    1.072551e+03   -5.133651e+02   -2.339224e+02    1.627837e+00    7.563640e-02 
   1.470000e+01    3.504121e-02   -5.847415e+00    1.475346e+01    1.195621e+01    1.794455e+01    6.320394e+06    2.262379e+01    7.548163e+02    1.780449e+03   -6.868695e+02   -3.129823e+02    1.642186e+00    1.781181e-02 
   1.890000e+01    3.168268e-02   -7.546791e+00    1.848469e+01    8.787556e+00    1.408579e+01    7.453325e+06    2.747289e+01    7.537827e+02    2.247818e+03   -6.859289e+02   -3.125537e+02    1.405953e+00    1.083938e-02 
   2.310000e+01    2.949244e-02   -9.246385e+00    2.221583e+01    6.826444e+00    1.151673e+01    8.354465e+06    3.242322e+01    6.933177e+02    2.516047e+03   -6.309068e+02   -2.874821e+02    1.169934e+00    8.546764e-03 
   2.730000e+01    2.709969e-02   -1.094601e+01    2.594696e+01    5.787450e+00    9.937847e+00    9.100953e+06    3.743104e+01    7.223560e+02    3.103719e+03   -6.573312e+02   -2.995227e+02    1.135899e+00    9.445823e-03 
   3.150000e+01    2.438434e-02   -1.264565e+01    2.967807e+01    5.347227e+00    9.032682e+00    9.672858e+06    4.247202e+01    7.303577e+02    3.609205e+03   -6.646126e+02   -3.028406e+02    1.088405e+00    8.863020e-03 
   3.570000e+01    2.135690e-02   -1.434534e+01    3.340916e+01    5.278905e+00    8.547204e+00    1.010668e+07    4.753735e+01    7.826611e+02    4.368749e+03   -7.122078e+02   -3.245280e+02    1.121746e+00    9.410062e-03 
   3.990000e+01    1.801684e-02   -1.604509e+01    3.714023e+01    5.452491e+00    8.343065e+00    1.040270e+07    5.262054e+01    8.199086e+02    5.077491e+03   -7.461024e+02   -3.399726e+02    1.140929e+00    9.556133e-03 
   4.410000e+01    1.471964e-02   -1.774491e+01    4.087126e+01    5.729242e+00    8.250392e+00    1.054838e+07    5.771820e+01    8.383611e+02    5.613403e+03   -7.628938e+02   -3.476239e+02    1.131993e+00    8.008979e-03 
   4.830000e+01    1.171234e-02   -1.944480e+01    4.460226e+01    6.011177e+00    8.165291e+00    1.054345e+07    6.282602e+01    8.698567e+02    6.257853e+03   -7.915543e+02   -3.606835e+02    1.158201e+00    8.349523e-03 
   5.232585e+01    8.605049e-03   -2.107426e+01    4.817854e+01    6.360114e+00    8.155457e+00    1.040576e+07    6.772943e+01    9.001988e+02    6.842103e+03   -8.191650e+02   -3.732647e+02    1.189021e+00    8.764686e-03 
   5.582671e+01    5.371978e-03   -2.249125e+01    5.128844e+01    6.751623e+00    8.239181e+00    1.013750e+07    7.199778e+01    9.227594e+02    7.294203e+03   -8.396948e+02   -3.826194e+02    1.223206e+00    9.243343e-03 
   5.880000e+01    2.968543e-03   -2.369473e+01    5.392967e+01    7.029170e+00    8.261843e+00    9.270740e+06    7.562527e+01    8.777219e+02    7.136518e+03   -7.987115e+02   -3.639447e+02    1.245342e+00    9.635855e-03 
   6.124829e+01    1.772336e-03   -2.468573e+01    5.610453e+01    7.142906e+00    8.179789e+00    6.950275e+06    7.861397e+01    6.703379e+02    5.573126e+03   -6.099957e+02   -2.779536e+02    1.247495e+00    9.977170e-03 
   6.264915e+01    7.038778e-04   -2.525276e+01    5.734894e+01    7.203719e+00    8.130277e+00    4.370812e+06    8.032460e+01    4.243088e+02    3.571053e+03   -3.861135e+02   -1.759384e+02    1.243803e+00    1.023121e-02 
