   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -1.424741e+00    1.409138e+00    6.075121e+01    6.490982e+01    1.967645e+06    9.831412e+00   -2.133478e+01    7.630484e+01    7.767659e+00    1.987049e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -2.695892e+00    1.906529e+00    5.141401e+01    5.701404e+01    2.250928e+06    1.043712e+01   -4.094474e+01    8.714093e+01    1.490734e+01    3.813454e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -4.924015e+00    2.778039e+00    3.791012e+01    4.488144e+01    2.827109e+06    1.206261e+01   -8.777356e+01    1.089665e+02    3.195697e+01    8.174931e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -7.629475e+00    3.836106e+00    2.620764e+01    3.347067e+01    3.742167e+06    1.467778e+01   -1.221202e+02    1.001504e+02    4.446204e+01    1.137386e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -1.081222e+01    5.080884e+00    1.741406e+01    2.424730e+01    4.995227e+06    1.825859e+01    5.665963e+02    1.083026e+03   -2.062888e+02   -5.277086e+02    1.625699e+00    7.380605e-02 
   1.470000e+01    3.504121e-02   -1.447218e+01    6.512506e+00    1.182692e+01    1.794455e+01    6.348144e+06    2.272312e+01    7.539367e+02    1.788619e+03   -2.744965e+02   -7.021910e+02    1.633911e+00    1.739393e-02 
   1.890000e+01    3.168268e-02   -1.829051e+01    8.005944e+00    8.674679e+00    1.408579e+01    7.481191e+06    2.757561e+01    7.493523e+02    2.249232e+03   -2.728274e+02   -6.979212e+02    1.395462e+00    1.074351e-02 
   2.310000e+01    2.949244e-02   -2.210893e+01    9.499159e+00    6.727218e+00    1.151673e+01    8.381287e+06    3.252731e+01    6.862246e+02    2.507551e+03   -2.498436e+02   -6.391262e+02    1.157972e+00    8.493069e-03 
   2.730000e+01    2.709969e-02   -2.592736e+01    1.099235e+01    5.697745e+00    9.937847e+00    9.125790e+06    3.753319e+01    7.154348e+02    3.095360e+03   -2.604785e+02   -6.663316e+02    1.126284e+00    9.319651e-03 
   3.150000e+01    2.438434e-02   -2.974580e+01    1.248551e+01    5.266752e+00    9.032682e+00    9.695623e+06    4.257198e+01    7.229513e+02    3.598053e+03   -2.632152e+02   -6.733323e+02    1.079654e+00    8.759602e-03 
   3.570000e+01    2.135690e-02   -3.356425e+01    1.397863e+01    5.200872e+00    8.547204e+00    1.012727e+07    4.763421e+01    7.740199e+02    4.354605e+03   -2.818085e+02   -7.208958e+02    1.113302e+00    9.335729e-03 
   3.990000e+01    1.801684e-02   -3.738273e+01    1.547169e+01    5.377591e+00    8.343065e+00    1.042131e+07    5.271469e+01    8.103808e+02    5.060471e+03   -2.950469e+02   -7.547611e+02    1.132808e+00    9.486247e-03 
   4.410000e+01    1.471964e-02   -4.120124e+01    1.696467e+01    5.651490e+00    8.250392e+00    1.056485e+07    5.780834e+01    8.282215e+02    5.596037e+03   -3.015424e+02   -7.713774e+02    1.124754e+00    7.915005e-03 
   4.830000e+01    1.171234e-02   -4.501978e+01    1.845757e+01    5.934861e+00    8.165291e+00    1.055807e+07    6.291312e+01    8.588748e+02    6.238136e+03   -3.127028e+02   -7.999268e+02    1.151150e+00    8.257351e-03 
   5.232585e+01    8.605049e-03   -4.868000e+01    1.988853e+01    6.288994e+00    8.155457e+00    1.041864e+07    6.781327e+01    8.894051e+02    6.823859e+03   -3.238184e+02   -8.283617e+02    1.182733e+00    8.680278e-03 
   5.582671e+01    5.371978e-03   -5.186292e+01    2.113286e+01    6.693185e+00    8.239181e+00    1.014890e+07    7.207876e+01    9.137169e+02    7.280847e+03   -3.326699e+02   -8.510048e+02    1.218072e+00    9.172939e-03 
   5.880000e+01    2.968543e-03   -5.456619e+01    2.218965e+01    6.982199e+00    8.261843e+00    9.280352e+06    7.570368e+01    8.711958e+02    7.130525e+03   -3.171887e+02   -8.114022e+02    1.241598e+00    9.581971e-03 
   6.124829e+01    1.772336e-03   -5.679216e+01    2.305982e+01    7.112084e+00    8.179789e+00    6.957026e+06    7.869033e+01    6.676383e+02    5.575164e+03   -2.430766e+02   -6.218156e+02    1.245452e+00    9.939280e-03 
   6.264915e+01    7.038778e-04   -5.806580e+01    2.355770e+01    7.176825e+00    8.130277e+00    4.374912e+06    8.039995e+01    4.230351e+02    3.573862e+03   -1.540204e+02   -3.940005e+02    1.242384e+00    1.018734e-02 
