   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    2.024077e-01    7.669661e-01 
   1.272727e+00   -1.871391e-01   -6.127533e-02 
   1.909091e+00   -2.069528e-01   -2.471311e-01 
   2.545455e+00   -1.129582e-01   -2.711303e-01 
   3.181818e+00   -6.139051e-02   -2.820641e-01 
   3.818182e+00   -3.272508e-02   -2.832402e-01 
   4.454545e+00   -5.619815e-02   -3.047459e-01 
   5.090909e+00   -1.076636e-01   -3.477029e-01 
   5.727273e+00   -1.513221e-01   -3.848667e-01 
   6.363636e+00   -1.488892e-01   -3.892785e-01 
   7.000000e+00   -1.406030e-01   -3.884820e-01 
   7.636364e+00   -7.768937e-01    3.522753e-01 
   8.272727e+00   -1.683482e+00    1.303002e+00 
   8.909091e+00   -3.280369e+00    1.379614e+00 
   9.545455e+00   -1.316239e+01    1.143393e+00 
   1.018182e+01    8.930916e+00    9.783797e-01 
   1.081818e+01    2.341890e+00    6.857352e-01 
   1.145455e+01    1.037502e+00    4.564720e-01 
   1.209091e+01    5.771305e-01    3.212577e-01 
   1.272727e+01    3.663529e-01    2.368586e-01 
   1.336364e+01    2.174826e-01    1.726789e-01 
   1.400000e+01    1.296507e-01    1.042646e-01 
   1.463636e+01    7.173722e-02    4.134351e-02 
   1.527273e+01   -1.252434e-02   -2.829386e-02 
   1.590909e+01   -4.787886e-02   -5.509054e-02 
   1.654545e+01   -5.272168e-02   -5.707753e-02 
   1.718182e+01   -5.752652e-02   -5.892304e-02 
   1.781818e+01   -6.056468e-02   -5.923323e-02 
   1.845455e+01   -6.105774e-02   -5.751845e-02 
   1.909091e+01   -6.489643e-02   -5.976335e-02 
   1.972727e+01   -7.654954e-02   -7.068509e-02 
   2.036364e+01   -8.821304e-02   -8.149514e-02 
   2.100000e+01   -9.989146e-02   -9.171766e-02 
   2.163636e+01   -1.115848e-01   -1.013993e-01 
   2.227273e+01   -1.240072e-01   -1.120778e-01 
   2.290909e+01   -1.367957e-01   -1.229433e-01 
   2.354545e+01   -1.372018e-01   -1.211778e-01 
   2.418182e+01   -1.325362e-01   -1.150584e-01 
   2.481818e+01   -1.294525e-01   -1.132123e-01 
   2.545455e+01   -1.263851e-01   -1.114749e-01 
   2.609091e+01   -1.233341e-01   -1.098369e-01 
   2.672727e+01   -1.211886e-01   -1.100690e-01 
   2.736364e+01   -1.203073e-01   -1.122584e-01 
   2.800000e+01   -1.233271e-01   -1.177335e-01 
   2.863636e+01   -1.263197e-01   -1.228926e-01 
   2.927273e+01   -1.267018e-01   -1.247197e-01 
   2.990909e+01   -1.266722e-01   -1.259867e-01 
   3.054545e+01   -1.266428e-01   -1.271955e-01 
   3.118182e+01   -1.266275e-01   -1.287793e-01 
   3.181818e+01   -1.227313e-01   -1.277220e-01 
   3.245455e+01   -1.148999e-01   -1.222488e-01 
   3.309091e+01   -1.070866e-01   -1.170332e-01 
   3.372727e+01   -9.948787e-02   -1.132847e-01 
   3.436364e+01   -9.213247e-02   -1.110635e-01 
   3.500000e+01   -8.480085e-02   -1.089518e-01 
   3.563636e+01   -7.749290e-02   -1.069416e-01 
   3.627273e+01   -7.187686e-02   -1.057674e-01 
   3.690909e+01   -6.636055e-02   -1.046266e-01 
   3.754545e+01   -6.085347e-02   -1.035352e-01 
   3.818182e+01   -5.529354e-02   -1.025182e-01 
   3.881818e+01   -4.929086e-02   -1.017426e-01 
   3.945455e+01   -4.329173e-02   -1.009989e-01 
   4.009091e+01   -3.825127e-02   -1.016174e-01 
   4.072727e+01   -3.532997e-02   -1.012432e-01 
   4.136364e+01   -3.230496e-02   -9.715381e-02 
   4.200000e+01   -2.928038e-02   -9.315379e-02 
   4.263636e+01   -2.625622e-02   -8.924021e-02 
   4.327273e+01   -2.411272e-02   -8.588715e-02 
   4.390909e+01   -2.198407e-02   -8.261415e-02 
   4.454545e+01   -1.823035e-02   -7.759426e-02 
   4.518182e+01   -1.303939e-02   -7.423077e-02 
   4.581818e+01   -7.246911e-03   -7.279157e-02 
   4.645455e+01   -1.449963e-03   -7.139516e-02 
   4.709091e+01    4.415273e-03   -7.002543e-02 
   4.772727e+01    1.049223e-02   -6.865004e-02 
   4.836364e+01    1.662717e-02   -6.737043e-02 
   4.900000e+01    2.324206e-02   -6.661430e-02 
   4.963636e+01    3.023449e-02   -6.560740e-02 
   5.027273e+01    3.724141e-02   -6.462728e-02 
   5.090909e+01    4.427003e-02   -6.366616e-02 
   5.154545e+01    5.156629e-02   -6.249735e-02 
   5.218182e+01    5.888132e-02   -6.135786e-02 
   5.281818e+01    6.626079e-02   -6.109909e-02 
   5.345455e+01    7.392708e-02   -6.084732e-02 
   5.409091e+01    8.161786e-02   -6.060147e-02 
   5.472727e+01    8.954246e-02   -6.013816e-02 
   5.536364e+01    9.770265e-02   -5.946865e-02 
   5.600000e+01    1.015452e-01   -6.264963e-02 
   5.663636e+01    9.525246e-02   -7.192061e-02 
   5.727273e+01    8.891409e-02   -8.108564e-02 
   5.790909e+01    8.340125e-02   -8.866085e-02 
   5.854545e+01    7.805991e-02   -9.580252e-02 
   5.918182e+01    5.452989e-02   -1.036262e-01 
   5.981818e+01    1.188496e-02   -1.237666e-01 
   6.045455e+01   -1.634993e-02   -1.287839e-01 
   6.109091e+01   -4.070103e-02   -1.306033e-01 
   6.172727e+01   -1.067754e-01   -1.692029e-01 
   6.236364e+01   -1.323361e-01   -1.552453e-01 
   6.300000e+01   -1.093345e-01   -8.757200e-02 
