   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -7.960829e-01   -1.838969e+00    6.215409e+01    6.490982e+01    1.961749e+06    9.801950e+00   -1.929374e+01    7.635473e+01   -1.929372e+01    2.501628e-02    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -7.982996e-01   -3.203968e+00    5.269972e+01    5.701404e+01    2.236623e+06    1.037080e+01   -3.845149e+01    8.693102e+01   -3.845146e+01    4.985624e-02    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -8.018718e-01   -5.596465e+00    3.891471e+01    4.488144e+01    2.800578e+06    1.194941e+01   -8.422322e+01    1.084304e+02   -8.422315e+01    1.092039e-01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -8.060706e-01   -8.501462e+00    2.692221e+01    3.347067e+01    3.706671e+06    1.453855e+01   -1.185682e+02    9.974868e+01   -1.185681e+02    1.537356e-01    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -8.110601e-01   -1.191896e+01    1.786972e+01    2.424730e+01    4.953047e+06    1.810441e+01    5.649538e+02    1.065705e+03    5.649533e+02   -7.325196e-01    1.631546e+00    7.820803e-02 
   1.470000e+01    3.504121e-02   -8.169829e-01   -1.584895e+01    1.210890e+01    1.794455e+01    6.305191e+06    2.256937e+01    7.591669e+02    1.779138e+03    7.591663e+02   -9.843365e-01    1.650532e+00    1.845352e-02 
   1.890000e+01    3.168268e-02   -8.230428e-01   -1.994895e+01    8.853807e+00    1.408579e+01    7.441049e+06    2.742764e+01    7.571988e+02    2.249405e+03    7.571981e+02   -9.817846e-01    1.412139e+00    1.089484e-02 
   2.310000e+01    2.949244e-02   -8.288629e-01   -2.404895e+01    6.844870e+00    1.151673e+01    8.344608e+06    3.238496e+01    6.938228e+02    2.514662e+03    6.938222e+02   -8.996113e-01    1.172160e+00    8.556155e-03 
   2.730000e+01    2.709969e-02   -8.346540e-01   -2.814894e+01    5.760285e+00    9.937847e+00    9.091788e+06    3.739334e+01    7.176222e+02    3.089844e+03    7.176216e+02   -9.304696e-01    1.132981e+00    9.407667e-03 
   3.150000e+01    2.438434e-02   -8.404178e-01   -3.224894e+01    5.284533e+00    9.032682e+00    9.663970e+06    4.243300e+01    7.206322e+02    3.580837e+03    7.206316e+02   -9.343724e-01    1.081604e+00    8.780394e-03 
   3.570000e+01    2.135690e-02   -8.461316e-01   -3.634893e+01    5.165700e+00    8.547204e+00    1.009764e+07    4.749482e+01    7.641895e+02    4.314676e+03    7.641888e+02   -9.908488e-01    1.109457e+00    9.303761e-03 
   3.990000e+01    1.801684e-02   -8.517862e-01   -4.044893e+01    5.286831e+00    8.343065e+00    1.039369e+07    5.257494e+01    7.911380e+02    4.990959e+03    7.911373e+02   -1.025790e+00    1.122912e+00    9.404178e-03 
   4.410000e+01    1.471964e-02   -8.573557e-01   -4.454893e+01    5.506119e+00    8.250392e+00    1.053957e+07    5.767001e+01    8.007718e+02    5.504218e+03    8.007712e+02   -1.038281e+00    1.111211e+00    7.739146e-03 
   4.830000e+01    1.171234e-02   -8.628424e-01   -4.864892e+01    5.743587e+00    8.165291e+00    1.053525e+07    6.277713e+01    8.220579e+02    6.117711e+03    8.220572e+02   -1.065881e+00    1.133324e+00    8.026396e-03 
   5.232585e+01    8.605049e-03   -8.680577e-01   -5.257892e+01    6.089071e+00    8.155457e+00    1.039834e+07    6.768110e+01    8.498853e+02    6.698249e+03    8.498846e+02   -1.101962e+00    1.164992e+00    8.445153e-03 
   5.582671e+01    5.371978e-03   -8.725639e-01   -5.599642e+01    6.528724e+00    8.239181e+00    1.013080e+07    7.195021e+01    8.795221e+02    7.170791e+03    8.795214e+02   -1.140389e+00    1.203533e+00    8.977741e-03 
   5.880000e+01    2.968543e-03   -8.763581e-01   -5.889891e+01    6.882484e+00    8.261843e+00    9.264992e+06    7.557838e+01    8.502636e+02    7.058614e+03    8.502629e+02   -1.102453e+00    1.232902e+00    9.459788e-03 
   6.124829e+01    1.772336e-03   -8.794654e-01   -6.128891e+01    7.085181e+00    8.179789e+00    6.946187e+06    7.856774e+01    6.620519e+02    5.549958e+03    6.620514e+02   -8.584171e-01    1.243626e+00    9.908056e-03 
   6.264915e+01    7.038778e-04   -8.812408e-01   -6.265641e+01    7.190047e+00    8.130277e+00    4.368296e+06    8.027837e+01    4.227657e+02    3.564932e+03    4.227653e+02   -5.481583e-01    1.243068e+00    1.020908e-02 
