   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    2.475630e-02    7.516880e-01 
   1.272727e+00   -2.854457e-01   -7.175629e-02 
   1.909091e+00   -2.895036e-01   -2.571134e-01 
   2.545455e+00   -1.939646e-01   -2.818572e-01 
   3.181818e+00   -1.393879e-01   -2.935579e-01 
   3.818182e+00   -1.075552e-01   -2.955418e-01 
   4.454545e+00   -1.247896e-01   -3.171388e-01 
   5.090909e+00   -1.685169e-01   -3.593830e-01 
   5.727273e+00   -2.059272e-01   -3.959329e-01 
   6.363636e+00   -2.007990e-01   -4.003185e-01 
   7.000000e+00   -1.904916e-01   -3.995916e-01 
   7.636364e+00   -8.113532e-01    3.110714e-01 
   8.272727e+00   -1.696449e+00    1.223319e+00 
   8.909091e+00   -3.267511e+00    1.293432e+00 
   9.545455e+00   -1.301206e+01    1.063916e+00 
   1.018182e+01    8.777006e+00    9.039606e-01 
   1.081818e+01    2.288415e+00    6.237493e-01 
   1.145455e+01    1.013133e+00    4.094259e-01 
   1.209091e+01    5.640480e-01    2.834973e-01 
   1.272727e+01    3.595820e-01    2.054039e-01 
   1.336364e+01    2.151694e-01    1.460193e-01 
   1.400000e+01    1.306744e-01    8.174061e-02 
   1.463636e+01    7.548021e-02    2.223140e-02 
   1.527273e+01   -6.888270e-03   -4.370171e-02 
   1.590909e+01   -4.035848e-02   -6.781831e-02 
   1.654545e+01   -4.315928e-02   -6.768512e-02 
   1.718182e+01   -4.593811e-02   -6.756143e-02 
   1.781818e+01   -4.694102e-02   -6.604802e-02 
   1.845455e+01   -4.536491e-02   -6.263680e-02 
   1.909091e+01   -4.740000e-02   -6.320095e-02 
   1.972727e+01   -5.787334e-02   -7.234918e-02 
   2.036364e+01   -6.835548e-02   -8.148298e-02 
   2.100000e+01   -7.885103e-02   -9.012036e-02 
   2.163636e+01   -8.936001e-02   -9.830072e-02 
   2.227273e+01   -1.006156e-01   -1.075630e-01 
   2.290909e+01   -1.122482e-01   -1.170928e-01 
   2.354545e+01   -1.127283e-01   -1.153310e-01 
   2.418182e+01   -1.086691e-01   -1.097478e-01 
   2.481818e+01   -1.062327e-01   -1.084312e-01 
   2.545455e+01   -1.038093e-01   -1.071921e-01 
   2.609091e+01   -1.013987e-01   -1.060240e-01 
   2.672727e+01   -9.991183e-02   -1.067065e-01 
   2.736364e+01   -9.960418e-02   -1.092539e-01 
   2.800000e+01   -1.023035e-01   -1.144406e-01 
   2.863636e+01   -1.049784e-01   -1.193279e-01 
   2.927273e+01   -1.049815e-01   -1.208850e-01 
   2.990909e+01   -1.045637e-01   -1.218929e-01 
   3.054545e+01   -1.041469e-01   -1.228545e-01 
   3.118182e+01   -1.037454e-01   -1.242044e-01 
   3.181818e+01   -9.953685e-02   -1.230707e-01 
   3.245455e+01   -9.146501e-02   -1.176571e-01 
   3.309091e+01   -8.341190e-02   -1.124984e-01 
   3.372727e+01   -7.557910e-02   -1.088103e-01 
   3.436364e+01   -6.799619e-02   -1.066535e-01 
   3.500000e+01   -6.043779e-02   -1.046029e-01 
   3.563636e+01   -5.290379e-02   -1.026508e-01 
   3.627273e+01   -4.707654e-02   -1.014792e-01 
   3.690909e+01   -4.134842e-02   -1.003347e-01 
   3.754545e+01   -3.562987e-02   -9.923976e-02 
   3.818182e+01   -2.985716e-02   -9.821945e-02 
   3.881818e+01   -2.362985e-02   -9.744164e-02 
   3.945455e+01   -1.740622e-02   -9.669582e-02 
   4.009091e+01   -1.229540e-02   -9.740939e-02 
   4.072727e+01   -9.660063e-03   -9.733097e-02 
   4.136364e+01   -6.918174e-03   -9.351347e-02 
   4.200000e+01   -4.176670e-03   -8.977937e-02 
   4.263636e+01   -1.435553e-03   -8.612596e-02 
   4.327273e+01    4.028422e-04   -8.302900e-02 
   4.390909e+01    2.226710e-03   -8.000644e-02 
   4.454545e+01    5.849785e-03   -7.510463e-02 
   4.518182e+01    1.100287e-02   -7.180894e-02 
   4.581818e+01    1.677209e-02   -7.044041e-02 
   4.645455e+01    2.254576e-02   -6.911258e-02 
   4.709091e+01    2.838923e-02   -6.780938e-02 
   4.772727e+01    3.444929e-02   -6.649850e-02 
   4.836364e+01    4.053480e-02   -6.529772e-02 
   4.900000e+01    4.680793e-02   -6.476157e-02 
   4.963636e+01    5.346646e-02   -6.396811e-02 
   5.027273e+01    6.013879e-02   -6.319576e-02 
   5.090909e+01    6.683227e-02   -6.243695e-02 
   5.154545e+01    7.379804e-02   -6.146495e-02 
   5.218182e+01    8.078174e-02   -6.051733e-02 
   5.281818e+01    8.768656e-02   -6.045611e-02 
   5.345455e+01    9.484013e-02   -6.039999e-02 
   5.409091e+01    1.020165e-01   -6.034519e-02 
   5.472727e+01    1.094290e-01   -6.006847e-02 
   5.536364e+01    1.170788e-01   -5.958137e-02 
   5.600000e+01    1.202950e-01   -6.296615e-02 
   5.663636e+01    1.130925e-01   -7.250638e-02 
   5.727273e+01    1.058378e-01   -8.193758e-02 
   5.790909e+01    9.941483e-02   -8.977777e-02 
   5.854545e+01    9.315831e-02   -9.718283e-02 
   5.918182e+01    6.831327e-02   -1.053291e-01 
   5.981818e+01    2.395433e-02   -1.258358e-01 
   6.045455e+01   -5.901362e-03   -1.312967e-01 
   6.109091e+01   -3.195481e-02   -1.336297e-01 
   6.172727e+01   -9.976974e-02   -1.724913e-01 
   6.236364e+01   -1.269384e-01   -1.590857e-01 
   6.300000e+01   -1.061207e-01   -9.257348e-02 
