   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    2.065885e-01    7.707233e-01 
   1.272727e+00   -1.848410e-01   -5.932126e-02 
   1.909091e+00   -2.050627e-01   -2.456080e-01 
   2.545455e+00   -1.112080e-01   -2.697307e-01 
   3.181818e+00   -5.978642e-02   -2.807510e-01 
   3.818182e+00   -3.125027e-02   -2.819876e-01 
   4.454545e+00   -5.492730e-02   -3.035843e-01 
   5.090909e+00   -1.066451e-01   -3.466666e-01 
   5.727273e+00   -1.505032e-01   -3.839416e-01 
   6.363636e+00   -1.481986e-01   -3.884137e-01 
   7.000000e+00   -1.400213e-01   -3.876719e-01 
   7.636364e+00   -7.770780e-01    3.533371e-01 
   8.272727e+00   -1.684710e+00    1.304412e+00 
   8.909091e+00   -3.283617e+00    1.380910e+00 
   9.545455e+00   -1.317848e+01    1.144482e+00 
   1.018182e+01    8.943581e+00    9.793411e-01 
   1.081818e+01    2.346151e+00    6.865489e-01 
   1.145455e+01    1.040287e+00    4.572268e-01 
   1.209091e+01    5.794178e-01    3.219816e-01 
   1.272727e+01    3.684382e-01    2.375672e-01 
   1.336364e+01    2.194253e-01    1.733759e-01 
   1.400000e+01    1.315253e-01    1.049415e-01 
   1.463636e+01    7.357871e-02    4.199876e-02 
   1.527273e+01   -1.068638e-02   -2.758763e-02 
   1.590909e+01   -4.596101e-02   -5.430988e-02 
   1.654545e+01   -5.066832e-02   -5.621135e-02 
   1.718182e+01   -5.533869e-02   -5.797742e-02 
   1.781818e+01   -5.823916e-02   -5.821211e-02 
   1.845455e+01   -5.858843e-02   -5.642431e-02 
   1.909091e+01   -6.228006e-02   -5.857683e-02 
   1.972727e+01   -7.377869e-02   -6.935794e-02 
   2.036364e+01   -8.528751e-02   -8.003585e-02 
   2.100000e+01   -9.681104e-02   -9.013342e-02 
   2.163636e+01   -1.083493e-01   -9.969671e-02 
   2.227273e+01   -1.206192e-01   -1.102661e-01 
   2.290909e+01   -1.332568e-01   -1.210298e-01 
   2.354545e+01   -1.336984e-01   -1.193119e-01 
   2.418182e+01   -1.291491e-01   -1.132987e-01 
   2.481818e+01   -1.261874e-01   -1.115606e-01 
   2.545455e+01   -1.232414e-01   -1.099249e-01 
   2.609091e+01   -1.203110e-01   -1.083828e-01 
   2.672727e+01   -1.182885e-01   -1.087081e-01 
   2.736364e+01   -1.175065e-01   -1.109725e-01 
   2.800000e+01   -1.203980e-01   -1.163852e-01 
   2.863636e+01   -1.232633e-01   -1.214855e-01 
   2.927273e+01   -1.235099e-01   -1.232520e-01 
   2.990909e+01   -1.233437e-01   -1.244605e-01 
   3.054545e+01   -1.231778e-01   -1.256135e-01 
   3.118182e+01   -1.230265e-01   -1.271447e-01 
   3.181818e+01   -1.188947e-01   -1.259935e-01 
   3.245455e+01   -1.107282e-01   -1.203842e-01 
   3.309091e+01   -1.025806e-01   -1.150390e-01 
   3.372727e+01   -9.464942e-02   -1.111697e-01 
   3.436364e+01   -8.696373e-02   -1.088369e-01 
   3.500000e+01   -7.930288e-02   -1.066191e-01 
   3.563636e+01   -7.166676e-02   -1.045078e-01 
   3.627273e+01   -6.586430e-02   -1.032894e-01 
   3.690909e+01   -6.017692e-02   -1.021118e-01 
   3.754545e+01   -5.449905e-02   -1.009852e-01 
   3.818182e+01   -4.876818e-02   -9.993448e-02 
   3.881818e+01   -4.259166e-02   -9.912717e-02 
   3.945455e+01   -3.641879e-02   -9.835307e-02 
   4.009091e+01   -3.123587e-02   -9.896540e-02 
   4.072727e+01   -2.824410e-02   -9.862607e-02 
   4.136364e+01   -2.514787e-02   -9.455986e-02 
   4.200000e+01   -2.205209e-02   -9.058249e-02 
   4.263636e+01   -1.895674e-02   -8.669106e-02 
   4.327273e+01   -1.674869e-02   -8.336101e-02 
   4.390909e+01   -1.455571e-02   -8.011051e-02 
   4.454545e+01   -1.078465e-02   -7.511553e-02 
   4.518182e+01   -5.590818e-03   -7.178378e-02 
   4.581818e+01    2.090663e-04   -7.038024e-02 
   4.645455e+01    6.013426e-03   -6.901845e-02 
   4.709091e+01    1.188656e-02   -6.768228e-02 
   4.772727e+01    1.797294e-02   -6.633937e-02 
   4.836364e+01    2.410573e-02   -6.509729e-02 
   4.900000e+01    3.061425e-02   -6.443063e-02 
   4.963636e+01    3.750278e-02   -6.351013e-02 
   5.027273e+01    4.440557e-02   -6.261411e-02 
   5.090909e+01    5.132991e-02   -6.173487e-02 
   5.154545e+01    5.852332e-02   -6.064536e-02 
   5.218182e+01    6.573526e-02   -5.958318e-02 
   5.281818e+01    7.293841e-02   -5.941569e-02 
   5.345455e+01    8.040807e-02   -5.925716e-02 
   5.409091e+01    8.790160e-02   -5.910235e-02 
   5.472727e+01    9.562947e-02   -5.872763e-02 
   5.536364e+01    1.035933e-01   -5.814442e-02 
   5.600000e+01    1.072620e-01   -6.140140e-02 
   5.663636e+01    1.008644e-01   -7.071941e-02 
   5.727273e+01    9.442046e-02   -7.993093e-02 
   5.790909e+01    8.880560e-02   -8.755030e-02 
   5.854545e+01    8.336242e-02   -9.473532e-02 
   5.918182e+01    5.934989e-02   -1.026958e-01 
   5.981818e+01    1.591401e-02   -1.230607e-01 
   6.045455e+01   -1.309500e-02   -1.283112e-01 
   6.109091e+01   -3.827065e-02   -1.303927e-01 
   6.172727e+01   -1.047989e-01   -1.691157e-01 
   6.236364e+01   -1.305955e-01   -1.552450e-01 
   6.300000e+01   -1.078442e-01   -8.772335e-02 
