   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    1.695429e+00   -1.068212e+00    6.322946e+01    6.490982e+01    1.949523e+06    9.740865e+00   -1.758667e+01    7.575630e+01   -2.714722e+00   -1.737588e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    3.044000e+00   -1.279358e+00    5.366481e+01    5.701404e+01    2.216577e+06    1.027785e+01   -3.628904e+01    8.600883e+01   -5.601667e+00   -3.585409e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    5.407751e+00   -1.649135e+00    3.964187e+01    4.488144e+01    2.769630e+06    1.181737e+01   -8.099760e+01    1.070871e+02   -1.250299e+01   -8.002679e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    8.277866e+00   -2.097985e+00    2.739816e+01    3.347067e+01    3.663862e+06    1.437064e+01   -1.150196e+02    9.841761e+01   -1.775472e+01   -1.136410e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    1.165432e+01   -2.626070e+00    1.819327e+01    2.424730e+01    4.901963e+06    1.791769e+01    5.571295e+02    1.042084e+03    8.599991e+01    5.504520e+02    1.631684e+00    8.174788e-02 
   1.470000e+01    3.504121e-02    1.553709e+01   -3.233532e+00    1.233369e+01    1.794455e+01    6.249024e+06    2.236833e+01    7.567508e+02    1.756989e+03    1.168139e+02    7.476806e+02    1.661815e+00    1.949345e-02 
   1.890000e+01    3.168268e-02    1.958783e+01   -3.867153e+00    9.036408e+00    1.408579e+01    7.384258e+06    2.721831e+01    7.613973e+02    2.238502e+03    1.175312e+02    7.522714e+02    1.428516e+00    1.107412e-02 
   2.310000e+01    2.949244e-02    2.363861e+01   -4.500538e+00    7.007273e+00    1.151673e+01    8.290010e+06    3.217307e+01    7.034166e+02    2.521098e+03    1.085811e+02    6.949857e+02    1.191642e+00    8.647445e-03 
   2.730000e+01    2.709969e-02    2.768940e+01   -5.133893e+00    5.914144e+00    9.937847e+00    9.040740e+06    3.718339e+01    7.280014e+02    3.097743e+03    1.123761e+02    7.192758e+02    1.149442e+00    9.626230e-03 
   3.150000e+01    2.438434e-02    3.174019e+01   -5.767222e+00    5.432146e+00    9.032682e+00    9.617065e+06    4.222704e+01    7.333085e+02    3.596899e+03    1.131953e+02    7.245193e+02    1.097640e+00    8.971275e-03 
   3.570000e+01    2.135690e-02    3.579098e+01   -6.400501e+00    5.325738e+00    8.547204e+00    1.005511e+07    4.729480e+01    7.816992e+02    4.343015e+03    1.206650e+02    7.723300e+02    1.126770e+00    9.456727e-03 
   3.990000e+01    1.801684e-02    3.984179e+01   -7.033722e+00    5.474432e+00    8.343065e+00    1.035525e+07    5.238053e+01    8.160201e+02    5.041234e+03    1.259629e+02    8.062395e+02    1.143257e+00    9.579188e-03 
   4.410000e+01    1.471964e-02    4.389261e+01   -7.666858e+00    5.719279e+00    8.250392e+00    1.050497e+07    5.748070e+01    8.298436e+02    5.562814e+03    1.280967e+02    8.198973e+02    1.131052e+00    7.997106e-03 
   4.830000e+01    1.171234e-02    4.794344e+01   -8.299913e+00    5.979841e+00    8.165291e+00    1.050421e+07    6.259221e+01    8.579290e+02    6.196275e+03    1.324321e+02    8.476461e+02    1.155302e+00    8.312958e-03 
   5.232585e+01    8.605049e-03    5.182632e+01   -8.906676e+00    6.319100e+00    8.155457e+00    1.037036e+07    6.749897e+01    8.865800e+02    6.775212e+03    1.368547e+02    8.759537e+02    1.185342e+00    8.717752e-03 
   5.582671e+01    5.371978e-03    5.520285e+01   -9.434284e+00    6.724363e+00    8.239181e+00    1.010543e+07    7.177007e+01    9.117134e+02    7.233957e+03    1.407344e+02    9.007859e+02    1.220741e+00    9.212781e-03 
   5.880000e+01    2.968543e-03    5.807055e+01   -9.882351e+00    7.023421e+00    8.261843e+00    9.243109e+06    7.539988e+01    8.714348e+02    7.091261e+03    1.345169e+02    8.609900e+02    1.244838e+00    9.631802e-03 
   6.124829e+01    1.772336e-03    6.043191e+01   -1.025129e+01    7.161811e+00    8.179789e+00    6.930486e+06    7.839014e+01    6.689336e+02    5.546588e+03    1.032583e+02    6.609160e+02    1.248702e+00    1.000225e-02 
   6.264915e+01    7.038778e-04    6.178301e+01   -1.046238e+01    7.234939e+00    8.130277e+00    4.358684e+06    8.010172e+01    4.243371e+02    3.555677e+03    6.550174e+01    4.192511e+02    1.245425e+00    1.028254e-02 
