   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -1.826903e+00   -8.233960e-01    6.121962e+01    6.490982e+01    1.963944e+06    9.812917e+00   -2.061472e+01    7.619239e+01   -1.522176e+01    1.390197e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -2.747749e+00   -1.831001e+00    5.181682e+01    5.701404e+01    2.244497e+06    1.040731e+01   -4.008937e+01    8.693034e+01   -2.960170e+01    2.703510e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -4.361529e+00   -3.597288e+00    3.818800e+01    4.488144e+01    2.817645e+06    1.202223e+01   -8.665376e+01    1.086612e+02   -6.398451e+01    5.843677e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -6.320895e+00   -5.742028e+00    2.636243e+01    3.347067e+01    3.731817e+06    1.463718e+01   -1.211730e+02    9.992534e+01   -8.947327e+01    8.171555e+01    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -8.625970e+00   -8.265109e+00    1.748937e+01    2.424730e+01    4.987990e+06    1.823213e+01    5.662667e+02    1.080033e+03    4.181272e+02   -3.818738e+02    1.626648e+00    7.453492e-02 
   1.470000e+01    3.504121e-02   -1.127686e+01   -1.116643e+01    1.183269e+01    1.794455e+01    6.344307e+06    2.270939e+01    7.533553e+02    1.786783e+03    5.562721e+02   -5.080409e+02    1.634271e+00    1.741295e-02 
   1.890000e+01    3.168268e-02   -1.404233e+01   -1.419334e+01    8.648756e+00    1.408579e+01    7.481558e+06    2.757696e+01    7.470873e+02    2.245814e+03    5.516439e+02   -5.038140e+02    1.392996e+00    1.072269e-02 
   2.310000e+01    2.949244e-02   -1.680762e+01   -1.722041e+01    6.682584e+00    1.151673e+01    8.385811e+06    3.254487e+01    6.817980e+02    2.499148e+03    5.034347e+02   -4.597847e+02    1.152597e+00    8.468087e-03 
   2.730000e+01    2.709969e-02   -1.957289e+01   -2.024750e+01    5.630658e+00    9.937847e+00    9.132988e+06    3.756280e+01    7.084693e+02    3.081237e+03    5.231286e+02   -4.777711e+02    1.119084e+00    9.225634e-03 
   3.150000e+01    2.438434e-02   -2.233814e+01   -2.327461e+01    5.175456e+00    9.032682e+00    9.704750e+06    4.261205e+01    7.120868e+02    3.572809e+03    5.257997e+02   -4.802106e+02    1.069730e+00    8.641479e-03 
   3.570000e+01    2.135690e-02   -2.510336e+01   -2.630175e+01    5.080726e+00    8.547204e+00    1.013765e+07    4.768301e+01    7.575011e+02    4.314074e+03    5.593334e+02   -5.108367e+02    1.100276e+00    9.222416e-03 
   3.990000e+01    1.801684e-02   -2.786853e+01   -2.932894e+01    5.228594e+00    8.343065e+00    1.043272e+07    5.277239e+01    7.875536e+02    5.001152e+03    5.815239e+02   -5.311033e+02    1.116622e+00    9.348928e-03 
   4.410000e+01    1.471964e-02   -3.063364e+01   -3.235618e+01    5.472991e+00    8.250392e+00    1.057733e+07    5.787663e+01    8.011699e+02    5.528768e+03    5.915781e+02   -5.402857e+02    1.108122e+00    7.699624e-03 
   4.830000e+01    1.171234e-02   -3.339868e+01   -3.538347e+01    5.743024e+00    8.165291e+00    1.057147e+07    6.299299e+01    8.276338e+02    6.159645e+03    6.111188e+02   -5.581322e+02    1.133284e+00    8.025508e-03 
   5.232585e+01    8.605049e-03   -3.604905e+01   -3.828527e+01    6.101329e+00    8.155457e+00    1.043282e+07    6.790557e+01    8.577653e+02    6.749042e+03    6.333677e+02   -5.784520e+02    1.166110e+00    8.458581e-03 
   5.582671e+01    5.371978e-03   -3.835377e+01   -4.080868e+01    6.544064e+00    8.239181e+00    1.016358e+07    7.218301e+01    8.881538e+02    7.225463e+03    6.558063e+02   -5.989451e+02    1.204938e+00    8.994337e-03 
   5.880000e+01    2.968543e-03   -4.031115e+01   -4.295184e+01    6.885364e+00    8.261843e+00    9.294518e+06    7.581924e+01    8.562705e+02    7.105433e+03    6.322639e+02   -5.774439e+02    1.233215e+00    9.461305e-03 
   6.124829e+01    1.772336e-03   -4.192291e+01   -4.471660e+01    7.056443e+00    8.179789e+00    6.968054e+06    7.881507e+01    6.625273e+02    5.576887e+03    4.892054e+02   -4.467892e+02    1.241758e+00    9.871107e-03 
   6.264915e+01    7.038778e-04   -4.284511e+01   -4.572635e+01    7.146437e+00    8.130277e+00    4.381990e+06    8.053002e+01    4.220648e+02    3.581034e+03    3.116496e+02   -2.846282e+02    1.240786e+00    1.013776e-02 
