   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    3.163491e-02    7.537555e-01 
   1.272727e+00   -2.815610e-01   -7.062384e-02 
   1.909091e+00   -2.862007e-01   -2.561787e-01 
   2.545455e+00   -1.907251e-01   -2.809237e-01 
   3.181818e+00   -1.362700e-01   -2.926135e-01 
   3.818182e+00   -1.045649e-01   -2.945768e-01 
   4.454545e+00   -1.220662e-01   -3.162118e-01 
   5.090909e+00   -1.661374e-01   -3.585628e-01 
   5.727273e+00   -2.038241e-01   -3.952079e-01 
   6.363636e+00   -1.988292e-01   -3.996485e-01 
   7.000000e+00   -1.886262e-01   -3.989725e-01 
   7.636364e+00   -8.102932e-01    3.128936e-01 
   8.272727e+00   -1.696504e+00    1.226700e+00 
   8.909091e+00   -3.269204e+00    1.297038e+00 
   9.545455e+00   -1.302330e+01    1.067218e+00 
   1.018182e+01    8.787018e+00    9.070394e-01 
   1.081818e+01    2.291892e+00    6.263436e-01 
   1.145455e+01    1.015190e+00    4.115195e-01 
   1.209091e+01    5.655955e-01    2.852849e-01 
   1.272727e+01    3.608875e-01    2.069889e-01 
   1.336364e+01    2.163041e-01    1.474502e-01 
   1.400000e+01    1.317029e-01    8.302947e-02 
   1.463636e+01    7.643467e-02    2.339850e-02 
   1.527273e+01   -6.151284e-03   -4.271417e-02 
   1.590909e+01   -3.979879e-02   -6.695592e-02 
   1.654545e+01   -4.275293e-02   -6.691544e-02 
   1.718182e+01   -4.568389e-02   -6.687785e-02 
   1.781818e+01   -4.683756e-02   -6.544373e-02 
   1.845455e+01   -4.541170e-02   -6.210560e-02 
   1.909091e+01   -4.752944e-02   -6.271444e-02 
   1.972727e+01   -5.792725e-02   -7.185009e-02 
   2.036364e+01   -6.833377e-02   -8.097226e-02 
   2.100000e+01   -7.875360e-02   -8.959865e-02 
   2.163636e+01   -8.918677e-02   -9.776860e-02 
   2.227273e+01   -1.003666e-01   -1.070219e-01 
   2.290909e+01   -1.119237e-01   -1.165437e-01 
   2.354545e+01   -1.123294e-01   -1.147503e-01 
   2.418182e+01   -1.081965e-01   -1.091275e-01 
   2.481818e+01   -1.056875e-01   -1.077762e-01 
   2.545455e+01   -1.031918e-01   -1.065046e-01 
   2.609091e+01   -1.007093e-01   -1.053058e-01 
   2.672727e+01   -9.915174e-02   -1.059608e-01 
   2.736364e+01   -9.877525e-02   -1.084833e-01 
   2.800000e+01   -1.014116e-01   -1.136431e-01 
   2.863636e+01   -1.040242e-01   -1.185051e-01 
   2.927273e+01   -1.039625e-01   -1.200354e-01 
   2.990909e+01   -1.034796e-01   -1.210173e-01 
   3.054545e+01   -1.029977e-01   -1.219540e-01 
   3.118182e+01   -1.025314e-01   -1.232807e-01 
   3.181818e+01   -9.823924e-02   -1.221147e-01 
   3.245455e+01   -9.006488e-02   -1.166583e-01 
   3.309091e+01   -8.190949e-02   -1.114589e-01 
   3.372727e+01   -7.397500e-02   -1.077334e-01 
   3.436364e+01   -6.629108e-02   -1.055427e-01 
   3.500000e+01   -5.863201e-02   -1.034598e-01 
   3.563636e+01   -5.099766e-02   -1.014771e-01 
   3.627273e+01   -4.500606e-02   -1.002414e-01 
   3.690909e+01   -3.910653e-02   -9.903176e-02 
   3.754545e+01   -3.321687e-02   -9.787448e-02 
   3.818182e+01   -2.727314e-02   -9.679453e-02 
   3.881818e+01   -2.087378e-02   -9.595988e-02 
   3.945455e+01   -1.447820e-02   -9.515957e-02 
   4.009091e+01   -9.277110e-03   -9.585814e-02 
   4.072727e+01   -6.741501e-03   -9.584402e-02 
   4.136364e+01   -4.099000e-03   -9.208297e-02 
   4.200000e+01   -1.456872e-03   -8.840407e-02 
   4.263636e+01    1.184883e-03   -8.480468e-02 
   4.327273e+01    2.921660e-03   -8.176125e-02 
   4.390909e+01    4.644079e-03   -7.879103e-02 
   4.454545e+01    8.259127e-03   -7.390315e-02 
   4.518182e+01    1.344596e-02   -7.060831e-02 
   4.581818e+01    1.925042e-02   -6.924296e-02 
   4.645455e+01    2.505936e-02   -6.791822e-02 
   4.709091e+01    3.093829e-02   -6.661801e-02 
   4.772727e+01    3.703437e-02   -6.530997e-02 
   4.836364e+01    4.314993e-02   -6.411389e-02 
   4.900000e+01    4.939905e-02   -6.359955e-02 
   4.963636e+01    5.603445e-02   -6.282698e-02 
   5.027273e+01    6.268359e-02   -6.207495e-02 
   5.090909e+01    6.935386e-02   -6.133593e-02 
   5.154545e+01    7.629697e-02   -6.038293e-02 
   5.218182e+01    8.325795e-02   -5.945384e-02 
   5.281818e+01    9.010890e-02   -5.942128e-02 
   5.345455e+01    9.719989e-02   -5.939593e-02 
   5.409091e+01    1.043135e-01   -5.937116e-02 
   5.472727e+01    1.116634e-01   -5.912355e-02 
   5.536364e+01    1.192509e-01   -5.866471e-02 
   5.600000e+01    1.224266e-01   -6.207460e-02 
   5.663636e+01    1.152457e-01   -7.162898e-02 
   5.727273e+01    1.080127e-01   -8.107416e-02 
   5.790909e+01    1.016134e-01   -8.892679e-02 
   5.854545e+01    9.538120e-02   -9.634384e-02 
   5.918182e+01    7.031597e-02   -1.045473e-01 
   5.981818e+01    2.554771e-02   -1.251573e-01 
   6.045455e+01   -4.716952e-03   -1.307186e-01 
   6.109091e+01   -3.120955e-02   -1.331627e-01 
   6.172727e+01   -9.905515e-02   -1.720512e-01 
   6.236364e+01   -1.260182e-01   -1.585963e-01 
   6.300000e+01   -1.048023e-01   -9.197277e-02 
