   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -1.132973e+00    1.652855e+00    6.082905e+01    6.490982e+01    1.966594e+06    9.826158e+00   -2.120512e+01    7.625264e+01    1.131143e+01    1.793624e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -2.287313e+00    2.381363e+00    5.148968e+01    5.701404e+01    2.249671e+06    1.043130e+01   -4.078185e+01    8.709807e+01    2.175422e+01    3.449512e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -4.310746e+00    3.657990e+00    3.796945e+01    4.488144e+01    2.824507e+06    1.205151e+01   -8.749760e+01    1.088569e+02    4.667376e+01    7.400939e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -6.767694e+00    5.207967e+00    2.625372e+01    3.347067e+01    3.738329e+06    1.466272e+01   -1.217883e+02    1.000431e+02    6.496542e+01    1.030140e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -9.658071e+00    7.031433e+00    1.745016e+01    2.424730e+01    4.990703e+06    1.824205e+01    5.661838e+02    1.081111e+03   -3.020189e+02   -4.789037e+02    1.626118e+00    7.415858e-02 
   1.470000e+01    3.504121e-02   -1.298180e+01    9.128509e+00    1.185263e+01    1.794455e+01    6.342454e+06    2.270276e+01    7.540760e+02    1.786905e+03   -4.022460e+02   -6.378312e+02    1.635556e+00    1.747706e-02 
   1.890000e+01    3.168268e-02   -1.644937e+01    1.131620e+01    8.702023e+00    1.408579e+01    7.475018e+06    2.755285e+01    7.505518e+02    2.249267e+03   -4.003661e+02   -6.348503e+02    1.398011e+00    1.076661e-02 
   2.310000e+01    2.949244e-02   -1.991706e+01    1.350368e+01    6.758136e+00    1.151673e+01    8.375249e+06    3.250388e+01    6.888189e+02    2.511616e+03   -3.674360e+02   -5.826339e+02    1.161697e+00    8.510091e-03 
   2.730000e+01    2.709969e-02   -2.338477e+01    1.569114e+01    5.721816e+00    9.937847e+00    9.120037e+06    3.750953e+01    7.174391e+02    3.098251e+03   -3.827029e+02   -6.068421e+02    1.128865e+00    9.353430e-03 
   3.150000e+01    2.438434e-02   -2.685250e+01    1.787858e+01    5.288168e+00    9.032682e+00    9.690298e+06    4.254859e+01    7.250336e+02    3.601591e+03   -3.867540e+02   -6.132659e+02    1.081983e+00    8.787116e-03 
   3.570000e+01    2.135690e-02   -3.032025e+01    2.006598e+01    5.220107e+00    8.547204e+00    1.012232e+07    4.761094e+01    7.761701e+02    4.358226e+03   -4.140317e+02   -6.565195e+02    1.115384e+00    9.354024e-03 
   3.990000e+01    1.801684e-02   -3.378803e+01    2.225332e+01    5.398221e+00    8.343065e+00    1.041671e+07    5.269139e+01    8.130862e+02    5.065692e+03   -4.337238e+02   -6.877448e+02    1.135046e+00    9.505447e-03 
   4.410000e+01    1.471964e-02   -3.725586e+01    2.444060e+01    5.673512e+00    8.250392e+00    1.056080e+07    5.778615e+01    8.311879e+02    5.601628e+03   -4.433797e+02   -7.030559e+02    1.126805e+00    7.941601e-03 
   4.830000e+01    1.171234e-02   -4.072373e+01    2.662780e+01    5.956869e+00    8.165291e+00    1.055443e+07    6.289142e+01    8.621432e+02    6.244599e+03   -4.598922e+02   -7.292394e+02    1.153198e+00    8.284019e-03 
   5.232585e+01    8.605049e-03   -4.404784e+01    2.872428e+01    6.306609e+00    8.155457e+00    1.041538e+07    6.779203e+01    8.920635e+02    6.828299e+03   -4.758526e+02   -7.545473e+02    1.184291e+00    8.701179e-03 
   5.582671e+01    5.371978e-03   -4.693847e+01    3.054733e+01    6.707986e+00    8.239181e+00    1.014593e+07    7.205765e+01    9.159907e+02    7.284122e+03   -4.886160e+02   -7.747860e+02    1.219372e+00    9.190770e-03 
   5.880000e+01    2.968543e-03   -4.939352e+01    3.209564e+01    6.997137e+00    8.261843e+00    9.277864e+06    7.568339e+01    8.734456e+02    7.133899e+03   -4.659213e+02   -7.387995e+02    1.242890e+00    9.600622e-03 
   6.124829e+01    1.772336e-03   -5.141509e+01    3.337054e+01    7.119966e+00    8.179789e+00    6.955222e+06    7.866994e+01    6.683142e+02    5.574522e+03   -3.564982e+02   -5.652901e+02    1.245975e+00    9.948974e-03 
   6.264915e+01    7.038778e-04   -5.257178e+01    3.410001e+01    7.185114e+00    8.130277e+00    4.373805e+06    8.037961e+01    4.234587e+02    3.573255e+03   -2.258851e+02   -3.581803e+02    1.242822e+00    1.020085e-02 
