   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -1.916151e+00    5.864491e-01    6.074516e+01    6.490982e+01    1.969181e+06    9.839083e+00   -2.137767e+01    7.642197e+01   -2.351901e+00    2.124790e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -3.272914e+00    4.367205e-01    5.139909e+01    5.701404e+01    2.252153e+06    1.044280e+01   -4.101309e+01    8.722519e+01   -4.512126e+00    4.076413e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -5.650943e+00    1.739728e-01    3.789484e+01    4.488144e+01    2.829711e+06    1.207372e+01   -8.796565e+01    1.091439e+02   -9.677691e+00    8.743167e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -8.538356e+00   -1.451963e-01    2.618133e+01    3.347067e+01    3.746491e+06    1.469474e+01   -1.224497e+02    1.003258e+02   -1.347152e+01    1.217064e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -1.193517e+01   -5.206234e-01    1.738278e+01    2.424730e+01    5.001908e+06    1.828301e+01    5.676202e+02    1.085944e+03    6.244771e+01   -5.641746e+02    1.625433e+00    7.349255e-02 
   1.470000e+01    3.504121e-02   -1.584141e+01   -9.521669e-01    1.179241e+01    1.794455e+01    6.356633e+06    2.275351e+01    7.539493e+02    1.791399e+03    8.294702e+01   -7.493726e+02    1.631705e+00    1.728223e-02 
   1.890000e+01    3.168268e-02   -1.991660e+01   -1.402496e+00    8.642968e+00    1.408579e+01    7.490913e+06    2.761144e+01    7.484812e+02    2.250751e+03    8.234544e+01   -7.439377e+02    1.392527e+00    1.071619e-02 
   2.310000e+01    2.949244e-02   -2.399177e+01   -1.853064e+00    6.697603e+00    1.151673e+01    8.391900e+06    3.256850e+01    6.845246e+02    2.506518e+03    7.530914e+01   -6.803693e+02    1.154403e+00    8.477050e-03 
   2.730000e+01    2.709969e-02   -2.806693e+01   -2.303660e+00    5.661367e+00    9.937847e+00    9.136683e+06    3.757799e+01    7.127462e+02    3.092446e+03    7.841399e+01   -7.084197e+02    1.122382e+00    9.268714e-03 
   3.150000e+01    2.438434e-02   -3.214209e+01   -2.754283e+00    5.222376e+00    9.032682e+00    9.706388e+06    4.261925e+01    7.185951e+02    3.590467e+03    7.905746e+01   -7.142330e+02    1.074826e+00    8.702694e-03 
   3.570000e+01    2.135690e-02   -3.621725e+01   -3.204957e+00    5.149322e+00    8.547204e+00    1.013759e+07    4.768274e+01    7.678087e+02    4.342291e+03    8.447178e+01   -7.631479e+02    1.107719e+00    9.286876e-03 
   3.990000e+01    1.801684e-02   -4.029240e+01   -3.655688e+00    5.321649e+00    8.343065e+00    1.043102e+07    5.276377e+01    8.026187e+02    5.043512e+03    8.830147e+01   -7.977466e+02    1.126737e+00    9.434394e-03 
   4.410000e+01    1.471964e-02   -4.436754e+01   -4.106505e+00    5.590436e+00    8.250392e+00    1.057404e+07    5.785861e+01    8.196898e+02    5.578277e+03    9.017957e+01   -8.147141e+02    1.119066e+00    7.841327e-03 
   4.830000e+01    1.171234e-02   -4.844267e+01   -4.557404e+00    5.872380e+00    8.165291e+00    1.056658e+07    6.296384e+01    8.493171e+02    6.217534e+03    9.343907e+01   -8.441615e+02    1.145335e+00    8.181734e-03 
   5.232585e+01    8.605049e-03   -5.234883e+01   -4.989651e+00    6.230378e+00    8.155457e+00    1.042658e+07    6.786494e+01    8.800724e+02    6.805165e+03    9.682266e+01   -8.747301e+02    1.177546e+00    8.610875e-03 
   5.582671e+01    5.371978e-03   -5.574559e+01   -5.365558e+00    6.648088e+00    8.239181e+00    1.015632e+07    7.213145e+01    9.064981e+02    7.268452e+03    9.972993e+01   -9.009954e+02    1.214106e+00    9.118733e-03 
   5.880000e+01    2.968543e-03   -5.863047e+01   -5.684851e+00    6.953054e+00    8.261843e+00    9.286971e+06    7.575767e+01    8.671426e+02    7.126650e+03    9.540017e+01   -8.618788e+02    1.239081e+00    9.545468e-03 
   6.124829e+01    1.772336e-03   -6.100597e+01   -5.947783e+00    7.096923e+00    8.179789e+00    6.961883e+06    7.874528e+01    6.666054e+02    5.578634e+03    7.333773e+01   -6.625590e+02    1.244451e+00    9.920489e-03 
   6.264915e+01    7.038778e-04   -6.236517e+01   -6.098228e+00    7.168689e+00    8.130277e+00    4.377914e+06    8.045513e+01    4.229915e+02    3.577603e+03    4.653613e+01   -4.204238e+02    1.241960e+00    1.017402e-02 
