   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    1.795109e-01    7.647295e-01 
   1.272727e+00   -1.995977e-01   -6.259432e-02 
   1.909091e+00   -2.172163e-01   -2.482497e-01 
   2.545455e+00   -1.227409e-01   -2.721794e-01 
   3.181818e+00   -7.058551e-02   -2.830680e-01 
   3.818182e+00   -4.136949e-02   -2.842161e-01 
   4.454545e+00   -6.400684e-02   -3.057220e-01 
   5.090909e+00   -1.145242e-01   -3.487218e-01 
   5.727273e+00   -1.574199e-01   -3.859283e-01 
   6.363636e+00   -1.546320e-01   -3.904362e-01 
   7.000000e+00   -1.460717e-01   -3.897489e-01 
   7.636364e+00   -7.809673e-01    3.484185e-01 
   8.272727e+00   -1.685635e+00    1.295867e+00 
   8.909091e+00   -3.280624e+00    1.372013e+00 
   9.545455e+00   -1.315366e+01    1.136436e+00 
   1.018182e+01    8.919941e+00    9.718952e-01 
   1.081818e+01    2.337836e+00    6.803903e-01 
   1.145455e+01    1.035662e+00    4.525660e-01 
   1.209091e+01    5.761487e-01    3.182522e-01 
   1.272727e+01    3.658519e-01    2.344709e-01 
   1.336364e+01    2.173211e-01    1.707610e-01 
   1.400000e+01    1.297437e-01    1.027408e-01 
   1.463636e+01    7.203778e-02    4.013933e-02 
   1.527273e+01   -1.232006e-02   -2.933967e-02 
   1.590909e+01   -4.777999e-02   -5.604954e-02 
   1.654545e+01   -5.272114e-02   -5.798071e-02 
   1.718182e+01   -5.762354e-02   -5.977436e-02 
   1.781818e+01   -6.075885e-02   -6.003747e-02 
   1.845455e+01   -6.134944e-02   -5.828022e-02 
   1.909091e+01   -6.530490e-02   -6.051431e-02 
   1.972727e+01   -7.711952e-02   -7.149199e-02 
   2.036364e+01   -8.894475e-02   -8.235445e-02 
   2.100000e+01   -1.007851e-01   -9.262655e-02 
   2.163636e+01   -1.126406e-01   -1.023551e-01 
   2.227273e+01   -1.252243e-01   -1.130765e-01 
   2.290909e+01   -1.381736e-01   -1.239817e-01 
   2.354545e+01   -1.388565e-01   -1.223509e-01 
   2.418182e+01   -1.345167e-01   -1.163989e-01 
   2.481818e+01   -1.317541e-01   -1.147048e-01 
   2.545455e+01   -1.290061e-01   -1.131104e-01 
   2.609091e+01   -1.262727e-01   -1.116074e-01 
   2.672727e+01   -1.244400e-01   -1.119630e-01 
   2.736364e+01   -1.238497e-01   -1.142597e-01 
   2.800000e+01   -1.270133e-01   -1.197869e-01 
   2.863636e+01   -1.301483e-01   -1.249950e-01 
   2.927273e+01   -1.306834e-01   -1.268759e-01 
   2.990909e+01   -1.308084e-01   -1.281953e-01 
   3.054545e+01   -1.309330e-01   -1.294541e-01 
   3.118182e+01   -1.310715e-01   -1.310845e-01 
   3.181818e+01   -1.274085e-01   -1.301030e-01 
   3.245455e+01   -1.198898e-01   -1.247378e-01 
   3.309091e+01   -1.123886e-01   -1.196251e-01 
   3.372727e+01   -1.050999e-01   -1.159711e-01 
   3.436364e+01   -9.805232e-02   -1.138357e-01 
   3.500000e+01   -9.102750e-02   -1.118055e-01 
   3.563636e+01   -8.402536e-02   -1.098729e-01 
   3.627273e+01   -7.901557e-02   -1.089280e-01 
   3.690909e+01   -7.413861e-02   -1.080235e-01 
   3.754545e+01   -6.926981e-02   -1.071581e-01 
   3.818182e+01   -6.434768e-02   -1.063575e-01 
   3.881818e+01   -5.898644e-02   -1.057883e-01 
   3.945455e+01   -5.362836e-02   -1.052425e-01 
   4.009091e+01   -4.917763e-02   -1.060143e-01 
   4.072727e+01   -4.672822e-02   -1.057231e-01 
   4.136364e+01   -4.417622e-02   -1.017333e-01 
   4.200000e+01   -4.162458e-02   -9.783060e-02 
   4.263636e+01   -3.907330e-02   -9.401224e-02 
   4.327273e+01   -3.739062e-02   -9.074983e-02 
   4.390909e+01   -3.572176e-02   -8.756544e-02 
   4.454545e+01   -3.242502e-02   -8.265377e-02 
   4.518182e+01   -2.770041e-02   -7.939235e-02 
   4.581818e+01   -2.238329e-02   -7.804214e-02 
   4.645455e+01   -1.706207e-02   -7.673208e-02 
   4.709091e+01   -1.167395e-02   -7.544624e-02 
   4.772727e+01   -6.077913e-03   -7.415261e-02 
   4.836364e+01   -3.671846e-04   -7.292766e-02 
   4.900000e+01    6.339114e-03   -7.200504e-02 
   4.963636e+01    1.341706e-02   -7.083776e-02 
   5.027273e+01    2.050967e-02   -6.970153e-02 
   5.090909e+01    2.762405e-02   -6.858843e-02 
   5.154545e+01    3.500226e-02   -6.727275e-02 
   5.218182e+01    4.239945e-02   -6.599008e-02 
   5.281818e+01    5.019694e-02   -6.549954e-02 
   5.345455e+01    5.837704e-02   -6.499610e-02 
   5.409091e+01    6.658327e-02   -6.450451e-02 
   5.472727e+01    7.502218e-02   -6.380203e-02 
   5.536364e+01    8.369588e-02   -6.289954e-02 
   5.600000e+01    8.824386e-02   -6.580170e-02 
   5.663636e+01    8.315177e-02   -7.467672e-02 
   5.727273e+01    7.802272e-02   -8.345031e-02 
   5.790909e+01    7.372022e-02   -9.064177e-02 
   5.854545e+01    6.959831e-02   -9.740344e-02 
   5.918182e+01    4.726924e-02   -1.048758e-01 
   5.981818e+01    5.893663e-03   -1.246443e-01 
   6.045455e+01   -2.109084e-02   -1.292694e-01 
   6.109091e+01   -4.410667e-02   -1.306469e-01 
   6.172727e+01   -1.091724e-01   -1.689887e-01 
   6.236364e+01   -1.338161e-01   -1.547585e-01 
   6.300000e+01   -1.094508e-01   -8.658407e-02 
