   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    5.888933e-02    7.541937e-01 
   1.272727e+00   -2.665469e-01   -6.933544e-02 
   1.909091e+00   -2.736555e-01   -2.544940e-01 
   2.545455e+00   -1.785036e-01   -2.790019e-01 
   3.181818e+00   -1.245717e-01   -2.904667e-01 
   3.818182e+00   -9.339629e-02   -2.922073e-01 
   4.454545e+00   -1.118450e-01   -3.137658e-01 
   5.090909e+00   -1.570488e-01   -3.562019e-01 
   5.727273e+00   -1.956508e-01   -3.929170e-01 
   6.363636e+00   -1.910429e-01   -3.973076e-01 
   7.000000e+00   -1.811275e-01   -3.965596e-01 
   7.636364e+00   -8.064180e-01    3.208591e-01 
   8.272727e+00   -1.697698e+00    1.241748e+00 
   8.909091e+00   -3.278245e+00    1.313186e+00 
   9.545455e+00   -1.307888e+01    1.082052e+00 
   1.018182e+01    8.835210e+00    9.208961e-01 
   1.081818e+01    2.307840e+00    6.378778e-01 
   1.145455e+01    1.023107e+00    4.202986e-01 
   1.209091e+01    5.704555e-01    2.923527e-01 
   1.272727e+01    3.640970e-01    2.128955e-01 
   1.336364e+01    2.183477e-01    1.524739e-01 
   1.400000e+01    1.329036e-01    8.728982e-02 
   1.463636e+01    7.696572e-02    2.702818e-02 
   1.527273e+01   -6.336517e-03   -3.992583e-02 
   1.590909e+01   -4.064405e-02   -6.481289e-02 
   1.654545e+01   -4.425868e-02   -6.530457e-02 
   1.718182e+01   -4.784496e-02   -6.576123e-02 
   1.781818e+01   -4.965401e-02   -6.478640e-02 
   1.845455e+01   -4.889021e-02   -6.187780e-02 
   1.909091e+01   -5.171698e-02   -6.300523e-02 
   1.972727e+01   -6.293247e-02   -7.288861e-02 
   2.036364e+01   -7.415773e-02   -8.271659e-02 
   2.100000e+01   -8.539735e-02   -9.201042e-02 
   2.163636e+01   -9.665135e-02   -1.008125e-01 
   2.227273e+01   -1.086463e-01   -1.106592e-01 
   2.290909e+01   -1.210144e-01   -1.207392e-01 
   2.354545e+01   -1.218825e-01   -1.192288e-01 
   2.418182e+01   -1.180601e-01   -1.137689e-01 
   2.481818e+01   -1.158426e-01   -1.125508e-01 
   2.545455e+01   -1.136369e-01   -1.114045e-01 
   2.609091e+01   -1.114430e-01   -1.103238e-01 
   2.672727e+01   -1.101612e-01   -1.110801e-01 
   2.736364e+01   -1.101089e-01   -1.137350e-01 
   2.800000e+01   -1.136116e-01   -1.194228e-01 
   2.863636e+01   -1.170827e-01   -1.247823e-01 
   2.927273e+01   -1.179130e-01   -1.268057e-01 
   2.990909e+01   -1.183263e-01   -1.282609e-01 
   3.054545e+01   -1.187388e-01   -1.296492e-01 
   3.118182e+01   -1.191647e-01   -1.314031e-01 
   3.181818e+01   -1.157866e-01   -1.306367e-01 
   3.245455e+01   -1.085494e-01   -1.255717e-01 
   3.309091e+01   -1.013291e-01   -1.207451e-01 
   3.372727e+01   -9.432302e-02   -1.173620e-01 
   3.436364e+01   -8.755977e-02   -1.154823e-01 
   3.500000e+01   -8.081839e-02   -1.136952e-01 
   3.563636e+01   -7.409877e-02   -1.119939e-01 
   3.627273e+01   -6.971396e-02   -1.114176e-01 
   3.690909e+01   -6.549801e-02   -1.108817e-01 
   3.754545e+01   -6.128911e-02   -1.103690e-01 
   3.818182e+01   -5.702529e-02   -1.099060e-01 
   3.881818e+01   -5.231819e-02   -1.096595e-01 
   3.945455e+01   -4.761386e-02   -1.094232e-01 
   4.009091e+01   -4.384054e-02   -1.105131e-01 
   4.072727e+01   -4.212366e-02   -1.105979e-01 
   4.136364e+01   -4.030352e-02   -1.069943e-01 
   4.200000e+01   -3.848363e-02   -1.034694e-01 
   4.263636e+01   -3.666401e-02   -1.000207e-01 
   4.327273e+01   -3.571439e-02   -9.711673e-02 
   4.390909e+01   -3.477717e-02   -9.428278e-02 
   4.454545e+01   -3.245414e-02   -8.979868e-02 
   4.518182e+01   -2.880642e-02   -8.697255e-02 
   4.581818e+01   -2.456704e-02   -8.603036e-02 
   4.645455e+01   -2.032438e-02   -8.511618e-02 
   4.709091e+01   -1.601594e-02   -8.421477e-02 
   4.772727e+01   -1.150166e-02   -8.329491e-02 
   4.836364e+01   -6.852129e-03   -8.242599e-02 
   4.900000e+01   -1.010682e-03   -8.178618e-02 
   4.963636e+01    5.198306e-03   -8.089685e-02 
   5.027273e+01    1.142016e-02   -8.003117e-02 
   5.090909e+01    1.766190e-02   -7.918160e-02 
   5.154545e+01    2.416304e-02   -7.812532e-02 
   5.218182e+01    3.068091e-02   -7.709554e-02 
   5.281818e+01    3.789486e-02   -7.674625e-02 
   5.345455e+01    4.557416e-02   -7.635313e-02 
   5.409091e+01    5.327799e-02   -7.596927e-02 
   5.472727e+01    6.121023e-02   -7.537476e-02 
   5.536364e+01    6.937275e-02   -7.458051e-02 
   5.600000e+01    7.376841e-02   -7.745447e-02 
   5.663636e+01    6.947125e-02   -8.599587e-02 
   5.727273e+01    6.514289e-02   -9.443966e-02 
   5.790909e+01    6.163721e-02   -1.013225e-01 
   5.854545e+01    5.831692e-02   -1.077823e-01 
   5.918182e+01    3.708693e-02   -1.149570e-01 
   5.981818e+01   -2.888795e-03   -1.342824e-01 
   6.045455e+01   -2.853131e-02   -1.386087e-01 
   6.109091e+01   -5.012963e-02   -1.396891e-01 
   6.172727e+01   -1.139461e-01   -1.774949e-01 
   6.236364e+01   -1.375019e-01   -1.632885e-01 
   6.300000e+01   -1.116615e-01   -9.559248e-02 
