   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    1.937180e+00   -5.127272e-01    6.315642e+01    6.490982e+01    1.948891e+06    9.737704e+00   -1.767380e+01    7.568391e+01    2.614909e+00   -1.747928e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    3.287223e+00   -3.112120e-01    5.358612e+01    5.701404e+01    2.216051e+06    1.027541e+01   -3.639111e+01    8.591730e+01    5.384211e+00   -3.599060e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    5.653462e+00    4.230304e-02    3.956105e+01    4.488144e+01    2.769468e+06    1.181667e+01   -8.113991e+01    1.069595e+02    1.200497e+01   -8.024690e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    8.526554e+00    4.716821e-01    2.733197e+01    3.347067e+01    3.664968e+06    1.437498e+01   -1.152034e+02    9.834364e+01    1.704480e+01   -1.139355e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    1.190652e+01    9.767626e-01    1.814322e+01    2.424730e+01    4.903858e+06    1.792461e+01    5.570499e+02    1.043251e+03   -8.241776e+01    5.509192e+02    1.631821e+00    8.117969e-02 
   1.470000e+01    3.504121e-02    1.579339e+01    1.557404e+00    1.230701e+01    1.794455e+01    6.251316e+06    2.237653e+01    7.559821e+02    1.757148e+03   -1.118506e+02    7.476620e+02    1.660461e+00    1.937071e-02 
   1.890000e+01    3.168268e-02    1.984838e+01    2.163279e+00    9.019239e+00    1.408579e+01    7.386965e+06    2.722829e+01    7.605509e+02    2.238146e+03   -1.125266e+02    7.521805e+02    1.427102e+00    1.104954e-02 
   2.310000e+01    2.949244e-02    2.390333e+01    2.769392e+00    6.990350e+00    1.151673e+01    8.293235e+06    3.218559e+01    7.020983e+02    2.519230e+03   -1.038783e+02    6.943712e+02    1.189736e+00    8.631334e-03 
   2.730000e+01    2.709969e-02    2.795828e+01    3.375534e+00    5.902758e+00    9.937847e+00    9.044520e+06    3.719894e+01    7.272394e+02    3.097192e+03   -1.075980e+02    7.192356e+02    1.148225e+00    9.609962e-03 
   3.150000e+01    2.438434e-02    3.201322e+01    3.981702e+00    5.432654e+00    9.032682e+00    9.621376e+06    4.224597e+01    7.340325e+02    3.600294e+03   -1.086030e+02    7.259539e+02    1.097694e+00    8.972157e-03 
   3.570000e+01    2.135690e-02    3.606816e+01    4.587920e+00    5.335506e+00    8.547204e+00    1.005973e+07    4.731652e+01    7.838980e+02    4.350978e+03   -1.159808e+02    7.752707e+02    1.127835e+00    9.465735e-03 
   3.990000e+01    1.801684e-02    4.012308e+01    5.194197e+00    5.489738e+00    8.343065e+00    1.036014e+07    5.240525e+01    8.193338e+02    5.053142e+03   -1.212237e+02    8.103164e+02    1.144926e+00    9.593019e-03 
   4.410000e+01    1.471964e-02    4.417800e+01    5.800558e+00    5.743604e+00    8.250392e+00    1.050998e+07    5.750811e+01    8.346020e+02    5.578931e+03   -1.234827e+02    8.254166e+02    1.133317e+00    8.026562e-03 
   4.830000e+01    1.171234e-02    4.823290e+01    6.407000e+00    6.009013e+00    8.165291e+00    1.050917e+07    6.262175e+01    8.638128e+02    6.216087e+03   -1.278046e+02    8.543059e+02    1.157982e+00    8.347856e-03 
   5.232585e+01    8.605049e-03    5.211966e+01    6.988341e+00    6.349600e+00    8.155457e+00    1.037526e+07    6.753092e+01    8.929745e+02    6.796659e+03   -1.321191e+02    8.831466e+02    1.188050e+00    8.753579e-03 
   5.582671e+01    5.371978e-03    5.549956e+01    7.493900e+00    6.750618e+00    8.239181e+00    1.011026e+07    7.180432e+01    9.175654e+02    7.254238e+03   -1.357575e+02    9.074669e+02    1.223065e+00    9.243847e-03 
   5.880000e+01    2.968543e-03    5.837012e+01    7.923306e+00    7.044766e+00    8.261843e+00    9.247572e+06    7.543628e+01    8.760122e+02    7.107100e+03   -1.296095e+02    8.663710e+02    1.246471e+00    9.654279e-03 
   6.124829e+01    1.772336e-03    6.073382e+01    8.276908e+00    7.169549e+00    8.179789e+00    6.933851e+06    7.842821e+01    6.705948e+02    5.554228e+03   -9.921717e+01    6.632144e+02    1.249228e+00    1.001120e-02 
   6.264915e+01    7.038778e-04    6.208627e+01    8.479232e+00    7.236023e+00    8.130277e+00    4.360803e+06    8.014067e+01    4.248358e+02    3.559311e+03   -6.285616e+01    4.201602e+02    1.245489e+00    1.028421e-02 
