   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    1.965747e+00   -3.890932e-01    6.312796e+01    6.490982e+01    1.949009e+06    9.738296e+00   -1.771469e+01    7.568412e+01    3.724545e+00   -1.731872e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    3.300330e+00   -1.025364e-01    5.355747e+01    5.701404e+01    2.216263e+06    1.027639e+01   -3.644180e+01    8.591533e+01    7.661955e+00   -3.562723e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    5.639450e+00    4.000315e-01    3.953716e+01    4.488144e+01    2.770030e+06    1.181907e+01   -8.121799e+01    1.069689e+02    1.707623e+01   -7.940255e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    8.479606e+00    1.010391e+00    2.731496e+01    3.347067e+01    3.665712e+06    1.437790e+01   -1.152797e+02    9.834932e+01    2.423776e+01   -1.127029e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    1.182083e+01    1.728380e+00    1.813317e+01    2.424730e+01    4.904832e+06    1.792817e+01    5.571769e+02    1.043750e+03   -1.171474e+02    5.447224e+02    1.631868e+00    8.106398e-02 
   1.470000e+01    3.504121e-02    1.566316e+01    2.553861e+00    1.229394e+01    1.794455e+01    6.252455e+06    2.238061e+01    7.556088e+02    1.757234e+03   -1.588681e+02    7.387189e+02    1.659797e+00    1.931052e-02 
   1.890000e+01    3.168268e-02    1.967167e+01    3.415166e+00    9.013275e+00    1.408579e+01    7.388213e+06    2.723289e+01    7.603221e+02    2.238213e+03   -1.598591e+02    7.433268e+02    1.426614e+00    1.104094e-02 
   2.310000e+01    2.949244e-02    2.368013e+01    4.276706e+00    6.994606e+00    1.151673e+01    8.294489e+06    3.219045e+01    7.028027e+02    2.521023e+03   -1.477655e+02    6.870931e+02    1.190248e+00    8.633836e-03 
   2.730000e+01    2.709969e-02    2.768858e+01    5.138274e+00    5.902055e+00    9.937847e+00    9.045729e+06    3.720391e+01    7.273498e+02    3.097828e+03   -1.529266e+02    7.110915e+02    1.148151e+00    9.608926e-03 
   3.150000e+01    2.438434e-02    3.169703e+01    5.999868e+00    5.433144e+00    9.032682e+00    9.622585e+06    4.225128e+01    7.342823e+02    3.601367e+03   -1.543842e+02    7.178691e+02    1.097747e+00    8.972862e-03 
   3.570000e+01    2.135690e-02    3.570547e+01    6.861512e+00    5.336018e+00    8.547204e+00    1.006095e+07    4.732226e+01    7.841665e+02    4.352244e+03   -1.648724e+02    7.666383e+02    1.127891e+00    9.466157e-03 
   3.990000e+01    1.801684e-02    3.971389e+01    7.723213e+00    5.491100e+00    8.343065e+00    1.036135e+07    5.241135e+01    8.197521e+02    5.054959e+03   -1.723544e+02    8.014284e+02    1.145075e+00    9.594202e-03 
   4.410000e+01    1.471964e-02    4.372230e+01    8.584998e+00    5.748254e+00    8.250392e+00    1.051116e+07    5.751457e+01    8.355492e+02    5.582253e+03   -1.756757e+02    8.168724e+02    1.133751e+00    8.032189e-03 
   4.830000e+01    1.171234e-02    4.773069e+01    9.446863e+00    6.015288e+00    8.165291e+00    1.051031e+07    6.262856e+01    8.650806e+02    6.220343e+03   -1.818847e+02    8.457437e+02    1.158540e+00    8.355198e-03 
   5.232585e+01    8.605049e-03    5.157287e+01    1.027304e+01    6.358242e+00    8.155457e+00    1.037637e+07    6.753812e+01    8.947418e+02    6.802365e+03   -1.881211e+02    8.747419e+02    1.188817e+00    8.763740e-03 
   5.582671e+01    5.371978e-03    5.491400e+01    1.099150e+01    6.756271e+00    8.239181e+00    1.011128e+07    7.181161e+01    9.188262e+02    7.258592e+03   -1.931849e+02    8.982879e+02    1.223566e+00    9.250535e-03 
   5.880000e+01    2.968543e-03    5.775162e+01    1.160172e+01    7.041306e+00    8.261843e+00    9.248475e+06    7.544364e+01    8.755807e+02    7.107052e+03   -1.840924e+02    8.560090e+02    1.246210e+00    9.650511e-03 
   6.124829e+01    1.772336e-03    6.008820e+01    1.210422e+01    7.172467e+00    8.179789e+00    6.934523e+06    7.843581e+01    6.711050e+02    5.556146e+03   -1.411010e+02    6.561040e+02    1.249425e+00    1.001464e-02 
   6.264915e+01    7.038778e-04    6.142514e+01    1.239173e+01    7.235922e+00    8.130277e+00    4.361231e+06    8.014853e+01    4.249120e+02    3.559999e+03   -8.933852e+01    4.154141e+02    1.245485e+00    1.028402e-02 
