   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    1.709366e+00   -1.045765e+00    6.322821e+01    6.490982e+01    1.950254e+06    9.744515e+00   -1.760224e+01    7.581285e+01   -2.487587e+00   -1.742558e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    3.060603e+00   -1.239112e+00    5.366668e+01    5.701404e+01    2.217353e+06    1.028144e+01   -3.631210e+01    8.607032e+01   -5.131706e+00   -3.594766e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    5.429025e+00   -1.577691e+00    3.964801e+01    4.488144e+01    2.770473e+06    1.182096e+01   -8.103573e+01    1.071612e+02   -1.145215e+01   -8.022242e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    8.304808e+00   -1.988659e+00    2.740515e+01    3.347067e+01    3.664717e+06    1.437400e+01   -1.150615e+02    9.847767e+01   -1.626074e+01   -1.139067e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    1.168793e+01   -2.472181e+00    1.820008e+01    2.424730e+01    4.902799e+06    1.792074e+01    5.574035e+02    1.042411e+03    7.877347e+01    5.518092e+02    1.631700e+00    8.182212e-02 
   1.470000e+01    3.504121e-02    1.557837e+01   -3.028396e+00    1.234047e+01    1.794455e+01    6.249749e+06    2.237092e+01    7.572651e+02    1.757688e+03    1.070184e+02    7.496650e+02    1.662164e+00    1.952445e-02 
   1.890000e+01    3.168268e-02    1.963712e+01   -3.608553e+00    9.045187e+00    1.408579e+01    7.385003e+06    2.722106e+01    7.622815e+02    2.240008e+03    1.077273e+02    7.546310e+02    1.429261e+00    1.108626e-02 
   2.310000e+01    2.949244e-02    2.369590e+01   -4.188473e+00    7.010093e+00    1.151673e+01    8.290637e+06    3.217551e+01    7.038113e+02    2.522051e+03    9.946414e+01    6.967476e+02    1.191928e+00    8.651863e-03 
   2.730000e+01    2.709969e-02    2.775468e+01   -4.768364e+00    5.920645e+00    9.937847e+00    9.041421e+06    3.718620e+01    7.288955e+02    3.100008e+03    1.030091e+02    7.215801e+02    1.150139e+00    9.635423e-03 
   3.150000e+01    2.438434e-02    3.181347e+01   -5.348228e+00    5.437904e+00    9.032682e+00    9.617662e+06    4.222966e+01    7.341702e+02    3.599319e+03    1.037545e+02    7.268018e+02    1.098264e+00    8.978887e-03 
   3.570000e+01    2.135690e-02    3.587226e+01   -5.928043e+00    5.331032e+00    8.547204e+00    1.005565e+07    4.729735e+01    7.825831e+02    4.345625e+03    1.105963e+02    7.747288e+02    1.127345e+00    9.461707e-03 
   3.990000e+01    1.801684e-02    3.993107e+01   -6.507799e+00    5.479054e+00    8.343065e+00    1.035581e+07    5.238333e+01    8.168731e+02    5.043924e+03    1.154423e+02    8.086747e+02    1.143760e+00    9.583423e-03 
   4.410000e+01    1.471964e-02    4.398988e+01   -7.087471e+00    5.724276e+00    8.250392e+00    1.050549e+07    5.748355e+01    8.307394e+02    5.565585e+03    1.174019e+02    8.224018e+02    1.131517e+00    8.003161e-03 
   4.830000e+01    1.171234e-02    4.804871e+01   -7.667061e+00    5.982735e+00    8.165291e+00    1.050466e+07    6.259486e+01    8.585067e+02    6.198205e+03    1.213260e+02    8.498905e+02    1.155572e+00    8.316456e-03 
   5.232585e+01    8.605049e-03    5.193925e+01   -8.222576e+00    6.324883e+00    8.155457e+00    1.037082e+07    6.750196e+01    8.877090e+02    6.778656e+03    1.254530e+02    8.787997e+02    1.185855e+00    8.724566e-03 
   5.582671e+01    5.371978e-03    5.532244e+01   -8.705618e+00    6.730358e+00    8.239181e+00    1.010588e+07    7.177320e+01    9.129271e+02    7.237632e+03    1.290168e+02    9.037646e+02    1.221271e+00    9.219916e-03 
   5.880000e+01    2.968543e-03    5.819580e+01   -9.115837e+00    7.027073e+00    8.261843e+00    9.243490e+06    7.540299e+01    8.721439e+02    7.093378e+03    1.232533e+02    8.633908e+02    1.245117e+00    9.635677e-03 
   6.124829e+01    1.772336e-03    6.056182e+01   -9.453605e+00    7.165715e+00    8.179789e+00    6.930768e+06    7.839333e+01    6.694946e+02    5.548156e+03    9.461444e+01    6.627754e+02    1.248964e+00    1.000693e-02 
   6.264915e+01    7.038778e-04    6.191559e+01   -9.646865e+00    7.235348e+00    8.130277e+00    4.358852e+06    8.010481e+01    4.244015e+02    3.556012e+03    5.997735e+01    4.201421e+02    1.245447e+00    1.028320e-02 
