   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    1.250284e+00    1.565996e+00    6.212927e+01    6.490982e+01    1.961819e+06    9.802302e+00   -1.932910e+01    7.635164e+01    1.864666e+01   -5.090795e+00    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    1.610222e+00    2.882686e+00    5.268271e+01    5.701404e+01    2.237033e+06    1.037270e+01   -3.849200e+01    8.695134e+01    3.713299e+01   -1.013781e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    2.240799e+00    5.190591e+00    3.889408e+01    4.488144e+01    2.798783e+06    1.194175e+01   -8.415373e+01    1.082609e+02    8.118257e+01   -2.216395e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    3.006319e+00    7.992913e+00    2.689211e+01    3.347067e+01    3.701148e+06    1.451689e+01   -1.182663e+02    9.938906e+01    1.140907e+02   -3.114834e+01    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    3.906941e+00    1.128961e+01    1.787915e+01    2.424730e+01    4.944807e+06    1.807429e+01    5.631377e+02    1.062035e+03   -5.432553e+02    1.483162e+02    1.631427e+00    7.831990e-02 
   1.470000e+01    3.504121e-02    4.942801e+00    1.508063e+01    1.215796e+01    1.794455e+01    6.294452e+06    2.253093e+01    7.590250e+02    1.775177e+03   -7.322266e+02    1.999079e+02    1.653000e+00    1.868011e-02 
   1.890000e+01    3.168268e-02    6.023354e+00    1.903568e+01    8.932505e+00    1.408579e+01    7.428090e+06    2.737988e+01    7.615771e+02    2.252212e+03   -7.346886e+02    2.005801e+02    1.419494e+00    1.096039e-02 
   2.310000e+01    2.949244e-02    7.103676e+00    2.299079e+01    6.946092e+00    1.151673e+01    8.331993e+06    3.233600e+01    7.034779e+02    2.531908e+03   -6.786406e+02    1.852782e+02    1.184364e+00    8.611413e-03 
   2.730000e+01    2.709969e-02    8.183970e+00    2.694591e+01    5.887523e+00    9.937847e+00    9.081049e+06    3.734918e+01    7.312955e+02    3.118084e+03   -7.054761e+02    1.926047e+02    1.146620e+00    9.587263e-03 
   3.150000e+01    2.438434e-02    9.264238e+00    3.090104e+01    5.439577e+00    9.032682e+00    9.655490e+06    4.239576e+01    7.401690e+02    3.628236e+03   -7.140364e+02    1.949417e+02    1.098436e+00    8.982910e-03 
   3.570000e+01    2.135690e-02    1.034446e+01    3.485618e+01    5.359290e+00    8.547204e+00    1.009159e+07    4.746637e+01    7.925259e+02    4.388403e+03   -7.645447e+02    2.087312e+02    1.130450e+00    9.486568e-03 
   3.990000e+01    1.801684e-02    1.142462e+01    3.881133e+01    5.532187e+00    8.343065e+00    1.038981e+07    5.255532e+01    8.311679e+02    5.102150e+03   -8.018224e+02    2.189085e+02    1.149576e+00    9.630274e-03 
   4.410000e+01    1.471964e-02    1.250470e+01    4.276651e+01    5.801159e+00    8.250392e+00    1.053734e+07    5.765779e+01    8.484313e+02    5.633753e+03   -8.184763e+02    2.234552e+02    1.138686e+00    8.096028e-03 
   4.830000e+01    1.171234e-02    1.358470e+01    4.672171e+01    6.073502e+00    8.165291e+00    1.053407e+07    6.277012e+01    8.791023e+02    6.275618e+03   -8.480644e+02    2.315332e+02    1.163730e+00    8.422888e-03 
   5.232585e+01    8.605049e-03    1.461988e+01    5.051292e+01    6.415722e+00    8.155457e+00    1.039784e+07    6.767783e+01    9.090329e+02    6.859080e+03   -8.769382e+02    2.394162e+02    1.193938e+00    8.830651e-03 
   5.582671e+01    5.371978e-03    1.552003e+01    5.380974e+01    6.803191e+00    8.239181e+00    1.013070e+07    7.194953e+01    9.313560e+02    7.310626e+03   -8.984732e+02    2.452955e+02    1.227742e+00    9.305312e-03 
   5.880000e+01    2.968543e-03    1.628451e+01    5.660976e+01    7.079180e+00    8.261843e+00    9.265130e+06    7.557951e+01    8.854281e+02    7.148821e+03   -8.541668e+02    2.331993e+02    1.249131e+00    9.689709e-03 
   6.124829e+01    1.772336e-03    1.691398e+01    5.891537e+01    7.193645e+00    8.179789e+00    6.946385e+06    7.856997e+01    6.761912e+02    5.581395e+03   -6.523174e+02    1.780916e+02    1.250875e+00    1.003877e-02 
   6.264915e+01    7.038778e-04    1.727415e+01    6.023459e+01    7.247727e+00    8.130277e+00    4.368467e+06    8.028151e+01    4.272436e+02    3.573605e+03   -4.121591e+02    1.125251e+02    1.246136e+00    1.030288e-02 
