   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    1.887046e-01    7.695403e-01 
   1.272727e+00   -1.944537e-01   -6.006996e-02 
   1.909091e+00   -2.128525e-01   -2.462349e-01 
   2.545455e+00   -1.184109e-01   -2.702035e-01 
   3.181818e+00   -6.637915e-02   -2.810996e-01 
   3.818182e+00   -3.730456e-02   -2.822312e-01 
   4.454545e+00   -6.029418e-02   -3.037984e-01 
   5.090909e+00   -1.112891e-01   -3.469461e-01 
   5.727273e+00   -1.545681e-01   -3.842820e-01 
   6.363636e+00   -1.519682e-01   -3.888308e-01 
   7.000000e+00   -1.435558e-01   -3.881716e-01 
   7.636364e+00   -7.800262e-01    3.514694e-01 
   8.272727e+00   -1.686881e+00    1.300824e+00 
   8.909091e+00   -3.285556e+00    1.377037e+00 
   9.545455e+00   -1.318110e+01    1.140914e+00 
   1.018182e+01    8.942773e+00    9.760024e-01 
   1.081818e+01    2.345585e+00    6.838470e-01 
   1.145455e+01    1.040379e+00    4.554492e-01 
   1.209091e+01    5.797951e-01    3.207896e-01 
   1.272727e+01    3.690071e-01    2.367844e-01 
   1.336364e+01    2.201293e-01    1.729042e-01 
   1.400000e+01    1.323466e-01    1.047180e-01 
   1.463636e+01    7.450490e-02    4.197010e-02 
   1.527273e+01   -9.973485e-03   -2.760789e-02 
   1.590909e+01   -4.543837e-02   -5.433897e-02 
   1.654545e+01   -5.031260e-02   -5.624910e-02 
   1.718182e+01   -5.514858e-02   -5.802321e-02 
   1.781818e+01   -5.821333e-02   -5.826546e-02 
   1.845455e+01   -5.872657e-02   -5.648487e-02 
   1.909091e+01   -6.260953e-02   -5.868967e-02 
   1.972727e+01   -7.436311e-02   -6.962327e-02 
   2.036364e+01   -8.612720e-02   -8.044508e-02 
   2.100000e+01   -9.790635e-02   -9.067873e-02 
   2.163636e+01   -1.097006e-01   -1.003709e-01 
   2.227273e+01   -1.222254e-01   -1.110612e-01 
   2.290909e+01   -1.351170e-01   -1.219386e-01 
   2.354545e+01   -1.357605e-01   -1.203074e-01 
   2.418182e+01   -1.313899e-01   -1.143671e-01 
   2.481818e+01   -1.286022e-01   -1.126930e-01 
   2.545455e+01   -1.258293e-01   -1.111175e-01 
   2.609091e+01   -1.230712e-01   -1.096323e-01 
   2.672727e+01   -1.212170e-01   -1.100087e-01 
   2.736364e+01   -1.206075e-01   -1.123268e-01 
   2.800000e+01   -1.237438e-01   -1.178612e-01 
   2.863636e+01   -1.268518e-01   -1.230761e-01 
   2.927273e+01   -1.273502e-01   -1.249567e-01 
   2.990909e+01   -1.274369e-01   -1.262748e-01 
   3.054545e+01   -1.275235e-01   -1.275323e-01 
   3.118182e+01   -1.276240e-01   -1.291624e-01 
   3.181818e+01   -1.238832e-01   -1.281694e-01 
   3.245455e+01   -1.162468e-01   -1.227776e-01 
   3.309091e+01   -1.086280e-01   -1.176396e-01 
   3.372727e+01   -1.012230e-01   -1.139641e-01 
   3.436364e+01   -9.406031e-02   -1.118115e-01 
   3.500000e+01   -8.692077e-02   -1.097649e-01 
   3.563636e+01   -7.980427e-02   -1.078166e-01 
   3.627273e+01   -7.461765e-02   -1.068230e-01 
   3.690909e+01   -6.955676e-02   -1.058680e-01 
   3.754545e+01   -6.450434e-02   -1.049544e-01 
   3.818182e+01   -5.939856e-02   -1.041075e-01 
   3.881818e+01   -5.385152e-02   -1.034946e-01 
   3.945455e+01   -4.830774e-02   -1.029069e-01 
   4.009091e+01   -4.368790e-02   -1.036536e-01 
   4.072727e+01   -4.110718e-02   -1.033624e-01 
   4.136364e+01   -3.842331e-02   -9.936271e-02 
   4.200000e+01   -3.573981e-02   -9.545041e-02 
   4.263636e+01   -3.305670e-02   -9.162265e-02 
   4.327273e+01   -3.124775e-02   -8.835230e-02 
   4.390909e+01   -2.945292e-02   -8.516015e-02 
   4.454545e+01   -2.607606e-02   -8.024819e-02 
   4.518182e+01   -2.128616e-02   -7.699558e-02 
   4.581818e+01   -1.589984e-02   -7.565867e-02 
   4.645455e+01   -1.050935e-02   -7.436152e-02 
   4.709091e+01   -5.051496e-03   -7.308817e-02 
   4.772727e+01    6.157002e-04   -7.180655e-02 
   4.836364e+01    6.381086e-03   -7.060102e-02 
   4.900000e+01    1.299276e-02   -6.976595e-02 
   4.963636e+01    1.997830e-02   -6.868317e-02 
   5.027273e+01    2.697832e-02   -6.762919e-02 
   5.090909e+01    3.399995e-02   -6.659617e-02 
   5.154545e+01    4.128673e-02   -6.535802e-02 
   5.218182e+01    4.859226e-02   -6.415094e-02 
   5.281818e+01    5.632396e-02   -6.372123e-02 
   5.345455e+01    6.444719e-02   -6.327297e-02 
   5.409091e+01    7.259636e-02   -6.283526e-02 
   5.472727e+01    8.097918e-02   -6.218503e-02 
   5.536364e+01    8.959770e-02   -6.133324e-02 
   5.600000e+01    9.406287e-02   -6.429227e-02 
   5.663636e+01    8.882198e-02   -7.323602e-02 
   5.727273e+01    8.354304e-02   -8.207756e-02 
   5.790909e+01    7.909390e-02   -8.933407e-02 
   5.854545e+01    7.482509e-02   -9.615974e-02 
   5.918182e+01    5.205022e-02   -1.037683e-01 
   5.981818e+01    9.978964e-03   -1.237477e-01 
   6.045455e+01   -1.767720e-02   -1.285875e-01 
   6.109091e+01   -4.140455e-02   -1.302051e-01 
   6.172727e+01   -1.068775e-01   -1.686688e-01 
   6.236364e+01   -1.317009e-01   -1.545103e-01 
   6.300000e+01   -1.074681e-01   -8.644842e-02 
