   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -1.944402e+00    4.846204e-01    6.080340e+01    6.490982e+01    1.971941e+06    9.852875e+00   -2.136036e+01    7.665916e+01   -3.465943e+00    2.107729e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02   -3.291386e+00    2.635757e-01    5.146297e+01    5.701404e+01    2.254748e+06    1.045484e+01   -4.101064e+01    8.747303e+01   -6.654406e+00    4.046716e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02   -5.652256e+00   -1.241687e-01    3.795679e+01    4.488144e+01    2.831812e+06    1.208268e+01   -8.797828e+01    1.094019e+02   -1.427540e+01    8.681238e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02   -8.518829e+00   -5.951090e-01    2.623841e+01    3.347067e+01    3.748354e+06    1.470204e+01   -1.224716e+02    1.005481e+02   -1.987230e+01    1.208486e+02    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02   -1.189113e+01   -1.149083e+00    1.742830e+01    2.424730e+01    5.003558e+06    1.828904e+01    5.688789e+02    1.086875e+03    9.230658e+01   -5.613401e+02    1.626210e+00    7.391565e-02 
   1.470000e+01    3.504121e-02   -1.576918e+01   -1.785951e+00    1.182191e+01    1.794455e+01    6.358114e+06    2.275881e+01    7.560294e+02    1.793983e+03    1.226737e+02   -7.460104e+02    1.633620e+00    1.737638e-02 
   1.890000e+01    3.168268e-02   -1.981497e+01   -2.450485e+00    8.675811e+00    1.408579e+01    7.492354e+06    2.761675e+01    7.517507e+02    2.256269e+03    1.219795e+02   -7.417885e+02    1.395670e+00    1.074218e-02 
   2.310000e+01    2.949244e-02   -2.386072e+01   -3.115256e+00    6.724056e+00    1.151673e+01    8.393147e+06    3.257334e+01    6.877953e+02    2.513854e+03    1.116020e+02   -6.786806e+02    1.157586e+00    8.492186e-03 
   2.730000e+01    2.709969e-02   -2.790646e+01   -3.780055e+00    5.675332e+00    9.937847e+00    9.137816e+06    3.758265e+01    7.146109e+02    3.097176e+03    1.159531e+02   -7.051408e+02    1.123881e+00    9.288288e-03 
   3.150000e+01    2.438434e-02   -3.195220e+01   -4.444881e+00    5.232756e+00    9.032682e+00    9.707414e+06    4.262375e+01    7.201370e+02    3.594864e+03    1.168498e+02   -7.105937e+02    1.075953e+00    8.716289e-03 
   3.570000e+01    2.135690e-02   -3.599793e+01   -5.109757e+00    5.156400e+00    8.547204e+00    1.013852e+07    4.768712e+01    7.690191e+02    4.346009e+03    1.247814e+02   -7.588280e+02    1.108488e+00    9.293492e-03 
   3.990000e+01    1.801684e-02   -4.004366e+01   -5.774691e+00    5.326838e+00    8.343065e+00    1.043186e+07    5.276803e+01    8.036079e+02    5.046782e+03    1.303938e+02   -7.929585e+02    1.127302e+00    9.439114e-03 
   4.410000e+01    1.471964e-02   -4.408936e+01   -6.439709e+00    5.594070e+00    8.250392e+00    1.057480e+07    5.786280e+01    8.204007e+02    5.580723e+03    1.331186e+02   -8.095287e+02    1.119405e+00    7.845717e-03 
   4.830000e+01    1.171234e-02   -4.813506e+01   -7.104808e+00    5.875957e+00    8.165291e+00    1.056729e+07    6.296806e+01    8.500563e+02    6.220128e+03    1.379306e+02   -8.387913e+02    1.145668e+00    8.186042e-03 
   5.232585e+01    8.605049e-03   -5.201300e+01   -7.742374e+00    6.234411e+00    8.155457e+00    1.042725e+07    6.786927e+01    8.809196e+02    6.808044e+03    1.429385e+02   -8.692456e+02    1.177904e+00    8.615604e-03 
   5.582671e+01    5.371978e-03   -5.538522e+01   -8.296825e+00    6.654592e+00    8.239181e+00    1.015696e+07    7.213598e+01    9.078465e+02    7.272706e+03    1.473076e+02   -8.958157e+02    1.214681e+00    9.126450e-03 
   5.880000e+01    2.968543e-03   -5.824926e+01   -8.767756e+00    6.963049e+00    8.261843e+00    9.287535e+06    7.576227e+01    8.690689e+02    7.132372e+03    1.410156e+02   -8.575520e+02    1.239950e+00    9.557778e-03 
   6.124829e+01    1.772336e-03   -6.060759e+01   -9.155550e+00    7.101031e+00    8.179789e+00    6.962279e+06    7.874975e+01    6.672169e+02    5.580458e+03    1.082630e+02   -6.583749e+02    1.244727e+00    9.925391e-03 
   6.264915e+01    7.038778e-04   -6.195697e+01   -9.377439e+00    7.176124e+00    8.130277e+00    4.378167e+06    8.045977e+01    4.236144e+02    3.579106e+03    6.873588e+01   -4.180006e+02    1.242356e+00    1.018609e-02 
