   [1]radialPos        [2]errFn        [3]errFa 
   0.000000e+00            -Inf             Inf 
   6.363636e-01    7.386462e-02    7.574639e-01 
   1.272727e+00   -2.581697e-01   -6.749262e-02 
   1.909091e+00   -2.665517e-01   -2.529384e-01 
   2.545455e+00   -1.714610e-01   -2.774233e-01 
   3.181818e+00   -1.177349e-01   -2.888483e-01 
   3.818182e+00   -8.679300e-02   -2.905350e-01 
   4.454545e+00   -1.057302e-01   -3.120821e-01 
   5.090909e+00   -1.515351e-01   -3.545470e-01 
   5.727273e+00   -1.906258e-01   -3.912828e-01 
   6.363636e+00   -1.861945e-01   -3.956095e-01 
   7.000000e+00   -1.764011e-01   -3.947808e-01 
   7.636364e+00   -8.035310e-01    3.256036e-01 
   8.272727e+00   -1.697404e+00    1.250265e+00 
   8.909091e+00   -3.281588e+00    1.322163e+00 
   9.545455e+00   -1.310302e+01    1.090222e+00 
   1.018182e+01    8.857320e+00    9.284866e-01 
   1.081818e+01    2.315387e+00    6.442180e-01 
   1.145455e+01    1.027015e+00    4.252674e-01 
   1.209091e+01    5.729937e-01    2.964755e-01 
   1.272727e+01    3.659116e-01    2.164504e-01 
   1.336364e+01    2.196515e-01    1.555970e-01 
   1.400000e+01    1.338463e-01    9.002885e-02 
   1.463636e+01    7.762672e-02    2.944466e-02 
   1.527273e+01   -5.946329e-03   -3.788854e-02 
   1.590909e+01   -4.048070e-02   -6.303619e-02 
   1.654545e+01   -4.430844e-02   -6.372134e-02 
   1.718182e+01   -4.810615e-02   -6.435771e-02 
   1.781818e+01   -5.012585e-02   -6.354836e-02 
   1.845455e+01   -4.957367e-02   -6.079239e-02 
   1.909091e+01   -5.255274e-02   -6.205010e-02 
   1.972727e+01   -6.378156e-02   -7.202584e-02 
   2.036364e+01   -7.502018e-02   -8.194152e-02 
   2.100000e+01   -8.627317e-02   -9.131830e-02 
   2.163636e+01   -9.754057e-02   -1.001989e-01 
   2.227273e+01   -1.095482e-01   -1.101211e-01 
   2.290909e+01   -1.219285e-01   -1.202728e-01 
   2.354545e+01   -1.228352e-01   -1.187977e-01 
   2.418182e+01   -1.190621e-01   -1.133578e-01 
   2.481818e+01   -1.168920e-01   -1.121604e-01 
   2.545455e+01   -1.147334e-01   -1.110336e-01 
   2.609091e+01   -1.125863e-01   -1.099713e-01 
   2.672727e+01   -1.113500e-01   -1.107456e-01 
   2.736364e+01   -1.113330e-01   -1.134145e-01 
   2.800000e+01   -1.147924e-01   -1.190840e-01 
   2.863636e+01   -1.182206e-01   -1.244263e-01 
   2.927273e+01   -1.190117e-01   -1.264323e-01 
   2.990909e+01   -1.193865e-01   -1.278707e-01 
   3.054545e+01   -1.197604e-01   -1.292429e-01 
   3.118182e+01   -1.201478e-01   -1.309816e-01 
   3.181818e+01   -1.168845e-01   -1.302746e-01 
   3.245455e+01   -1.099148e-01   -1.253373e-01 
   3.309091e+01   -1.029613e-01   -1.206324e-01 
   3.372727e+01   -9.622109e-02   -1.173654e-01 
   3.436364e+01   -8.972241e-02   -1.155961e-01 
   3.500000e+01   -8.324473e-02   -1.139139e-01 
   3.563636e+01   -7.678797e-02   -1.123126e-01 
   3.627273e+01   -7.228999e-02   -1.116630e-01 
   3.690909e+01   -6.791967e-02   -1.110387e-01 
   3.754545e+01   -6.355666e-02   -1.104414e-01 
   3.818182e+01   -5.913913e-02   -1.098974e-01 
   3.881818e+01   -5.427948e-02   -1.095733e-01 
   3.945455e+01   -4.942269e-02   -1.092626e-01 
   4.009091e+01   -4.560304e-02   -1.103222e-01 
   4.072727e+01   -4.408740e-02   -1.104714e-01 
   4.136364e+01   -4.246867e-02   -1.069300e-01 
   4.200000e+01   -4.085016e-02   -1.034659e-01 
   4.263636e+01   -3.923188e-02   -1.000767e-01 
   4.327273e+01   -3.848109e-02   -9.723086e-02 
   4.390909e+01   -3.774228e-02   -9.445378e-02 
   4.454545e+01   -3.556993e-02   -9.001311e-02 
   4.518182e+01   -3.205480e-02   -8.722366e-02 
   4.581818e+01   -2.795001e-02   -8.631663e-02 
   4.645455e+01   -2.384204e-02   -8.543656e-02 
   4.709091e+01   -1.966862e-02   -8.456827e-02 
   4.772727e+01   -1.529027e-02   -8.368059e-02 
   4.836364e+01   -1.076675e-02   -8.283810e-02 
   4.900000e+01   -4.960670e-03   -8.218103e-02 
   4.963636e+01    1.211475e-03   -8.127501e-02 
   5.027273e+01    7.396405e-03   -8.039309e-02 
   5.090909e+01    1.360112e-02   -7.952771e-02 
   5.154545e+01    2.006417e-02   -7.845611e-02 
   5.218182e+01    2.654386e-02   -7.741140e-02 
   5.281818e+01    3.406273e-02   -7.694264e-02 
   5.345455e+01    4.214750e-02   -7.640266e-02 
   5.409091e+01    5.025809e-02   -7.587539e-02 
   5.472727e+01    5.859791e-02   -7.514076e-02 
   5.536364e+01    6.716905e-02   -7.420945e-02 
   5.600000e+01    7.193744e-02   -7.696573e-02 
   5.663636e+01    6.791202e-02   -8.543277e-02 
   5.727273e+01    6.385739e-02   -9.380305e-02 
   5.790909e+01    6.062660e-02   -1.006120e-01 
   5.854545e+01    5.758351e-02   -1.069983e-01 
   5.918182e+01    3.651413e-02   -1.141271e-01 
   5.981818e+01   -3.373620e-03   -1.334333e-01 
   6.045455e+01   -2.893066e-02   -1.377218e-01 
   6.109091e+01   -5.043819e-02   -1.387555e-01 
   6.172727e+01   -1.140048e-01   -1.765319e-01 
   6.236364e+01   -1.371802e-01   -1.621989e-01 
   6.300000e+01   -1.107049e-01   -9.422607e-02 
