   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02    6.198792e-01   -1.905599e+00    6.293767e+01    6.490982e+01    1.956994e+06    9.778195e+00   -1.812792e+01    7.624594e+01   -1.360785e+01   -1.197698e+01    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    1.521389e+00   -2.930540e+00    5.343962e+01    5.701404e+01    2.227320e+06    1.032766e+01   -3.699469e+01    8.669951e+01   -2.777031e+01   -2.444210e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    3.101742e+00   -4.726797e+00    3.951712e+01    4.488144e+01    2.783045e+06    1.187460e+01   -8.202690e+01    1.079490e+02   -6.157405e+01   -5.419454e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    5.020729e+00   -6.907741e+00    2.735705e+01    3.347067e+01    3.680269e+06    1.443500e+01   -1.161273e+02    9.921833e+01   -8.717173e+01   -7.672440e+01    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    7.278226e+00   -9.473480e+00    1.820650e+01    2.424730e+01    4.920776e+06    1.798645e+01    5.618101e+02    1.050370e+03    4.217266e+02    3.711836e+02    1.632265e+00    8.184409e-02 
   1.470000e+01    3.504121e-02    9.874126e+00   -1.242411e+01    1.237229e+01    1.794455e+01    6.268803e+06    2.243912e+01    7.635178e+02    1.769859e+03    5.731398e+02    5.044504e+02    1.663858e+00    1.966722e-02 
   1.890000e+01    3.168268e-02    1.258241e+01   -1.550229e+01    9.073991e+00    1.408579e+01    7.403832e+06    2.729046e+01    7.686786e+02    2.255174e+03    5.770138e+02    5.078600e+02    1.431868e+00    1.112282e-02 
   2.310000e+01    2.949244e-02    1.529087e+01   -1.858032e+01    7.042647e+00    1.151673e+01    8.308548e+06    3.224502e+01    7.101905e+02    2.539570e+03    5.331094e+02    4.692174e+02    1.195220e+00    8.704178e-03 
   2.730000e+01    2.709969e-02    1.799935e+01   -2.165832e+01    5.959093e+00    9.937847e+00    9.057430e+06    3.725204e+01    7.361517e+02    3.121697e+03    5.525973e+02    4.863698e+02    1.154273e+00    9.689248e-03 
   3.150000e+01    2.438434e-02    2.070785e+01   -2.473631e+01    5.483867e+00    9.032682e+00    9.631614e+06    4.229092e+01    7.424844e+02    3.625564e+03    5.573510e+02    4.905537e+02    1.103246e+00    9.039979e-03 
   3.570000e+01    2.135690e-02    2.341639e+01   -2.781427e+01    5.368955e+00    8.547204e+00    1.006713e+07    4.735135e+01    7.901327e+02    4.370972e+03    5.931185e+02    5.220346e+02    1.131470e+00    9.496972e-03 
   3.990000e+01    1.801684e-02    2.612497e+01   -3.089219e+01    5.502264e+00    8.343065e+00    1.036494e+07    5.242953e+01    8.221805e+02    5.063685e+03    6.171754e+02    5.432083e+02    1.146293e+00    9.604280e-03 
   4.410000e+01    1.471964e-02    2.883362e+01   -3.397005e+01    5.728345e+00    8.250392e+00    1.051215e+07    5.751998e+01    8.324575e+02    5.574460e+03    6.248899e+02    5.499983e+02    1.131898e+00    8.008062e-03 
   4.830000e+01    1.171234e-02    3.154233e+01   -3.704785e+01    5.969816e+00    8.165291e+00    1.050869e+07    6.261890e+01    8.569150e+02    6.196714e+03    6.432491e+02    5.661572e+02    1.154372e+00    8.300704e-03 
   5.232585e+01    8.605049e-03    3.413876e+01   -3.999801e+01    6.297966e+00    8.155457e+00    1.037229e+07    6.751159e+01    8.830808e+02    6.767373e+03    6.628906e+02    5.834447e+02    1.183472e+00    8.692705e-03 
   5.582671e+01    5.371978e-03    3.639662e+01   -4.256343e+01    6.712959e+00    8.239181e+00    1.010530e+07    7.176912e+01    9.095349e+02    7.227982e+03    6.827486e+02    6.009228e+02    1.219736e+00    9.199164e-03 
   5.880000e+01    2.968543e-03    3.831426e+01   -4.474223e+01    7.035875e+00    8.261843e+00    9.241386e+06    7.538582e+01    8.732761e+02    7.093796e+03    6.555307e+02    5.769668e+02    1.245780e+00    9.645245e-03 
   6.124829e+01    1.772336e-03    3.989331e+01   -4.653631e+01    7.199194e+00    8.179789e+00    6.928188e+06    7.836416e+01    6.733334e+02    5.553534e+03    5.054423e+02    4.448662e+02    1.251191e+00    1.004764e-02 
   6.264915e+01    7.038778e-04    4.079680e+01   -4.756283e+01    7.282082e+00    8.130277e+00    4.356876e+06    8.006849e+01    4.276044e+02    3.559522e+03    3.209842e+02    2.825150e+02    1.247922e+00    1.035941e-02 
