   [1]radialPos       [2]xCoord       [3]yCoord       [4]zCoord          [5]aoa      [6]aoaGeom     [7]reynolds    [8]relVelMag  [9]fnMagPerSpn [10]faMagPerSpn   [11]fnVectorX   [12]fnVectorY          [13]cl          [14]cd 
   3.482927e-01    5.497212e-02   -6.237683e-02   -2.002914e+00    6.258017e+01    6.490982e+01    1.953758e+06    9.762022e+00   -1.855132e+01    7.587597e+01   -1.725459e+01   -6.813998e+00    0.000000e+00    5.000000e-01 
   1.746585e+00    5.107377e-02    4.385793e-01   -3.272665e+00    5.308314e+01    5.701404e+01    2.225971e+06    1.032140e+01   -3.749434e+01    8.635957e+01   -3.487350e+01   -1.377187e+01    0.000000e+00    5.000000e-01 
   4.197439e+00    4.697271e-02    1.316920e+00   -5.498103e+00    3.920843e+01    4.488144e+01    2.785567e+06    1.188536e+01   -8.276178e+01    1.076979e+02   -7.697676e+01   -3.039884e+01    0.000000e+00    5.000000e-01 
   7.173293e+00    4.320498e-02    2.383540e+00   -8.200204e+00    2.710874e+01    3.347067e+01    3.686094e+06    1.445784e+01   -1.169281e+02    9.902557e+01   -1.087548e+02   -4.294830e+01    0.000000e+00    3.500000e-01 
   1.067415e+01    3.927159e-02    3.638287e+00   -1.137903e+01    1.799965e+01    2.424730e+01    4.928890e+06    1.801611e+01    5.615367e+02    1.055355e+03    5.222855e+02    2.062554e+02    1.632844e+00    7.949579e-02 
   1.470000e+01    3.504121e-02    5.081028e+00   -1.503463e+01    1.219600e+01    1.794455e+01    6.278534e+06    2.247396e+01    7.570649e+02    1.767795e+03    7.041464e+02    2.780740e+02    1.654887e+00    1.885709e-02 
   1.890000e+01    3.168268e-02    6.586288e+00   -1.884831e+01    8.924841e+00    1.408579e+01    7.413085e+06    2.732457e+01    7.577292e+02    2.241837e+03    7.047643e+02    2.783180e+02    1.418615e+00    1.095726e-02 
   2.310000e+01    2.949244e-02    8.091771e+00   -2.266191e+01    6.900942e+00    1.151673e+01    8.316445e+06    3.227566e+01    6.956373e+02    2.511465e+03    6.470126e+02    2.555113e+02    1.178937e+00    8.584541e-03 
   2.730000e+01    2.709969e-02    9.597281e+00   -2.647549e+01    5.808322e+00    9.937847e+00    9.063510e+06    3.727704e+01    7.189169e+02    3.083989e+03    6.686650e+02    2.640620e+02    1.138117e+00    9.475814e-03 
   3.150000e+01    2.438434e-02    1.110282e+01   -3.028907e+01    5.330894e+00    9.032682e+00    9.636070e+06    4.231049e+01    7.226569e+02    3.576230e+03    6.721435e+02    2.654357e+02    1.086651e+00    8.839201e-03 
   3.570000e+01    2.135690e-02    1.260840e+01   -3.410263e+01    5.209091e+00    8.547204e+00    1.007008e+07    4.736523e+01    7.664841e+02    4.308683e+03    7.129072e+02    2.815337e+02    1.114136e+00    9.345785e-03 
   3.990000e+01    1.801684e-02    1.411404e+01   -3.791616e+01    5.333576e+00    8.343065e+00    1.036652e+07    5.243753e+01    7.946088e+02    4.986593e+03    7.390659e+02    2.918640e+02    1.127963e+00    9.448564e-03 
   4.410000e+01    1.471964e-02    1.561975e+01   -4.172967e+01    5.550051e+00    8.250392e+00    1.051277e+07    5.752334e+01    8.037320e+02    5.495820e+03    7.475515e+02    2.952151e+02    1.115302e+00    7.792048e-03 
   4.830000e+01    1.171234e-02    1.712554e+01   -4.554314e+01    5.787666e+00    8.165291e+00    1.050873e+07    6.261910e+01    8.254475e+02    6.108322e+03    7.677491e+02    3.031913e+02    1.137418e+00    8.079965e-03 
   5.232585e+01    8.605049e-03    1.856894e+01   -4.919848e+01    6.128272e+00    8.155457e+00    1.037213e+07    6.751051e+01    8.525578e+02    6.683692e+03    7.929644e+02    3.131490e+02    1.168441e+00    8.492237e-03 
   5.582671e+01    5.371978e-03    1.982414e+01   -5.237713e+01    6.556778e+00    8.239181e+00    1.010485e+07    7.176594e+01    8.801934e+02    7.148111e+03    8.186682e+02    3.232997e+02    1.205966e+00    9.012593e-03 
   5.880000e+01    2.968543e-03    2.089022e+01   -5.507675e+01    6.903353e+00    8.261843e+00    9.240926e+06    7.538207e+01    8.495426e+02    7.031722e+03    7.901599e+02    3.120415e+02    1.234663e+00    9.487286e-03 
   6.124829e+01    1.772336e-03    2.176807e+01   -5.729970e+01    7.092545e+00    8.179789e+00    6.927821e+06    7.836000e+01    6.594691e+02    5.522545e+03    6.133725e+02    2.422265e+02    1.244072e+00    9.918940e-03 
   6.264915e+01    7.038778e-04    2.227035e+01   -5.857161e+01    7.194251e+00    8.130277e+00    4.356617e+06    8.006373e+01    4.208161e+02    3.546405e+03    3.914012e+02    1.545680e+02    1.243257e+00    1.021637e-02 
