time,x,y,z,rel_vel_mag,alpha_deg,alpha_geom_deg,cl,cd,cm
1.75,0.0246538433123,29.3753754735,-13.3323814039,38.7378547473,15.3823762449,16.9415917578,1.20873425743,0.0900320068778,1.54566516283e-301
1.8,0.0246538433123,30.1603009983,-11.4464545516,38.7259709087,15.3311594648,16.9415917578,1.20560076807,0.0898833645609,1.54566516283e-301
1.85,0.0246538433123,30.8242906367,-9.51463004314,38.7129679044,15.2856368151,16.9415917578,1.20292711977,0.0897427287598,1.54566516283e-301
1.9,0.0246538433123,31.3646819425,-7.54465405139,38.6996233303,15.2467255702,16.9415917578,1.20073848877,0.0896184654163,1.54566516283e-301
1.95,0.0246538433123,31.7793080708,-5.5444257281,38.6864413919,15.2128105047,16.9415917578,1.19891175367,0.0895093679697,1.54566516283e-301
2,0.0246538433123,32.0665064657,-3.52196552987,38.6737277016,15.1833285517,16.9415917578,1.19747721345,0.089410639799,1.54566516283e-301
2.05,0.0246538433123,32.2251255278,-1.48538305801,38.6616110422,15.155697157,16.9415917578,1.19622643714,0.0893144708951,1.54566516283e-301
2.1,0.0246538433123,32.2545292309,0.557155459074,38.6505380295,15.1321539136,16.9415917578,1.19533228888,0.0892254036042,1.54566516283e-301
2.15,0.0246538433123,32.1545996729,2.59745991061,38.6407262359,15.1124498596,16.9415917578,1.19472265457,0.0891458161652,1.54566516283e-301
2.2,0.0246538433123,31.9257375484,4.62734914392,38.63182189,15.0915599257,16.9415917578,1.19402927152,0.0890629907365,1.54566516283e-301
2.25,0.0246538433123,31.5688605421,6.63868376896,38.6242336775,15.0734862671,16.9415917578,1.1935650351,0.0889858996892,1.54566516283e-301
2.3,0.0246538433123,31.0853996488,8.6233987954,38.6178460351,15.0558323975,16.9415917578,1.19310854724,0.0889111886643,1.54566516283e-301
2.35,0.0246538433123,30.4772934358,10.5735359714,38.6124332324,15.0377078819,16.9415917578,1.19264950924,0.0888334687176,1.54566516283e-301
2.4,0.0246538433123,29.7469802695,12.4812756944,38.608143488,15.0214573742,16.9415917578,1.19232966097,0.0887630072262,1.54566516283e-301
2.45,0.0246538433123,28.897388538,14.3389683658,38.6043776175,15.0040070015,16.9415917578,1.19187166905,0.0886945656199,1.54566516283e-301
2.5,0.0246538433123,27.9319249093,16.1391650642,38.6016016646,14.9863335136,16.9415917578,1.19157643669,0.0886021090998,1.54566516283e-301
2.55,0.0246538433123,26.854460671,17.8746474141,38.6000855653,14.9686838288,16.9415917578,1.19099317459,0.0885395243754,1.54566516283e-301
2.6,0.0246538433123,25.6693162075,19.5384565294,38.599231683,14.9496966082,16.9415917578,1.19046871898,0.0884629651684,1.54566516283e-301
2.65,0.0246538433123,24.3812436761,21.1239209173,38.5994679964,14.9267130839,16.9415917578,1.18971159674,0.0883701861202,1.54566516283e-301
2.7,0.0246538433123,22.995407952,22.6246832294,38.5993633612,14.9074860398,16.9415917578,1.18912208222,0.0882955240345,1.54566516283e-301
2.75,0.0246538433123,21.5173659186,24.0347257533,38.599920221,14.884848132,16.9415917578,1.18813895976,0.0882173003118,1.54566516283e-301
2.8,0.0246538433123,19.9530441853,25.3483945419,38.6005827772,14.8599806805,16.9415917578,1.18713345122,0.0881202340274,1.54566516283e-301
2.85,0.0246538433123,18.3087153232,26.5604220848,38.6015534805,14.8351234657,16.9415917578,1.18602785641,0.0880306983661,1.54566516283e-301
2.9,0.0246538433123,16.5909727138,27.6659484298,38.6025438949,14.8093036311,16.9415917578,1.18477302195,0.0879505251598,1.54566516283e-301
2.95,0.0246538433123,14.8067041108,28.6605406698,38.602956263,14.7808212497,16.9415917578,1.18338472102,0.0878630999987,1.54566516283e-301
3,0.0246538433123,12.9630640219,29.5402107182,38.6034302476,14.7533033551,16.9415917578,1.18193405312,0.0877837429089,1.54566516283e-301
3.05,0.0246538433123,11.0674450208,30.3014312999,38.6033183106,14.7253163784,16.9415917578,1.18046265635,0.0876971906414,1.54566516283e-301
3.1,0.0246538433123,9.12744810465,30.9411500951,38.6022271884,14.694923971,16.9415917578,1.17885285998,0.0876003092563,1.54566516283e-301
3.15,0.0246538433123,7.15085221601,31.4568019782,38.600709703,14.6652345805,16.9415917578,1.17724910542,0.0875115223043,1.54566516283e-301
3.2,0.0246538433123,5.14558305083,31.8463193035,38.5986005969,14.6367073083,16.9415917578,1.17560612673,0.087439007753,1.54566516283e-301
3.25,0.0246538433123,3.11968127832,32.1081401958,38.5956954026,14.6088021667,16.9415917578,1.17405211357,0.0873696720256,1.54566516283e-301
3.3,0.0246538433123,1.08127029972,32.2412148135,38.5912305282,14.5771568823,16.9415917578,1.17236603242,0.0872768691027,1.54566516283e-301
3.35,0.0246538433123,-0.961476324661,32.2450095579,38.5867525839,14.5497381645,16.9415917578,1.17091257613,0.0872015311597,1.54566516283e-301
3.4,0.0246538433123,-3.0003676496,32.1195092129,38.5821345586,14.5237526775,16.9415917578,1.1694557325,0.0871379058407,1.54566516283e-301
3.45,0.0246538433123,-5.02722818874,31.8652170061,38.57704539,14.498758973,16.9415917578,1.16806753461,0.0870756504699,1.54566516283e-301
3.5,0.0246538433123,-7.03393069639,31.483152591,38.5717430471,14.4753372118,16.9415917578,1.16681158831,0.0870074462329,1.54566516283e-301
3.55,0.0246538433123,-9.01242875596,30.9748479581,38.5661924161,14.452382613,16.9415917578,1.16560555993,0.0869407887249,1.54566516283e-301
3.6,0.0246538433123,-10.9547890442,30.3423412924,38.5605737698,14.4303632113,16.9415917578,1.16450519397,0.0868749455429,1.54566516283e-301
3.65,0.0246538433123,-12.8532231421,29.5881688006,38.5551468492,14.4094854072,16.9415917578,1.16342585014,0.0868161716644,1.54566516283e-301
3.7,0.0246538433123,-14.7001187645,28.7153545411,38.5499917224,14.3899120446,16.9415917578,1.16242125251,0.0867635296229,1.54566516283e-301
3.75,0.0246538433123,-16.4880702837,27.727398299,38.5449160479,14.3714863008,16.9415917578,1.1615264748,0.086715059789,1.54566516283e-301
3.8,0.0246538433123,-18.2099084245,26.628261552,38.5400493288,14.3535002317,16.9415917578,1.16070226541,0.0866641046601,1.54566516283e-301
3.85,0.0246538433123,-19.8587290109,25.4223515864,38.5354926754,14.3353263267,16.9415917578,1.15984958902,0.0866121146437,1.54566516283e-301
3.9,0.0246538433123,-21.4279206508,24.1145038243,38.5314220363,14.3184943823,16.9415917578,1.15914015146,0.08655790229,1.54566516283e-301
3.95,0.0246538433123,-22.9111912458,22.7099624352,38.52756382,14.3011677407,16.9415917578,1.15835826847,0.086502975292,1.54566516283e-301
4,0.0246538433123,-24.3025932211,21.2143593078,38.5246726455,14.2850797986,16.9415917578,1.15767385582,0.0864501643675,1.54566516283e-301
4.05,0.0246538433123,-25.596547374,19.6336914674,38.5217774002,14.2675899107,16.9415917578,1.15672494114,0.0864055957761,1.54566516283e-301
4.1,0.0246538433123,-26.7878652454,17.9742970295,38.5188230381,14.2542446018,16.9415917578,1.15623532644,0.0863625596276,1.54566516283e-301
4.15,0.0246538433123,-27.871769924,16.2428297848,38.5165093951,14.2389200409,16.9415917578,1.15554932902,0.0863190634701,1.54566516283e-301
4.2,0.0246538433123,-28.8439152005,14.4462325197,38.5144578876,14.2205246114,16.9415917578,1.15460405223,0.0862656218528,1.54566516283e-301
4.25,0.0246538433123,-29.7004029957,12.5917091771,38.5126294554,14.2028980842,16.9415917578,1.15376493935,0.086209802767,1.54566516283e-301
4.3,0.0246538433123,-30.43779899,10.6866959701,38.5109376566,14.1859545559,16.9415917578,1.15300331808,0.0861560477196,1.54566516283e-301
4.35,0.0246538433123,-31.0531463946,8.7388315643,38.5092374089,14.1689992156,16.9415917578,1.15223073931,0.086104037825,1.54566516283e-301
4.4,0.0246538433123,-31.5439778076,6.75592644919,38.5076045984,14.1518104576,16.9415917578,1.15139323746,0.0860508456227,1.54566516283e-301
4.45,0.0246538433123,-31.9083251077,4.74593161924,38.506060888,14.1356265266,16.9415917578,1.15057949714,0.086002880309,1.54566516283e-301
4.5,0.0246538433123,-32.1447273458,2.7169066925,38.5044806572,14.1187902694,16.9415917578,1.14968484691,0.0859546252748,1.54566516283e-301
4.55,0.0246538433123,-32.2522366032,0.676987593348,38.5028702502,14.1003983566,16.9415917578,1.14863969872,0.0859041776866,1.54566516283e-301
4.6,0.0246538433123,-32.2304217925,-1.36564607071,38.501034808,14.0868392749,16.9415917578,1.14799899363,0.0858651396337,1.54566516283e-301
4.65,0.0246538433123,-32.079370386,-3.40280380739,38.498874014,14.0687698463,16.9415917578,1.1469838204,0.0858153694757,1.54566516283e-301
4.7,0.0246538433123,-31.7996880651,-5.42631708161,38.4966450423,14.0527419034,16.9415917578,1.14607965205,0.0857719617821,1.54566516283e-301
4.75,0.0246538433123,-31.392496292,-7.42807206946,38.4940736195,14.0362418698,16.9415917578,1.14517485373,0.0857244028739,1.54566516283e-301
4.8,0.0246538433123,-30.859427812,-9.40004219276,38.4912364099,14.0197564176,16.9415917578,1.14423651172,0.0856805186263,1.54566516283e-301
4.85,0.0246538433123,-30.2026201076,-11.3343203038,38.4881074648,14.0044831302,16.9415917578,1.14336004868,0.0856373943167,1.54566516283e-301
4.9,0.0246538433123,-29.4247068268,-13.2231503912,38.4844688209,13.989836031,16.9415917578,1.1425674296,0.0855912467836,1.54566516283e-301
4.95,0.0246538433123,-28.5288072234,-15.0589586798,38.4803042328,13.9752975216,16.9415917578,1.14164158407,0.0855586131933,1.54566516283e-301
5,0.0246538433123,-27.5185136494,-16.8343839994,38.4759971279,13.9615053299,16.9415917578,1.14095166948,0.085512984459,1.54566516283e-301
5.05,0.0246538433123,-26.39787715,-18.5423073021,38.4718795935,13.9489571579,16.9415917578,1.14028237199,0.0854735750305,1.54566516283e-301
5.1,0.0246538433123,-25.1713912205,-20.1758802072,38.4678547782,13.9377746472,16.9415917578,1.1396316947,0.0854463677962,1.54566516283e-301
5.15,0.0246538433123,-23.8439737881,-21.7285524622,38.4633719763,13.9255146404,16.9415917578,1.13895477039,0.0854112131527,1.54566516283e-301
5.2,0.0246538433123,-22.420947492,-23.1940982078,38.4587152605,13.9150476737,16.9415917578,1.13839071004,0.0853812580316,1.54566516283e-301
5.25,0.0246538433123,-20.9080183412,-24.5666409416,38.4541089414,13.9038655234,16.9415917578,1.1377648906,0.085346243071,1.54566516283e-301
5.3,0.0246538433123,-19.3112528345,-25.8406770824,38.4495144858,13.8935964385,16.9415917578,1.13719838295,0.0853118278109,1.54566516283e-301
5.35,0.0246538433123,-17.637053635,-27.0110980374,38.4448814382,13.8840623494,16.9415917578,1.13665279736,0.0852790713635,1.54566516283e-301
5.4,0.0246538433123,-15.8921338975,-28.0732106873,38.4405385063,13.8754508178,16.9415917578,1.13619373345,0.0852585210972,1.54566516283e-301
5.45,0.0246538433123,-14.0834903496,-29.0227562041,38.4357943237,13.8666080569,16.9415917578,1.13576110585,0.0852343165033,1.54566516283e-301
5.5,0.0246538433123,-12.2183752371,-29.8559271281,38.4314273122,13.8584979334,16.9415917578,1.13528859823,0.0852159071742,1.54566516283e-301
5.55,0.0246538433123,-10.3042672435,-30.569382635,38.4271770944,13.8514774462,16.9415917578,1.13493528423,0.0851868491745,1.54566516283e-301
5.6,0.0246538433123,-8.3488415027,-31.160261932,38.4225301701,13.8448629449,16.9415917578,1.13461468818,0.0851583159472,1.54566516283e-301
5.65,0.0246538433123,-6.35993882318,-31.6261957288,38.4177311517,13.8380145558,16.9415917578,1.13422708688,0.0851348346263,1.54566516283e-301
5.7,0.0246538433123,-4.34553424835,-31.9653157376,38.4127959464,13.8317595809,16.9415917578,1.1338415112,0.0851234856759,1.54566516283e-301
5.75,0.0246538433123,-2.31370507831,-32.1762621652,38.4081464893,13.8270499556,16.9415917578,1.1337486717,0.0851059401759,1.54566516283e-301
5.8,0.0246538433123,-0.272598481804,-32.2581891646,38.4022319708,13.8179111548,16.9415917578,1.13331858118,0.0850701849102,1.54566516283e-301
5.85,0.0246538433123,1.76960117206,-32.2107682274,38.3976508191,13.814224015,16.9415917578,1.13317007001,0.0850583629878,1.54566516283e-301
5.9,0.0246538433123,3.80470513128,-32.0341895008,38.3929923903,13.8105235219,16.9415917578,1.13297077177,0.0850493590208,1.54566516283e-301
5.95,0.0246538433123,5.82455309595,-31.7291610249,38.3883208017,13.8054213172,16.9415917578,1.13271159179,0.0850309392081,1.54566516283e-301
6,0.0246538433123,7.82104593921,-31.2969058938,38.3837622114,13.8005483199,16.9415917578,1.13252671611,0.0850084828375,1.54566516283e-301
6.05,0.0246538433123,9.78617818288,-30.7391573516,38.3794801115,13.7956142901,16.9415917578,1.13234008055,0.0849903458953,1.54566516283e-301
6.1,0.0246538433123,11.7120700976,-30.0581518417,38.3752247275,13.7900584165,16.9415917578,1.13203624424,0.0849726288132,1.54566516283e-301
6.15,0.0246538433123,13.5909992986,-29.2566200402,38.3710158755,13.7847126551,16.9415917578,1.1317759431,0.0849559698386,1.54566516283e-301
6.2,0.0246538433123,15.4154317111,-28.3377759055,38.3671240545,13.7797899482,16.9415917578,1.13155895267,0.0849392327648,1.54566516283e-301
6.25,0.0246538433123,17.1780517797,-27.3053037919,38.3631185035,13.7745351701,16.9415917578,1.13133065869,0.0849193659194,1.54566516283e-301
6.3,0.0246538433123,18.8717918023,-26.1633436755,38.3592103433,13.7681648143,16.9415917578,1.13099868615,0.0848989208274,1.54566516283e-301
6.35,0.0246538433123,20.4898602701,-24.9164745545,38.3552595311,13.7622807292,16.9415917578,1.13067819353,0.0848814668599,1.54566516283e-301
6.4,0.0246538433123,22.0257690998,-23.5696960878,38.3513466191,13.7565954427,16.9415917578,1.13037819326,0.0848616114385,1.54566516283e-301
6.45,0.0246538433123,23.4733596495,-22.1284085482,38.347428534,13.7507005325,16.9415917578,1.13012976242,0.0848362589536,1.54566516283e-301
6.5,0.0246538433123,24.8268274133,-20.5983911678,38.3432871262,13.7413291518,16.9415917578,1.12963036577,0.0848050343376,1.54566516283e-301
6.55,0.0246538433123,26.0807452958,-18.9857789654,38.3390625234,13.7347261841,16.9415917578,1.12921746255,0.0847921036579,1.54566516283e-301
6.6,0.0246538433123,27.2300853743,-17.2970381459,38.3350060748,13.7313609928,16.9415917578,1.12917741859,0.0847805619725,1.54566516283e-301
6.65,0.0246538433123,28.2702390586,-15.5389401724,38.3309433308,13.7223592797,16.9415917578,1.12867311828,0.0847552705778,1.54566516283e-301
6.7,0.0246538433123,29.1970355712,-13.7185346143,38.3270295914,13.71298417,16.9415917578,1.12812542379,0.0847306638018,1.54566516283e-301
6.75,0.0246538433123,30.0067586707,-11.8431208804,38.3231897601,13.7047708685,16.9415917578,1.12778769819,0.0847034398695,1.54566516283e-301
6.8,0.0246538433123,30.6961615534,-9.92021894918,38.3194344582,13.6966417348,16.9415917578,1.12748470056,0.0846723647395,1.54566516283e-301
6.85,0.0246538433123,31.2624798717,-7.95753921632,38.3158627675,13.6888572668,16.9415917578,1.12718239448,0.0846420191001,1.54566516283e-301
6.9,0.0246538433123,31.7034428193,-5.96295157714,38.312498427,13.681442294,16.9415917578,1.12685485719,0.084618987665,1.54566516283e-301
6.95,0.0246538433123,32.0172822359,-3.9444538704,38.309403355,13.6746575873,16.9415917578,1.12659403096,0.0845977209159,1.54566516283e-301
7,0.0246538433123,32.2027396974,-1.91013980873,38.3063173034,13.6658079639,16.9415917578,1.12619808679,0.0845713744707,1.54566516283e-301
7.05,0.0246538433123,32.259071562,0.131833475264,38.3035488224,13.6594455479,16.9415917578,1.12600440546,0.084550402541,1.54566516283e-301
7.1,0.0246538433123,32.1860519519,2.17327813727,38.3009304273,13.6505768617,16.9415917578,1.12561428895,0.0845230022487,1.54566516283e-301
7.15,0.0246538433123,31.9839736588,4.20600845264,38.2985465054,13.6431795106,16.9415917578,1.12529738415,0.084502582017,1.54566516283e-301
7.2,0.0246538433123,31.6536469704,6.22187363922,38.2964583783,13.6363639495,16.9415917578,1.12508906636,0.0844795445619,1.54566516283e-301
7.25,0.0246538433123,31.196396421,8.21279054018,38.2945793817,13.6286618244,16.9415917578,1.12477760114,0.0844562868447,1.54566516283e-301
7.3,0.0246538433123,30.6140554802,10.1707760356,38.2928500132,13.6205806178,16.9415917578,1.12447337222,0.0844287240941,1.54566516283e-301
7.35,0.0246538433123,29.9089592017,12.0879790529,38.2913708774,13.6135191687,16.9415917578,1.12421780135,0.0844083670621,1.54566516283e-301
7.4,0.0246538433123,29.0839348597,13.9567120479,38.2898337987,13.6062921724,16.9415917578,1.12392540778,0.0843915043898,1.54566516283e-301
7.45,0.0246538433123,28.1422906125,15.7694818301,38.2882632064,13.5984628406,16.9415917578,1.12373154265,0.084354400168,1.54566516283e-301
7.5,0.0246538433123,27.0878022376,17.5190196087,38.2873518683,13.5913311309,16.9415917578,1.12340481288,0.0843389693137,1.54566516283e-301
7.55,0.0246538433123,25.9246979912,19.1983101385,38.2865522439,13.5847506744,16.9415917578,1.12318639165,0.0843225420808,1.54566516283e-301
7.6,0.0246538433123,24.6576416546,20.80061985,38.2863355923,13.5747640421,16.9415917578,1.12276281955,0.0842923001868,1.54566516283e-301
7.65,0.0246538433123,23.2917138329,22.3195238487,38.2857281601,13.5694423657,16.9415917578,1.12274019958,0.0842717733454,1.54566516283e-301
7.7,0.0246538433123,21.8323915833,23.7489316783,38.2852670449,13.5621993843,16.9415917578,1.1223704012,0.0842592448666,1.54566516283e-301
7.75,0.0246538433123,20.2855264532,25.0831117414,38.2848886069,13.5537153029,16.9415917578,1.12206467493,0.0842299597742,1.54566516283e-301
7.8,0.0246538433123,18.6573210166,26.3167142819,38.2847858977,13.5461842718,16.9415917578,1.121834022,0.0842003119,1.54566516283e-301
7.85,0.0246538433123,16.9543040039,27.4447928368,38.2848218215,13.5385626504,16.9415917578,1.12152601018,0.0841808463866,1.54566516283e-301
7.9,0.0246538433123,15.1833041225,28.4628240699,38.2847786575,13.5303543087,16.9415917578,1.12122817933,0.084161383482,1.54566516283e-301
7.95,0.0246538433123,13.3514226756,29.3667259096,38.2848494011,13.5221900929,16.9415917578,1.12091175625,0.0841398993578,1.54566516283e-301
8,0.0246538433123,11.4660050873,30.1528739169,38.2851961549,13.5160807924,16.9415917578,1.12068807754,0.0841252516766,1.54566516283e-301
8.05,0.0246538433123,9.53461144965,30.8181158187,38.2852114218,13.507347144,16.9415917578,1.12033111379,0.0840981017712,1.54566516283e-301
8.1,0.0246538433123,7.5649862079,31.3597841476,38.2852773625,13.4988922077,16.9415917578,1.12004833836,0.0840686667908,1.54566516283e-301
8.15,0.0246538433123,5.56502710731,31.7757069379,38.2855258827,13.4912187759,16.9415917578,1.11967930152,0.084056580939,1.54566516283e-301
8.2,0.0246538433123,3.54275352498,32.0642164347,38.2857374275,13.4840574006,16.9415917578,1.1193854927,0.0840432295652,1.54566516283e-301
8.25,0.0246538433123,1.50627431394,32.2241557811,38.2857271361,13.4744909519,16.9415917578,1.11904649636,0.0840151394402,1.54566516283e-301
8.3,0.0246538433123,-0.536244711474,32.2548836569,38.2854458179,13.4663330603,16.9415917578,1.11879196624,0.0839908514305,1.54566516283e-301
8.35,0.0246538433123,-2.57661351864,32.1562768505,38.2858445384,13.45887332,16.9415917578,1.11846809678,0.0839776308679,1.54566516283e-301
8.4,0.0246538433123,-4.60665069683,31.9287307525,38.2861541885,13.4515151114,16.9415917578,1.11815697349,0.0839631976438,1.54566516283e-301
8.45,0.0246538433123,-6.61821626276,31.5731577706,38.2865359299,13.4444303469,16.9415917578,1.11786942395,0.0839436221879,1.54566516283e-301
8.5,0.0246538433123,-8.60324430011,31.0909836709,38.2869102881,13.4370302878,16.9415917578,1.11755761494,0.0839230913044,1.54566516283e-301
8.55,0.0246538433123,-10.5537753019,30.4841418608,38.2872017104,13.4292832548,16.9415917578,1.11723513845,0.0839022292775,1.54566516283e-301
8.6,0.0246538433123,-12.4619880864,29.7550656367,38.2877061623,13.4216339051,16.9415917578,1.11686756314,0.0838848584795,1.54566516283e-301
8.65,0.0246538433123,-14.3202311583,28.906678427,38.288346719,13.4140269992,16.9415917578,1.11648198775,0.083869255476,1.54566516283e-301
8.7,0.0246538433123,-16.1210533891,27.9423820698,38.2888678634,13.4073605873,16.9415917578,1.11618137496,0.0838563037068,1.54566516283e-301
8.75,0.0246538433123,-17.857233895,26.8660431722,38.2894776242,13.4000529864,16.9415917578,1.1158454288,0.0838433651952,1.54566516283e-301
8.8,0.0246538433123,-19.5218109905,25.6819776062,38.2901636272,13.3928646526,16.9415917578,1.11554111309,0.0838270687005,1.54566516283e-301
8.85,0.0246538433123,-21.1081101034,24.3949332029,38.2909044952,13.3860235783,16.9415917578,1.11526402413,0.083809452756,1.54566516283e-301
8.9,0.0246538433123,-22.6097705382,23.0100707152,38.2917202652,13.3781612559,16.9415917578,1.11488166798,0.0837883173503,1.54566516283e-301
8.95,0.0246538433123,-24.0207709813,21.5329431238,38.2928631402,13.3714509051,16.9415917578,1.11462482735,0.0837668654383,1.54566516283e-301
9,0.0246538433123,-25.3354536445,19.9694733715,38.2940280417,13.3628991171,16.9415917578,1.11403324945,0.0837553448211,1.54566516283e-301
9.05,0.0246538433123,-26.5485469522,18.3259306132,38.2949505259,13.358461906,16.9415917578,1.11390526594,0.0837446711423,1.54566516283e-301
9.1,0.0246538433123,-27.6551866784,16.6089050781,38.2961182188,13.3530591766,16.9415917578,1.11369129577,0.0837337037123,1.54566516283e-301
9.15,0.0246538433123,-28.6509354518,14.8252816448,38.2972840696,13.3442110909,16.9415917578,1.11315647038,0.0837144033602,1.54566516283e-301
9.2,0.0246538433123,-29.5318005483,12.982212234,38.2985540126,13.3365048405,16.9415917578,1.11277076746,0.0836924738694,1.54566516283e-301
9.25,0.0246538433123,-30.294249901,11.087087131,38.2998633503,13.3294946657,16.9415917578,1.11244438347,0.083674202551,1.54566516283e-301
9.3,0.0246538433123,-30.9352262629,9.14750535258,38.3010013679,13.321877362,16.9415917578,1.11207484198,0.0836557375079,1.54566516283e-301
9.35,0.0246538433123,-31.4521594659,7.17124417674,38.3022590313,13.3152302686,16.9415917578,1.11174575119,0.0836371136802,1.54566516283e-301
9.4,0.0246538433123,-31.8429767265,5.16622795727,38.3034164883,13.3089140507,16.9415917578,1.11142236857,0.0836193904487,1.54566516283e-301
9.45,0.0246538433123,-32.1061109571,3.14049634914,38.30464398,13.3031010707,16.9415917578,1.11107847156,0.0836059324404,1.54566516283e-301
9.5,0.0246538433123,-32.2405070499,1.10217207127,38.3057352574,13.2962160943,16.9415917578,1.11067362823,0.0835889100899,1.54566516283e-301
9.55,0.0246538433123,-32.2456261074,-0.940571663704,38.3068843486,13.292263545,16.9415917578,1.11047038318,0.0835791480917,1.54566516283e-301
9.6,0.0246538433123,-32.1214476032,-2.97954392213,38.307672348,13.2845352596,16.9415917578,1.10992498035,0.083561665359,1.54566516283e-301
