time,x,y,z,rel_vel_mag,alpha_deg,alpha_geom_deg,cl,cd,cm
0.05,0.0246538433123,28.5390372791,-15.0395621376,38.4907339989,16.9415917578,16.9415917578,1.28982382599,0.0956664768594,1.54566516283e-301
0.1,0.0246538433123,29.4336887458,-13.2031452664,38.4958969782,16.6722379615,16.9415917578,1.27186256744,0.0949626866688,1.54566516283e-301
0.15,0.0246538433123,30.2103178744,-11.3137868123,38.501109541,16.4618058123,16.9415917578,1.25748855991,0.0943842376753,1.54566516283e-301
0.2,0.0246538433123,30.8658105605,-9.37906266921,38.5059354814,16.3090946939,16.9415917578,1.24775930428,0.0939046388171,1.54566516283e-301
0.25,0.0246538433123,31.3975384287,-7.40673063689,38.5105740213,16.2064277416,16.9415917578,1.24173292956,0.0935362276302,1.54566516283e-301
0.3,0.0246538433123,31.8033693723,-5.40469931428,38.5151122676,16.1403847809,16.9415917578,1.23834275041,0.093262218223,1.54566516283e-301
0.35,0.0246538433123,32.0816761024,-3.38099638758,38.519507437,16.1002708454,16.9415917578,1.23691544954,0.093046184805,1.54566516283e-301
0.4,0.0246538433123,32.2313426727,-1.34373644117,38.5241824228,16.0783352308,16.9415917578,1.23663265611,0.0929069365516,1.54566516283e-301
0.45,0.0246538433123,32.2517689548,0.698911580031,38.5290575217,16.0678769215,16.9415917578,1.23717965169,0.0927994083529,1.54566516283e-301
0.5,0.0246538433123,32.1428730439,2.73875712617,38.5348592476,16.0681954887,16.9415917578,1.23839453855,0.0927310909486,1.54566516283e-301
0.55,0.0246538433123,31.9050915876,4.76762088467,38.5405599661,16.0684288309,16.9415917578,1.23947890295,0.092679600703,1.54566516283e-301
0.6,0.0246538433123,31.5393780349,6.7773675774,38.547172504,16.0736233581,16.9415917578,1.24082417262,0.0926434581219,1.54566516283e-301
0.65,0.0246538433123,31.0471988135,8.75993858129,38.5546093754,16.0795522622,16.9415917578,1.24208160448,0.0926196600289,1.54566516283e-301
0.7,0.0246538433123,30.4305274488,10.7073842415,38.5625927369,16.0845458415,16.9415917578,1.24330177112,0.092596966713,1.54566516283e-301
0.75,0.0246538433123,29.6918366518,12.6118957479,38.5713041706,16.0898222504,16.9415917578,1.24452314972,0.0925776670449,1.54566516283e-301
0.8,0.0246538433123,28.8340884028,14.4658364462,38.5805367111,16.0929135076,16.9415917578,1.24555707851,0.0925556141203,1.54566516283e-301
0.85,0.0246538433123,27.8607220757,16.2617724597,38.5906911955,16.0925639012,16.9415917578,1.24655831481,0.0924953583609,1.54566516283e-301
0.9,0.0246538433123,26.7756406459,17.9925024972,38.6020686652,16.09133337,16.9415917578,1.24722238771,0.0924697317834,1.54566516283e-301
0.95,0.0246538433123,25.5831950412,19.6510867281,38.6142292494,16.0855515198,16.9415917578,1.2478288635,0.0924102012205,1.54566516283e-301
1,0.0246538433123,24.2881666946,21.2308746104,38.6272216868,16.0723583478,16.9415917578,1.24803777538,0.0923206365783,1.54566516283e-301
1.05,0.0246538433123,22.8957483728,22.7255315572,38.6406080249,16.0600520928,16.9415917578,1.24817785289,0.0922435638084,1.54566516283e-301
1.1,0.0246538433123,21.4115233537,24.1290643371,38.6547880771,16.0399137809,16.9415917578,1.24779137956,0.0921404043338,1.54566516283e-301
1.15,0.0246538433123,19.841443039,25.4358451057,38.6691562521,16.0136541091,16.9415917578,1.24714170353,0.0920030163046,1.54566516283e-301
1.2,0.0246538433123,18.1918030906,26.6406339719,38.6839186255,15.9823410996,16.9415917578,1.24609390047,0.0918562602315,1.54566516283e-301
1.25,0.0246538433123,16.4692181861,27.7386000088,38.6985149083,15.9455617293,16.9415917578,1.24456267894,0.0917110543626,1.54566516283e-301
1.3,0.0246538433123,14.6805954957,28.7253406246,38.7120519945,15.9005906975,16.9415917578,1.24253483671,0.0915391009495,1.54566516283e-301
1.35,0.0246538433123,12.833106986,29.5968992159,38.7249470336,15.8515329837,16.9415917578,1.24003267112,0.0913685860328,1.54566516283e-301
1.4,0.0246538433123,10.934160662,30.3497810326,38.7359707917,15.7968559725,16.9415917578,1.23710082475,0.0911806347226,1.54566516283e-301
