time,x,y,z,rel_vel_mag,alpha_deg,alpha_geom_deg,cl,cd,cm
0.4,0.0246538433123,-14.9519614423,28.5850297733,38.4907339989,16.9415917578,16.9415917578,1.28982382599,0.0956664768594,1.54566516283e-301
0.8,0.0246538433123,-26.9448260508,17.7381348287,38.4960760597,16.5945251965,16.9415917578,1.2761285562,0.0942801261812,1.54566516283e-301
1.2,0.0246538433123,-32.1673673379,2.4342466312,38.5183675064,16.4388641148,16.9415917578,1.27493734659,0.0934117112342,1.54566516283e-301
1.6,0.0246538433123,-29.3073373414,-13.4812854012,38.5424952496,16.1455308081,16.9415917578,1.26446874259,0.0922190630585,1.54566516283e-301
