"Velocity Deficit","pMean","nutMean","nut","k","kMean","p","epsilon","force.turbine1:0","force.turbine1:1","force.turbine1:2","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.19895e-02,-2.81626e+00,5.94339e+00,7.55601e+00,1.37708e+00,7.96545e-01,-1.48215e+00,2.26310e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.29746e+00,-1.25503e-01,3.69563e-03,1.04652e+01,-5.63611e-02,4.19485e-04,6.50691e-01,3.51472e-03,2.35120e-05,4.66130e-02,-1.71377e-05,-3.66277e-04,1,5.95000e+00,6.30000e+02,0.00000e+00,-7.90500e+01
8.18316e-02,-2.81633e+00,6.06667e+00,7.68340e+00,1.38356e+00,7.99826e-01,-1.48211e+00,2.24567e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.30034e+00,-1.25108e-01,3.72059e-03,1.04670e+01,-5.61762e-02,3.78208e-04,6.49105e-01,3.49027e-03,2.37785e-05,4.63988e-02,-1.63841e-05,-3.58167e-04,1,6.12000e+00,6.30000e+02,0.00000e+00,-7.88800e+01
8.16882e-02,-2.81641e+00,6.19153e+00,7.80991e+00,1.38973e+00,8.02919e-01,-1.48209e+00,2.23023e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.30304e+00,-1.24718e-01,3.74276e-03,1.04686e+01,-5.59934e-02,3.34897e-04,6.47576e-01,3.46654e-03,2.40435e-05,4.61898e-02,-1.55744e-05,-3.49286e-04,1,6.29000e+00,6.30000e+02,0.00000e+00,-7.87100e+01
8.15447e-02,-2.81648e+00,6.31639e+00,7.93643e+00,1.39589e+00,8.06011e-01,-1.48206e+00,2.21480e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.30574e+00,-1.24327e-01,3.76492e-03,1.04702e+01,-5.58106e-02,2.91586e-04,6.46048e-01,3.44282e-03,2.43085e-05,4.59808e-02,-1.47648e-05,-3.40405e-04,1,6.46000e+00,6.30000e+02,0.00000e+00,-7.85400e+01
8.14012e-02,-2.81656e+00,6.44125e+00,8.06294e+00,1.40205e+00,8.09104e-01,-1.48203e+00,2.19937e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.30844e+00,-1.23937e-01,3.78708e-03,1.04719e+01,-5.56278e-02,2.48276e-04,6.44519e-01,3.41910e-03,2.45735e-05,4.57719e-02,-1.39551e-05,-3.31525e-04,1,6.63000e+00,6.30000e+02,0.00000e+00,-7.83700e+01
8.12577e-02,-2.81663e+00,6.56612e+00,8.18946e+00,1.40821e+00,8.12197e-01,-1.48200e+00,2.18393e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.31114e+00,-1.23547e-01,3.80925e-03,1.04735e+01,-5.54450e-02,2.04963e-04,6.42990e-01,3.39538e-03,2.48385e-05,4.55629e-02,-1.31454e-05,-3.22643e-04,1,6.80000e+00,6.30000e+02,0.00000e+00,-7.82000e+01
8.11142e-02,-2.81671e+00,6.69098e+00,8.31598e+00,1.41438e+00,8.15290e-01,-1.48197e+00,2.16850e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.31384e+00,-1.23156e-01,3.83141e-03,1.04752e+01,-5.52622e-02,1.61652e-04,6.41462e-01,3.37166e-03,2.51035e-05,4.53539e-02,-1.23358e-05,-3.13763e-04,1,6.97000e+00,6.30000e+02,0.00000e+00,-7.80300e+01
8.09749e-02,-2.81679e+00,6.81629e+00,8.44215e+00,1.42044e+00,8.18323e-01,-1.48194e+00,2.15363e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.31648e+00,-1.22768e-01,3.85257e-03,1.04767e+01,-5.50802e-02,1.17646e-04,6.39953e-01,3.34820e-03,2.53687e-05,4.51468e-02,-1.15090e-05,-3.04614e-04,1,7.14000e+00,6.30000e+02,0.00000e+00,-7.78600e+01
8.08476e-02,-2.81686e+00,6.94292e+00,8.56733e+00,1.42620e+00,8.21184e-01,-1.48192e+00,2.14041e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.31897e+00,-1.22384e-01,3.87084e-03,1.04782e+01,-5.49004e-02,7.16378e-05,6.38503e-01,3.32547e-03,2.56346e-05,4.49451e-02,-1.06326e-05,-2.94696e-04,1,7.31000e+00,6.30000e+02,0.00000e+00,-7.76900e+01
8.07203e-02,-2.81694e+00,7.06955e+00,8.69252e+00,1.43197e+00,8.24044e-01,-1.48190e+00,2.12720e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.32146e+00,-1.22000e-01,3.88911e-03,1.04796e+01,-5.47207e-02,2.56273e-05,6.37053e-01,3.30274e-03,2.59005e-05,4.47434e-02,-9.75618e-06,-2.84777e-04,1,7.48000e+00,6.30000e+02,0.00000e+00,-7.75200e+01
8.05931e-02,-2.81702e+00,7.19618e+00,8.81770e+00,1.43773e+00,8.26905e-01,-1.48187e+00,2.11398e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.32395e+00,-1.21616e-01,3.90738e-03,1.04811e+01,-5.45409e-02,-2.03811e-05,6.35603e-01,3.28001e-03,2.61664e-05,4.45417e-02,-8.87981e-06,-2.74859e-04,1,7.65000e+00,6.30000e+02,0.00000e+00,-7.73500e+01
8.04658e-02,-2.81710e+00,7.32280e+00,8.94288e+00,1.44350e+00,8.29766e-01,-1.48185e+00,2.10076e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.32643e+00,-1.21233e-01,3.92565e-03,1.04825e+01,-5.43612e-02,-6.63894e-05,6.34153e-01,3.25728e-03,2.64323e-05,4.43400e-02,-8.00345e-06,-2.64941e-04,1,7.82000e+00,6.30000e+02,0.00000e+00,-7.71800e+01
8.03385e-02,-2.81718e+00,7.44943e+00,9.06807e+00,1.44926e+00,8.32627e-01,-1.48183e+00,2.08754e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.32892e+00,-1.20849e-01,3.94391e-03,1.04840e+01,-5.41814e-02,-1.12398e-04,6.32703e-01,3.23455e-03,2.66982e-05,4.41383e-02,-7.12708e-06,-2.55023e-04,1,7.99000e+00,6.30000e+02,0.00000e+00,-7.70100e+01
8.02128e-02,-2.81726e+00,7.57622e+00,9.19309e+00,1.45498e+00,8.35463e-01,-1.48180e+00,2.07453e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.33139e+00,-1.20466e-01,3.96173e-03,1.04854e+01,-5.40020e-02,-1.58708e-04,6.31261e-01,3.21193e-03,2.69646e-05,4.39374e-02,-6.24417e-06,-2.44988e-04,1,8.16000e+00,6.30000e+02,0.00000e+00,-7.68400e+01
8.00987e-02,-2.81734e+00,7.70416e+00,9.31687e+00,1.46039e+00,8.38120e-01,-1.48178e+00,2.06308e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.33370e+00,-1.20089e-01,3.97617e-03,1.04867e+01,-5.38253e-02,-2.07261e-04,6.29885e-01,3.19016e-03,2.72344e-05,4.37427e-02,-5.31248e-06,-2.34082e-04,1,8.33000e+00,6.30000e+02,0.00000e+00,-7.66700e+01
7.99846e-02,-2.81742e+00,7.83210e+00,9.44065e+00,1.46580e+00,8.40777e-01,-1.48177e+00,2.05163e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.33601e+00,-1.19711e-01,3.99061e-03,1.04880e+01,-5.36486e-02,-2.55815e-04,6.28509e-01,3.16838e-03,2.75043e-05,4.35479e-02,-4.38078e-06,-2.23177e-04,1,8.50000e+00,6.30000e+02,0.00000e+00,-7.65000e+01
7.98704e-02,-2.81750e+00,7.96004e+00,9.56443e+00,1.47122e+00,8.43433e-01,-1.48175e+00,2.04018e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.33832e+00,-1.19334e-01,4.00505e-03,1.04893e+01,-5.34719e-02,-3.04368e-04,6.27133e-01,3.14660e-03,2.77741e-05,4.33532e-02,-3.44909e-06,-2.12271e-04,1,8.67000e+00,6.30000e+02,0.00000e+00,-7.63300e+01
7.97563e-02,-2.81758e+00,8.08797e+00,9.68821e+00,1.47663e+00,8.46090e-01,-1.48173e+00,2.02873e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.34063e+00,-1.18956e-01,4.01949e-03,1.04906e+01,-5.32951e-02,-3.52922e-04,6.25757e-01,3.12482e-03,2.80440e-05,4.31585e-02,-2.51740e-06,-2.01366e-04,1,8.84000e+00,6.30000e+02,0.00000e+00,-7.61600e+01
7.96422e-02,-2.81766e+00,8.21592e+00,9.81199e+00,1.48204e+00,8.48746e-01,-1.48171e+00,2.01728e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.34294e+00,-1.18579e-01,4.03393e-03,1.04919e+01,-5.31184e-02,-4.01477e-04,6.24381e-01,3.10304e-03,2.83138e-05,4.29638e-02,-1.58566e-06,-1.90460e-04,1,9.01000e+00,6.30000e+02,0.00000e+00,-7.59900e+01
7.95280e-02,-2.81774e+00,8.34386e+00,9.93577e+00,1.48745e+00,8.51403e-01,-1.48169e+00,2.00583e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.34524e+00,-1.18202e-01,4.04836e-03,1.04932e+01,-5.29417e-02,-4.50031e-04,6.23005e-01,3.08126e-03,2.85837e-05,4.27691e-02,-6.53971e-07,-1.79554e-04,1,9.18000e+00,6.30000e+02,0.00000e+00,-7.58200e+01
7.94234e-02,-2.81782e+00,8.47257e+00,1.00583e+01,1.49258e+00,8.53901e-01,-1.48168e+00,1.99563e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.34742e+00,-1.17830e-01,4.05950e-03,1.04944e+01,-5.27676e-02,-5.00702e-04,6.21689e-01,3.06027e-03,2.88597e-05,4.25802e-02,3.17248e-07,-1.67824e-04,1,9.35000e+00,6.30000e+02,0.00000e+00,-7.56500e+01
7.93200e-02,-2.81791e+00,8.60139e+00,1.01806e+01,1.49768e+00,8.56376e-01,-1.48166e+00,1.98561e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.34958e+00,-1.17459e-01,4.07016e-03,1.04956e+01,-5.25938e-02,-5.51678e-04,6.20382e-01,3.03940e-03,2.91367e-05,4.23921e-02,1.29417e-06,-1.55974e-04,1,9.52000e+00,6.30000e+02,0.00000e+00,-7.54800e+01
7.92167e-02,-2.81799e+00,8.73022e+00,1.03029e+01,1.50277e+00,8.58852e-01,-1.48165e+00,1.97559e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.35173e+00,-1.17087e-01,4.08082e-03,1.04968e+01,-5.24201e-02,-6.02656e-04,6.19075e-01,3.01853e-03,2.94136e-05,4.22041e-02,2.27113e-06,-1.44124e-04,1,9.69000e+00,6.30000e+02,0.00000e+00,-7.53100e+01
7.91134e-02,-2.81807e+00,8.85904e+00,1.04252e+01,1.50786e+00,8.61327e-01,-1.48163e+00,1.96557e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.35389e+00,-1.16716e-01,4.09147e-03,1.04980e+01,-5.22463e-02,-6.53633e-04,6.17768e-01,2.99766e-03,2.96905e-05,4.20161e-02,3.24805e-06,-1.32275e-04,1,9.86000e+00,6.30000e+02,0.00000e+00,-7.51400e+01
7.90101e-02,-2.81816e+00,8.98786e+00,1.05476e+01,1.51296e+00,8.63802e-01,-1.48162e+00,1.95555e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.35604e+00,-1.16345e-01,4.10213e-03,1.04992e+01,-5.20726e-02,-7.04609e-04,6.16461e-01,2.97679e-03,2.99675e-05,4.18280e-02,4.22497e-06,-1.20425e-04,1,1.00300e+01,6.30000e+02,0.00000e+00,-7.49700e+01
