"Velocity Deficit","pMean","nutMean","nut","k","kMean","p","epsilon","force.turbine1:0","force.turbine1:1","force.turbine1:2","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.32695e-01,-4.34606e+00,3.25629e+00,3.95867e+00,1.56980e+00,1.19605e+00,-2.52668e+00,5.68163e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.20962e+00,-1.96010e-01,1.60177e-02,9.88620e+00,-1.45655e-01,1.34809e-02,6.29435e-01,7.16065e-03,9.03075e-05,6.42147e-02,-4.14932e-04,-3.96557e-03,1,0.00000e+00,3.15000e+02,0.00000e+00,-8.50000e+01
1.32444e-01,-4.34533e+00,3.40404e+00,4.12693e+00,1.58771e+00,1.20941e+00,-2.52570e+00,5.55057e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21199e+00,-1.95649e-01,1.64900e-02,9.88906e+00,-1.45363e-01,1.38453e-02,6.29442e-01,7.12452e-03,9.45959e-05,6.40667e-02,-4.27406e-04,-4.09148e-03,1,1.69998e-01,3.15000e+02,0.00000e+00,-8.48300e+01
1.32239e-01,-4.34462e+00,3.55438e+00,4.29587e+00,1.60444e+00,1.22186e+00,-2.52473e+00,5.43775e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21390e+00,-1.95284e-01,1.69520e-02,9.89140e+00,-1.45067e-01,1.41994e-02,6.29426e-01,7.08876e-03,9.90166e-05,6.39168e-02,-4.39467e-04,-4.21552e-03,1,3.39996e-01,3.15000e+02,0.00000e+00,-8.46600e+01
1.32081e-01,-4.34391e+00,3.70750e+00,4.46554e+00,1.61991e+00,1.23332e+00,-2.52377e+00,5.34437e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21531e+00,-1.94914e-01,1.74030e-02,9.89320e+00,-1.44765e-01,1.45424e-02,6.29386e-01,7.05341e-03,1.03579e-04,6.37649e-02,-4.51088e-04,-4.33756e-03,1,5.10002e-01,3.15000e+02,0.00000e+00,-8.44900e+01
1.31923e-01,-4.34320e+00,3.86062e+00,4.63520e+00,1.63539e+00,1.24479e+00,-2.52281e+00,5.25100e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21673e+00,-1.94544e-01,1.78540e-02,9.89501e+00,-1.44464e-01,1.48855e-02,6.29347e-01,7.01806e-03,1.08141e-04,6.36131e-02,-4.62708e-04,-4.45960e-03,1,6.80000e-01,3.15000e+02,0.00000e+00,-8.43200e+01
1.31766e-01,-4.34248e+00,4.01373e+00,4.80486e+00,1.65086e+00,1.25625e+00,-2.52185e+00,5.15763e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21814e+00,-1.94174e-01,1.83050e-02,9.89681e+00,-1.44162e-01,1.52285e-02,6.29308e-01,6.98271e-03,1.12703e-04,6.34613e-02,-4.74328e-04,-4.58164e-03,1,8.49998e-01,3.15000e+02,0.00000e+00,-8.41500e+01
1.31608e-01,-4.34177e+00,4.16685e+00,4.97452e+00,1.66634e+00,1.26772e+00,-2.52089e+00,5.06425e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21956e+00,-1.93804e-01,1.87559e-02,9.89861e+00,-1.43860e-01,1.55715e-02,6.29268e-01,6.94735e-03,1.17265e-04,6.33094e-02,-4.85948e-04,-4.70368e-03,1,1.02000e+00,3.15000e+02,0.00000e+00,-8.39800e+01
1.31451e-01,-4.34106e+00,4.32006e+00,5.14420e+00,1.68178e+00,1.27916e+00,-2.51993e+00,4.97137e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22096e+00,-1.93434e-01,1.92065e-02,9.90040e+00,-1.43558e-01,1.59142e-02,6.29230e-01,6.91202e-03,1.21831e-04,6.31576e-02,-4.97551e-04,-4.82565e-03,1,1.19000e+00,3.15000e+02,0.00000e+00,-8.38100e+01
1.31351e-01,-4.34037e+00,4.47775e+00,5.31442e+00,1.69542e+00,1.28920e+00,-2.51900e+00,4.90100e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22175e+00,-1.93059e-01,1.96371e-02,9.90155e+00,-1.43251e-01,1.62372e-02,6.29230e-01,6.87752e-03,1.26608e-04,6.30082e-02,-5.08357e-04,-4.94406e-03,1,1.36000e+00,3.15000e+02,0.00000e+00,-8.36400e+01
1.31251e-01,-4.33968e+00,4.63544e+00,5.48464e+00,1.70907e+00,1.29924e+00,-2.51806e+00,4.83063e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22253e+00,-1.92683e-01,2.00678e-02,9.90269e+00,-1.42944e-01,1.65602e-02,6.29230e-01,6.84302e-03,1.31384e-04,6.28587e-02,-5.19162e-04,-5.06246e-03,1,1.53000e+00,3.15000e+02,0.00000e+00,-8.34700e+01
1.31151e-01,-4.33898e+00,4.79312e+00,5.65487e+00,1.72272e+00,1.30928e+00,-2.51713e+00,4.76026e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22332e+00,-1.92308e-01,2.04984e-02,9.90384e+00,-1.42636e-01,1.68832e-02,6.29229e-01,6.80852e-03,1.36160e-04,6.27092e-02,-5.29967e-04,-5.18087e-03,1,1.70000e+00,3.15000e+02,0.00000e+00,-8.33000e+01
1.31051e-01,-4.33829e+00,4.95082e+00,5.82509e+00,1.73636e+00,1.31931e+00,-2.51619e+00,4.68989e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22411e+00,-1.91933e-01,2.09290e-02,9.90498e+00,-1.42329e-01,1.72062e-02,6.29229e-01,6.77402e-03,1.40937e-04,6.25597e-02,-5.40773e-04,-5.29928e-03,1,1.87000e+00,3.15000e+02,0.00000e+00,-8.31300e+01
1.30951e-01,-4.33760e+00,5.10850e+00,5.99532e+00,1.75001e+00,1.32935e+00,-2.51526e+00,4.61952e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22489e+00,-1.91557e-01,2.13597e-02,9.90613e+00,-1.42022e-01,1.75293e-02,6.29229e-01,6.73952e-03,1.45713e-04,6.24102e-02,-5.51578e-04,-5.41768e-03,1,2.04000e+00,3.15000e+02,0.00000e+00,-8.29600e+01
1.30869e-01,-4.33691e+00,5.26804e+00,6.16554e+00,1.76299e+00,1.33887e+00,-2.51434e+00,4.55623e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22548e+00,-1.91180e-01,2.17811e-02,9.90707e+00,-1.41713e-01,1.78434e-02,6.29259e-01,6.70543e-03,1.50564e-04,6.22627e-02,-5.62021e-04,-5.53448e-03,1,2.21000e+00,3.15000e+02,0.00000e+00,-8.27900e+01
1.30807e-01,-4.33624e+00,5.42968e+00,6.33577e+00,1.77520e+00,1.34779e+00,-2.51343e+00,4.50102e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22583e+00,-1.90802e-01,2.21921e-02,9.90777e+00,-1.41403e-01,1.81474e-02,6.29322e-01,6.67181e-03,1.55502e-04,6.21174e-02,-5.72051e-04,-5.64944e-03,1,2.38000e+00,3.15000e+02,0.00000e+00,-8.26200e+01
1.30746e-01,-4.33556e+00,5.59134e+00,6.50601e+00,1.78741e+00,1.35672e+00,-2.51252e+00,4.44582e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22618e+00,-1.90424e-01,2.26031e-02,9.90848e+00,-1.41092e-01,1.84513e-02,6.29385e-01,6.63819e-03,1.60439e-04,6.19722e-02,-5.82081e-04,-5.76440e-03,1,2.55000e+00,3.15000e+02,0.00000e+00,-8.24500e+01
1.30684e-01,-4.33489e+00,5.75298e+00,6.67625e+00,1.79962e+00,1.36564e+00,-2.51161e+00,4.39062e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22653e+00,-1.90045e-01,2.30141e-02,9.90918e+00,-1.40782e-01,1.87553e-02,6.29449e-01,6.60457e-03,1.65376e-04,6.18269e-02,-5.92111e-04,-5.87935e-03,1,2.72000e+00,3.15000e+02,0.00000e+00,-8.22800e+01
1.30622e-01,-4.33422e+00,5.91463e+00,6.84648e+00,1.81183e+00,1.37456e+00,-2.51071e+00,4.33541e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22688e+00,-1.89667e-01,2.34251e-02,9.90989e+00,-1.40472e-01,1.90593e-02,6.29512e-01,6.57094e-03,1.70313e-04,6.16816e-02,-6.02140e-04,-5.99431e-03,1,2.89000e+00,3.15000e+02,0.00000e+00,-8.21100e+01
1.30561e-01,-4.33354e+00,6.07627e+00,7.01671e+00,1.82404e+00,1.38348e+00,-2.50980e+00,4.28021e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22723e+00,-1.89289e-01,2.38361e-02,9.91059e+00,-1.40161e-01,1.93632e-02,6.29575e-01,6.53732e-03,1.75251e-04,6.15363e-02,-6.12170e-04,-6.10927e-03,1,3.06000e+00,3.15000e+02,0.00000e+00,-8.19400e+01
1.30522e-01,-4.33288e+00,6.24072e+00,7.18664e+00,1.83530e+00,1.39166e+00,-2.50891e+00,4.23367e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22731e+00,-1.88909e-01,2.42315e-02,9.91105e+00,-1.39850e-01,1.96522e-02,6.29693e-01,6.50442e-03,1.80279e-04,6.13948e-02,-6.21593e-04,-6.22151e-03,1,3.23000e+00,3.15000e+02,0.00000e+00,-8.17700e+01
1.30487e-01,-4.33223e+00,6.40578e+00,7.35648e+00,1.84634e+00,1.39968e+00,-2.50803e+00,4.18904e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22735e+00,-1.88529e-01,2.46235e-02,9.91144e+00,-1.39538e-01,1.99378e-02,6.29823e-01,6.47168e-03,1.85328e-04,6.12540e-02,-6.30882e-04,-6.33314e-03,1,3.40000e+00,3.15000e+02,0.00000e+00,-8.16000e+01
1.30453e-01,-4.33158e+00,6.57085e+00,7.52633e+00,1.85739e+00,1.40770e+00,-2.50715e+00,4.14442e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22738e+00,-1.88149e-01,2.50154e-02,9.91184e+00,-1.39226e-01,2.02234e-02,6.29953e-01,6.43894e-03,1.90377e-04,6.11133e-02,-6.40170e-04,-6.44476e-03,1,3.57000e+00,3.15000e+02,0.00000e+00,-8.14300e+01
1.30418e-01,-4.33093e+00,6.73591e+00,7.69618e+00,1.86843e+00,1.41572e+00,-2.50627e+00,4.09980e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22741e+00,-1.87769e-01,2.54073e-02,9.91224e+00,-1.38914e-01,2.05091e-02,6.30083e-01,6.40621e-03,1.95426e-04,6.09726e-02,-6.49458e-04,-6.55639e-03,1,3.74000e+00,3.15000e+02,0.00000e+00,-8.12600e+01
1.30384e-01,-4.33027e+00,6.90098e+00,7.86604e+00,1.87948e+00,1.42374e+00,-2.50539e+00,4.05518e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22744e+00,-1.87390e-01,2.57993e-02,9.91263e+00,-1.38602e-01,2.07947e-02,6.30212e-01,6.37347e-03,2.00475e-04,6.08318e-02,-6.58747e-04,-6.66803e-03,1,3.91000e+00,3.15000e+02,0.00000e+00,-8.10900e+01
1.30351e-01,-4.32962e+00,7.06626e+00,8.03584e+00,1.89045e+00,1.43170e+00,-2.50451e+00,4.01114e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22745e+00,-1.87010e-01,2.61898e-02,9.91302e+00,-1.38290e-01,2.10790e-02,6.30347e-01,6.34079e-03,2.05528e-04,6.06914e-02,-6.67981e-04,-6.77941e-03,1,4.08000e+00,3.15000e+02,0.00000e+00,-8.09200e+01
1.30336e-01,-4.32899e+00,7.23422e+00,8.20501e+00,1.90052e+00,1.43897e+00,-2.50366e+00,3.97422e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22725e+00,-1.86629e-01,2.65631e-02,9.91319e+00,-1.37978e-01,2.13468e-02,6.30539e-01,6.30893e-03,2.10643e-04,6.05550e-02,-6.76557e-04,-6.88779e-03,1,4.25000e+00,3.15000e+02,0.00000e+00,-8.07500e+01
1.30321e-01,-4.32836e+00,7.40218e+00,8.37418e+00,1.91060e+00,1.44624e+00,-2.50280e+00,3.93731e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22704e+00,-1.86249e-01,2.69364e-02,9.91336e+00,-1.37666e-01,2.16146e-02,6.30731e-01,6.27708e-03,2.15758e-04,6.04186e-02,-6.85133e-04,-6.99616e-03,1,4.42000e+00,3.15000e+02,0.00000e+00,-8.05800e+01
1.30306e-01,-4.32773e+00,7.57014e+00,8.54335e+00,1.92067e+00,1.45351e+00,-2.50195e+00,3.90040e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22683e+00,-1.85868e-01,2.73097e-02,9.91353e+00,-1.37354e-01,2.18824e-02,6.30923e-01,6.24522e-03,2.20873e-04,6.02821e-02,-6.93709e-04,-7.10454e-03,1,4.59000e+00,3.15000e+02,0.00000e+00,-8.04100e+01
1.30292e-01,-4.32710e+00,7.73811e+00,8.71253e+00,1.93074e+00,1.46078e+00,-2.50109e+00,3.86348e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22662e+00,-1.85488e-01,2.76831e-02,9.91370e+00,-1.37042e-01,2.21502e-02,6.31115e-01,6.21336e-03,2.25988e-04,6.01457e-02,-7.02286e-04,-7.21292e-03,1,4.76000e+00,3.15000e+02,0.00000e+00,-8.02400e+01
1.30277e-01,-4.32647e+00,7.90607e+00,8.88171e+00,1.94081e+00,1.46805e+00,-2.50024e+00,3.82657e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22642e+00,-1.85107e-01,2.80564e-02,9.91388e+00,-1.36730e-01,2.24180e-02,6.31308e-01,6.18150e-03,2.31103e-04,6.00093e-02,-7.10861e-04,-7.32129e-03,1,4.93000e+00,3.15000e+02,0.00000e+00,-8.00700e+01
1.30265e-01,-4.32585e+00,8.07459e+00,9.05067e+00,1.95069e+00,1.47517e+00,-2.49939e+00,3.79102e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22617e+00,-1.84727e-01,2.84254e-02,9.91401e+00,-1.36417e-01,2.26817e-02,6.31513e-01,6.14984e-03,2.36224e-04,5.98738e-02,-7.19277e-04,-7.42892e-03,1,5.10000e+00,3.15000e+02,0.00000e+00,-7.99000e+01
1.30265e-01,-4.32524e+00,8.24495e+00,9.21893e+00,1.95994e+00,1.48181e+00,-2.49857e+00,3.75991e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22578e+00,-1.84346e-01,2.87804e-02,9.91401e+00,-1.36106e-01,2.29322e-02,6.31760e-01,6.11885e-03,2.41363e-04,5.97412e-02,-7.27168e-04,-7.53410e-03,1,5.27000e+00,3.15000e+02,0.00000e+00,-7.97300e+01
1.30265e-01,-4.32463e+00,8.41531e+00,9.38720e+00,1.96919e+00,1.48844e+00,-2.49774e+00,3.72880e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22538e+00,-1.83966e-01,2.91355e-02,9.91402e+00,-1.35794e-01,2.31826e-02,6.32008e-01,6.08786e-03,2.46503e-04,5.96087e-02,-7.35060e-04,-7.63929e-03,1,5.44000e+00,3.15000e+02,0.00000e+00,-7.95600e+01
1.30265e-01,-4.32403e+00,8.58566e+00,9.55546e+00,1.97844e+00,1.49508e+00,-2.49691e+00,3.69769e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22499e+00,-1.83585e-01,2.94905e-02,9.91402e+00,-1.35482e-01,2.34330e-02,6.32255e-01,6.05687e-03,2.51642e-04,5.94761e-02,-7.42951e-04,-7.74447e-03,1,5.61000e+00,3.15000e+02,0.00000e+00,-7.93900e+01
1.30265e-01,-4.32342e+00,8.75601e+00,9.72372e+00,1.98768e+00,1.50172e+00,-2.49609e+00,3.66659e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22460e+00,-1.83204e-01,2.98455e-02,9.91403e+00,-1.35170e-01,2.36834e-02,6.32503e-01,6.02587e-03,2.56781e-04,5.93436e-02,-7.50842e-04,-7.84965e-03,1,5.78000e+00,3.15000e+02,0.00000e+00,-7.92200e+01
1.30265e-01,-4.32281e+00,8.92637e+00,9.89198e+00,1.99693e+00,1.50836e+00,-2.49526e+00,3.63548e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22421e+00,-1.82824e-01,3.02006e-02,9.91403e+00,-1.34858e-01,2.39339e-02,6.32751e-01,5.99488e-03,2.61921e-04,5.92110e-02,-7.58734e-04,-7.95484e-03,1,5.95000e+00,3.15000e+02,0.00000e+00,-7.90500e+01
1.30268e-01,-4.32221e+00,9.09729e+00,1.00599e+01,2.00597e+00,1.51483e+00,-2.49444e+00,3.60570e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22378e+00,-1.82443e-01,3.05503e-02,9.91400e+00,-1.34546e-01,2.41793e-02,6.33013e-01,5.96414e-03,2.67056e-04,5.90795e-02,-7.66430e-04,-8.05909e-03,1,6.12000e+00,3.15000e+02,0.00000e+00,-7.88800e+01
1.30280e-01,-4.32163e+00,9.26953e+00,1.02271e+01,2.01450e+00,1.52093e+00,-2.49365e+00,3.57909e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22325e+00,-1.82063e-01,3.08873e-02,9.91387e+00,-1.34235e-01,2.44127e-02,6.33309e-01,5.93400e-03,2.72182e-04,5.89503e-02,-7.73663e-04,-8.16113e-03,1,6.29000e+00,3.15000e+02,0.00000e+00,-7.87100e+01
1.30291e-01,-4.32105e+00,9.44178e+00,1.03942e+01,2.02304e+00,1.52702e+00,-2.49285e+00,3.55248e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22271e+00,-1.81683e-01,3.12243e-02,9.91375e+00,-1.33924e-01,2.46462e-02,6.33605e-01,5.90386e-03,2.77308e-04,5.88212e-02,-7.80896e-04,-8.26316e-03,1,6.46000e+00,3.15000e+02,0.00000e+00,-7.85400e+01
1.30302e-01,-4.32046e+00,9.61402e+00,1.05614e+01,2.03157e+00,1.53312e+00,-2.49205e+00,3.52587e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22218e+00,-1.81303e-01,3.15614e-02,9.91363e+00,-1.33613e-01,2.48796e-02,6.33901e-01,5.87372e-03,2.82434e-04,5.86921e-02,-7.88129e-04,-8.36520e-03,1,6.63000e+00,3.15000e+02,0.00000e+00,-7.83700e+01
1.30313e-01,-4.31988e+00,9.78627e+00,1.07286e+01,2.04011e+00,1.53921e+00,-2.49125e+00,3.49926e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22165e+00,-1.80922e-01,3.18984e-02,9.91350e+00,-1.33302e-01,2.51130e-02,6.34197e-01,5.84357e-03,2.87560e-04,5.85629e-02,-7.95362e-04,-8.46724e-03,1,6.80000e+00,3.15000e+02,0.00000e+00,-7.82000e+01
1.30324e-01,-4.31930e+00,9.95852e+00,1.08957e+01,2.04864e+00,1.54531e+00,-2.49045e+00,3.47265e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22112e+00,-1.80542e-01,3.22355e-02,9.91338e+00,-1.32991e-01,2.53465e-02,6.34493e-01,5.81343e-03,2.92686e-04,5.84338e-02,-8.02594e-04,-8.56927e-03,1,6.97000e+00,3.15000e+02,0.00000e+00,-7.80300e+01
1.30338e-01,-4.31872e+00,1.01311e+01,1.10626e+01,2.05702e+00,1.55128e+00,-2.48966e+00,3.44696e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.22055e+00,-1.80162e-01,3.25679e-02,9.91323e+00,-1.32680e-01,2.55756e-02,6.34799e-01,5.78350e-03,2.97800e-04,5.83054e-02,-8.09663e-04,-8.67049e-03,1,7.14000e+00,3.15000e+02,0.00000e+00,-7.78600e+01
1.30357e-01,-4.31816e+00,1.03048e+01,1.12284e+01,2.06493e+00,1.55690e+00,-2.48888e+00,3.42391e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21991e+00,-1.79782e-01,3.28873e-02,9.91301e+00,-1.32370e-01,2.57923e-02,6.35137e-01,5.75419e-03,3.02877e-04,5.81792e-02,-8.16257e-04,-8.76937e-03,1,7.31000e+00,3.15000e+02,0.00000e+00,-7.76900e+01
1.30377e-01,-4.31760e+00,1.04784e+01,1.13943e+01,2.07284e+00,1.56253e+00,-2.48811e+00,3.40086e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21926e+00,-1.79403e-01,3.32066e-02,9.91278e+00,-1.32059e-01,2.60091e-02,6.35475e-01,5.72487e-03,3.07954e-04,5.80530e-02,-8.22852e-04,-8.86825e-03,1,7.48000e+00,3.15000e+02,0.00000e+00,-7.75200e+01
1.30397e-01,-4.31704e+00,1.06521e+01,1.15602e+01,2.08075e+00,1.56815e+00,-2.48734e+00,3.37782e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21861e+00,-1.79023e-01,3.35259e-02,9.91256e+00,-1.31749e-01,2.62258e-02,6.35812e-01,5.69556e-03,3.13031e-04,5.79267e-02,-8.29447e-04,-8.96713e-03,1,7.65000e+00,3.15000e+02,0.00000e+00,-7.73500e+01
1.30417e-01,-4.31648e+00,1.08257e+01,1.17261e+01,2.08867e+00,1.57377e+00,-2.48657e+00,3.35477e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21797e+00,-1.78643e-01,3.38452e-02,9.91234e+00,-1.31439e-01,2.64425e-02,6.36150e-01,5.66624e-03,3.18108e-04,5.78005e-02,-8.36042e-04,-9.06600e-03,1,7.82000e+00,3.15000e+02,0.00000e+00,-7.71800e+01
1.30437e-01,-4.31592e+00,1.09993e+01,1.18920e+01,2.09658e+00,1.57939e+00,-2.48579e+00,3.33172e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21732e+00,-1.78264e-01,3.41646e-02,9.91212e+00,-1.31129e-01,2.66592e-02,6.36488e-01,5.63693e-03,3.23185e-04,5.76743e-02,-8.42636e-04,-9.16488e-03,1,7.99000e+00,3.15000e+02,0.00000e+00,-7.70100e+01
1.30457e-01,-4.31536e+00,1.11731e+01,1.20578e+01,2.10442e+00,1.58497e+00,-2.48502e+00,3.30901e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21667e+00,-1.77884e-01,3.44818e-02,9.91188e+00,-1.30819e-01,2.68740e-02,6.36830e-01,5.60771e-03,3.28252e-04,5.75484e-02,-8.49158e-04,-9.26338e-03,1,8.16000e+00,3.15000e+02,0.00000e+00,-7.68400e+01
1.30484e-01,-4.31482e+00,1.13477e+01,1.22222e+01,2.11178e+00,1.59017e+00,-2.48428e+00,3.28884e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21593e+00,-1.77505e-01,3.47836e-02,9.91158e+00,-1.30510e-01,2.70742e-02,6.37203e-01,5.57919e-03,3.33247e-04,5.74246e-02,-8.55131e-04,-9.35906e-03,1,8.33000e+00,3.15000e+02,0.00000e+00,-7.66700e+01
1.30511e-01,-4.31429e+00,1.15222e+01,1.23867e+01,2.11914e+00,1.59538e+00,-2.48353e+00,3.26867e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21519e+00,-1.77126e-01,3.50853e-02,9.91128e+00,-1.30201e-01,2.72743e-02,6.37576e-01,5.55067e-03,3.38242e-04,5.73008e-02,-8.61104e-04,-9.45473e-03,1,8.50000e+00,3.15000e+02,0.00000e+00,-7.65000e+01
1.30537e-01,-4.31375e+00,1.16968e+01,1.25512e+01,2.12651e+00,1.60059e+00,-2.48279e+00,3.24850e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21446e+00,-1.76747e-01,3.53870e-02,9.91098e+00,-1.29892e-01,2.74745e-02,6.37950e-01,5.52215e-03,3.43236e-04,5.71770e-02,-8.67077e-04,-9.55040e-03,1,8.67000e+00,3.15000e+02,0.00000e+00,-7.63300e+01
1.30564e-01,-4.31321e+00,1.18713e+01,1.27157e+01,2.13387e+00,1.60579e+00,-2.48204e+00,3.22833e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21372e+00,-1.76368e-01,3.56887e-02,9.91068e+00,-1.29583e-01,2.76747e-02,6.38323e-01,5.49363e-03,3.48231e-04,5.70532e-02,-8.73050e-04,-9.64607e-03,1,8.84000e+00,3.15000e+02,0.00000e+00,-7.61600e+01
1.30591e-01,-4.31268e+00,1.20459e+01,1.28802e+01,2.14123e+00,1.61100e+00,-2.48129e+00,3.20815e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21299e+00,-1.75989e-01,3.59905e-02,9.91038e+00,-1.29274e-01,2.78749e-02,6.38696e-01,5.46511e-03,3.53226e-04,5.69294e-02,-8.79023e-04,-9.74174e-03,1,9.01000e+00,3.15000e+02,0.00000e+00,-7.59900e+01
1.30617e-01,-4.31214e+00,1.22205e+01,1.30447e+01,2.14859e+00,1.61621e+00,-2.48055e+00,3.18798e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21225e+00,-1.75610e-01,3.62922e-02,9.91008e+00,-1.28965e-01,2.80750e-02,6.39070e-01,5.43660e-03,3.58221e-04,5.68057e-02,-8.84996e-04,-9.83741e-03,1,9.18000e+00,3.15000e+02,0.00000e+00,-7.58200e+01
1.30648e-01,-4.31163e+00,1.23954e+01,1.32078e+01,2.15552e+00,1.62109e+00,-2.47983e+00,3.16987e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21145e+00,-1.75231e-01,3.65787e-02,9.90973e+00,-1.28657e-01,2.82609e-02,6.39470e-01,5.40876e-03,3.63118e-04,5.66837e-02,-8.90441e-04,-9.93026e-03,1,9.35000e+00,3.15000e+02,0.00000e+00,-7.56500e+01
1.30680e-01,-4.31112e+00,1.25704e+01,1.33707e+01,2.16238e+00,1.62593e+00,-2.47911e+00,3.15206e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.21065e+00,-1.74853e-01,3.68630e-02,9.90937e+00,-1.28349e-01,2.84448e-02,6.39873e-01,5.38101e-03,3.68000e-04,5.65619e-02,-8.95811e-04,-1.00227e-02,1,9.52000e+00,3.15000e+02,0.00000e+00,-7.54800e+01
1.30712e-01,-4.31061e+00,1.27454e+01,1.35337e+01,2.16925e+00,1.63077e+00,-2.47839e+00,3.13425e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.20984e+00,-1.74474e-01,3.71473e-02,9.90901e+00,-1.28041e-01,2.86286e-02,6.40277e-01,5.35327e-03,3.72884e-04,5.64402e-02,-9.01181e-04,-1.01152e-02,1,9.69000e+00,3.15000e+02,0.00000e+00,-7.53100e+01
1.30744e-01,-4.31010e+00,1.29204e+01,1.36966e+01,2.17612e+00,1.63561e+00,-2.47767e+00,3.11644e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.20903e+00,-1.74096e-01,3.74316e-02,9.90865e+00,-1.27733e-01,2.88125e-02,6.40681e-01,5.32553e-03,3.77766e-04,5.63184e-02,-9.06551e-04,-1.02076e-02,1,9.86000e+00,3.15000e+02,0.00000e+00,-7.51400e+01
1.30776e-01,-4.30959e+00,1.30954e+01,1.38596e+01,2.18299e+00,1.64045e+00,-2.47695e+00,3.09863e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.20822e+00,-1.73717e-01,3.77158e-02,9.90829e+00,-1.27425e-01,2.89963e-02,6.41084e-01,5.29778e-03,3.82649e-04,5.61967e-02,-9.11921e-04,-1.03000e-02,1,1.00300e+01,3.15000e+02,0.00000e+00,-7.49700e+01
1.30808e-01,-4.30908e+00,1.32704e+01,1.40225e+01,2.18986e+00,1.64528e+00,-2.47624e+00,3.08082e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.20742e+00,-1.73339e-01,3.80001e-02,9.90793e+00,-1.27118e-01,2.91802e-02,6.41488e-01,5.27004e-03,3.87532e-04,5.60750e-02,-9.17290e-04,-1.03925e-02,1,1.02000e+01,3.15000e+02,0.00000e+00,-7.48000e+01
