"Velocity Deficit","pMean","nutMean","nut","k","kMean","p","epsilon","force.turbine1:0","force.turbine1:1","force.turbine1:2","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.15686e-02,-7.83740e+00,8.51144e+00,9.34361e+00,2.10684e+00,1.90182e+00,-6.04906e+00,4.32052e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.01391e+01,-2.03468e-01,7.60370e-02,1.03540e+01,-1.92326e-01,7.78339e-02,1.19694e-01,3.81853e-03,6.31670e-04,1.74479e-02,-1.96849e-04,1.39013e-04,1,1.70000e+00,1.26000e+02,0.00000e+00,-8.33000e+01
9.21767e-02,-7.83095e+00,8.80103e+00,9.64790e+00,2.12269e+00,1.91556e+00,-6.04234e+00,4.24172e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.01315e+01,-2.04175e-01,7.78214e-02,1.03471e+01,-1.92905e-01,7.95909e-02,1.20720e-01,3.82981e-03,6.55641e-04,1.75919e-02,-2.06207e-04,9.53678e-05,1,1.87000e+00,1.26000e+02,0.00000e+00,-8.31300e+01
9.27847e-02,-7.82449e+00,9.09060e+00,9.95218e+00,2.13854e+00,1.92929e+00,-6.03562e+00,4.16291e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.01239e+01,-2.04881e-01,7.96057e-02,1.03401e+01,-1.93483e-01,8.13478e-02,1.21745e-01,3.84109e-03,6.79611e-04,1.77359e-02,-2.15564e-04,5.17248e-05,1,2.04000e+00,1.26000e+02,0.00000e+00,-8.29600e+01
9.33923e-02,-7.81807e+00,9.38153e+00,1.02552e+01,2.15367e+00,1.94234e+00,-6.02897e+00,4.09380e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.01162e+01,-2.05559e-01,8.13682e-02,1.03332e+01,-1.94033e-01,8.30797e-02,1.22803e-01,3.85175e-03,7.04029e-04,1.78797e-02,-2.25316e-04,4.24272e-06,1,2.21000e+00,1.26000e+02,0.00000e+00,-8.27900e+01
9.39994e-02,-7.81169e+00,9.67404e+00,1.05566e+01,2.16799e+00,1.95458e+00,-6.02242e+00,4.03576e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.01085e+01,-2.06204e-01,8.31056e-02,1.03262e+01,-1.94551e-01,8.47828e-02,1.23895e-01,3.86172e-03,7.28958e-04,1.80233e-02,-2.35521e-04,-4.76279e-05,1,2.38000e+00,1.26000e+02,0.00000e+00,-8.26200e+01
9.46065e-02,-7.80530e+00,9.96655e+00,1.08581e+01,2.18230e+00,1.96683e+00,-6.01586e+00,3.97772e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.01008e+01,-2.06848e-01,8.48430e-02,1.03193e+01,-1.95068e-01,8.64860e-02,1.24988e-01,3.87169e-03,7.53888e-04,1.81669e-02,-2.45726e-04,-9.95008e-05,1,2.55000e+00,1.26000e+02,0.00000e+00,-8.24500e+01
9.52136e-02,-7.79892e+00,1.02591e+01,1.11596e+01,2.19661e+00,1.97908e+00,-6.00931e+00,3.91968e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00931e+01,-2.07493e-01,8.65804e-02,1.03123e+01,-1.95586e-01,8.81892e-02,1.26081e-01,3.88166e-03,7.78817e-04,1.83105e-02,-2.55931e-04,-1.51371e-04,1,2.72000e+00,1.26000e+02,0.00000e+00,-8.22800e+01
9.58207e-02,-7.79254e+00,1.05516e+01,1.14611e+01,2.21092e+00,1.99133e+00,-6.00276e+00,3.86165e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00853e+01,-2.08137e-01,8.83178e-02,1.03054e+01,-1.96103e-01,8.98923e-02,1.27174e-01,3.89163e-03,8.03746e-04,1.84540e-02,-2.66136e-04,-2.03242e-04,1,2.89000e+00,1.26000e+02,0.00000e+00,-8.21100e+01
9.64277e-02,-7.78615e+00,1.08441e+01,1.17625e+01,2.22523e+00,2.00358e+00,-5.99620e+00,3.80361e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00776e+01,-2.08782e-01,9.00552e-02,1.02984e+01,-1.96621e-01,9.15954e-02,1.28267e-01,3.90160e-03,8.28675e-04,1.85976e-02,-2.76341e-04,-2.55112e-04,1,3.06000e+00,1.26000e+02,0.00000e+00,-8.19400e+01
9.70328e-02,-7.77989e+00,1.11370e+01,1.20596e+01,2.23854e+00,2.01487e+00,-5.98985e+00,3.75709e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00699e+01,-2.09386e-01,9.17521e-02,1.02915e+01,-1.97099e-01,9.32537e-02,1.29417e-01,3.91077e-03,8.54128e-04,1.87416e-02,-2.87131e-04,-3.12948e-04,1,3.23000e+00,1.26000e+02,0.00000e+00,-8.17700e+01
9.76375e-02,-7.77365e+00,1.14300e+01,1.23556e+01,2.25164e+00,2.02595e+00,-5.98354e+00,3.71314e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00621e+01,-2.09982e-01,9.34398e-02,1.02846e+01,-1.97568e-01,9.49020e-02,1.30579e-01,3.91976e-03,8.79697e-04,1.88856e-02,-2.98050e-04,-3.72105e-04,1,3.40000e+00,1.26000e+02,0.00000e+00,-8.16000e+01
9.82421e-02,-7.76740e+00,1.17230e+01,1.26517e+01,2.26473e+00,2.03702e+00,-5.97723e+00,3.66919e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00544e+01,-2.10578e-01,9.51276e-02,1.02777e+01,-1.98038e-01,9.65502e-02,1.31741e-01,3.92875e-03,9.05266e-04,1.90296e-02,-3.08970e-04,-4.31261e-04,1,3.57000e+00,1.26000e+02,0.00000e+00,-8.14300e+01
9.88467e-02,-7.76116e+00,1.20159e+01,1.29477e+01,2.27782e+00,2.04810e+00,-5.97093e+00,3.62524e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00466e+01,-2.11174e-01,9.68153e-02,1.02708e+01,-1.98507e-01,9.81985e-02,1.32904e-01,3.93774e-03,9.30834e-04,1.91736e-02,-3.19890e-04,-4.90418e-04,1,3.74000e+00,1.26000e+02,0.00000e+00,-8.12600e+01
9.94514e-02,-7.75492e+00,1.23089e+01,1.32437e+01,2.29091e+00,2.05917e+00,-5.96462e+00,3.58129e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00389e+01,-2.11770e-01,9.85032e-02,1.02638e+01,-1.98976e-01,9.98468e-02,1.34066e-01,3.94673e-03,9.56404e-04,1.93177e-02,-3.30810e-04,-5.49577e-04,1,3.91000e+00,1.26000e+02,0.00000e+00,-8.10900e+01
1.00056e-01,-7.74870e+00,1.26018e+01,1.35392e+01,2.30393e+00,2.07018e+00,-5.95833e+00,3.53808e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00311e+01,-2.12363e-01,1.00187e-01,1.02569e+01,-1.99443e-01,1.01491e-01,1.35234e-01,3.95567e-03,9.81999e-04,1.94617e-02,-3.41773e-04,-6.09217e-04,1,4.08000e+00,1.26000e+02,0.00000e+00,-8.09200e+01
1.00658e-01,-7.74266e+00,1.28933e+01,1.38279e+01,2.31602e+00,2.08030e+00,-5.95233e+00,3.50407e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00233e+01,-2.12919e-01,1.01822e-01,1.02500e+01,-1.99872e-01,1.03083e-01,1.36467e-01,3.96390e-03,1.00792e-03,1.96067e-02,-3.53273e-04,-6.74826e-04,1,4.25000e+00,1.26000e+02,0.00000e+00,-8.07500e+01
1.01260e-01,-7.73661e+00,1.31848e+01,1.41166e+01,2.32811e+00,2.09042e+00,-5.94633e+00,3.47007e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00155e+01,-2.13475e-01,1.03458e-01,1.02431e+01,-2.00302e-01,1.04675e-01,1.37701e-01,3.97214e-03,1.03384e-03,1.97516e-02,-3.64772e-04,-7.40434e-04,1,4.42000e+00,1.26000e+02,0.00000e+00,-8.05800e+01
1.01861e-01,-7.73057e+00,1.34764e+01,1.44053e+01,2.34020e+00,2.10054e+00,-5.94033e+00,3.43606e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.00077e+01,-2.14032e-01,1.05093e-01,1.02363e+01,-2.00732e-01,1.06266e-01,1.38934e-01,3.98038e-03,1.05976e-03,1.98966e-02,-3.76272e-04,-8.06042e-04,1,4.59000e+00,1.26000e+02,0.00000e+00,-8.04100e+01
1.02463e-01,-7.72453e+00,1.37679e+01,1.46940e+01,2.35229e+00,2.11066e+00,-5.93433e+00,3.40206e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.99995e+00,-2.14588e-01,1.06728e-01,1.02294e+01,-2.01162e-01,1.07858e-01,1.40168e-01,3.98861e-03,1.08568e-03,2.00415e-02,-3.87772e-04,-8.71653e-04,1,4.76000e+00,1.26000e+02,0.00000e+00,-8.02400e+01
1.03065e-01,-7.71849e+00,1.40594e+01,1.49827e+01,2.36439e+00,2.12078e+00,-5.92832e+00,3.36805e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.99216e+00,-2.15145e-01,1.08363e-01,1.02225e+01,-2.01591e-01,1.09450e-01,1.41401e-01,3.99685e-03,1.11160e-03,2.01865e-02,-3.99271e-04,-9.37261e-04,1,4.93000e+00,1.26000e+02,0.00000e+00,-8.00700e+01
1.03666e-01,-7.71251e+00,1.43502e+01,1.52693e+01,2.37628e+00,2.13072e+00,-5.92240e+00,3.33575e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.98436e+00,-2.15693e-01,1.09986e-01,1.02156e+01,-2.02013e-01,1.11028e-01,1.42652e-01,4.00494e-03,1.13753e-03,2.03317e-02,-4.10876e-04,-1.00420e-03,1,5.10000e+00,1.26000e+02,0.00000e+00,-7.99000e+01
1.04266e-01,-7.70671e+00,1.46386e+01,1.55493e+01,2.38753e+00,2.14004e+00,-5.91675e+00,3.30899e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.97654e+00,-2.16216e-01,1.11565e-01,1.02087e+01,-2.02409e-01,1.12562e-01,1.43957e-01,4.01258e-03,1.16354e-03,2.04779e-02,-4.22821e-04,-1.07550e-03,1,5.27000e+00,1.26000e+02,0.00000e+00,-7.97300e+01
1.04865e-01,-7.70092e+00,1.49270e+01,1.58293e+01,2.39877e+00,2.14936e+00,-5.91110e+00,3.28222e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.96871e+00,-2.16740e-01,1.13145e-01,1.02019e+01,-2.02806e-01,1.14096e-01,1.45263e-01,4.02022e-03,1.18955e-03,2.06241e-02,-4.34768e-04,-1.14680e-03,1,5.44000e+00,1.26000e+02,0.00000e+00,-7.95600e+01
1.05464e-01,-7.69512e+00,1.52155e+01,1.61093e+01,2.41002e+00,2.15868e+00,-5.90544e+00,3.25546e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.96089e+00,-2.17263e-01,1.14725e-01,1.01950e+01,-2.03202e-01,1.15629e-01,1.46568e-01,4.02786e-03,1.21555e-03,2.07703e-02,-4.46713e-04,-1.21810e-03,1,5.61000e+00,1.26000e+02,0.00000e+00,-7.93900e+01
1.06063e-01,-7.68933e+00,1.55039e+01,1.63893e+01,2.42126e+00,2.16800e+00,-5.89979e+00,3.22870e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.95306e+00,-2.17786e-01,1.16305e-01,1.01882e+01,-2.03598e-01,1.17163e-01,1.47874e-01,4.03549e-03,1.24156e-03,2.09165e-02,-4.58659e-04,-1.28939e-03,1,5.78000e+00,1.26000e+02,0.00000e+00,-7.92200e+01
1.06663e-01,-7.68353e+00,1.57923e+01,1.66692e+01,2.43251e+00,2.17732e+00,-5.89413e+00,3.20194e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.94524e+00,-2.18309e-01,1.17885e-01,1.01813e+01,-2.03995e-01,1.18697e-01,1.49179e-01,4.04313e-03,1.26756e-03,2.10626e-02,-4.70605e-04,-1.36069e-03,1,5.95000e+00,1.26000e+02,0.00000e+00,-7.90500e+01
1.07261e-01,-7.67782e+00,1.60795e+01,1.69464e+01,2.44354e+00,2.18644e+00,-5.88859e+00,3.17677e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.93740e+00,-2.18824e-01,1.19447e-01,1.01745e+01,-2.04382e-01,1.20213e-01,1.50506e-01,4.05062e-03,1.29352e-03,2.12093e-02,-4.82644e-04,-1.43346e-03,1,6.12000e+00,1.26000e+02,0.00000e+00,-7.88800e+01
1.07858e-01,-7.67231e+00,1.63635e+01,1.72168e+01,2.45405e+00,2.19508e+00,-5.88332e+00,3.15541e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.92954e+00,-2.19318e-01,1.20969e-01,1.01676e+01,-2.04750e-01,1.21686e-01,1.51884e-01,4.05777e-03,1.31937e-03,2.13569e-02,-4.94905e-04,-1.50973e-03,1,6.29000e+00,1.26000e+02,0.00000e+00,-7.87100e+01
1.08455e-01,-7.66679e+00,1.66476e+01,1.74872e+01,2.46457e+00,2.20371e+00,-5.87804e+00,3.13405e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.92168e+00,-2.19812e-01,1.22490e-01,1.01608e+01,-2.05117e-01,1.23160e-01,1.53262e-01,4.06492e-03,1.34522e-03,2.15045e-02,-5.07166e-04,-1.58600e-03,1,6.46000e+00,1.26000e+02,0.00000e+00,-7.85400e+01
1.09052e-01,-7.66128e+00,1.69316e+01,1.77576e+01,2.47508e+00,2.21235e+00,-5.87277e+00,3.11269e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.91382e+00,-2.20307e-01,1.24011e-01,1.01540e+01,-2.05484e-01,1.24633e-01,1.54640e-01,4.07207e-03,1.37107e-03,2.16521e-02,-5.19427e-04,-1.66226e-03,1,6.63000e+00,1.26000e+02,0.00000e+00,-7.83700e+01
1.09649e-01,-7.65577e+00,1.72157e+01,1.80279e+01,2.48559e+00,2.22098e+00,-5.86749e+00,3.09133e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.90596e+00,-2.20801e-01,1.25533e-01,1.01471e+01,-2.05851e-01,1.26107e-01,1.56018e-01,4.07921e-03,1.39692e-03,2.17997e-02,-5.31689e-04,-1.73854e-03,1,6.80000e+00,1.26000e+02,0.00000e+00,-7.82000e+01
1.10245e-01,-7.65026e+00,1.74997e+01,1.82983e+01,2.49610e+00,2.22962e+00,-5.86222e+00,3.06997e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.89810e+00,-2.21296e-01,1.27054e-01,1.01403e+01,-2.06218e-01,1.27581e-01,1.57397e-01,4.08636e-03,1.42277e-03,2.19474e-02,-5.43950e-04,-1.81480e-03,1,6.97000e+00,1.26000e+02,0.00000e+00,-7.80300e+01
1.10842e-01,-7.64482e+00,1.77824e+01,1.85661e+01,2.50645e+00,2.23810e+00,-5.85704e+00,3.04967e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.89023e+00,-2.21783e-01,1.28560e-01,1.01335e+01,-2.06579e-01,1.29038e-01,1.58793e-01,4.09340e-03,1.44853e-03,2.20954e-02,-5.56260e-04,-1.89218e-03,1,7.14000e+00,1.26000e+02,0.00000e+00,-7.78600e+01
1.11436e-01,-7.63962e+00,1.80611e+01,1.88263e+01,2.51631e+00,2.24613e+00,-5.85217e+00,3.03241e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.88234e+00,-2.22252e-01,1.30020e-01,1.01267e+01,-2.06920e-01,1.30450e-01,1.60245e-01,4.10013e-03,1.47400e-03,2.22445e-02,-5.68710e-04,-1.97273e-03,1,7.31000e+00,1.26000e+02,0.00000e+00,-7.76900e+01
1.12031e-01,-7.63442e+00,1.83397e+01,1.90866e+01,2.52617e+00,2.25417e+00,-5.84729e+00,3.01515e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.87445e+00,-2.22720e-01,1.31480e-01,1.01199e+01,-2.07261e-01,1.31861e-01,1.61696e-01,4.10686e-03,1.49947e-03,2.23937e-02,-5.81160e-04,-2.05329e-03,1,7.48000e+00,1.26000e+02,0.00000e+00,-7.75200e+01
1.12626e-01,-7.62922e+00,1.86184e+01,1.93468e+01,2.53603e+00,2.26221e+00,-5.84241e+00,2.99789e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.86656e+00,-2.23189e-01,1.32940e-01,1.01131e+01,-2.07602e-01,1.33273e-01,1.63147e-01,4.11359e-03,1.52494e-03,2.25428e-02,-5.93611e-04,-2.13385e-03,1,7.65000e+00,1.26000e+02,0.00000e+00,-7.73500e+01
1.13221e-01,-7.62401e+00,1.88970e+01,1.96071e+01,2.54589e+00,2.27024e+00,-5.83753e+00,2.98064e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.85867e+00,-2.23657e-01,1.34400e-01,1.01062e+01,-2.07944e-01,1.34685e-01,1.64598e-01,4.12032e-03,1.55042e-03,2.26919e-02,-6.06061e-04,-2.21441e-03,1,7.82000e+00,1.26000e+02,0.00000e+00,-7.71800e+01
1.13815e-01,-7.61881e+00,1.91756e+01,1.98673e+01,2.55575e+00,2.27827e+00,-5.83266e+00,2.96338e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.85077e+00,-2.24126e-01,1.35861e-01,1.00994e+01,-2.08285e-01,1.36096e-01,1.66049e-01,4.12705e-03,1.57589e-03,2.28411e-02,-6.18511e-04,-2.29496e-03,1,7.99000e+00,1.26000e+02,0.00000e+00,-7.70100e+01
1.14410e-01,-7.61365e+00,1.94536e+01,2.01264e+01,2.56554e+00,2.28625e+00,-5.82783e+00,2.94649e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.84288e+00,-2.24592e-01,1.37313e-01,1.00926e+01,-2.08623e-01,1.37500e-01,1.67509e-01,4.13374e-03,1.60129e-03,2.29904e-02,-6.30969e-04,-2.37595e-03,1,8.16000e+00,1.26000e+02,0.00000e+00,-7.68400e+01
1.15003e-01,-7.60878e+00,1.97260e+01,2.03762e+01,2.57481e+00,2.29375e+00,-5.82336e+00,2.93239e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.83495e+00,-2.25036e-01,1.38709e-01,1.00858e+01,-2.08941e-01,1.38848e-01,1.69034e-01,4.14010e-03,1.62618e-03,2.31410e-02,-6.43487e-04,-2.46013e-03,1,8.33000e+00,1.26000e+02,0.00000e+00,-7.66700e+01
1.15596e-01,-7.60390e+00,1.99984e+01,2.06261e+01,2.58408e+00,2.30124e+00,-5.81889e+00,2.91829e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.82703e+00,-2.25481e-01,1.40106e-01,1.00791e+01,-2.09258e-01,1.40195e-01,1.70558e-01,4.14646e-03,1.65108e-03,2.32917e-02,-6.56004e-04,-2.54431e-03,1,8.50000e+00,1.26000e+02,0.00000e+00,-7.65000e+01
1.16189e-01,-7.59903e+00,2.02708e+01,2.08759e+01,2.59335e+00,2.30874e+00,-5.81441e+00,2.90419e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.81911e+00,-2.25926e-01,1.41502e-01,1.00723e+01,-2.09575e-01,1.41543e-01,1.72083e-01,4.15281e-03,1.67597e-03,2.34423e-02,-6.68522e-04,-2.62849e-03,1,8.67000e+00,1.26000e+02,0.00000e+00,-7.63300e+01
1.16781e-01,-7.59416e+00,2.05432e+01,2.11257e+01,2.60262e+00,2.31624e+00,-5.80994e+00,2.89009e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.81118e+00,-2.26370e-01,1.42898e-01,1.00655e+01,-2.09893e-01,1.42890e-01,1.73607e-01,4.15917e-03,1.70086e-03,2.35930e-02,-6.81039e-04,-2.71268e-03,1,8.84000e+00,1.26000e+02,0.00000e+00,-7.61600e+01
1.17374e-01,-7.58929e+00,2.08157e+01,2.13756e+01,2.61189e+00,2.32374e+00,-5.80547e+00,2.87599e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.80326e+00,-2.26815e-01,1.44294e-01,1.00587e+01,-2.10210e-01,1.44238e-01,1.75131e-01,4.16553e-03,1.72575e-03,2.37436e-02,-6.93557e-04,-2.79686e-03,1,9.01000e+00,1.26000e+02,0.00000e+00,-7.59900e+01
1.17967e-01,-7.58442e+00,2.10881e+01,2.16254e+01,2.62116e+00,2.33124e+00,-5.80100e+00,2.86189e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.79534e+00,-2.27260e-01,1.45690e-01,1.00519e+01,-2.10527e-01,1.45586e-01,1.76656e-01,4.17189e-03,1.75064e-03,2.38943e-02,-7.06075e-04,-2.88104e-03,1,9.18000e+00,1.26000e+02,0.00000e+00,-7.58200e+01
1.18559e-01,-7.57985e+00,2.13545e+01,2.18661e+01,2.62995e+00,2.33831e+00,-5.79689e+00,2.84994e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.78739e+00,-2.27684e-01,1.47028e-01,1.00451e+01,-2.10825e-01,1.46875e-01,1.78244e-01,4.17795e-03,1.77486e-03,2.40461e-02,-7.18550e-04,-2.96782e-03,1,9.35000e+00,1.26000e+02,0.00000e+00,-7.56500e+01
1.19150e-01,-7.57533e+00,2.16201e+01,2.21055e+01,2.63867e+00,2.34532e+00,-5.79283e+00,2.83830e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.77944e+00,-2.28106e-01,1.48358e-01,1.00384e+01,-2.11120e-01,1.48157e-01,1.79842e-01,4.18396e-03,1.79898e-03,2.41982e-02,-7.31019e-04,-3.05498e-03,1,9.52000e+00,1.26000e+02,0.00000e+00,-7.54800e+01
1.19741e-01,-7.57080e+00,2.18857e+01,2.23449e+01,2.64739e+00,2.35233e+00,-5.78877e+00,2.82665e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.77149e+00,-2.28528e-01,1.49688e-01,1.00316e+01,-2.11415e-01,1.49439e-01,1.81440e-01,4.18997e-03,1.82310e-03,2.43503e-02,-7.43488e-04,-3.14214e-03,1,9.69000e+00,1.26000e+02,0.00000e+00,-7.53100e+01
1.20332e-01,-7.56627e+00,2.21513e+01,2.25843e+01,2.65611e+00,2.35934e+00,-5.78471e+00,2.81501e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.76353e+00,-2.28950e-01,1.51017e-01,1.00248e+01,-2.11710e-01,1.50720e-01,1.83037e-01,4.19598e-03,1.84722e-03,2.45023e-02,-7.55957e-04,-3.22930e-03,1,9.86000e+00,1.26000e+02,0.00000e+00,-7.51400e+01
1.20923e-01,-7.56175e+00,2.24168e+01,2.28237e+01,2.66484e+00,2.36635e+00,-5.78065e+00,2.80337e-02,0.00000e+00,0.00000e+00,0.00000e+00,9.75558e+00,-2.29372e-01,1.52347e-01,1.00181e+01,-2.12005e-01,1.52002e-01,1.84635e-01,4.20200e-03,1.87134e-03,2.46544e-02,-7.68426e-04,-3.31646e-03,1,1.00300e+01,1.26000e+02,0.00000e+00,-7.49700e+01
