"Velocity Deficit","pMean","nutMean","nut","k","kMean","p","epsilon","force.turbine1:0","force.turbine1:1","force.turbine1:2","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.71038e-02,0.00000e+00,1.60224e+00,1.29762e+00,3.39968e-01,3.26943e-01,0.00000e+00,8.17962e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.04928e+01,-2.51466e-03,-1.05475e-03,1.09770e+01,-1.51035e-04,-1.19755e-04,7.40551e-02,2.01299e-07,3.18194e-08,6.21041e-05,6.41170e-08,3.14607e-05,1,1.70000e+00,1.26000e+03,0.00000e+00,-8.33000e+01
3.65722e-02,0.00000e+00,1.67104e+00,1.34924e+00,3.41411e-01,3.28411e-01,0.00000e+00,7.91345e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05028e+01,-2.52710e-03,-1.13879e-03,1.09831e+01,-1.51698e-04,-1.27210e-04,7.21907e-02,2.03451e-07,3.70251e-08,6.17446e-05,7.07865e-08,3.38571e-05,1,1.87000e+00,1.26000e+03,0.00000e+00,-8.31300e+01
3.60407e-02,0.00000e+00,1.73984e+00,1.40085e+00,3.42853e-01,3.29880e-01,0.00000e+00,7.64729e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05127e+01,-2.53954e-03,-1.22283e-03,1.09891e+01,-1.52361e-04,-1.34665e-04,7.03264e-02,2.05604e-07,4.22305e-08,6.13852e-05,7.74558e-08,3.62534e-05,1,2.04000e+00,1.26000e+03,0.00000e+00,-8.29600e+01
3.55728e-02,1.28175e-33,1.81144e+00,1.45432e+00,3.44317e-01,3.31310e-01,9.48980e-35,7.41767e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05216e+01,-2.55083e-03,-1.30923e-03,1.09945e+01,-1.52961e-04,-1.42319e-04,6.87068e-02,2.07589e-07,4.91360e-08,6.10514e-05,8.44435e-08,3.86407e-05,1,2.21000e+00,1.26000e+03,0.00000e+00,-8.27900e+01
3.51777e-02,0.00000e+00,1.88624e+00,1.50991e+00,3.45805e-01,3.32696e-01,0.00000e+00,7.22981e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05292e+01,-2.56078e-03,-1.39832e-03,1.09990e+01,-1.53489e-04,-1.50201e-04,6.73669e-02,2.09383e-07,5.79847e-08,6.07471e-05,9.17954e-08,4.10178e-05,1,2.38000e+00,1.26000e+03,0.00000e+00,-8.26200e+01
3.47825e-02,0.00000e+00,1.96104e+00,1.56550e+00,3.47293e-01,3.34082e-01,0.00000e+00,7.04195e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05369e+01,-2.57074e-03,-1.48741e-03,1.10035e+01,-1.54017e-04,-1.58084e-04,6.60270e-02,2.11178e-07,6.68339e-08,6.04427e-05,9.91475e-08,4.33950e-05,1,2.55000e+00,1.26000e+03,0.00000e+00,-8.24500e+01
3.43874e-02,0.00000e+00,2.03584e+00,1.62108e+00,3.48780e-01,3.35469e-01,0.00000e+00,6.85409e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05446e+01,-2.58070e-03,-1.57650e-03,1.10080e+01,-1.54545e-04,-1.65966e-04,6.46871e-02,2.12972e-07,7.56826e-08,6.01384e-05,1.06499e-07,4.57721e-05,1,2.72000e+00,1.26000e+03,0.00000e+00,-8.22800e+01
3.39922e-02,0.00000e+00,2.11064e+00,1.67666e+00,3.50268e-01,3.36855e-01,0.00000e+00,6.66623e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05522e+01,-2.59066e-03,-1.66558e-03,1.10125e+01,-1.55073e-04,-1.73847e-04,6.33473e-02,2.14766e-07,8.45314e-08,5.98341e-05,1.13851e-07,4.81492e-05,1,2.89000e+00,1.26000e+03,0.00000e+00,-8.21100e+01
3.35971e-02,0.00000e+00,2.18544e+00,1.73225e+00,3.51756e-01,3.38241e-01,0.00000e+00,6.47838e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05599e+01,-2.60061e-03,-1.75467e-03,1.10170e+01,-1.55601e-04,-1.81729e-04,6.20074e-02,2.16560e-07,9.33801e-08,5.95297e-05,1.21203e-07,5.05263e-05,1,3.06000e+00,1.26000e+03,0.00000e+00,-8.19400e+01
3.32778e-02,2.05085e-33,2.26457e+00,1.79055e+00,3.53239e-01,3.39548e-01,1.48565e-34,6.33142e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05662e+01,-2.60898e-03,-1.84638e-03,1.10206e+01,-1.56045e-04,-1.89837e-04,6.09485e-02,2.18115e-07,1.05544e-07,5.92629e-05,1.28939e-07,5.28665e-05,1,3.23000e+00,1.26000e+03,0.00000e+00,-8.17700e+01
3.29754e-02,-4.10171e-33,2.34466e+00,1.84944e+00,3.54721e-01,3.40837e-01,-2.96037e-34,6.19355e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05723e+01,-2.61700e-03,-1.93867e-03,1.10241e+01,-1.56471e-04,-1.97993e-04,5.99521e-02,2.19616e-07,1.18444e-07,5.90045e-05,1.36760e-07,5.51983e-05,1,3.40000e+00,1.26000e+03,0.00000e+00,-8.16000e+01
3.26730e-02,0.00000e+00,2.42475e+00,1.90834e+00,3.56204e-01,3.42125e-01,0.00000e+00,6.05568e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05783e+01,-2.62502e-03,-2.03095e-03,1.10275e+01,-1.56896e-04,-2.06150e-04,5.89557e-02,2.21117e-07,1.31343e-07,5.87460e-05,1.44581e-07,5.75302e-05,1,3.57000e+00,1.26000e+03,0.00000e+00,-8.14300e+01
3.23706e-02,0.00000e+00,2.50484e+00,1.96723e+00,3.57686e-01,3.43414e-01,0.00000e+00,5.91781e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05844e+01,-2.63304e-03,-2.12324e-03,1.10310e+01,-1.57321e-04,-2.14306e-04,5.79592e-02,2.22619e-07,1.44242e-07,5.84876e-05,1.52401e-07,5.98620e-05,1,3.74000e+00,1.26000e+03,0.00000e+00,-8.12600e+01
3.20681e-02,0.00000e+00,2.58493e+00,2.02613e+00,3.59168e-01,3.44703e-01,0.00000e+00,5.77993e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05904e+01,-2.64106e-03,-2.21553e-03,1.10344e+01,-1.57747e-04,-2.22463e-04,5.69627e-02,2.24120e-07,1.57142e-07,5.82291e-05,1.60222e-07,6.21940e-05,1,3.91000e+00,1.26000e+03,0.00000e+00,-8.10900e+01
3.17706e-02,-3.00422e-33,2.66537e+00,2.08523e+00,3.60648e-01,3.45985e-01,-2.13617e-34,5.64456e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.05964e+01,-2.64896e-03,-2.30795e-03,1.10378e+01,-1.58166e-04,-2.30634e-04,5.59838e-02,2.25603e-07,1.70364e-07,5.79734e-05,1.68067e-07,6.45222e-05,1,4.08000e+00,1.26000e+03,0.00000e+00,-8.09200e+01
3.15335e-02,-2.05088e-33,2.75009e+00,2.14687e+00,3.62096e-01,3.47174e-01,-1.45234e-34,5.54005e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06013e+01,-2.65543e-03,-2.40198e-03,1.10405e+01,-1.58512e-04,-2.38980e-04,5.52209e-02,2.26863e-07,1.87555e-07,5.77521e-05,1.76206e-07,6.68050e-05,1,4.25000e+00,1.26000e+03,0.00000e+00,-8.07500e+01
3.12965e-02,0.00000e+00,2.83481e+00,2.20851e+00,3.63545e-01,3.48364e-01,0.00000e+00,5.43555e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06061e+01,-2.66190e-03,-2.49601e-03,1.10432e+01,-1.58858e-04,-2.47327e-04,5.44581e-02,2.28123e-07,2.04747e-07,5.75307e-05,1.84345e-07,6.90878e-05,1,4.42000e+00,1.26000e+03,0.00000e+00,-8.05800e+01
3.10594e-02,0.00000e+00,2.91954e+00,2.27015e+00,3.64993e-01,3.49554e-01,0.00000e+00,5.33104e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06110e+01,-2.66837e-03,-2.59005e-03,1.10459e+01,-1.59204e-04,-2.55673e-04,5.36952e-02,2.29383e-07,2.21939e-07,5.73093e-05,1.92484e-07,7.13706e-05,1,4.59000e+00,1.26000e+03,0.00000e+00,-8.04100e+01
3.08223e-02,0.00000e+00,3.00426e+00,2.33179e+00,3.66441e-01,3.50744e-01,0.00000e+00,5.22653e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06159e+01,-2.67484e-03,-2.68408e-03,1.10486e+01,-1.59550e-04,-2.64019e-04,5.29323e-02,2.30643e-07,2.39132e-07,5.70880e-05,2.00623e-07,7.36535e-05,1,4.76000e+00,1.26000e+03,0.00000e+00,-8.02400e+01
3.05852e-02,0.00000e+00,3.08898e+00,2.39342e+00,3.67890e-01,3.51933e-01,0.00000e+00,5.12202e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06208e+01,-2.68131e-03,-2.77811e-03,1.10513e+01,-1.59896e-04,-2.72366e-04,5.21694e-02,2.31903e-07,2.56324e-07,5.68666e-05,2.08762e-07,7.59363e-05,1,4.93000e+00,1.26000e+03,0.00000e+00,-8.00700e+01
3.03593e-02,1.34589e-33,3.17465e+00,2.45559e+00,3.69327e-01,3.53101e-01,9.33417e-35,5.02295e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06254e+01,-2.68749e-03,-2.87228e-03,1.10539e+01,-1.60227e-04,-2.80735e-04,5.14451e-02,2.33116e-07,2.74544e-07,5.66522e-05,2.16946e-07,7.82053e-05,1,5.10000e+00,1.26000e+03,0.00000e+00,-7.99000e+01
3.01697e-02,0.00000e+00,3.26339e+00,2.51949e+00,3.70727e-01,3.54196e-01,0.00000e+00,4.94158e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06294e+01,-2.69270e-03,-2.96688e-03,1.10561e+01,-1.60510e-04,-2.89179e-04,5.08467e-02,2.34174e-07,2.96114e-07,5.64606e-05,2.25275e-07,8.04293e-05,1,5.27000e+00,1.26000e+03,0.00000e+00,-7.97300e+01
2.99801e-02,0.00000e+00,3.35213e+00,2.58339e+00,3.72127e-01,3.55291e-01,0.00000e+00,4.86020e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06334e+01,-2.69792e-03,-3.06148e-03,1.10582e+01,-1.60793e-04,-2.97623e-04,5.02481e-02,2.35232e-07,3.17684e-07,5.62689e-05,2.33605e-07,8.26534e-05,1,5.44000e+00,1.26000e+03,0.00000e+00,-7.95600e+01
2.97906e-02,0.00000e+00,3.44087e+00,2.64728e+00,3.73526e-01,3.56386e-01,0.00000e+00,4.77883e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06374e+01,-2.70313e-03,-3.15608e-03,1.10604e+01,-1.61075e-04,-3.06067e-04,4.96497e-02,2.36290e-07,3.39254e-07,5.60773e-05,2.41934e-07,8.48774e-05,1,5.61000e+00,1.26000e+03,0.00000e+00,-7.93900e+01
2.96010e-02,0.00000e+00,3.52962e+00,2.71118e+00,3.74926e-01,3.57481e-01,0.00000e+00,4.69746e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06414e+01,-2.70835e-03,-3.25068e-03,1.10625e+01,-1.61358e-04,-3.14511e-04,4.90512e-02,2.37349e-07,3.60824e-07,5.58857e-05,2.50263e-07,8.71014e-05,1,5.78000e+00,1.26000e+03,0.00000e+00,-7.92200e+01
2.94114e-02,0.00000e+00,3.61836e+00,2.77507e+00,3.76326e-01,3.58576e-01,0.00000e+00,4.61608e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06454e+01,-2.71356e-03,-3.34528e-03,1.10647e+01,-1.61641e-04,-3.22955e-04,4.84527e-02,2.38407e-07,3.82393e-07,5.56940e-05,2.58592e-07,8.93255e-05,1,5.95000e+00,1.26000e+03,0.00000e+00,-7.90500e+01
2.92323e-02,-3.07625e-33,3.70812e+00,2.83952e+00,3.77709e-01,3.59644e-01,-2.07074e-34,4.53962e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06492e+01,-2.71846e-03,-3.43984e-03,1.10668e+01,-1.61909e-04,-3.31409e-04,4.78895e-02,2.39415e-07,4.05256e-07,5.55095e-05,2.66949e-07,9.15310e-05,1,6.12000e+00,1.26000e+03,0.00000e+00,-7.88800e+01
2.90782e-02,-2.05082e-33,3.80030e+00,2.90527e+00,3.79053e-01,3.60651e-01,-1.37236e-34,4.47481e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06526e+01,-2.72263e-03,-3.53430e-03,1.10685e+01,-1.62141e-04,-3.39886e-04,4.74103e-02,2.40303e-07,4.31186e-07,5.53417e-05,2.75371e-07,9.36925e-05,1,6.29000e+00,1.26000e+03,0.00000e+00,-7.87100e+01
2.89241e-02,0.00000e+00,3.89248e+00,2.97102e+00,3.80397e-01,3.61658e-01,0.00000e+00,4.41000e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06559e+01,-2.72680e-03,-3.62876e-03,1.10703e+01,-1.62373e-04,-3.48363e-04,4.69311e-02,2.41190e-07,4.57117e-07,5.51739e-05,2.83793e-07,9.58540e-05,1,6.46000e+00,1.26000e+03,0.00000e+00,-7.85400e+01
2.87700e-02,0.00000e+00,3.98466e+00,3.03676e+00,3.81741e-01,3.62665e-01,0.00000e+00,4.34519e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06592e+01,-2.73097e-03,-3.72323e-03,1.10720e+01,-1.62604e-04,-3.56841e-04,4.64519e-02,2.42078e-07,4.83047e-07,5.50061e-05,2.92214e-07,9.80155e-05,1,6.63000e+00,1.26000e+03,0.00000e+00,-7.83700e+01
2.86158e-02,0.00000e+00,4.07685e+00,3.10251e+00,3.83085e-01,3.63672e-01,0.00000e+00,4.28038e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06626e+01,-2.73514e-03,-3.81769e-03,1.10738e+01,-1.62836e-04,-3.65318e-04,4.59726e-02,2.42966e-07,5.08978e-07,5.48384e-05,3.00636e-07,1.00177e-04,1,6.80000e+00,1.26000e+03,0.00000e+00,-7.82000e+01
2.84617e-02,0.00000e+00,4.16903e+00,3.16826e+00,3.84429e-01,3.64679e-01,0.00000e+00,4.21557e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06659e+01,-2.73931e-03,-3.91216e-03,1.10755e+01,-1.63068e-04,-3.73795e-04,4.54934e-02,2.43854e-07,5.34909e-07,5.46706e-05,3.09058e-07,1.02339e-04,1,6.97000e+00,1.26000e+03,0.00000e+00,-7.80300e+01
2.83146e-02,-1.34581e-33,4.26196e+00,3.23439e+00,3.85758e-01,3.65665e-01,-8.73736e-35,4.15390e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06691e+01,-2.74325e-03,-4.00649e-03,1.10772e+01,-1.63289e-04,-3.82271e-04,4.50370e-02,2.44704e-07,5.61944e-07,5.45078e-05,3.17484e-07,1.04484e-04,1,7.14000e+00,1.26000e+03,0.00000e+00,-7.78600e+01
2.81875e-02,0.00000e+00,4.35704e+00,3.30165e+00,3.87043e-01,3.66592e-01,0.00000e+00,4.10129e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06719e+01,-2.74654e-03,-4.10045e-03,1.10787e+01,-1.63479e-04,-3.90741e-04,4.46466e-02,2.45446e-07,5.92163e-07,5.43593e-05,3.25926e-07,1.06584e-04,1,7.31000e+00,1.26000e+03,0.00000e+00,-7.76900e+01
2.80605e-02,0.00000e+00,4.45212e+00,3.36891e+00,3.88329e-01,3.67518e-01,0.00000e+00,4.04867e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06747e+01,-2.74982e-03,-4.19442e-03,1.10801e+01,-1.63669e-04,-3.99212e-04,4.42562e-02,2.46188e-07,6.22383e-07,5.42107e-05,3.34368e-07,1.08684e-04,1,7.48000e+00,1.26000e+03,0.00000e+00,-7.75200e+01
2.79334e-02,0.00000e+00,4.54720e+00,3.43616e+00,3.89614e-01,3.68444e-01,0.00000e+00,3.99605e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06775e+01,-2.75311e-03,-4.28839e-03,1.10816e+01,-1.63858e-04,-4.07682e-04,4.38658e-02,2.46929e-07,6.52602e-07,5.40622e-05,3.42809e-07,1.10784e-04,1,7.65000e+00,1.26000e+03,0.00000e+00,-7.73500e+01
2.78063e-02,0.00000e+00,4.64228e+00,3.50342e+00,3.90899e-01,3.69371e-01,0.00000e+00,3.94344e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06803e+01,-2.75639e-03,-4.38235e-03,1.10830e+01,-1.64048e-04,-4.16152e-04,4.34753e-02,2.47671e-07,6.82821e-07,5.39137e-05,3.51251e-07,1.12884e-04,1,7.82000e+00,1.26000e+03,0.00000e+00,-7.71800e+01
2.76793e-02,0.00000e+00,4.73736e+00,3.57067e+00,3.92185e-01,3.70297e-01,0.00000e+00,3.89082e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06831e+01,-2.75968e-03,-4.47631e-03,1.10845e+01,-1.64238e-04,-4.24622e-04,4.30849e-02,2.48413e-07,7.13040e-07,5.37652e-05,3.59692e-07,1.14984e-04,1,7.99000e+00,1.26000e+03,0.00000e+00,-7.70100e+01
2.75547e-02,-1.00639e-15,4.83273e+00,3.63808e+00,3.93463e-01,3.71215e-01,-6.26076e-17,3.83928e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06859e+01,-2.76288e-03,-4.57018e-03,1.10859e+01,-1.64424e-04,-4.33089e-04,4.27024e-02,2.49140e-07,7.43753e-07,5.36185e-05,3.68130e-07,1.17077e-04,1,8.16000e+00,1.26000e+03,0.00000e+00,-7.68400e+01
2.74487e-02,-1.00637e-15,4.93019e+00,3.70655e+00,3.94690e-01,3.72068e-01,-6.21059e-17,3.79586e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06883e+01,-2.76540e-03,-4.66333e-03,1.10871e+01,-1.64578e-04,-4.41527e-04,4.23797e-02,2.49756e-07,7.78161e-07,5.34857e-05,3.76539e-07,1.19119e-04,1,8.33000e+00,1.26000e+03,0.00000e+00,-7.66700e+01
2.73427e-02,0.00000e+00,5.02766e+00,3.77502e+00,3.95916e-01,3.72921e-01,0.00000e+00,3.75243e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06907e+01,-2.76793e-03,-4.75647e-03,1.10883e+01,-1.64733e-04,-4.49964e-04,4.20569e-02,2.50372e-07,8.12569e-07,5.33529e-05,3.84948e-07,1.21161e-04,1,8.50000e+00,1.26000e+03,0.00000e+00,-7.65000e+01
2.72367e-02,0.00000e+00,5.12513e+00,3.84350e+00,3.97143e-01,3.73775e-01,0.00000e+00,3.70901e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06930e+01,-2.77046e-03,-4.84961e-03,1.10895e+01,-1.64887e-04,-4.58402e-04,4.17342e-02,2.50988e-07,8.46977e-07,5.32200e-05,3.93356e-07,1.23202e-04,1,8.67000e+00,1.26000e+03,0.00000e+00,-7.63300e+01
2.71307e-02,0.00000e+00,5.22260e+00,3.91197e+00,3.98369e-01,3.74628e-01,0.00000e+00,3.66558e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06954e+01,-2.77299e-03,-4.94275e-03,1.10907e+01,-1.65042e-04,-4.66840e-04,4.14114e-02,2.51604e-07,8.81386e-07,5.30872e-05,4.01765e-07,1.25244e-04,1,8.84000e+00,1.26000e+03,0.00000e+00,-7.61600e+01
2.70247e-02,0.00000e+00,5.32007e+00,3.98045e+00,3.99596e-01,3.75481e-01,0.00000e+00,3.62216e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.06978e+01,-2.77552e-03,-5.03590e-03,1.10919e+01,-1.65197e-04,-4.75278e-04,4.10887e-02,2.52220e-07,9.15795e-07,5.29544e-05,4.10174e-07,1.27286e-04,1,9.01000e+00,1.26000e+03,0.00000e+00,-7.59900e+01
2.69187e-02,0.00000e+00,5.41754e+00,4.04892e+00,4.00822e-01,3.76335e-01,0.00000e+00,3.57873e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.07002e+01,-2.77805e-03,-5.12904e-03,1.10931e+01,-1.65351e-04,-4.83715e-04,4.07659e-02,2.52836e-07,9.50204e-07,5.28215e-05,4.18582e-07,1.29327e-04,1,9.18000e+00,1.26000e+03,0.00000e+00,-7.58200e+01
2.68273e-02,1.00629e-15,5.51668e+00,4.11824e+00,4.01998e-01,3.77130e-01,5.90540e-17,3.54149e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.07023e+01,-2.78001e-03,-5.22137e-03,1.10942e+01,-1.65480e-04,-4.92109e-04,4.04891e-02,2.53357e-07,9.88177e-07,5.27000e-05,4.26929e-07,1.31321e-04,1,9.35000e+00,1.26000e+03,0.00000e+00,-7.56500e+01
2.67380e-02,0.00000e+00,5.61606e+00,4.18769e+00,4.03167e-01,3.77917e-01,0.00000e+00,3.50514e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.07044e+01,-2.78189e-03,-5.31358e-03,1.10952e+01,-1.65605e-04,-5.00495e-04,4.02190e-02,2.53864e-07,1.02667e-06,5.25801e-05,4.35267e-07,1.33307e-04,1,9.52000e+00,1.26000e+03,0.00000e+00,-7.54800e+01
2.66487e-02,8.20144e-33,5.71545e+00,4.25714e+00,4.04336e-01,3.78704e-01,4.72351e-34,3.46878e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.07064e+01,-2.78377e-03,-5.40579e-03,1.10962e+01,-1.65730e-04,-5.08882e-04,3.99488e-02,2.54371e-07,1.06516e-06,5.24602e-05,4.43605e-07,1.35294e-04,1,9.69000e+00,1.26000e+03,0.00000e+00,-7.53100e+01
2.65594e-02,0.00000e+00,5.81483e+00,4.32659e+00,4.05504e-01,3.79491e-01,0.00000e+00,3.43243e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.07085e+01,-2.78564e-03,-5.49800e-03,1.10972e+01,-1.65855e-04,-5.17269e-04,3.96786e-02,2.54878e-07,1.10364e-06,5.23403e-05,4.51943e-07,1.37281e-04,1,9.86000e+00,1.26000e+03,0.00000e+00,-7.51400e+01
2.64701e-02,0.00000e+00,5.91421e+00,4.39603e+00,4.06673e-01,3.80278e-01,0.00000e+00,3.39608e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.07106e+01,-2.78752e-03,-5.59021e-03,1.10982e+01,-1.65980e-04,-5.25655e-04,3.94085e-02,2.55385e-07,1.14213e-06,5.22203e-05,4.60281e-07,1.39268e-04,1,1.00300e+01,1.26000e+03,0.00000e+00,-7.49700e+01
2.63808e-02,0.00000e+00,6.01359e+00,4.46548e+00,4.07842e-01,3.81065e-01,0.00000e+00,3.35973e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.07126e+01,-2.78940e-03,-5.68242e-03,1.10993e+01,-1.66104e-04,-5.34042e-04,3.91383e-02,2.55892e-07,1.18062e-06,5.21004e-05,4.68619e-07,1.41254e-04,1,1.02000e+01,1.26000e+03,0.00000e+00,-7.48000e+01
