time,angle_deg,tsr,cp,cd,ct,cd_blade1,ct_blade1,cd_blade2,ct_blade2,cd_blade3,ct_blade3
79.7,2373.19118743,7,0.625612728466,0.839918774992,0.0893732469237,0.277455913448,0.0294147231896,0.281232340625,0.0302572275361,0.280686538094,0.029701296198
79.75,2376.81992013,7,0.625625734891,0.839929708499,0.0893751049844,0.277552542393,0.0294576232681,0.281272167275,0.0302550934655,0.280561003462,0.0296623882508
79.8,2380.44865284,7,0.625718180773,0.839999199441,0.089388311539,0.277676064869,0.0295048947556,0.281325936589,0.0302562499168,0.280453193499,0.0296271668667
79.85,2384.07738554,7,0.625709158848,0.840028917281,0.0893870226926,0.277823900727,0.0295543665732,0.28133636021,0.030245414817,0.280324651268,0.0295872413024
79.9,2387.70611824,7,0.62573496626,0.840089726248,0.0893907094658,0.277984606488,0.0296032927886,0.281382045724,0.0302448272721,0.280179070263,0.0295425894051
79.95,2391.33485094,7,0.625711703614,0.840126856013,0.0893873862306,0.278129243412,0.0296466675699,0.281407170783,0.0302388423607,0.280046436873,0.0295018763
80,2394.96358365,7,0.625789383753,0.840206574585,0.0893984833932,0.278269658845,0.0296901537277,0.281424685696,0.0302295632869,0.279968231244,0.0294787663787
80.05,2398.59231635,7,0.625739798446,0.840249384658,0.089391399778,0.278491975206,0.0297477945587,0.281446720065,0.0302205974434,0.279766705186,0.029423007776
80.1,2402.22104905,7,0.625795084285,0.840335488882,0.0893992977549,0.278642715358,0.0297893264956,0.281468781068,0.030212577166,0.279680013259,0.0293973940933
80.15,2405.84978175,7,0.625687745992,0.840331350505,0.0893839637131,0.278789580617,0.0298290748707,0.281482029598,0.0302033289136,0.279515781985,0.0293515599289
80.2,2409.47851446,7,0.625722542816,0.840398651809,0.089388934688,0.278977147666,0.0298761363417,0.281500917169,0.0301957531191,0.279376642606,0.0293170452272
80.25,2413.10724716,7,0.625641462543,0.840404523038,0.0893773517919,0.279134468829,0.0299149939269,0.281512353874,0.0301854656526,0.279213776742,0.0292768922124
80.3,2416.73597986,7,0.625519688471,0.840388626566,0.0893599554958,0.279269485325,0.0299460530199,0.281508417828,0.0301706990901,0.279066818557,0.0292432033859
80.35,2420.36471256,7,0.625514776755,0.84041255105,0.0893592538221,0.279424405569,0.0299832887018,0.281520000365,0.0301618966744,0.278924250253,0.0292140684459
80.4,2423.99344527,7,0.625412525698,0.840393619064,0.0893446465282,0.279563399993,0.0300125187328,0.281514941806,0.0301470838481,0.278771401721,0.0291850439473
80.45,2427.62217797,7,0.625289704713,0.840352115885,0.0893271006733,0.279695335529,0.0300423106321,0.281489321056,0.0301262230338,0.278623605395,0.0291585670074
80.5,2431.25091067,7,0.625322241715,0.840377257653,0.0893317488164,0.279839645923,0.0300737991468,0.281502920756,0.0301180024018,0.278490856191,0.0291399472678
80.55,2434.87964337,7,0.625167299359,0.840294864133,0.0893096141941,0.279930370146,0.0300897747491,0.281472887551,0.0300961083407,0.27834778367,0.0291237311043
80.6,2438.50837608,7,0.625169048766,0.840273243622,0.0893098641094,0.280066809087,0.030119941459,0.281468353794,0.0300815851685,0.278194272546,0.0291083374819
80.65,2442.13710878,7,0.6251853218,0.840260983269,0.0893121888286,0.280189894333,0.0301429436506,0.281456801958,0.0300658128154,0.278070493571,0.0291034323625
80.7,2445.76584148,7,0.625067430378,0.840162133095,0.0892953471969,0.280281971241,0.030158771913,0.281412722373,0.0300412494006,0.277923658759,0.0290953258833
80.75,2449.39457418,7,0.624971248069,0.840082051779,0.089281606867,0.280362288842,0.0301681421986,0.281407220895,0.0300249443242,0.277768758142,0.0290885203442
80.8,2453.02330689,7,0.624980852684,0.840010868269,0.0892829789548,0.280474646691,0.0301892987503,0.281347867777,0.0299994216088,0.277644570664,0.0290942585957
80.85,2456.65203959,7,0.625043745039,0.839989847412,0.089291963577,0.280563921593,0.0302033257654,0.281331474255,0.0299808714387,0.277550661609,0.0291077663729
80.9,2460.28077229,7,0.624990306918,0.839891176152,0.0892843295597,0.280626397071,0.0302080688968,0.281319857796,0.0299645896535,0.277401130112,0.0291116710094
80.95,2463.90950499,7,0.625097172338,0.839885230082,0.0892995960483,0.280741822666,0.0302276268086,0.281231042914,0.029930614481,0.27736857159,0.0291413547587
81,2467.5382377,7,0.625126858717,0.839829878837,0.0893038369596,0.280785795522,0.0302274488128,0.281190071913,0.0299087684627,0.277310212037,0.0291676196841
81.05,2471.1669704,7,0.625127521952,0.83977679925,0.0893039317074,0.280856089959,0.0302351192037,0.281138634413,0.0298826190341,0.27723827215,0.0291861934696
81.1,2474.7957031,7,0.625182221106,0.839760413474,0.0893117458723,0.280943745882,0.0302454293757,0.281061008465,0.029850932288,0.277211843291,0.0292153842087
81.15,2478.4244358,7,0.625216822214,0.839737916318,0.0893166888877,0.280991615924,0.0302465330539,0.280998767912,0.0298240124748,0.277203708132,0.029246143359
81.2,2482.05316851,7,0.625276002548,0.839740269838,0.0893251432212,0.281043440764,0.0302474068753,0.280922097223,0.0297927201846,0.277230894056,0.0292850161613
81.25,2485.68190121,7,0.625389063762,0.839774314704,0.0893412948231,0.281120001867,0.0302552030821,0.280849451277,0.0297655823581,0.277261023135,0.0293205093829
81.3,2489.31063391,7,0.625400285263,0.839787138153,0.0893428978947,0.281154510019,0.0302511277857,0.280748839898,0.0297280994389,0.277339947692,0.0293636706701
81.35,2492.93936661,7,0.625517571427,0.839855232339,0.0893596530609,0.281215598393,0.0302546231584,0.280670250091,0.0296983428074,0.277425547903,0.0294066870951
81.4,2496.56809932,7,0.625518095156,0.839862482849,0.0893597278794,0.281251814903,0.0302510255426,0.280545800402,0.0296595536567,0.277521033374,0.02944914868
81.45,2500.19683202,7,0.625593019103,0.839926132472,0.0893704313005,0.281301112761,0.0302511680646,0.280442290068,0.0296248806315,0.27763889986,0.0294943826044
81.5,2503.82556472,7,0.625598906867,0.839961139042,0.0893712724096,0.281313087332,0.0302407508105,0.280313160679,0.0295849076953,0.277791072988,0.0295456139038
81.55,2507.45429742,7,0.62564824008,0.840031151494,0.0893783200114,0.281365847779,0.0302420879349,0.280174430072,0.0295427629606,0.277947067579,0.0295934691159
81.6,2511.08303013,7,0.625646551939,0.840079559389,0.0893780788484,0.281391038572,0.0302363812357,0.28003678523,0.0295002872647,0.278107941401,0.0296414103481
81.65,2514.71176283,7,0.62571169516,0.840151042928,0.0893873850228,0.281411184412,0.0302281160538,0.279953691516,0.0294755203248,0.278242385635,0.0296837486442
81.7,2518.34049553,7,0.625679928479,0.840207057781,0.0893828469255,0.281439557067,0.0302203682909,0.279764775397,0.0294227042467,0.278458964082,0.0297397743879
81.75,2521.96922823,7,0.625715514921,0.840282555833,0.089387930703,0.281452940419,0.0302104133944,0.279670377871,0.0293947753882,0.278615484394,0.0297827419205
81.8,2525.59796094,7,0.625606511388,0.840278017135,0.0893723587697,0.281462628892,0.0301995087825,0.279509338902,0.0293503126592,0.278762318113,0.029822537328
81.85,2529.22669364,7,0.625615217683,0.84033247202,0.0893736025262,0.281480491034,0.0301915281826,0.279371652669,0.0293161388719,0.278936606551,0.0298659354717
81.9,2532.85542634,7,0.625532506518,0.840335527235,0.0893617866454,0.281493621165,0.0301818709218,0.279199000312,0.0292729290988,0.279099200209,0.0299069866247
81.95,2536.48415904,7,0.625420889475,0.840322806055,0.0893458413536,0.281490320916,0.0301675410553,0.279050012696,0.0292390397158,0.279238780748,0.0299392605825
82,2540.11289175,7,0.625422035972,0.840353386512,0.0893460051389,0.281496407039,0.0301567540976,0.278914023503,0.0292116435641,0.279399274514,0.0299776074772
82.05,2543.74162445,7,0.625323831167,0.840334563622,0.0893319758809,0.281495673714,0.0301434062199,0.278761357041,0.0291822638091,0.279533860651,0.0300063058519
82.1,2547.37035715,7,0.625220101649,0.84030179649,0.0893171573784,0.281468711384,0.0301224048173,0.278616327204,0.0291565665467,0.27967309669,0.0300381860144
82.15,2550.99908985,7,0.625251176352,0.840333923668,0.0893215966217,0.281486118966,0.0301145222111,0.278493106001,0.029140048463,0.279811045359,0.0300670259476
82.2,2554.62782256,7,0.625079485911,0.840239422924,0.0892970694159,0.281450527715,0.0300913259342,0.278341058595,0.0291212839347,0.27990418174,0.030084459547
82.25,2558.25655526,7,0.625090607575,0.840222832674,0.0892986582249,0.281456699262,0.0300798768617,0.278187283721,0.0291057280739,0.280035194842,0.0301130532893
82.3,2561.88528796,7,0.625096587716,0.840207264222,0.0892995125309,0.281442675811,0.0300635332375,0.278061898503,0.029100194991,0.280159034839,0.0301357843024
82.35,2565.51402066,7,0.624962900387,0.840101731079,0.089280414341,0.281396682555,0.0300381378854,0.277907174004,0.0290894112711,0.280254216244,0.0301528651844
82.4,2569.14275337,7,0.624872084678,0.840023686504,0.0892674406683,0.281386108447,0.0300207237193,0.277752221623,0.0290824883286,0.280341678744,0.0301642286204
82.45,2572.77148607,7,0.624864878703,0.839948958755,0.0892664112433,0.281330995727,0.0299960892763,0.277624477788,0.0290863193059,0.280449791931,0.0301840026612
82.5,2576.40021877,7,0.624928152413,0.839922156992,0.0892754503448,0.281305151038,0.02997548867,0.277530834077,0.0291005434446,0.280542454048,0.0301994182302
82.55,2580.02895147,7,0.624872222015,0.839826373582,0.0892674602878,0.281303256525,0.0299611806619,0.277387340553,0.0291058575744,0.280592041652,0.0302004220515
82.6,2583.65768418,7,0.62500113668,0.839834177749,0.0892858766685,0.281213407722,0.0299268267954,0.277359250869,0.0291365722214,0.280717766927,0.0302224776517
82.65,2587.28641688,7,0.625027695618,0.839773816724,0.0892896708025,0.281169777996,0.0299048138262,0.277297407876,0.0291622614515,0.280762857146,0.0302225955248
82.7,2590.91514958,7,0.625038980748,0.839726084057,0.089291282964,0.281118898742,0.0298789356241,0.277222667838,0.0291801409497,0.280840726472,0.0302322063902
82.75,2594.54388228,7,0.625059832812,0.839690747246,0.0892942618303,0.281043856864,0.0298478760143,0.277190738837,0.029208111844,0.280912334638,0.0302382739719
82.8,2598.17261499,7,0.62511581065,0.839678743851,0.0893022586642,0.280987153782,0.0298221449321,0.277184981311,0.0292397740996,0.280962773902,0.0302403396326
82.85,2601.80134769,7,0.625181756522,0.83968502714,0.0893116795032,0.280907670434,0.0297901371068,0.277211879239,0.0292783742605,0.281021619463,0.0302431681359
82.9,2605.43008039,7,0.62528165188,0.839712471947,0.0893259502686,0.280834993201,0.0297624133488,0.27724086174,0.0293143040305,0.28109275121,0.0302492328893
82.95,2609.05881309,7,0.62529668934,0.839726754995,0.0893280984772,0.280743163288,0.0297270573729,0.277310718701,0.0293550626342,0.281129000174,0.0302459784701
83,2612.6875458,7,0.625405041678,0.839784373118,0.0893435773826,0.280658133141,0.029696326286,0.277386972315,0.0293960871878,0.281195395317,0.0302511639088
83.05,2616.3162785,7,0.625399804714,0.839791579498,0.0893428292449,0.280530617654,0.0296562390044,0.277491459195,0.0294411817176,0.281225630128,0.0302454085229
83.1,2619.9450112,7,0.625491237561,0.839862357684,0.0893558910802,0.280426456116,0.029621694415,0.277615327678,0.0294879900982,0.28127670588,0.0302462065669
83.15,2623.5737439,7,0.625542834926,0.839920551777,0.0893632621323,0.280312410158,0.0295856867909,0.277768583544,0.0295398230824,0.281295704168,0.0302377522589
83.2,2627.20247661,7,0.625560400565,0.839969991667,0.0893657715093,0.280169993379,0.0295428125781,0.277915074977,0.0295857466422,0.28134108529,0.030237212289
83.25,2630.83120931,7,0.625574095113,0.840024844561,0.0893677278733,0.280028526207,0.0294996708938,0.278083460508,0.0296357545696,0.281369038215,0.03023230241
83.3,2634.45994201,7,0.625583248074,0.840069899372,0.0893690354391,0.279936368199,0.0294714317588,0.278197072498,0.0296725506686,0.281392660356,0.0302250530118
83.35,2638.08867471,7,0.625601021916,0.84015010794,0.0893715745595,0.279754174472,0.0294204359416,0.278423615713,0.0297319340712,0.281428548842,0.0302192045467
83.4,2641.71740742,7,0.625629983557,0.840225081775,0.0893757119367,0.279658471481,0.0293913201977,0.278588754089,0.0297768765054,0.281434110872,0.0302075152336
83.45,2645.34614012,7,0.625546631248,0.840231769601,0.0893638044641,0.279505511525,0.0293499973742,0.278737495176,0.0298171863249,0.281445052756,0.0301966207649
83.5,2648.97487282,7,0.625514914246,0.840266651534,0.0893592734637,0.27935777171,0.0293130160931,0.278903736225,0.0298584172872,0.281461455957,0.0301878400835
83.55,2652.60360552,7,0.625444064024,0.840278397999,0.0893491520035,0.279191333606,0.0292709388969,0.279068531853,0.0298998883843,0.281474876564,0.0301783247223
83.6,2656.23233823,7,0.625368779135,0.84028052784,0.0893383970193,0.279053809909,0.0292406313145,0.279208966861,0.0299329118508,0.281474125748,0.030164853854
83.65,2659.86107093,7,0.625327191639,0.840295853112,0.0893324559484,0.278907493096,0.0292094707331,0.279373352632,0.0299718243146,0.281471408657,0.0301511609007
83.7,2663.48980363,7,0.625212956623,0.840270170127,0.0893161366605,0.278750914728,0.0291779860002,0.279498632182,0.0299982242544,0.281477050266,0.0301399264059
83.75,2667.11853633,7,0.625147004899,0.840253352825,0.0893067149856,0.278617224884,0.0291565737198,0.279644141479,0.0300316419429,0.281448440947,0.0301184993229
83.8,2670.74726904,7,0.625179176457,0.84028646967,0.0893113109225,0.278489980278,0.02913898898,0.279782049472,0.0300604411269,0.281470912948,0.0301118808156
83.85,2674.37600174,7,0.625000813833,0.840186544979,0.0892858305475,0.278327086171,0.0291170523697,0.279883332819,0.0300808031911,0.281432613549,0.0300879749867
83.9,2678.00473444,7,0.62500113846,0.840168357604,0.0892858769229,0.278174545342,0.0291014817511,0.28000847845,0.0301069380785,0.281441836615,0.0300774570933
83.95,2681.63346714,7,0.624978503206,0.84013864941,0.0892826433151,0.278040279169,0.029093099702,0.280136989299,0.0301311553165,0.281417897478,0.0300583882965
84,2685.26219985,7,0.624867352921,0.840046802269,0.089266764703,0.27788792081,0.0290828916746,0.280233993792,0.0301486796796,0.281381418837,0.0300351933488
84.05,2688.89093255,7,0.624817367704,0.839985920851,0.0892596239577,0.277740262575,0.0290782742383,0.280319481956,0.0301600750684,0.281382697593,0.030021274651
84.1,2692.51966525,7,0.624790782194,0.839907132236,0.0892558260277,0.27760931474,0.0290802136227,0.280428215475,0.0301798029826,0.281326116252,0.0299958094224
84.15,2696.14839795,7,0.624821174738,0.839860020029,0.0892601678197,0.277508107537,0.029092360814,0.280518854287,0.0301946620857,0.281289551413,0.0299731449199
84.2,2699.77713066,7,0.624771849307,0.839768727043,0.0892531213296,0.277380414667,0.0291016513289,0.280556163044,0.0301925003227,0.281288630381,0.029958969678
84.25,2703.40586336,7,0.624911507559,0.839780150291,0.0892730725085,0.277352184056,0.029132598386,0.280689888926,0.03021735182,0.281194543812,0.0299231223025
84.3,2707.03459606,7,0.624904028607,0.839703669692,0.0892720040867,0.277285608359,0.029157114497,0.280729276861,0.0302150329858,0.28114522574,0.0298998566039
84.35,2710.66332876,7,0.624956891525,0.83967868156,0.0892795559321,0.277207675859,0.0291742200902,0.280825831174,0.0302295979054,0.281101598477,0.0298757379365
84.4,2714.29206147,7,0.624969182959,0.839635710534,0.0892813118513,0.277166225115,0.0292002579509,0.280887336126,0.0302331510349,0.281038544999,0.0298479028654
84.45,2717.92079417,7,0.625019586223,0.839620239783,0.0892885123176,0.277164546591,0.0292332235051,0.280938150387,0.0302351541135,0.280973916623,0.029820134699
84.5,2721.54952687,7,0.625072443701,0.839619364984,0.0892960633858,0.277185289576,0.0292701227117,0.280999036851,0.0302387780001,0.280891381593,0.029787162674
84.55,2725.17825957,7,0.625166946839,0.839644121843,0.0893095638342,0.277215979901,0.02930681529,0.28106685329,0.0302440138931,0.280817615103,0.0297587346511
84.6,2728.80699228,7,0.625222666297,0.839677574964,0.0893175237567,0.277292841448,0.0293496662035,0.281107452365,0.0302416786489,0.280733589797,0.0297261789042
84.65,2732.43572498,7,0.625309202116,0.839722228904,0.0893298860166,0.277363327001,0.0293894804007,0.281175740681,0.0302473585306,0.280639457798,0.0296930470854
84.7,2736.06445768,7,0.625297955912,0.83972832177,0.0893282794159,0.277467909984,0.0294345537244,0.281199328944,0.0302393946534,0.280517365268,0.0296543310382
84.75,2739.69319038,7,0.625416897075,0.839813501627,0.0893452710107,0.277593512775,0.0294820354458,0.281257757676,0.0302425632463,0.280418502884,0.0296206723186
84.8,2743.32192309,7,0.625423520971,0.839848795997,0.0893462172815,0.27773026952,0.029529260423,0.281273388868,0.0302333545835,0.280301403448,0.029583602275
84.85,2746.95065579,7,0.625430713516,0.83989021593,0.0893472447879,0.277871322756,0.0295744522516,0.281321924354,0.0302336440078,0.280153232163,0.0295391485285
84.9,2750.57938849,7,0.625475542328,0.839960800174,0.089353648904,0.278051603563,0.0296282775775,0.28135364515,0.0302297994655,0.28001181602,0.029495571861
84.95,2754.20812119,7,0.625513506936,0.840017450386,0.0893590724194,0.278161181035,0.029664523702,0.281378751197,0.0302231700234,0.279933781753,0.029471378694
85,2757.8368539,7,0.625573479034,0.840120930089,0.0893676398619,0.278398599468,0.0297270305324,0.281416774827,0.0302178204735,0.279761832372,0.0294227888561
85.05,2761.4655866,7,0.625569361273,0.840178987916,0.0893670516105,0.278564768397,0.0297716469227,0.281414205268,0.0302042334267,0.279656298199,0.0293911712611
85.1,2765.0943193,7,0.625494684222,0.840188546515,0.0893563834603,0.278708632551,0.0298102621224,0.281427545264,0.0301937979015,0.279508672329,0.0293523234364
85.15,2768.723052,7,0.625442314909,0.840214441773,0.0893489021299,0.278882092049,0.0298539895285,0.281443441502,0.0301845399402,0.279345223702,0.0293103726612
85.2,2772.35178471,7,0.625367499568,0.840229675355,0.089338214224,0.279038298587,0.0298920506028,0.281457338106,0.0301751724076,0.279190371669,0.0292709912136
85.25,2775.98051741,7,0.625331011022,0.840249271806,0.0893330015745,0.27919006404,0.0299288820722,0.281463072753,0.0301634870661,0.279052486085,0.0292406324363
85.3,2779.60925011,7,0.625207079355,0.840226287247,0.0893152970507,0.279341300253,0.0299638424498,0.281450265434,0.0301465641205,0.278891087759,0.0292048904804
85.35,2783.23798281,7,0.625142127113,0.840223801476,0.0893060181589,0.279478357708,0.0299946420625,0.281460235669,0.0301369486062,0.278741592703,0.0291744274902
85.4,2786.86671552,7,0.625087869218,0.840216667128,0.0892982670312,0.279622425643,0.0300274087178,0.281435110152,0.0301161822742,0.278615536986,0.0291546760392
85.45,2790.49544822,7,0.62509003392,0.84023387105,0.0892985762743,0.279753197334,0.0300538465535,0.281455145317,0.0301089665756,0.278481947856,0.0291357631452
85.5,2794.12418092,7,0.624928435027,0.840139617809,0.0892754907181,0.279861698933,0.0300769370849,0.281419549998,0.0300859574776,0.278314800363,0.0291125961557
85.55,2797.75291362,7,0.624946014186,0.840135767078,0.0892780020266,0.279986495477,0.0301017908704,0.281436392325,0.0300779610221,0.278169326097,0.0290982501341
85.6,2801.38164633,7,0.624893967981,0.840088988747,0.0892705668545,0.280109773551,0.0301255502792,0.28140023032,0.0300554192244,0.278035447141,0.0290895973509
85.65,2805.01037903,7,0.62479343949,0.840004446022,0.0892562056414,0.280209544872,0.0301432943534,0.281370326696,0.0300337619818,0.277881055179,0.0290791493063
85.7,2808.63911173,7,0.624725140165,0.839932848145,0.089246448595,0.280290618699,0.0301535845414,0.281370846795,0.0300197027844,0.277727859785,0.0290731612692
85.75,2812.26784443,7,0.624730558516,0.839872051254,0.0892472226452,0.280403957577,0.0301741385084,0.281318685748,0.0299950481153,0.277605885715,0.0290780360215
85.8,2815.89657714,7,0.624718903359,0.839802792391,0.0892455576227,0.280499880426,0.0301904980279,0.281271467708,0.0299699126875,0.277487913905,0.0290851469073
85.85,2819.52530984,7,0.624674409061,0.839717876378,0.0892392012945,0.280529478889,0.0301864063014,0.281269769565,0.0299551192677,0.277375095619,0.0290976757253
85.9,2823.15404254,7,0.62482877347,0.839735004739,0.0892612533528,0.280664784989,0.0302116337318,0.281183315905,0.0299212465723,0.277343372314,0.0291283730486
85.95,2826.78277524,7,0.62482368753,0.839658936879,0.0892605267901,0.280708588957,0.030210784649,0.281135713657,0.0298985491234,0.277271093838,0.0291511930176
86,2830.41150795,7,0.624887727125,0.839640563479,0.0892696753035,0.280812237394,0.0302268678799,0.281091420099,0.0298743051184,0.277193359962,0.0291685023052
