time,x,y,z,rel_vel_mag,alpha_deg,alpha_geom_deg,cl,cd,cm
48.5,0.0246538433123,7.01252772934,31.4879267808,38.1596439196,12.9303244178,16.9415917578,1.0922963019,0.082497677669,1.54566516283e-301
48.55,0.0246538433123,5.00556596892,31.868627009,38.1675188429,12.8863863459,16.9415917578,1.08897361154,0.0824303704853,1.54566516283e-301
48.6,0.0246538433123,2.97853303755,32.1215413555,38.1735720164,12.8428930923,16.9415917578,1.08571254306,0.0823649118663,1.54566516283e-301
48.65,0.0246538433123,0.939556872157,32.2456556918,38.1774491639,12.798382968,16.9415917578,1.08243798355,0.0822910420825,1.54566516283e-301
48.7,0.0246538433123,-1.1031867007,32.2404723479,38.1804725388,12.7596185986,16.9415917578,1.07962017533,0.0822313669314,1.54566516283e-301
48.75,0.0246538433123,-3.14150674803,32.1060121077,38.182375662,12.72410565,16.9415917578,1.0770416434,0.0821796886699,1.54566516283e-301
48.8,0.0246538433123,-5.16723007415,31.8428141261,38.1833878792,12.6933312597,16.9415917578,1.07488929043,0.0821336575624,1.54566516283e-301
48.85,0.0246538433123,-7.17223399335,31.4519337665,38.1838474064,12.6675357968,16.9415917578,1.07318084078,0.082091469999,1.54566516283e-301
48.9,0.0246538433123,-9.14847889999,30.9349383695,38.1839227203,12.6459282347,16.9415917578,1.07188203729,0.0820562909769,1.54566516283e-301
48.95,0.0246538433123,-11.0880405054,30.293900968,38.1840115392,12.6294728266,16.9415917578,1.07105602421,0.0820276618718,1.54566516283e-301
49,0.0246538433123,-12.9831416127,29.5313919749,38.1844972855,12.6178798704,16.9415917578,1.07061209354,0.082010466702,1.54566516283e-301
49.05,0.0246538433123,-14.8261833013,28.6504688762,38.185480137,12.6104052223,16.9415917578,1.07055415681,0.0819971206148,1.54566516283e-301
49.1,0.0246538433123,-16.6097753968,27.6546639715,38.1871601821,12.607116903,16.9415917578,1.07086883363,0.0819946790751,1.54566516283e-301
49.15,0.0246538433123,-18.3267661043,26.5479702099,38.189664887,12.6068448061,16.9415917578,1.07149672894,0.0819928588187,1.54566516283e-301
49.2,0.0246538433123,-19.970270685,25.3348251795,38.1932005856,12.6082155497,16.9415917578,1.0722457411,0.0819925267123,1.54566516283e-301
49.25,0.0246538433123,-21.5336990627,24.0200933135,38.1979736463,12.6127097363,16.9415917578,1.07328492218,0.0819929063126,1.54566516283e-301
49.3,0.0246538433123,-23.0107822482,22.609046385,38.2038222369,12.6178187767,16.9415917578,1.07434549271,0.0819927264274,1.54566516283e-301
49.35,0.0246538433123,-24.395597477,21.1073423683,38.2111268343,12.6233510638,16.9415917578,1.07538581521,0.081995186628,1.54566516283e-301
49.4,0.0246538433123,-25.6825919577,19.521002752,38.2191815997,12.6278586961,16.9415917578,1.07617747895,0.0820032912293,1.54566516283e-301
49.45,0.0246538433123,-26.8666051378,17.8563883941,38.2282205966,12.6365059439,16.9415917578,1.07744315765,0.0820123544206,1.54566516283e-301
49.5,0.0246538433123,-27.9428893962,16.1201740159,38.2380675862,12.6409045024,16.9415917578,1.07825495452,0.0820162094721,1.54566516283e-301
49.55,0.0246538433123,-28.9071290798,14.319321439,38.2485021201,12.6414487839,16.9415917578,1.0786654845,0.0820115603032,1.54566516283e-301
49.6,0.0246538433123,-29.7554578089,12.4610516688,38.2594172244,12.6413034515,16.9415917578,1.07899058746,0.0820051247034,1.54566516283e-301
49.65,0.0246538433123,-30.4844739799,10.5528159407,38.2705501109,12.6399202207,16.9415917578,1.07918765953,0.0819978627325,1.54566516283e-301
49.7,0.0246538433123,-31.0912544052,8.60226584212,38.2815669624,12.6370803462,16.9415917578,1.07920392678,0.0819892266635,1.54566516283e-301
49.75,0.0246538433123,-31.5733660346,6.61722263143,38.2924139153,12.632360868,16.9415917578,1.07896918845,0.0819755435482,1.54566516283e-301
49.8,0.0246538433123,-31.9288757111,4.60564587637,38.3028879358,12.6263742715,16.9415917578,1.07852827708,0.081963225214,1.54566516283e-301
