time,x,y,z,rel_vel_mag,alpha_deg,alpha_geom_deg,cl,cd,cm
52.6,0.0246538433123,-22.8111576704,22.8104397995,38.2330334205,12.6375942691,16.9415917578,1.07676279406,0.0820051677234,1.54566516283e-301
52.65,0.0246538433123,-24.2091195146,21.3209664518,38.2407028591,12.6289245378,16.9415917578,1.07645922657,0.0819869473911,1.54566516283e-301
52.7,0.0246538433123,-25.5100083446,19.7460009209,38.2482460143,12.6188385636,16.9415917578,1.07585495579,0.0819753792015,1.54566516283e-301
52.75,0.0246538433123,-26.7086078947,18.0918584573,38.2555743955,12.6134110567,16.9415917578,1.07576995244,0.0819651004575,1.54566516283e-301
52.8,0.0246538433123,-27.8001120557,16.3651717926,38.2630915221,12.6063268183,16.9415917578,1.07548328162,0.0819539350278,1.54566516283e-301
52.85,0.0246538433123,-28.7801441464,14.5728645442,38.2705476848,12.5965300084,16.9415917578,1.07488887068,0.0819368301316,1.54566516283e-301
52.9,0.0246538433123,-29.644774463,12.7221234528,38.2779065619,12.5877103705,16.9415917578,1.07437204802,0.0819191534273,1.54566516283e-301
52.95,0.0246538433123,-30.3905360363,10.8203695657,38.2850850974,12.5796676544,16.9415917578,1.07390498562,0.0819041394437,1.54566516283e-301
53,0.0246538433123,-31.0144385335,8.87522847939,38.2918713846,12.5718970412,16.9415917578,1.07343983019,0.0818897788144,1.54566516283e-301
53.05,0.0246538433123,-31.5139802488,6.89449976344,38.2983947785,12.5647010515,16.9415917578,1.07295449955,0.0818743490921,1.54566516283e-301
53.1,0.0246538433123,-31.8871581345,4.88612568546,38.3045403171,12.5584445114,16.9415917578,1.07246604715,0.0818624439559,1.54566516283e-301
53.15,0.0246538433123,-32.132475833,2.85815936464,38.3102524072,12.5524598657,16.9415917578,1.07193474873,0.0818523244135,1.54566516283e-301
53.2,0.0246538433123,-32.2489496765,0.818732480614,38.3153966004,12.5453527478,16.9415917578,1.07124583189,0.0818411351376,1.54566516283e-301
53.25,0.0246538433123,-32.2361126316,-1.2239773328,38.320000703,12.5430297024,16.9415917578,1.07095850022,0.0818369718983,1.54566516283e-301
53.3,0.0246538433123,-32.0940161721,-3.26177927795,38.3237218457,12.5366093388,16.9415917578,1.07021102791,0.081828428511,1.54566516283e-301
53.35,0.0246538433123,-31.8232300719,-5.28650223666,38.3268884593,12.5332520886,16.9415917578,1.06968560879,0.0818241745027,1.54566516283e-301
53.4,0.0246538433123,-31.4248401214,-7.29002753444,38.3291902896,12.5295753308,16.9415917578,1.06910358588,0.0818189872445,1.54566516283e-301
53.45,0.0246538433123,-30.9004437728,-9.26432149458,38.3307071165,12.5267615325,16.9415917578,1.06853393839,0.0818177310019,1.54566516283e-301
53.5,0.0246538433123,-30.2521437351,-11.2014676513,38.3314280763,12.5259876591,16.9415917578,1.06806938122,0.0818186154841,1.54566516283e-301
53.55,0.0246538433123,-29.4825395426,-13.0936984931,38.3310840497,12.5264505115,16.9415917578,1.06770884571,0.0818173338137,1.54566516283e-301
53.6,0.0246538433123,-28.5947171317,-14.9334266084,38.3294982505,12.5266085651,16.9415917578,1.06717887363,0.0818247932912,1.54566516283e-301
53.65,0.0246538433123,-27.5922364665,-16.7132751096,38.3269262821,12.5300123671,16.9415917578,1.06702074222,0.0818289352862,1.54566516283e-301
53.7,0.0246538433123,-26.4791172643,-18.4261072127,38.3237427415,12.5333270968,16.9415917578,1.06676608318,0.0818341510477,1.54566516283e-301
53.75,0.0246538433123,-25.2598228778,-20.0650548539,38.319677086,12.5392709539,16.9415917578,1.06660722114,0.0818523919542,1.54566516283e-301
53.8,0.0246538433123,-23.9392423978,-21.6235462293,38.3141191834,12.5450827882,16.9415917578,1.06647243921,0.0818658392134,1.54566516283e-301
53.85,0.0246538433123,-22.5226710488,-23.0953321461,38.307253108,12.5533291132,16.9415917578,1.06647969889,0.0818845891986,1.54566516283e-301
53.9,0.0246538433123,-21.015788957,-24.4745110804,38.299256635,12.5623021723,16.9415917578,1.06651859367,0.0819013797814,1.54566516283e-301
53.95,0.0246538433123,-19.4246383738,-25.7555528412,38.2898276422,12.5726124871,16.9415917578,1.06664561959,0.081919179697,1.54566516283e-301
54,0.0246538433123,-17.7555994479,-26.9333207451,38.2790219777,12.584715032,16.9415917578,1.06688273767,0.0819391608957,1.54566516283e-301
54.05,0.0246538433123,-16.0153646424,-28.0030922129,38.2671346085,12.5989682533,16.9415917578,1.06730877021,0.0819705502571,1.54566516283e-301
54.1,0.0246538433123,-14.2109118996,-28.9605777065,38.2534506653,12.6129688044,16.9415917578,1.06773060809,0.082000834636,1.54566516283e-301
54.15,0.0246538433123,-12.3494766609,-29.8019379288,38.2388251458,12.628849516,16.9415917578,1.06823266978,0.0820364693195,1.54566516283e-301
54.2,0.0246538433123,-10.4385228545,-30.5237992184,38.2231215718,12.6465013181,16.9415917578,1.06884675997,0.082067367592,1.54566516283e-301
54.25,0.0246538433123,-8.48571296673,-31.1232670772,38.2061572174,12.6651391046,16.9415917578,1.06954644982,0.0820994361703,1.54566516283e-301
54.3,0.0246538433123,-6.49887731708,-31.5979377765,38.1881305252,12.683481618,16.9415917578,1.07019821172,0.0821336919712,1.54566516283e-301
54.35,0.0246538433123,-4.48598266063,-31.9459079958,38.1694158042,12.7029927355,16.9415917578,1.07090995843,0.0821798229903,1.54566516283e-301
54.4,0.0246538433123,-2.45510024306,-32.1657824544,38.1506272796,12.7243404091,16.9415917578,1.07193684401,0.0822227031588,1.54566516283e-301
54.45,0.0246538433123,-0.414373436873,-32.2566795062,38.1305657191,12.7404291184,16.9415917578,1.07252770714,0.0822483566291,1.54566516283e-301
54.5,0.0246538433123,1.62801491172,-32.2182346748,38.1119586959,12.7630193694,16.9415917578,1.07360939914,0.0822922156206,1.54566516283e-301
54.55,0.0246538433123,3.66387529408,-32.0506021151,38.0937039955,12.7848132882,16.9415917578,1.07452547897,0.0823402183228,1.54566516283e-301
54.6,0.0246538433123,5.68504437722,-31.7544539953,38.0760587303,12.8049069751,16.9415917578,1.07538162236,0.0823792271219,1.54566516283e-301
54.65,0.0246538433123,7.68341773691,-31.3309778014,38.0593959507,12.8247408387,16.9415917578,1.07626006957,0.0824159434028,1.54566516283e-301
54.7,0.0246538433123,9.65098235451,-30.7818715757,38.0440125143,12.8441400194,16.9415917578,1.07714320118,0.0824558538658,1.54566516283e-301
54.75,0.0246538433123,11.5798487474,-30.1093371082,38.0298514994,12.86262752,16.9415917578,1.07790259827,0.0824962709583,1.54566516283e-301
54.8,0.0246538433123,13.4622826039,-29.3160711079,38.0170550307,12.8804412879,16.9415917578,1.07865817626,0.0825356392238,1.54566516283e-301
54.85,0.0246538433123,15.2907357963,-28.4052543893,38.0059242134,12.8983083184,16.9415917578,1.07948319767,0.0825731485789,1.54566516283e-301
54.9,0.0246538433123,17.0578766467,-27.3805391184,37.9960779187,12.9148803699,16.9415917578,1.08022795932,0.0826069417805,1.54566516283e-301
54.95,0.0246538433123,18.7566193259,-26.2460341685,37.987706001,12.9297696417,16.9415917578,1.08087931104,0.0826366487978,1.54566516283e-301
55,0.0246538433123,20.3801522655,-25.006288644,37.9806733054,12.9441831976,16.9415917578,1.08149317404,0.0826681856971,1.54566516283e-301
55.05,0.0246538433123,21.9219654709,-23.66627364,37.9749470929,12.9583122031,16.9415917578,1.08215520102,0.0826944914558,1.54566516283e-301
55.1,0.0246538433123,23.3758766251,-22.2313623091,37.9704043188,12.9711152507,16.9415917578,1.08278980463,0.0827156346819,1.54566516283e-301
55.15,0.0246538433123,24.7360558778,-20.7073083166,37.9666890054,12.9796946789,16.9415917578,1.08317140263,0.0827275806841,1.54566516283e-301
55.2,0.0246538433123,25.9970492224,-19.1002227693,37.9638721707,12.9893731246,16.9415917578,1.08357876012,0.0827510063829,1.54566516283e-301
55.25,0.0246538433123,27.1538003649,-17.4165497115,37.961919579,13.001521594,16.9415917578,1.08432607301,0.0827762536945,1.54566516283e-301
55.3,0.0246538433123,28.2016709987,-15.6630402857,37.9607473571,13.0076069942,16.9415917578,1.08462456178,0.0827870331024,1.54566516283e-301
55.35,0.0246538433123,29.136459403,-13.8467256624,37.9603711811,13.0119973474,16.9415917578,1.08484002286,0.0827931175028,1.54566516283e-301
55.4,0.0246538433123,29.9544172907,-11.9748888465,37.9605353788,13.0160429288,16.9415917578,1.08515721705,0.0827967648684,1.54566516283e-301
55.45,0.0246538433123,30.6522648384,-10.055035474,37.9612597668,13.0187880514,16.9415917578,1.08545870526,0.0827927176463,1.54566516283e-301
55.5,0.0246538433123,31.2272038377,-8.09486371659,37.9624848993,13.0207591199,16.9415917578,1.0857145022,0.0827867413861,1.54566516283e-301
55.55,0.0246538433123,31.6769289149,-6.10223341309,37.9642712536,13.0224258986,16.9415917578,1.08594272499,0.0827852323275,1.54566516283e-301
55.6,0.0246538433123,31.9996367759,-4.08513455383,37.9666171472,13.0231875722,16.9415917578,1.08615771862,0.0827825254791,1.54566516283e-301
55.65,0.0246538433123,32.194033436,-2.05165524239,37.9692715847,13.021329129,16.9415917578,1.08623603773,0.0827737817625,1.54566516283e-301
55.7,0.0246538433123,32.2593394093,-0.00994926420485,37.9724687284,13.020742173,16.9415917578,1.08645365288,0.0827681240037,1.54566516283e-301
55.75,0.0246538433123,32.1952928338,2.03179660825,37.9760459791,13.0162575907,16.9415917578,1.08639931096,0.0827542547229,1.54566516283e-301
55.8,0.0246538433123,32.0021505216,4.06539544252,37.9801152439,13.013130503,16.9415917578,1.0864791733,0.082744549748,1.54566516283e-301
55.85,0.0246538433123,31.680686929,6.08269297392,37.984638709,13.009124901,16.9415917578,1.08655582291,0.082731913044,1.54566516283e-301
55.9,0.0246538433123,31.2321910514,8.07560030223,37.989577146,13.0036654332,16.9415917578,1.08651608557,0.0827173920342,1.54566516283e-301
55.95,0.0246538433123,30.6584612541,10.0361263264,37.9948514025,12.9971874677,16.9415917578,1.08648210275,0.0826963724578,1.54566516283e-301
56,0.0246538433123,29.9617980622,11.9564097868,38.0005057968,12.9904669484,16.9415917578,1.08641143018,0.0826809418335,1.54566516283e-301
56.05,0.0246538433123,29.1449949351,13.8287507876,38.0062813848,12.983585897,16.9415917578,1.08635977192,0.0826679932253,1.54566516283e-301
56.1,0.0246538433123,28.2113270659,15.6456416708,38.0121350612,12.9748057889,16.9415917578,1.086290729,0.0826344193694,1.54566516283e-301
56.15,0.0246538433123,27.1645382486,17.399797121,38.0186987019,12.9661854066,16.9415917578,1.08611202651,0.082618219456,1.54566516283e-301
56.2,0.0246538433123,26.0088258661,19.0841833773,38.0255159496,12.9576801547,16.9415917578,1.0859929986,0.082602118528,1.54566516283e-301
56.25,0.0246538433123,24.7488240599,20.6920464373,38.0329109149,12.9453390988,16.9415917578,1.0856572068,0.0825721780152,1.54566516283e-301
56.3,0.0246538433123,23.389585148,22.2169391392,38.0401566585,12.9359910657,16.9415917578,1.08559580629,0.0825486001176,1.54566516283e-301
56.35,0.0246538433123,21.9365593667,23.652747013,38.0474805029,12.92610776,16.9415917578,1.08532984531,0.0825350025251,1.54566516283e-301
56.4,0.0246538433123,20.395573016,24.9937127986,38.054940393,12.9140797447,16.9415917578,1.085057757,0.0825045770871,1.54566516283e-301
56.45,0.0246538433123,18.7728050974,26.234459531,38.0627325401,12.9028284348,16.9415917578,1.08484012297,0.0824764742815,1.54566516283e-301
56.5,0.0246538433123,17.074762538,27.3700121005,38.0706155186,12.8908269644,16.9415917578,1.08451304998,0.0824543930493,1.54566516283e-301
56.55,0.0246538433123,15.3082540988,28.3958172018,38.0784978396,12.8783125413,16.9415917578,1.08421436764,0.0824333857319,1.54566516283e-301
56.6,0.0246538433123,13.4803630734,29.3077615918,38.0864532049,12.8651908739,16.9415917578,1.08384862564,0.0824097074192,1.54566516283e-301
